phase_or_time,Fx_mean,Fx_min,Fx_max,Fy_mean,Fy_min,Fy_max,Fz_mean,Fz_min,Fz_max
23.0,0.02503213210007828,-0.045870265888174354,0.13107721983661372,0.04979067017742604,0.02149888523754168,0.09961952025451894,1.2328568426103907,1.0819818663165568,1.3658193445710105
24.0,0.033940891703210185,-0.04019684493632724,0.13992570787410308,0.05187475676008485,0.030624657909195826,0.09512636383434292,1.290021213800582,1.1274579220992669,1.454890169689542
25.0,0.03854143739884489,-0.038526776187669164,0.14297002894590793,0.055301785525668924,0.03280160651924301,0.09019691481386335,1.3339275271031426,1.1691271709561863,1.5162697329811514
26.0,0.039755265214828,-0.04051823992710949,0.14240181209540898,0.0597279243212379,0.03780292122554074,0.08499872173608615,1.3719589894283044,1.2098033853931087,1.568848840958164
27.0,0.03781915062957327,-0.04599320010170687,0.13846513489845383,0.06526546880478026,0.04550666087132418,0.07966807442089617,1.4064193194030072,1.2398878196906409,1.6131720390845696
28.0,0.03269542703313976,-0.055397720328587044,0.13146836464326017,0.07180339915840547,0.05573032601511064,0.09071093336447629,1.4397713272198538,1.25759965376216,1.6508721375980933
29.0,0.023511788466633238,-0.06971794506577574,0.11954513540172283,0.08059649439119512,0.0692414611549066,0.10860414077782371,1.4732007186213092,1.2768758159939548,1.6891768813434351
30.0,0.012618324051112864,-0.08647764211500657,0.10697807223639573,0.08872883240013771,0.0653116344029638,0.12401567733374404,1.5026459152876623,1.291329344689552,1.7171861340050476
31.0,0.0003779166284015225,-0.1049609146555612,0.09340480611402152,0.09684599862292326,0.06284259911303612,0.13692267926812776,1.5295507438620555,1.3050910713663701,1.741208488514702
32.0,-0.013204553912302597,-0.12564379338594597,0.07891956788733333,0.10501628381631295,0.06171940090139504,0.14791396546844987,1.5556409943435054,1.3184688805389662,1.7632816302384728
33.0,-0.02822738691344997,-0.14791903874648477,0.06396188950465787,0.11326767975106615,0.0622157475373244,0.15676391176110283,1.582413450283571,1.3328983523021722,1.7841904385305976
