phase_or_time,Fx_mean,Fx_min,Fx_max,Fy_mean,Fy_min,Fy_max,Fz_mean,Fz_min,Fz_max
61.0,0.031903769058318036,-0.029973543001982,0.09342474287312,0.0312754907735092,-0.0458354127239148,0.125134902104349,0.8871451555360469,0.331225200758202,1.17036906730636
62.0,0.032780886896887185,-0.0312400117513118,0.0952234679881664,0.03594221704479685,-0.0456600959603504,0.127930458235077,0.8985552978673761,0.362448361480655,1.17812264062898
63.0,0.03370497831589821,-0.0357158699327225,0.0971623963680187,0.04084761391910782,-0.0441823670665845,0.134823853289259,0.9105068104470782,0.402345162050567,1.20574662496468
64.0,0.03465743834088745,-0.039991090348513,0.0992951999160971,0.045994594209184086,-0.0424036544977839,0.139972014998189,0.9229021641220352,0.443839131820882,1.23383042071554
65.0,0.035617707892478215,-0.0441613424363732,0.101634674597064,0.051377869185778205,-0.040992491422178,0.145579920746645,0.9356109858722229,0.483542363821591,1.26205841602004
66.0,0.036561383694104624,-0.0482551511187964,0.104119356448832,0.05698332302017093,-0.038690877317851,0.156052340587914,0.9484655652091848,0.526728846522722,1.28970150396479
67.0,0.03745960993966573,-0.0521808423481406,0.106699498713336,0.06278836386246357,-0.0354754719152915,0.165369232428419,0.9612642779322257,0.572764612631396,1.31610017912959
68.0,0.038279603002391485,-0.0557698326163916,0.109270557911298,0.0687653206399055,-0.0313531304352067,0.178965885940569,0.9737762493454261,0.62169404383409,1.34044076007114
69.0,0.038988422097927425,-0.0588543123527778,0.111702916894175,0.07488600133077684,-0.0263366668463428,0.192275579370784,0.9857545529731927,0.660621076664969,1.36225494929558
70.0,0.0395579676461627,-0.0613441050299459,0.113888856047889,0.0811251092287705,-0.0230848827616503,0.207288480647685,0.9969482290028072,0.652974107868791,1.38074374558852
71.0,0.03997001373590086,-0.0632629408739767,0.115668990950638,0.08746369563582604,-0.0199498949960736,0.224452098442762,1.007104541559691,0.573435305326594,1.39586297822107
72.0,0.040220243539275176,-0.064724583914754,0.116936225194014,0.09388910545272608,-0.0147945416753099,0.241812774362662,1.0159700201710173,0.500215220390346,1.40733025522679
73.0,0.04031650432199377,-0.0659520611443396,0.117625136175347,0.10039342769377174,-0.0113324190562601,0.259001282030574,1.023278241513102,0.443269177740362,1.41467552187654
