variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.006896749138832092,1,0.13737767934799194,0.00976508017629385,0.0038976436480879784,0.009402431547641754,0.009402385912835598,0.004879711661487818,0.3502456545829773,0.35019370913505554
teacher,1,0.03849704936146736,0,0.10004795342683792,0.018247919157147408,0.001089727389626205,0.007003520615398884,0.007003448903560638,0.0048068733885884285,0.4723069369792938,0.4722460210323334
teacher,2,0.02700991928577423,0,0.22968915104866028,0.030161794275045395,0.01712825708091259,0.024712109938263893,0.024712204933166504,0.005192989017814398,6.0947489738464355,6.094613552093506
teacher,3,0.02277781069278717,0,0.32745543122291565,0.04454241320490837,0.02061300352215767,0.027498405426740646,0.02749834954738617,0.007898766547441483,6.338801383972168,6.338642597198486
teacher,4,0.01895981654524803,0,0.4441709518432617,0.06258830428123474,0.007137265522032976,0.012953701429069042,0.012953689321875572,0.007658095099031925,3.5112357139587402,3.511131763458252
teacher,5,0.015885207802057266,0,0.5319193005561829,0.0847855657339096,0.012323442846536636,0.017582636326551437,0.017582643777132034,0.006691640708595514,6.419981002807617,6.419834613800049
teacher,6,0.013076446950435638,0,0.5651484131813049,0.11087531596422195,0.006254877895116806,0.00949788186699152,0.00949777290225029,0.006240854971110821,1.144042730331421,1.143964409828186
teacher,7,0.008840184658765793,0,0.6758815050125122,0.1406615823507309,0.009286957792937756,0.015891991555690765,0.015891898423433304,0.005777750629931688,3.190932273864746,3.190829038619995
teacher,8,0.004992138594388962,0,0.788925290107727,0.1747465431690216,0.007139082532376051,0.007382778916507959,0.007382767274975777,0.0044820429757237434,3.1203231811523438,3.120220422744751
teacher,9,0.0015780217945575714,0,0.8689584136009216,0.21269866824150085,0.007603893522173166,0.015959955751895905,0.015959935262799263,0.007445886731147766,2.488070249557495,2.4879708290100098
teacher,10,-0.0026205740869045258,1,0.9436595439910889,0.008707757107913494,0.006892377510666847,0.015292005613446236,0.015291810035705566,0.011595066636800766,1.899876356124878,1.899802565574646
teacher,11,0.038738913834095,0,0.09765167534351349,0.004784677643328905,0.0009140801266767085,0.008536686189472675,0.008536554872989655,0.008342958986759186,0.43724918365478516,0.4371626675128937
teacher,12,0.04030899330973625,0,0.23064444959163666,0.0032989936880767345,0.014607124961912632,0.029282547533512115,0.0292824599891901,0.005680226255208254,5.05606746673584,5.055927753448486
teacher,13,0.03912091627717018,0,0.273294061422348,0.015316004864871502,0.001364645198918879,0.004632299300283194,0.004632211290299892,0.002660163911059499,1.1852575540542603,1.1851518154144287
teacher,14,0.03675147518515587,0,0.3317919671535492,0.031281378120183945,0.001673419144935906,0.005802205763757229,0.005802169907838106,0.0029519035015255213,0.8445923328399658,0.844496488571167
teacher,15,0.031213436275720596,0,0.41162407398223877,0.05090736597776413,0.0028230848256498575,0.01266681868582964,0.01266668550670147,0.006917440332472324,0.7224611639976501,0.7223478555679321
teacher,16,0.014850977808237076,0,0.482953816652298,0.07456057518720627,0.0017616754630580544,0.01469285786151886,0.01469261385500431,0.011853198520839214,0.6860979199409485,0.6860034465789795
teacher,17,0.014951933175325394,0,0.5385225415229797,0.10188362747430801,0.0018804388819262385,0.007943683303892612,0.007943575270473957,0.004943484906107187,0.7159100770950317,0.7158046364784241
teacher,18,0.01102392002940178,0,0.6036635041236877,0.13292349874973297,0.005372101906687021,0.009661784395575523,0.009661740623414516,0.0056965225376188755,1.5497100353240967,1.5495952367782593
teacher,19,0.014329291880130768,0,0.6816009879112244,0.16776081919670105,0.0029755455907434225,0.012405828572809696,0.01240574475377798,0.00818058755248785,0.7599620223045349,0.7598674893379211
teacher,20,0.013715557754039764,0,0.7543757557868958,0.20629450678825378,0.003527778899297118,0.009523231536149979,0.009523117914795876,0.00817888043820858,1.124790072441101,1.1246980428695679
teacher,21,0.011063151061534882,0,0.8110543489456177,0.2485787570476532,0.003178522689267993,0.011226313188672066,0.011226175352931023,0.00927251297980547,1.0975276231765747,1.097452163696289
teacher,22,0.00955955684185028,1,0.8416370749473572,0.005185459274798632,0.006201521027833223,0.017397014424204826,0.01739690639078617,0.007997382432222366,1.7238436937332153,1.723731517791748
teacher,23,0.04488782212138176,0,0.08671324700117111,0.007416499312967062,0.0004893476725555956,0.005486784502863884,0.005486644338816404,0.005883088335394859,0.31807541847229004,0.31802114844322205
teacher,24,0.041163526475429535,0,0.16869132220745087,0.01346761453896761,0.0008502567070536315,0.013465328142046928,0.013465095311403275,0.011278933845460415,0.9008769989013672,0.9007980823516846
