action_abs_mean,dones,frame,ik_error_max_m,ik_error_mean_m,pelvis_error_m,rewards,root_x,root_y,root_z,time_s,torso_error_m,trace_reference_error_max_m,trace_reference_error_mean_m
0.9949158037823933,0.7082405345211584,14,0.555119788185433,0.2463948571093211,0.0,-0.0060263673685706995,0.7006606098538252,0.4294889838100807,0.7849459664062296,0.4666666666666667,0.008859685632454208,0.37232208471738737,0.10835201785647837
0.25341042292144755,0.04454342984409909,15,0.5528514993705161,0.24588974827811352,0.0,0.041466224382741335,0.7056066858476413,0.43467241638487325,0.7903570635016086,0.5,0.008361709827652436,0.3727516842338348,0.10596927172164705
0.2975268910217921,0.0,16,0.5523961891051954,0.24559614597367882,0.0,0.0435028810278079,0.7068545315207245,0.4404672631840398,0.7893036107443488,0.5333333333333333,0.00841551982885886,0.37686156724296965,0.10651548804028098
0.3909834513818235,0.0,17,0.5522453977163114,0.24536626528348027,0.0,0.04348496269675299,0.7081900576175189,0.4463849724799328,0.7873667377671579,0.5666666666666667,0.008483364474986719,0.3801179803149881,0.10730479164771696
0.4747731727454603,0.0,18,0.552360335440538,0.24521695660788626,0.0,0.0451038458399093,0.710001879518972,0.45240888470796276,0.7848665817808733,0.6,0.00854379473859483,0.38187955725688216,0.10817120912723543
0.5521985794892555,0.0,19,0.5529520939900594,0.24522885408697054,0.0,0.04533440267920229,0.712641888179864,0.4587217111364505,0.7816076759240675,0.6333333333333333,0.008633117185751209,0.38095045241975467,0.1089238177869173
0.6227990627819817,0.0,20,0.5539172970693734,0.24536970682176312,0.0,0.04539962731849377,0.7155084138723683,0.46524586317799405,0.7776974659985583,0.6666666666666666,0.008779945772662882,0.37892206631826697,0.11007874175746353
0.6844824207386618,0.0,21,0.555340739489793,0.24567080163940577,0.0,0.04540263878011491,0.7185940098656313,0.4720346767679354,0.7729551606295104,0.7,0.008998662390901952,0.3756636768139706,0.11182613337987612
0.7338888122138042,0.0,22,0.5574024544624714,0.2461972824274435,0.0,0.04355855954848313,0.721727778093852,0.4792980800625476,0.7665203037134524,0.7333333333333333,0.009301761286714293,0.37049997023289194,0.11429240691880674
0.7811601719505803,0.0,23,0.5598947868829186,0.24700352569507042,0.0,0.04153253685658121,0.7247302593260937,0.48681844143665715,0.7589373195622705,0.7666666666666667,0.009649662420992097,0.364725495863988,0.11776527460067068
0.8271351131405225,0.0,24,0.5628508851231078,0.2481277776924938,0.0,0.039520964557450175,0.7275277439894814,0.49465128772773825,0.7498913437858191,0.8,0.010030947611961275,0.35830304800427515,0.12226312152759762
0.879542491749294,0.0,25,0.5663168461529445,0.24961348523337354,0.0,0.03749370073820807,0.7297275472590016,0.5028827295271485,0.7381971867419033,0.8333333333333334,0.010462770798946721,0.3510919546655746,0.12809197724227359
0.9268791918499698,0.0,26,0.5702629341765099,0.2514403326353516,0.0,0.03447486192220304,0.731477380993637,0.5113044191309498,0.7248917535312457,0.8666666666666667,0.01095012523200138,0.34372602343939246,0.1351293053524775
0.9649155048325758,0.0,27,0.5747473743098757,0.25360677124033815,0.0,0.029881129410524402,0.7326255934541104,0.5199525457182547,0.7095292444218506,0.9,0.01153661230945885,0.336191260842233,0.14367307063785886
1.0026900254538436,0.0,28,0.5794709155525918,0.25608761181928474,0.0,0.029884516587169768,0.7329965326727631,0.5287925559853126,0.6911206644999158,0.9333333333333333,0.012312525601810625,0.32821625111971336,0.15474537208677144
1.0365154737884588,0.0,29,0.5843259761269777,0.259195510615775,0.0,0.029359636637475563,0.7328064282381189,0.5376997485192687,0.6709576303550024,0.9666666666666667,0.013244793800695376,0.3233853838906361,0.16860340397950016
1.0637485811067848,0.0,30,0.5892940483671049,0.26318377042283875,0.0,0.026880636292702646,0.731851067999689,0.5466757041043322,0.6485440088539719,1.0,0.014365092849382293,0.32368485410448544,0.18511888718237082
1.0934360032623223,0.0,31,0.5943328845707397,0.267905226895126,0.0,0.024439816580948428,0.7301117723396998,0.5556210749398892,0.6231805858739501,1.0333333333333334,0.015729109617656375,0.32674776292141344,0.20436703321149244
1.123419140123312,0.0,32,0.5993899714277932,0.2730491145109491,0.0,0.022033476604683893,0.7280181432619923,0.5645091909342725,0.5961907505989075,1.0666666666666667,0.017261004368124878,0.33020431533246863,0.22532108229088094
1.1532509064090277,0.0,33,0.6044450735481596,0.2786337393772007,0.0,0.01967811802265241,0.7255089677256306,0.573303568734889,0.5671140551567079,1.1,0.018985854860824016,0.33358673727832666,0.24812723526082509
1.1793207062910287,0.5657015590200444,34,0.5003761004725764,0.17271283649712008,0.0,0.01722099718726956,0.34401581272117826,0.24139141518299073,0.7007267107411322,1.1333333333333333,0.006713773076241757,0.25761132636074147,0.14051156156105632
0.9553339401372012,0.770601336302894,35,0.6080761730092832,0.15106060109785227,0.0,0.022687415552962373,0.050165948173848444,-0.013563521478101108,0.8063266475110383,1.1666666666666667,0.0037186783956912454,0.5777769109380927,0.13724519830806445
0.25917287370011766,0.10690423162583629,36,0.6094093284339455,0.1512920244524458,0.0,0.04318808270556089,0.046532990597603324,-0.011085808051040686,0.8055377533547331,1.2,0.0036678360177345164,0.5804162810657665,0.13709841920760663
0.22283940654422207,0.0,37,0.609638115603861,0.15112316580056664,0.0,0.044383452363096536,0.04210958698710515,-0.008663449979870523,0.8019676852332457,1.2333333333333334,0.003930850076196567,0.5813673433627558,0.13614365968841732
0.30370311575105813,0.0,38,0.6091195080159434,0.15088428877315344,0.0,0.04121975987353146,0.037573795956466156,-0.005966835008635464,0.7974782096251082,1.2666666666666666,0.004137517085920839,0.5811348245798483,0.13572142699419049
0.36549152377453564,0.0,39,0.6075274383418211,0.1506843567669241,0.0,0.03674458697405053,0.03311715912248085,-0.002697572153049186,0.7922139966939233,1.3,0.004153273518404254,0.579168423807529,0.1363658638481441
0.41851559580036163,0.0,40,0.6013294618191035,0.15053808742874408,0.0,0.028143229722180172,0.02923327750777348,0.002012434514563015,0.7871272388704635,1.3333333333333333,0.003944285125001119,0.5697349713658357,0.137091090251848
0.4681812885874896,0.0,41,0.5907984810049195,0.15081850641270922,0.0,0.01754831264878232,0.02552471329812748,0.007192931573564213,0.7819306549091382,1.3666666666666667,0.004211347449443058,0.5532535968183752,0.13838131681757063
0.5146294199013229,0.0,42,0.5733783701941471,0.15144633382634845,0.0,0.004557230049341922,0.021932066781218194,0.012728022448801486,0.7764192350988665,1.4,0.005003102858321506,0.5250761407640376,0.1401363202476177
0.551853067492589,0.0,43,0.5530577803242601,0.15239709506077312,0.0,-0.002049786577992668,0.019650419448027374,0.016463604861484592,0.7726758069344247,1.4333333333333333,0.006081783497022234,0.49698698893452925,0.14251725207819865
0.5808692599723493,0.2026726057906449,44,0.5405908323949503,0.14733471603650514,0.0,-0.0058214291826487905,0.01079291189068679,0.008134607142687959,0.7750305757756223,1.4666666666666666,0.006620278963278647,0.4719958333550189,0.13910294236087065
0.5960713555924345,0.8663697104677066,45,0.5478176507771771,0.14808997441721614,0.0,-0.006503836770349065,-0.013712958422362961,-0.026690765792184552,0.7903264272451932,1.5,0.0059546142258074825,0.5206519368543925,0.15228295329275834
0.3063440802102631,1.0,46,0.5856356578734434,0.1596508367495659,0.0,0.005850870815626364,-0.0028543665938759698,-0.034917425795692646,0.7897036075592041,1.5333333333333334,0.003948011272680704,0.5361474197970767,0.16120982314853127
0.05983359396524044,1.0,47,0.6094192257594497,0.1625571017616013,0.0,0.01678472037171999,0.012597392257178543,-0.02795779651947703,0.7874760383487013,1.5666666666666667,0.0028719392052139595,0.539322590609631,0.16236520841717234
0.10457523530535795,1.0,48,0.5881786124256055,0.1297643441674555,0.0,0.016301467317780833,0.01756646835093772,-0.0004299566116525433,0.7910894362591954,1.6,0.004452360707786204,0.4789907902253389,0.10407659894784442
0.13408761106448072,0.4788418708240548,49,0.584296688639624,0.1282385275032239,0.0,0.029922870525007486,0.018132403020006512,0.00835312879696189,0.792066386388511,1.6333333333333333,0.004889434949790235,0.4669161043443969,0.09857540822325839
0.18042321413556284,0.0,50,0.5832758902283439,0.1276214721750901,0.0,0.04310612087625437,0.01753835470098297,0.012289984077049253,0.7917663870516227,1.6666666666666667,0.00484741661932452,0.4636902053345673,0.09785813695258623
0.28112660942470546,0.0,51,0.5834095584238482,0.127385426522228,0.0,0.04516160167040166,0.017059046463970353,0.01695354021919728,0.7900264841942054,1.7,0.004583028369982022,0.46071390570086124,0.0976303861192869
0.3820903090830634,0.0,52,0.5822628997088195,0.12733919650464182,0.0,0.04624963710229753,0.016558797739628695,0.022670991482308545,0.7876050360749718,1.7333333333333334,0.004156502045891852,0.45609386070960084,0.09741350531755895
0.48171026828825353,0.0,53,0.5846528272131384,0.12783042884218876,0.0,0.043152457148765914,0.016029240451504233,0.02870317824798863,0.7846902489396671,1.7666666666666666,0.0037008491393026744,0.4563684695545608,0.09778020489362335
0.5773918312748189,0.0,54,0.5978855163276675,0.12954545982492827,0.0,0.02924613560858968,0.015435598043928165,0.03474409484982758,0.7809664406595889,1.8,0.003340711404148919,0.47148314844520145,0.09991387661075726
0.6670969260030969,0.0,55,0.6107003810681368,0.1320831179343264,0.0,0.0298750501350066,0.015488802772720566,0.041196951007922644,0.7768127416449294,1.8333333333333333,0.00302230682301739,0.4929859043783594,0.10362351593519008
0.7549118323952685,0.0,56,0.6216324433242562,0.13514488014108347,0.0,0.0340891796390304,0.015831032112439913,0.04793972200102155,0.7722796619867695,1.8666666666666667,0.0031202542608835277,0.5141082236893364,0.10847152497898328
0.8427678280259022,0.0,57,0.62577713190785,0.13823433271777105,0.0,0.035194749506252634,0.01641989771882383,0.05515429395808935,0.7670257740668571,1.9,0.003501961460599542,0.5269537119654705,0.11292293797289202
0.9179496449192268,0.4944320712694799,58,0.6423670807504335,0.15252409613113335,0.0,0.03373580283271711,0.03467693049999916,0.03335294710733615,0.7729325216172266,1.9333333333333333,0.0019700441196594492,0.4634974424012499,0.10863158673795238
0.8319723483482042,0.8418708240534543,59,0.6641266362174661,0.20001899357658168,0.0,0.035333822425330355,0.05362947462728134,0.010423847351779102,0.7803381869946928,1.9666666666666666,0.004017268326224863,0.513538521462217,0.15600133757587095
0.2446121414646315,0.1781737193763967,60,0.6647023348096681,0.20051408218710304,0.0,0.04951246613781798,0.055467336523639055,0.015647942075850137,0.7803205039294101,2.0,0.004355631818774112,0.5156394862102593,0.1568941108990738
0.13318854140611436,0.0,61,0.6650983643351072,0.20090233661760562,0.0,0.050656896009875295,0.057070271591168474,0.020720311791069795,0.7783141887533107,2.033333333333333,0.004704242367415069,0.5177129557072864,0.1579465568537334
0.19421577958062378,0.0,62,0.6654441325081351,0.2012715582758514,0.0,0.04541967747803523,0.05852942204389115,0.02570623550190691,0.774982773647011,2.066666666666667,0.005053945792744637,0.5200215507820785,0.15932992023633646
0.24764140318656053,0.0,63,0.6658461213067512,0.20168686036474348,0.0,0.03467138277528539,0.05979007476720885,0.030586081592237527,0.7695988143207235,2.1,0.0053901168415601,0.5231426191969794,0.16142223760473523
0.293230229204641,0.0,64,0.6658299748567966,0.20215342207296785,0.0,0.03105437601263114,0.0608702574862802,0.03547001849934626,0.7623273975865081,2.1333333333333333,0.005718271192715395,0.525167271541441,0.16426644526232734
0.33494130878777695,0.0,65,0.6656043363533132,0.2028197094887033,0.0,0.03075394956996552,0.0617472977441775,0.040700926173702356,0.7540764564395217,2.1666666666666665,0.005955825025945081,0.5266546247817346,0.16792163185438458
0.37366221748906403,0.0,66,0.6651908287686131,0.20412414850883392,0.0,0.03238344453026298,0.06213082394714079,0.04722010021519022,0.7449353006740986,2.2,0.0058696129002563015,0.527531574519136,0.17271395776524479
0.4014947654011518,0.0,67,0.6645880979033089,0.20583735541935724,0.0,0.030784079054150683,0.06237903823101175,0.054466037656323615,0.7347170717201149,2.2333333333333334,0.005630532500398919,0.528369736464281,0.1785238116126085
0.42697792634666626,0.0,68,0.6639053774635493,0.2077987712822351,0.0,0.0283750350481285,0.06267226175436198,0.062024369022761254,0.7235606303459287,2.2666666666666666,0.005370021799192002,0.5296254858286582,0.18528521331646428
0.46142704954126085,0.0,69,0.6632058813617768,0.209902892106586,0.0,0.028167090903478104,0.0633775025506593,0.06961448112282824,0.7104319631389627,2.3,0.00524543801539393,0.5324261545489394,0.1935173775215513
0.4926231892443448,0.0,70,0.6621449374120147,0.21213091498936243,0.0,0.0234723956239117,0.06438652824253707,0.07731760756210126,0.6957776373903576,2.3333333333333335,0.005184392130346922,0.5358393438080424,0.20303324344008164
0.5213188053770427,0.12249443207126966,71,0.647960981165694,0.20291605378122343,0.0,0.017460774395921846,0.05695385128707688,0.07094339247303443,0.6972173011648097,2.3666666666666667,0.004099373311297929,0.5330299339581687,0.2016866236989208
0.5453853385485625,0.7861915367483273,72,0.5892428280102092,0.1710239836162111,0.0,0.014483851247896473,0.011624778369918862,0.0021499266520244587,0.772773518328677,2.4,0.0021477697007179415,0.5311194989833685,0.1742704538248066
0.383324836038533,0.5501113585746069,73,0.5697870823054229,0.17654772745574204,0.0,0.019424104185687848,-0.0020654455443350466,-0.023518386025205777,0.7948115355187907,2.433333333333333,0.0037515334832795327,0.5342413553660188,0.18074254562662354
0.19246004452153143,0.0,74,0.5606035462889983,0.17645115293919886,0.0,0.02664718178737668,-0.0007561139600612807,-0.028660320342914564,0.790957695657267,2.466666666666667,0.0034505908599797735,0.5230643558000472,0.18181020047656288
0.29049867703548254,0.0,75,0.5484039647980865,0.17600681077738559,0.0,0.026703415517353002,0.0003753331830032287,-0.03365087720725213,0.78488829008455,2.5,0.0032192855448754704,0.5083724442925377,0.18420338951471082
0.3753571411416361,0.0,76,0.5366123851659547,0.17534298180463567,0.0,0.023402140498625972,0.0009585545939665044,-0.038824729530144875,0.7769162843381376,2.533333333333333,0.0032588883641512336,0.4945938687341998,0.1869986380457243
0.4478026108115177,0.0,77,0.5260985269405626,0.17469730963693667,0.0,0.019084848886675193,0.0011240731870842732,-0.04424627488665691,0.7675441145100415,2.566666666666667,0.0035364880459195194,0.48258286091267233,0.19015790302287724
0.48950675548052197,0.0,78,0.5213323410926856,0.17464371727649627,0.0,0.01839741725134425,0.0005375469955957955,-0.05049622475370797,0.7558261365826783,2.6,0.004215499403820038,0.4771732780439359,0.19389103685945833
0.5319451053848774,0.4320712694877468,79,0.5622587101021397,0.1834070605922197,0.0,0.013418351082268206,-0.0026814217683350725,-0.05190427729109083,0.7644655433688768,2.6333333333333333,0.0015367692852115203,0.5093769440635391,0.1916730459804332
0.522583125926603,1.0,80,0.6179258864902537,0.19461487818574752,0.0,0.0095530192560635,-0.004897831530540416,-0.04715136484655737,0.7820582117694523,2.6666666666666665,0.0038504855252326844,0.5569961577024276,0.19081972236611502
0.20369903949029228,1.0,81,0.6091247398009827,0.1607444589499368,0.0,0.025935899582432198,0.007199948450305669,-0.0212553427793202,0.7880277693404387,2.7,0.004054678918363156,0.5678389506661878,0.15905273507112172
0.09800503076052093,0.5768374164810639,82,0.604563272442722,0.15694732454311197,0.0,0.031624572289348445,0.011689798396188594,-0.015248446200532518,0.7913133045347337,2.7333333333333334,0.006002660995862396,0.5709868107790882,0.15701993256686106
0.12270632356338906,0.0,83,0.6022956536589533,0.15634123695482877,0.0,0.031382247971532606,0.011828452713770962,-0.020472892823490123,0.7927139775790191,2.7666666666666666,0.005946529405757485,0.5682286438781547,0.15521228455113453
0.20859519191467868,0.0,84,0.601412586168354,0.15615806086147546,0.0,0.0321215716893795,0.011789871143272566,-0.025205541982881698,0.791729145565118,2.8,0.006051195806234563,0.5658243470032064,0.15468714205131953
0.2903233245512953,0.0,85,0.6029184755265868,0.1563553498647051,0.0,0.03143040668260813,0.011307704086127156,-0.029735626291923358,0.7889438619326908,2.8333333333333335,0.0064205764631130174,0.5651135659003247,0.15508683987733507
0.36809933278502177,0.07795100222716635,86,0.5994384562513968,0.15564176644283584,0.0,0.029498804128316077,0.008901075669512567,-0.02300257645630429,0.7843344795677338,2.8666666666666667,0.006252767566737144,0.5555624204437326,0.15326298086925672
0.4350041597085966,0.7416481069042322,87,0.5502185038868187,0.16998640591064682,0.0,0.024718776370143566,-0.005959400164589863,0.06744832988571225,0.7741648577369401,2.9,0.0043274698889070986,0.4991751372618758,0.1635285917613231
0.33393800344923885,0.5946547884187102,88,0.5243031471698247,0.18305220029731734,0.0,0.022865316890727704,-0.007211733584547384,0.10587527843519944,0.7697417765258415,2.933333333333333,0.005620995405086895,0.4831774769896548,0.17968477414290446
0.15699827100227084,0.0,89,0.510312140445006,0.18367067786249555,0.0,0.02333525125194501,0.00011199553038737718,0.11111013694170592,0.7686636288606775,2.966666666666667,0.0052072715831210535,0.4664783206061551,0.18112968557150805
0.24865065657747365,0.0,90,0.4939409798342634,0.18382184319518918,0.0,0.027750830342350142,0.0065980422578105,0.11605247456937166,0.7648491899260965,3.0,0.004983872626226883,0.4588632961364844,0.18312474262132347
0.33583717496198623,0.0,91,0.48469494532654583,0.1845394762895089,0.0,0.0321037706925237,0.01335558259988281,0.12134351211295095,0.7600617135287925,3.033333333333333,0.004652831751447617,0.4562327328498013,0.18534723022635222
0.4186916882317426,0.0,92,0.4801486775985003,0.18568365561815933,0.0,0.03577847252776202,0.020312375976042428,0.12691033988328185,0.7544631845170511,3.066666666666667,0.004351314014180272,0.4520631044420929,0.18787883558950044
0.48828418284057196,0.0,93,0.47535613872628185,0.18686826357114653,0.0,0.03306951692414976,0.027432006536951794,0.13288579180936236,0.7473081890618085,3.1,0.004167964077429686,0.44635829006933614,0.19104261950632448
0.5607735591635671,0.0,94,0.470626837476883,0.18814909105365982,0.0,0.030397924521983602,0.034468315180830794,0.13889281932920017,0.7389111201587923,3.1333333333333333,0.004140833380596822,0.4401737869314372,0.19480969589283742
0.6335594230611497,0.0,95,0.4659755427990936,0.18955324225375114,0.0,0.027801242016073334,0.04141700428750836,0.1448935530830863,0.729431164291229,3.1666666666666665,0.004240187559095337,0.43373913339389414,0.19922605716839176
0.6852066722638352,0.0,96,0.46168201664882696,0.19098059714577917,0.0,0.025781859201949548,0.048028032853369665,0.15054998787447704,0.717587031341077,3.2,0.00426227233183472,0.4273552963907032,0.2047851489277271
0.7351951905773052,0.0,97,0.4579528336604314,0.19248831929556576,0.0,0.022857043087349704,0.05433484218301114,0.15577250682564248,0.7040445164742077,3.2333333333333334,0.00419654662680078,0.4243020415786338,0.21147971619094363
0.7836539199729272,0.0423162583518903,98,0.4621283954545646,0.19286162418244632,0.0,0.019266130703445412,0.05733882513556871,0.14878058665844882,0.693364401569876,3.2666666666666666,0.003831083798408931,0.42699992353604826,0.21588687009265883
0.8279884107128817,0.7060133630289562,99,0.5954274062702922,0.18581783068388452,0.0,0.015904904998639762,0.015206963598586948,-0.03277320499409625,0.7434942697098104,3.3,0.002868287051282041,0.528423342663745,0.19653994224117768
0.5730693381122087,1.0,100,0.6751590957519067,0.19031831769498325,0.0,0.02222754496599818,0.6372485789698491,0.8105320651042632,0.7526941659190343,3.3333333333333335,0.0017794394370287576,0.43497869842429143,0.12318759716730533
0.10727930639793704,0.9665924276169288,101,0.7294550800784326,0.3356042965183403,0.0,0.03531018418481861,1.7294337048562438,2.386690507221859,0.7307110724842097,3.3666666666666667,0.0028336014012408975,0.5797855863418123,0.15673802754593372
0.15258172244032633,0.3028953229398711,102,0.7343529892981262,0.3310204449817341,0.0,0.03065015624934823,1.7274571574875932,2.413989995263998,0.7344571131640394,3.4,0.003447242475872119,0.54308215660915,0.14950014219816551
0.2250654322731989,0.0,103,0.7387385511414181,0.326741829913528,0.0,0.028934673648866878,1.725534760872346,2.441432365595896,0.7359083920119865,3.433333333333333,0.004197798690326211,0.5029155204371611,0.14276089031610298
0.3206392283694513,0.0,104,0.7426783019844431,0.3228258605478248,0.0,0.029660668307064902,1.7236194722105507,2.469003716662095,0.7352926348790294,3.466666666666667,0.0048279709244691904,0.4595425615786613,0.13618168382448329
0.42328946189519223,0.0,105,0.7464386705479411,0.31910903706747124,0.0,0.02959123656220054,1.7207035466132556,2.496810673074361,0.7310092980187295,3.5,0.005324315381251132,0.4031697435352712,0.1295845133699832
0.5233782101049191,0.0,106,0.7501444172474709,0.31570929680134796,0.0,0.029705906199718638,1.7172538628822445,2.524769232904991,0.7247728611153855,3.533333333333333,0.005878110219255092,0.34370606752842964,0.12367884805918863
0.6204256176417547,0.0,107,0.7538169206064219,0.31273782345805756,0.0,0.02999394143493908,1.7133067246269278,2.552872844687549,0.7167222740124488,3.566666666666667,0.006481537447949663,0.332183992048673,0.11878213421396921
0.6853935950848471,0.0,108,0.7571927928787004,0.3101567495324531,0.0,0.030707576247824067,1.7083409084774603,2.5814220942473893,0.7051981768523132,3.6,0.0074150120862378445,0.3289464858189324,0.11537855680571327
0.7355400203065511,0.0,109,0.760757279401968,0.3096185632326759,0.0,0.03169394156300278,1.704629503273486,2.6096095762698845,0.692801593539444,3.6333333333333333,0.008237696003657473,0.2178769472956286,0.12499947845385714
0.7715755800627386,0.006681514476605987,110,0.7626123912266592,0.30932653585157893,0.0,0.03272775880150307,1.6906952502181227,2.619317281203065,0.6804833765284777,3.6666666666666665,0.008946989176195488,0.46610817622489703,0.21921803657143932
0.78285555597934,0.6703786191536719,111,0.6154667059434444,0.20350655047228594,0.0,0.013350643440541838,0.5561736489942801,0.8451107260014088,0.7560945813002721,3.7,0.008273365117393553,0.49808710144451357,0.1804235412253056
0.5815609443293931,0.6659242761692679,112,0.572976632107964,0.18504018535417885,0.0,0.00948782880917054,-0.009978862161974179,-0.03852840668971924,0.7934933080439578,3.7333333333333334,0.008051642146840893,0.5809651401376353,0.19682880158555108
0.17052607294711342,0.002227171492204749,113,0.5672381551003572,0.18444263014804801,0.0,0.020932457564328124,-0.015340537784874176,-0.04347434917045861,0.7931890564665762,3.7666666666666666,0.007623174279671273,0.5720200016520274,0.19759711812989314
0.27206189986857565,0.0,114,0.5752321001393699,0.18455624273517818,0.0,0.014067830316689258,-0.02069587248869087,-0.048415604804565714,0.7904412180915442,3.8,0.0072241892185529386,0.5759008310260216,0.19721441107125318
0.35755410777168395,0.0,115,0.5875636453660988,0.18490979410008762,0.0,0.011255598008914743,-0.02613929762009253,-0.05351178251820839,0.7862566799788274,3.8333333333333335,0.006874859421796191,0.5844520970347702,0.19722740953868376
0.4245466181722128,0.0,116,0.6045144668308323,0.18553223374740596,0.0,0.01272647819774251,-0.031674455560926205,-0.0587692654013367,0.7805849653575363,3.8666666666666667,0.006583389192207674,0.5991015004457558,0.19767200015594133
0.48746618674964215,0.0,117,0.6232417584579764,0.18599754211103683,0.0,0.013973146662497687,-0.037732711796107335,-0.06512571658881035,0.7709734293825112,3.9,0.006790560030809982,0.6223849723505621,0.1979948755661891
0.5448139036418597,0.3162583518930914,118,0.5967717548216239,0.16454551986809746,0.0,0.007688757872213197,-0.04033191417466294,-0.04462013430769002,0.7720856483370264,3.933333333333333,0.00476147401429583,0.5600475408738829,0.17331601040972938
0.5961167880049794,0.9799554565701573,119,0.5693769153622599,0.1441610699938098,0.0,-0.006864983412148855,-0.03912122253917639,0.005416453623094744,0.785052754831208,3.966666666666667,0.0004911400741752318,0.5607158529041416,0.14936376522316694
0.26633807056001096,1.0,120,0.5784126951868738,0.1684311236661656,0.0,0.005302023538751113,-0.003975023625456396,0.04631361811689327,0.7919530622943206,4.0,0.007416500914152991,0.5404643187912742,0.18490002938332623
0.08335515115003543,1.0,121,0.5431775731245432,0.18346625938873506,0.0,0.010286104877817497,-0.1330120495929134,0.01612877479042997,0.783569819810396,4.033333333333333,0.009231614558202263,0.560471239239109,0.1678785531727189
0.08432978672081219,1.0,122,0.49373899787798614,0.18733766635967655,0.0,0.005977363445959923,-0.45363173061745427,-0.09613999792422409,0.7576855703823284,4.066666666666666,0.010638022903324006,0.449538254094602,0.1190195573079553
0.14941778384099202,0.3652561247216124,123,0.4930459930393588,0.18785299405436423,0.0,0.03349231410033149,-0.4749046383562491,-0.10106702099133175,0.7575217938104557,4.1,0.010211885927486626,0.4412132936700083,0.11937543062545784
0.24033265214056582,0.0,124,0.4929698638336017,0.1875061530419718,0.0,0.04983381719591888,-0.48252395014454896,-0.1016116937112171,0.7567788185945864,4.133333333333334,0.009826181147109024,0.43596899441567233,0.12021353512421616
0.35927732594161943,0.0,125,0.4931035285840301,0.1873665200707961,0.0,0.050723760971646006,-0.4901442633970809,-0.10278536760992887,0.7538910988709975,4.166666666666667,0.009786551038311091,0.43082468629460896,0.12209071356898483
