body_name,threshold_m,mean_abs_z_mean_over_steps,mean_abs_z_max_over_steps,mean_abs_z_first,mean_abs_z_last,p95_abs_z_mean_over_steps,p95_abs_z_max_over_steps,p95_abs_z_first,p95_abs_z_last,max_abs_z_mean_over_steps,max_abs_z_max_over_steps,max_abs_z_first,max_abs_z_last,exceed_rate_mean_over_steps,exceed_rate_max_over_steps,exceed_rate_first,exceed_rate_last,mean_signed_z_mean_over_steps,mean_signed_z_max_over_steps,mean_signed_z_first,mean_signed_z_last
left_ankle_roll_link,0.25,0.7105472759658278,0.7144606709480286,0.7113000750541687,0.711540162563324,0.7601104631870487,0.7621741890907288,0.7592990398406982,0.7606025338172913,0.8538524362953211,1.01944899559021,0.8260591626167297,0.8389963507652283,0.9983293922449832,1.0,1.0,0.9990234375,-0.7105438675370105,-0.7061071991920471,-0.7113000750541687,-0.711540162563324
right_ankle_roll_link,0.25,0.72380428669046,0.7277560234069824,0.7237127423286438,0.7265174388885498,0.762821387885805,0.7641142010688782,0.7621589303016663,0.7630184888839722,0.8416287709638027,1.3114069700241089,0.7789624929428101,1.2793749570846558,0.9949914428302676,0.99853515625,0.99755859375,0.99853515625,-0.7237965968938974,-0.7202310562133789,-0.7237127423286438,-0.7265174388885498
left_wrist_yaw_link,0.25,0.214812334016414,0.2228537499904632,0.2116163671016693,0.2100761532783508,0.3745075851977868,0.3819975256919861,0.371915191411972,0.3766137361526489,0.5229744164640688,0.7756245732307434,0.4788169264793396,0.4982659816741943,0.4216545385660535,0.45263671875,0.40966796875,0.3994140625,0.2136382283175669,0.2211808860301971,0.2107468396425247,0.2088417112827301
right_wrist_yaw_link,0.25,0.2650174527463307,0.2737596035003662,0.2669006288051605,0.2706565856933594,0.4253235778282319,0.4354910850524902,0.4211848080158233,0.4228895008563995,0.5406635445495912,0.7611920833587646,0.4992978572845459,0.5098764300346375,0.5952279081312709,0.62939453125,0.6064453125,0.61572265625,0.2645972836575779,0.273723691701889,0.2668587565422058,0.2701371014118194
