frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_x,root_target_y,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.001077658783358454,-0.003143067854585984,0.7825003149686433,0.020012650891408933,-0.1258450663571306,-0.010188533993668742,0.14006494769417674,0.06289432720485669,0.4045663333504058,0.14235039882124378,0.14006494769417674,0.0,0.0,0.7953178336601383,0.013201928830329472,0.02939912196223956,7,False
1,0.03333333333333333,0.24000000000000013,9.684847589509473e-05,-0.0031075265007810865,0.7819800378877616,0.028955027068553647,-0.11476633026397381,-0.04137903722254443,0.1930196957226629,0.14910544619869487,0.6157021558524314,0.7797997358180759,0.1930196957226629,0.0,0.0,0.7696425800314042,0.013044204082872633,0.33890145338812816,3,False
2,0.06666666666666667,0.2600000000000001,-0.0014934593946061654,-0.002884646816026639,0.7810671539308104,0.03441830746879084,-0.11295850660660126,-0.057852288300761216,0.19627382413019875,0.15827680191247165,0.6918495681900729,0.7936309841908183,0.19627382413019875,0.0,0.0,0.7606773873221556,0.020720486463811964,0.28278665504241396,9,False
3,0.1,0.28000000000000014,-0.003600144192207513,-0.0037720140936471384,0.7805263462319364,0.024356995888350226,-0.12134071569453567,-0.03414438669549921,0.2339144611876255,0.17223391806146737,0.6297238252509606,0.6653527453178091,0.2339144611876255,0.0,0.0,0.7714524502730535,0.010266335287532506,0.19618497123166173,9,False
4,0.13333333333333333,0.30000000000000016,-0.00609841209669365,-0.005783362935850114,0.7803501825505296,0.01918151471071497,-0.12845594275267652,-0.011454735737187556,0.21954133547604887,0.13474868060222447,0.8314578416699593,0.6750905873785381,0.21954133547604887,0.0,0.0,0.7848202306487319,0.008768729954864767,0.2852109721178901,9,False
5,0.16666666666666666,0.3200000000000002,-0.008970014471819493,-0.007962236279420417,0.7799746563941612,0.0178598127300634,-0.13020591895612438,-0.004292277041353363,0.23423077560990055,0.16801225118707866,1.0472357748081402,0.787833019694466,0.23423077560990055,0.0,0.0,0.7920840831210498,0.01628463701320847,0.19892654862045667,7,False
6,0.2,0.3400000000000002,-0.011738056406577477,-0.010100510605363378,0.7803207733614715,0.01799048988674118,-0.12950018591434093,-0.02738334285539161,0.2229400159841749,0.1607001856936474,0.6043210907747611,0.7345151374632105,0.2229400159841749,0.0,0.0,0.7920956872223678,0.018855667847190935,0.22775669402451612,7,False
7,0.23333333333333334,0.3600000000000002,-0.014669116164906144,-0.012554098958505925,0.7801934932007184,0.01730156833665308,-0.12748541162964883,-0.036145185799124874,0.23855882840465964,0.20127055086278972,1.1337755134902574,0.7407936033090275,0.23855882840465964,0.0,0.0,0.7918800312252451,0.021697212523732277,0.1422794845015589,6,False
8,0.26666666666666666,0.3800000000000002,-0.01815413728012842,-0.015528813382195748,0.7797319852821275,0.01734588825287911,-0.12229918336884647,-0.03744162032726273,0.22704669758014592,0.19278086857688156,0.8133493928800151,0.9391825482503753,0.22704669758014592,0.0,0.0,0.7960330494376513,0.02788490089917691,0.157170237433036,6,False
9,0.3,0.40000000000000024,-0.02217135588569301,-0.019047993733573212,0.7803854296008542,0.010504421188551815,-0.11532101982246475,-0.04797804097667044,0.22560434958470507,0.19785257395748235,0.7224244796232422,0.9494690655280338,0.22560434958470507,0.0,0.0,0.8012231482593075,0.034869572489350104,0.18265075277537773,4,False
10,0.3333333333333333,0.42000000000000026,-0.02669776124527426,-0.022266980343002913,0.779019200710824,0.009158568948250479,-0.10293899222234419,-0.06186399018352267,0.25481904652542864,0.15286470996517873,0.7348654954810689,0.8672761499960207,0.25481904652542864,0.0,0.0,0.7861652098314159,0.03414362662460927,0.2726944972109435,5,False
11,0.36666666666666664,0.4400000000000003,-0.030754809685841412,-0.024310286330163106,0.7766604785057295,0.017385806531152702,-0.0871677451120262,-0.06256243225314338,0.3096014724973905,0.1565389109477825,0.9878710895406039,0.7941148527850739,0.3096014724973905,0.0,0.0,0.7816393019511011,0.03853703342544316,0.25395886078899377,7,False
12,0.4,0.4600000000000003,-0.0334514902875509,-0.0244684211590632,0.77582996774669,0.026459360966107393,-0.08552025908402418,-0.04458307800326661,0.3051876643649765,0.17190809412348257,0.6874334731014606,0.8819418291864191,0.3051876643649765,0.0,0.0,0.7986840108754186,0.047022614129553206,0.16673315663341026,3,False
13,0.43333333333333335,0.4800000000000003,-0.03504254891483024,-0.02206931128025236,0.7745589913334271,0.027890026331580407,-0.0917796587787453,-0.061270828806173544,0.2854584880098441,0.20329888194178902,0.5272434404397914,0.723668305791129,0.2854584880098441,0.0,0.0,0.7533427043990149,0.04672934143257137,0.21848695619412126,7,False
14,0.4666666666666667,0.5000000000000003,-0.03662789980243832,-0.01895776260278908,0.7752706127593424,0.03328819873210497,-0.10917283194104781,-0.07868457881749027,0.3076723241442699,0.23525310313086253,0.8064181927879464,1.1880728063584167,0.3076723241442699,0.0,0.0,0.7346289041462661,0.05805420851912996,0.28223489009080205,4,False
15,0.5,0.5200000000000004,-0.03651271591133926,-0.01615573683450891,0.7746219537628777,0.01796858330328711,-0.10784687514899924,-0.02485455708043729,0.29244823735463776,0.1929394443915828,0.907428443436481,1.0099386803147554,0.29244823735463776,0.0,0.0,0.760378674709605,0.04278438358631527,0.4611101486951464,4,False
16,0.5333333333333333,0.5400000000000004,-0.035854346514323995,-0.013175438350948612,0.7744524067496632,0.015265995713866361,-0.10942311698247044,-0.003163068742076703,0.2850541835682971,0.1445343391120649,0.5147437800401804,0.7433447969979893,0.2850541835682971,0.0,0.0,0.7846280353892888,0.04000202095703156,0.19116779775618625,5,False
17,0.5666666666666667,0.5600000000000004,-0.034865003193454924,-0.00928083754186291,0.7746538395251141,0.021629322898858692,-0.11034266194725509,-0.007831340958960832,0.324825671302556,0.17042861200689619,0.5366600090089307,0.8183621098041896,0.324825671302556,0.0,0.0,0.7922066748694542,0.04062705145714296,0.06976918813046842,5,False
18,0.6,0.5800000000000004,-0.034620553310609085,-0.004937413815252593,0.773799038730387,0.023607947627126275,-0.11687134846778321,-0.029977562325953458,0.30351451436694293,0.16162857413472148,0.7164962750018482,0.6602836059292734,0.30351451436694293,0.0,0.0,0.783795996846883,0.03637951933065052,0.18770029186912504,5,False
19,0.6333333333333333,0.6000000000000004,-0.035996321505288593,-0.0012132328388850004,0.7720997212401617,0.021042985381580035,-0.11844050204790788,-0.04700200298685405,0.2888517809652443,0.13195010877370358,0.7209172886491648,0.5849604231763008,0.2888517809652443,0.0,0.0,0.7901396921014959,0.03975357761324167,0.20529377509449512,6,False
20,0.6666666666666666,0.6200000000000004,-0.03839484126086729,0.002098711340709026,0.7713649721945552,0.022254362730093687,-0.11368516510547015,-0.0726824648616332,0.29880468282113726,0.17148592596325668,0.5714832424335322,0.7968101530706455,0.29880468282113726,0.0,0.0,0.7901418624501682,0.042139206331963205,0.31151648933839593,6,False
21,0.7,0.6400000000000005,-0.041363958494688775,0.005574119359482039,0.7714958134545727,0.025379734746092005,-0.10749811425928507,-0.11395854774258354,0.31210865076871736,0.24795815666775908,0.8947599797294079,1.3452013536680834,0.31210865076871736,0.0,0.0,0.779718621477642,0.04169242646914871,0.44000976296831246,4,False
22,0.7333333333333333,0.6600000000000005,-0.04404408332416062,0.009273744797144474,0.771175243120991,0.026929921697661414,-0.09711199988315232,-0.1692122734654564,0.3611556060079561,0.2681630580730422,0.8047825291553989,1.345150655442667,0.3611556060079561,0.0,0.0,0.7755517984032544,0.04440358082780337,0.58798045510466,5,False
23,0.7666666666666667,0.6800000000000005,-0.046229588058436584,0.011998964789122782,0.7706838641367838,0.019114895684270352,-0.08964811978923413,-0.1776893697971965,0.3360965656113918,0.18616531435166364,0.7112096015804028,0.9732356165064838,0.3360965656113918,0.0,0.0,0.7765544695003835,0.0475235651219508,0.23364026279471717,6,False
24,0.8,0.7000000000000005,-0.047698904203478096,0.013430511806581892,0.7705786008202267,0.010240524493870595,-0.08433673855058633,-0.16674370644537467,0.3189123894619493,0.1920140218189737,0.5672901203676498,0.7829177879865185,0.3189123894619493,0.0,0.0,0.7844195224967337,0.05102398979475596,0.16450947708420435,5,False
25,0.8333333333333334,0.7200000000000005,-0.04913745892014319,0.014437734315317391,0.7697750448777735,0.00756457267092126,-0.08439350966645495,-0.15472369281939813,0.3375849055700699,0.17748501804389716,0.6730942675121964,0.7342941912262057,0.3375849055700699,0.0,0.0,0.7775239222839712,0.05137224927214932,0.10226339355411801,5,False
26,0.8666666666666667,0.7400000000000005,-0.05058559956158365,0.014833567265418292,0.7695809552091372,0.005161670087213337,-0.08633666724110313,-0.15215104159495269,0.3186646373684987,0.14766343519816694,0.5106989450367224,0.6656373063943157,0.3186646373684987,0.0,0.0,0.7827275919329107,0.05397613555694627,0.10126786946260753,4,False
27,0.9,0.7600000000000006,-0.05222807400193839,0.014328554301046832,0.7692379753489345,-0.0022705047832718163,-0.08951358683672478,-0.14693181074150502,0.2507973345277328,0.15440530815423253,0.6280359190101803,0.65591886420018,0.2507973345277328,0.0,0.0,0.794768520114384,0.0595228667139391,0.13977341353359227,4,False
28,0.9333333333333333,0.7800000000000006,-0.05419131681468629,0.012251346334157379,0.7678655991522121,-0.0002936652554126956,-0.0866846662942112,-0.14171971483437765,0.26916209590107026,0.16108896399514142,0.9008213911897001,0.6826865499489244,0.26916209590107026,0.0,0.0,0.7848139458849123,0.057631217224738296,0.20268363946669246,6,False
29,0.9666666666666667,0.8000000000000006,-0.05656732939880125,0.009499766035357769,0.7670602941149053,0.0021484634645033726,-0.08062128104897491,-0.14174975294973857,0.32457081684859945,0.18506841202566954,0.7249415396445896,0.8330955293650304,0.32457081684859945,0.0,0.0,0.7839893673698679,0.05929172356719189,0.19280557787958624,8,False
30,1.0,0.8200000000000006,-0.05898868946754724,0.006753356363470245,0.7669326120687737,-0.00042201142349454815,-0.07753374357370138,-0.1470086415209608,0.36711117793448544,0.20270448564880425,0.8050136100005485,0.7510271533857709,0.36711117793448544,0.0,0.0,0.7925389201875662,0.06426414227349893,0.12125710601928687,6,False
31,1.0333333333333334,0.8400000000000006,-0.061101165000894984,0.004451140133270907,0.7669644742765156,5.596766803214734e-05,-0.07943081696697905,-0.1490876560819919,0.332973172338463,0.1940344243188739,0.9224619143731351,0.7816347025293267,0.332973172338463,0.0,0.0,0.7980231169893777,0.06823494694964809,0.06790837298769391,4,False
32,1.0666666666666667,0.8600000000000007,-0.06274386405417545,0.0032133729992385655,0.765928505511387,-0.0026332543606090767,-0.08456948810765412,-0.14732310936487844,0.30359021236013123,0.16998280052320372,0.8466633137192937,0.6884956916946791,0.30359021236013123,0.0,0.0,0.8005022876990193,0.07126993787940288,0.089882544442875,6,False
33,1.1,0.8800000000000007,-0.0644090505557816,0.0020938034574000237,0.7657662791844139,-0.0061278550861162085,-0.08546861140225742,-0.14956403162710585,0.29865473069951387,0.18095044329882384,0.8248658625240651,0.6173060772724968,0.29865473069951387,0.0,0.0,0.8030935713682748,0.07413173412495655,0.16691131052484653,7,False
34,1.1333333333333333,0.9000000000000007,-0.06541568200658918,0.0008422292472590345,0.7660544018636073,-0.014721918082427916,-0.08223165260287016,-0.12158801433312338,0.29303464577197835,0.14460766158357094,0.5036703985394577,0.5388978050550545,0.29303464577197835,0.0,0.0,0.7932419930130931,0.07070206150851599,0.2837297048094406,5,False
