variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.011617057025432587,1,0.15344767272472382,0.0004797620349563658,0.0021507733035832644,0.013751153834164143,0.013750869780778885,0.013473566621541977,0.31398776173591614,0.3139275014400482
teacher,1,0.04743790999054909,0,0.08579005300998688,0.003920708317309618,0.00038375589065253735,0.00827422272413969,0.008274100720882416,0.007219246588647366,0.39622271060943604,0.39615848660469055
teacher,2,0.04865165427327156,0,0.16964419186115265,0.012541255913674831,0.0031011870596557856,0.009317825548350811,0.009317663498222828,0.0040492401458323,2.184105396270752,2.1840388774871826
teacher,3,0.04406933858990669,0,0.23361530900001526,0.025013642385601997,0.002461642026901245,0.015474257990717888,0.015473978593945503,0.012569861486554146,1.1820522546768188,1.1819924116134644
teacher,4,0.04156193509697914,0,0.3002338409423828,0.04141583666205406,0.0018979335436597466,0.006124660838395357,0.006124612409621477,0.0031269409228116274,2.2022197246551514,2.2021536827087402
teacher,5,0.03737056627869606,0,0.3595271408557892,0.062099337577819824,0.0006235200562514365,0.0059151435270905495,0.00591510534286499,0.005603659898042679,0.77639240026474,0.7763322591781616
teacher,6,0.03458274155855179,0,0.42418283224105835,0.08627954870462418,0.000977195450104773,0.010323415510356426,0.010323284193873405,0.010749699547886848,0.9084517955780029,0.9083883762359619
teacher,7,0.03015613928437233,0,0.487982839345932,0.11483742296695709,0.001532164984382689,0.010061194188892841,0.010061045177280903,0.00830836407840252,1.2654647827148438,1.2653992176055908
teacher,8,0.02589232102036476,0,0.5437935590744019,0.14697960019111633,0.0008682118495926261,0.006753511726856232,0.006753456778824329,0.005849944893270731,0.9196861386299133,0.9196282029151917
teacher,9,0.02081957831978798,0,0.5911003351211548,0.18349364399909973,0.0024908562190830708,0.006908304989337921,0.006908234674483538,0.004238776862621307,0.8667032122612,0.8666397929191589
teacher,10,0.015983887016773224,0,0.640369713306427,0.22367525100708008,0.0022996484767645597,0.006058056373149157,0.0060579911805689335,0.0035478693898767233,1.6871355772018433,1.6870838403701782
teacher,11,0.010296555235981941,1,0.6694984436035156,0.0007250947528518736,0.003032756969332695,0.0063333408907055855,0.006333156954497099,0.00751632871106267,2.13496470451355,2.134902000427246
teacher,12,0.04421769455075264,0,0.08483806252479553,0.004096695221960545,0.0002905854780692607,0.005928511265665293,0.005928407423198223,0.005022204015403986,0.394782155752182,0.3947141170501709
teacher,13,0.039725400507450104,0,0.1657261997461319,0.010929771699011326,0.0024261598009616137,0.008831369690597057,0.008831284940242767,0.004546713549643755,1.7203439474105835,1.720276117324829
teacher,14,0.03660758584737778,0,0.23545946180820465,0.021624207496643066,0.001834525028243661,0.012916214764118195,0.012916108593344688,0.010237404145300388,1.3365751504898071,1.336506962776184
teacher,15,0.0357988066971302,0,0.2909301221370697,0.036739248782396317,0.001620888477191329,0.008135290816426277,0.008135193027555943,0.005273561924695969,1.2569258213043213,1.2568695545196533
teacher,16,0.03185919299721718,0,0.3622264266014099,0.05604202672839165,0.0021671594586223364,0.012616864405572414,0.012616783380508423,0.0093484316021204,2.6012308597564697,2.6011648178100586
teacher,17,0.027925793081521988,0,0.44273632764816284,0.07890796661376953,0.0033368042204529047,0.015261818654835224,0.01526167243719101,0.009235978126525879,2.9498655796051025,2.9498043060302734
teacher,18,0.025815747678279877,0,0.49513256549835205,0.10582122951745987,0.0013470100238919258,0.007132530212402344,0.007132446859031916,0.005771794356405735,1.167465090751648,1.1674071550369263
teacher,19,0.022290807217359543,0,0.5333494544029236,0.1366567313671112,0.0009917019633576274,0.005009669344872236,0.005009584594517946,0.0048069702461361885,1.02695894241333,1.02689528465271
teacher,20,0.0174948088824749,0,0.613752007484436,0.171115905046463,0.0020662755705416203,0.006379529368132353,0.006379436701536179,0.006963063031435013,1.4460593461990356,1.4460029602050781
teacher,21,0.014663659036159515,0,0.7024809718132019,0.20996026694774628,0.0033612714614719152,0.018834786489605904,0.018834583461284637,0.012192175723612309,2.141676425933838,2.1416192054748535
teacher,22,0.010864639654755592,1,0.788714587688446,0.0034381109289824963,0.002508109901100397,0.00845289509743452,0.008452930487692356,0.004255400504916906,1.5721545219421387,1.5721079111099243
teacher,23,0.04879789426922798,0,0.09453684836626053,0.0024213152937591076,0.0004329918301664293,0.0044203936122357845,0.004420316778123379,0.0041799889877438545,0.2851002812385559,0.28504478931427
teacher,24,0.045245226472616196,0,0.18150769174098969,0.005729049444198608,0.0008608780917711556,0.016278887167572975,0.01627850905060768,0.013989108614623547,0.6297616958618164,0.6296814680099487
teacher,25,0.04396577551960945,0,0.26378700137138367,0.01291738636791706,0.0010872619459405541,0.008291850797832012,0.008291786536574364,0.007146901451051235,0.7618771195411682,0.7618111371994019
teacher,26,0.03886047378182411,0,0.3377313017845154,0.024136049672961235,0.0010808618972077966,0.008575556799769402,0.008575412444770336,0.008382492698729038,0.663628876209259,0.6635743975639343
teacher,27,0.03494389355182648,0,0.40495213866233826,0.039860282093286514,0.00108098064083606,0.008718890137970448,0.008718711324036121,0.006861057598143816,0.6195157170295715,0.6194537281990051
teacher,28,0.03156224265694618,0,0.466421514749527,0.060248248279094696,0.0010971055598929524,0.008366715162992477,0.008366536349058151,0.008211073465645313,0.93613201379776,0.9360781311988831
teacher,29,0.02684308961033821,0,0.5316195487976074,0.0836135745048523,0.0008597619016654789,0.007524589076638222,0.007524456828832626,0.008431840687990189,0.5282416939735413,0.5281891822814941
teacher,30,0.023166801780462265,0,0.5850830674171448,0.11074938625097275,0.0016274354420602322,0.009078286588191986,0.009078188799321651,0.007949723862111568,0.6828981041908264,0.6828508973121643
teacher,31,0.01966237649321556,0,0.6224149465560913,0.14050689339637756,0.0022541293874382973,0.007258391939103603,0.007258296478539705,0.004755051340907812,0.7359288334846497,0.7358863949775696
teacher,32,0.014465168118476868,0,0.6669517755508423,0.17408034205436707,0.0029240583535283804,0.01294492557644844,0.01294485479593277,0.010194526053965092,1.2451316118240356,1.2450737953186035
teacher,33,0.010226599872112274,0,0.7421583533287048,0.21032534539699554,0.0019419650780037045,0.0088809160515666,0.008880731649696827,0.007672612089663744,0.8757364153862,0.8756853938102722
teacher,34,0.005324944853782654,1,0.7822098731994629,0.010035978630185127,0.0037597771733999252,0.006987287197262049,0.006987188942730427,0.004246444441378117,0.717166543006897,0.7171091437339783
teacher,35,0.04489408805966377,0,0.10693078488111496,0.006474214140325785,0.0031434346456080675,0.006357062142342329,0.006357013713568449,0.00338976108469069,0.46821892261505127,0.46816858649253845
teacher,36,0.03269512578845024,0,0.2279379665851593,7.75200969655998e-05,0.006035418249666691,0.014283349737524986,0.014283241704106331,0.008249702863395214,2.614135980606079,2.6140787601470947
teacher,37,0.031018368899822235,0,0.31070783734321594,0.011350487358868122,0.00809056218713522,0.021608969196677208,0.021608782932162285,0.01090492494404316,4.368067741394043,4.367996692657471
teacher,38,0.024001527577638626,0,0.41255906224250793,0.02790413610637188,0.003418272826820612,0.011841987259685993,0.011841883882880211,0.006683739367872477,1.8269717693328857,1.8269152641296387
teacher,39,0.019441958516836166,0,0.46478450298309326,0.04931337386369705,0.004548164084553719,0.012947194278240204,0.012947130016982555,0.010880779474973679,3.644803762435913,3.6447412967681885
teacher,40,0.017051320523023605,0,0.5412624478340149,0.07368079572916031,0.0042080264538526535,0.010903489775955677,0.010903441347181797,0.007591818924993277,2.2602436542510986,2.2601840496063232
teacher,41,0.013354789465665817,0,0.5799291133880615,0.10256261378526688,0.0035763729829341173,0.015395154245197773,0.015395115129649639,0.010326852090656757,1.1860389709472656,1.1859767436981201
teacher,42,0.009705765172839165,0,0.6470481753349304,0.1350627839565277,0.00370335322804749,0.01636013574898243,0.016360078006982803,0.010520346462726593,1.356946587562561,1.3568898439407349
teacher,43,0.006442198529839516,0,0.6935635209083557,0.17159445583820343,0.003948114346712828,0.014361200854182243,0.014360952191054821,0.00894662644714117,1.0234907865524292,1.023419737815857
teacher,44,0.0019979625940322876,0,0.7367842793464661,0.2118607610464096,0.0046063619665801525,0.02241530455648899,0.022415142506361008,0.01763555034995079,1.6628644466400146,1.6628016233444214
teacher,45,-0.0021277833729982376,1,0.7781341671943665,0.008694822899997234,0.006450864020735025,0.01408891286700964,0.014088896103203297,0.00472182035446167,1.0792198181152344,1.0791412591934204
teacher,46,0.046539273113012314,0,0.07608692348003387,0.004591878037899733,0.00033235951559618115,0.006195775233209133,0.006195645313709974,0.005576445255428553,0.40920519828796387,0.40914595127105713
teacher,47,0.0388997346162796,0,0.13461381196975708,0.0028412810061126947,0.0021737650968134403,0.008600177243351936,0.008600020781159401,0.007205050438642502,1.2860732078552246,1.2860140800476074
teacher,48,0.03778490424156189,0,0.19365383684635162,0.015087723731994629,0.0014325999654829502,0.0044685774482786655,0.0044685653410851955,0.004011579789221287,1.2934428453445435,1.2933804988861084
teacher,49,0.03584892302751541,0,0.26000094413757324,0.030874809250235558,0.0014003823744133115,0.00730188237503171,0.007301690056920052,0.0070912097580730915,1.1989167928695679,1.1988605260849
teacher,50,0.0330202654004097,0,0.32401764392852783,0.05115455016493797,0.0019479626789689064,0.006503662094473839,0.006503506097942591,0.005394313018769026,1.7011016607284546,1.701028823852539
teacher,51,0.031150851398706436,0,0.39674273133277893,0.07485698163509369,0.00164858961943537,0.005183556117117405,0.005183488130569458,0.0028344003949314356,1.3076173067092896,1.3075580596923828
teacher,52,0.028075218200683594,0,0.4554290175437927,0.10256127268075943,0.002051485236734152,0.00590067682787776,0.0059006065130233765,0.0048169102519750595,2.177342176437378,2.1772725582122803
teacher,53,0.025717079639434814,0,0.5245572924613953,0.1344006210565567,0.001825318206101656,0.0048158131539821625,0.004815731197595596,0.0033759220968931913,1.3926293849945068,1.392562747001648
teacher,54,0.02181374654173851,0,0.6147773265838623,0.17039601504802704,0.003322313539683819,0.009956552647054195,0.009956399910151958,0.008561280556023121,2.983834743499756,2.983774423599243
teacher,55,0.01840900257229805,0,0.7144824862480164,0.2094186395406723,0.0017187567427754402,0.009532121010124683,0.009532107971608639,0.008475002832710743,1.3629063367843628,1.3628430366516113
teacher,56,0.015865396708250046,1,0.7939239740371704,0.008874267339706421,0.0033586611971259117,0.01699218526482582,0.01699218526482582,0.01230828557163477,2.034599542617798,2.0345230102539062
teacher,57,0.04487388953566551,0,0.08078132569789886,0.002420340199023485,0.0005729466793127358,0.0036459898110479116,0.003645955817773938,0.0033399472013115883,0.41893792152404785,0.41887179017066956
teacher,58,0.038430292159318924,0,0.16197606921195984,0.006196226458996534,0.002838252345100045,0.00616841483861208,0.006168380845338106,0.00425570597872138,1.307843804359436,1.3077894449234009
teacher,59,0.03805766999721527,0,0.25958767533302307,0.018723104149103165,0.0019075478194281459,0.005789909511804581,0.0057898336090147495,0.005355270113795996,1.1078561544418335,1.1077930927276611
teacher,60,0.033856622874736786,0,0.32782039046287537,0.035616036504507065,0.001065265154466033,0.00826322939246893,0.008263098075985909,0.007698407396674156,1.2045336961746216,1.2044631242752075
teacher,61,0.03162672370672226,0,0.4047001898288727,0.056750718504190445,0.001547116320580244,0.006580327171832323,0.006580202840268612,0.005119403824210167,1.310928463935852,1.3108601570129395
teacher,62,0.030089441686868668,0,0.48542219400405884,0.08137280493974686,0.0009694219916127622,0.007787901908159256,0.007787817623466253,0.005671865306794643,0.6879818439483643,0.6879262328147888
teacher,63,0.02578849345445633,0,0.5498288869857788,0.11020065099000931,0.00216777459718287,0.006464019883424044,0.006463919300585985,0.0047600665129721165,2.054119110107422,2.054060220718384
teacher,64,0.02306540310382843,0,0.632217288017273,0.1424369215965271,0.002001209184527397,0.0062369997613132,0.006236993707716465,0.005036062095314264,1.8237330913543701,1.8236757516860962
teacher,65,0.018899820744991302,0,0.7007358074188232,0.1790475845336914,0.0025614832993596792,0.008046305738389492,0.008046319708228111,0.007268283050507307,1.532204508781433,1.5321446657180786
teacher,66,0.013887781649827957,0,0.7393385171890259,0.21928445994853973,0.005644619930535555,0.007283966988325119,0.007283961866050959,0.0031120930798351765,3.280759572982788,3.2806928157806396
teacher,67,0.008538670837879181,1,0.8143435716629028,0.002407397609204054,0.005678212270140648,0.016931040212512016,0.016931159421801567,0.006876813713461161,1.813656210899353,1.8135972023010254
teacher,68,0.042891036719083786,0,0.1293645203113556,0.0037938442546874285,0.0023929253220558167,0.006154404487460852,0.006154305301606655,0.005456667393445969,0.3819787800312042,0.3819290101528168
teacher,69,0.03810638561844826,0,0.24786753952503204,0.00960196740925312,0.00879579409956932,0.015137010253965855,0.015136908739805222,0.008230061270296574,2.66828989982605,2.6682472229003906
teacher,70,0.03468898683786392,0,0.33008453249931335,0.019663797691464424,0.0029428948182612658,0.009463809430599213,0.009463688358664513,0.008870961144566536,0.8404648900032043,0.8404094576835632
teacher,71,0.029223337769508362,0,0.39500072598457336,0.03330337256193161,0.0018745504785329103,0.010261681862175465,0.010261517018079758,0.0078080790117383,0.6908262968063354,0.6907849311828613
teacher,72,0.027404118329286575,0,0.4183960556983948,0.05120924115180969,0.00439794734120369,0.010719822719693184,0.010719792917370796,0.005804570857435465,1.7048680782318115,1.7048152685165405
teacher,73,0.023438625037670135,0,0.46159082651138306,0.0723712295293808,0.0024950525257736444,0.008528695441782475,0.008528638631105423,0.005065699107944965,0.8205952644348145,0.8205463290214539
teacher,74,0.020145978778600693,0,0.5225542187690735,0.0971265360713005,0.0031081167981028557,0.010509282350540161,0.010509097017347813,0.007739430759102106,0.9271053075790405,0.9270511865615845
teacher,75,0.01446472480893135,0,0.6067294478416443,0.12583309412002563,0.02251678705215454,0.025972390547394753,0.02597244828939438,0.007067877799272537,4.570878505706787,4.570815086364746
teacher,76,0.011860545724630356,0,0.6853474378585815,0.158347487449646,0.00375961372628808,0.0065987687557935715,0.0065987613052129745,0.005184533074498177,2.3817222118377686,2.381669044494629
