variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.01338421180844307,1,0.0963420644402504,0.009706641547381878,0.0005249636014923453,0.0034272868651896715,0.0034272228367626667,0.0035782179329544306,0.37856146693229675,0.3784920275211334
teacher,1,0.05031808093190193,0,0.09125073254108429,0.010408512316644192,0.0006420951685868204,0.0039604478515684605,0.0039603631012141705,0.003730201395228505,0.3563641607761383,0.3563094437122345
teacher,2,0.051577698439359665,0,0.16946831345558167,0.007237609010189772,0.0022081441711634398,0.004878695588558912,0.004878653213381767,0.002738154958933592,1.2053790092468262,1.2053070068359375
teacher,3,0.048331644386053085,0,0.2396344244480133,0.00013560907973442227,0.0010647920425981283,0.005577273201197386,0.005577172618359327,0.004604457877576351,0.9173343777656555,0.9172672033309937
teacher,4,0.045634400099515915,0,0.3144182562828064,0.010607357136905193,0.001112926285713911,0.006401637569069862,0.006401560734957457,0.0044469027779996395,0.9363493323326111,0.9362866282463074
teacher,5,0.042853038758039474,0,0.3783462643623352,0.02569376491010189,0.0023177568800747395,0.009275674819946289,0.009275565855205059,0.0056785158812999725,1.8020834922790527,1.801998257637024
teacher,6,0.03924532234668732,0,0.42380204796791077,0.044636070728302,0.002848384901881218,0.008731416426599026,0.00873145554214716,0.004665248561650515,2.3061296939849854,2.306023359298706
teacher,7,0.035716861486434937,0,0.49077409505844116,0.06779293715953827,0.0010571869788691401,0.00914203841239214,0.009141866117715836,0.008194691501557827,0.8942739963531494,0.8942027688026428
teacher,8,0.031314246356487274,0,0.5687779784202576,0.09469536691904068,0.002015952253714204,0.012937391176819801,0.012937307357788086,0.007716740481555462,1.5418901443481445,1.541805386543274
teacher,9,0.028615638613700867,0,0.6303876638412476,0.12552808225154877,0.0036020365078002214,0.008040249347686768,0.00804032664746046,0.00231036264449358,2.0015358924865723,2.0014469623565674
teacher,10,0.02488304302096367,0,0.7047585248947144,0.15998366475105286,0.0014397427439689636,0.006194546353071928,0.006194478366523981,0.0047257933765649796,1.3285692930221558,1.3284931182861328
teacher,11,0.02072984352707863,0,0.7702911496162415,0.1986640989780426,0.0022505654487758875,0.007790308445692062,0.007790158502757549,0.0061795529909431934,1.3884518146514893,1.3883514404296875
teacher,12,0.016810450702905655,0,0.8348624110221863,0.24133804440498352,0.002152283675968647,0.012536314316093922,0.012536270543932915,0.009882082231342793,1.5566866397857666,1.5565927028656006
teacher,13,0.012632075697183609,1,0.8727520704269409,0.008328676223754883,0.0036951585207134485,0.007480703294277191,0.00748068792745471,0.005407458636909723,1.5809558629989624,1.5808689594268799
teacher,14,0.05084848031401634,0,0.07494163513183594,0.007920273579657078,0.0004840980691369623,0.005639329086989164,0.005639251787215471,0.005247632507234812,0.39680027961730957,0.3967268168926239
teacher,15,0.04544682428240776,0,0.16092422604560852,0.003495326964184642,0.0016099328640848398,0.0056021856144070625,0.005602111108601093,0.003897779854014516,0.8853626847267151,0.8852822780609131
teacher,16,0.04343646392226219,0,0.20797555148601532,0.004960932768881321,0.002132604829967022,0.0043674069456756115,0.004367414396256208,0.0018103839829564095,0.9993791580200195,0.9992836713790894
teacher,17,0.040602345019578934,0,0.2437429428100586,0.017801957204937935,0.0011363998055458069,0.003757193684577942,0.003757161321118474,0.003995707258582115,1.0930613279342651,1.092991590499878
teacher,18,0.036420706659555435,0,0.31677350401878357,0.035407908260822296,0.0019277374958619475,0.005078631918877363,0.005078554153442383,0.0034961288329213858,1.0426156520843506,1.0425161123275757
teacher,19,0.032273657619953156,0,0.3690015971660614,0.05608561262488365,0.0023981144186109304,0.00914984755218029,0.009149698540568352,0.008379657752811909,1.027418613433838,1.0273228883743286
teacher,20,0.028996147215366364,0,0.4235408902168274,0.08029520511627197,0.0039865439757704735,0.008344697766005993,0.008344669826328754,0.004861011169850826,1.6833475828170776,1.683241605758667
teacher,21,0.024826209992170334,0,0.4703718423843384,0.10778278112411499,0.003271372290328145,0.004253097344189882,0.0042530447244644165,0.003868082305416465,1.1235239505767822,1.1234314441680908
teacher,22,0.021352484822273254,0,0.5333478450775146,0.13920804858207703,0.0017320654587820172,0.010551114566624165,0.010550984181463718,0.007973652333021164,1.2145719528198242,1.2144801616668701
teacher,23,0.015887510031461716,0,0.5976850390434265,0.1744888871908188,0.0029251507949084044,0.010394525714218616,0.010394311510026455,0.006391486153006554,0.6768179535865784,0.6767200231552124
teacher,24,0.009488161653280258,0,0.6638403534889221,0.21447698771953583,0.004481825511902571,0.012838528491556644,0.01283840648829937,0.006807112600654364,2.269498348236084,2.269369125366211
teacher,25,0.005404146388173103,1,0.7436778545379639,0.008923386223614216,0.0026364922523498535,0.005010152701288462,0.005010154563933611,0.0032407352700829506,0.9987980723381042,0.9986981153488159
teacher,26,0.046879056841135025,0,0.06879008561372757,0.005637794733047485,0.0004798834852408618,0.0070962742902338505,0.0070961550809443,0.006220092531293631,0.3972089886665344,0.39714670181274414
teacher,27,0.0418379083275795,0,0.1679823100566864,0.0010475218296051025,0.004755038768053055,0.012584265321493149,0.012584255076944828,0.005053019151091576,2.4134349822998047,2.4133424758911133
teacher,28,0.036661095917224884,0,0.22354231774806976,0.011894307099282742,0.002382664242759347,0.005765791516751051,0.005765706766396761,0.003974710125476122,1.367110252380371,1.3670254945755005
teacher,29,0.032531123608350754,0,0.305463582277298,0.027068695053458214,0.002506398130208254,0.011841111816465855,0.011840813793241978,0.0077640600502491,0.8095238208770752,0.8094531297683716
teacher,30,0.03006044402718544,0,0.37712225317955017,0.04570340737700462,0.002707242965698242,0.007459854707121849,0.007459733635187149,0.004732745233923197,0.9556407928466797,0.9555801153182983
teacher,31,0.02578260749578476,0,0.4679318070411682,0.06859149783849716,0.002613973105326295,0.00794564001262188,0.007945534773170948,0.005842672195285559,1.6810221672058105,1.6809266805648804
teacher,32,0.022343065589666367,0,0.528130829334259,0.0950026661157608,0.0022980952635407448,0.007561543025076389,0.007561413571238518,0.00613417336717248,0.8732777833938599,0.8731914758682251
teacher,33,0.017896756529808044,0,0.6078600883483887,0.12618766725063324,0.0012189986882731318,0.0034671686589717865,0.00346715422347188,0.0016855178400874138,0.6898053884506226,0.689726710319519
teacher,34,0.013903852552175522,0,0.6700077056884766,0.16069522500038147,0.0029559191316366196,0.0053105102851986885,0.005310412496328354,0.006460792385041714,1.5177607536315918,1.5176761150360107
teacher,35,0.010016079992055893,0,0.7200120091438293,0.19941367208957672,0.004168757237493992,0.008319124579429626,0.008319053798913956,0.007762134075164795,1.080952525138855,1.0808683633804321
teacher,36,0.005358723923563957,0,0.7665448188781738,0.24189278483390808,0.004986548330634832,0.006326417438685894,0.006326363887637854,0.003847965272143483,1.1039211750030518,1.1038539409637451
teacher,37,0.00044143013656139374,1,0.843130350112915,9.101203613681719e-05,0.0053759487345814705,0.007681265939027071,0.007681246846914291,0.0037510734982788563,1.2787866592407227,1.2786973714828491
teacher,38,0.04259302094578743,0,0.10755963623523712,0.0027830898761749268,0.001045264769345522,0.009847872890532017,0.009847709909081459,0.007511008530855179,0.4232233762741089,0.4231536388397217
