runtime	warmup_iterations	timed_iterations	mean_ms	median_ms	p95_ms	min_ms	max_ms	paper_20ms_fraction_p95	control_40ms_fraction_p95
vae_decoder_pytorch_cpu	2	5	0.3285162150859833	0.3184191882610321	0.35236701369285583	0.31254440546035767	0.3549344837665558	0.017618350684642792	0.008809175342321396
vae_decoder_onnx_reference_cpu	2	5	0.3451444208621979	0.3303810954093933	0.3968238830566406	0.3163442015647888	0.4093870520591736	0.01984119415283203	0.009920597076416016
diffusion_denoiser_pytorch_cpu	2	5	12.056778371334076	11.9720958173275	12.31020763516426	11.932279914617538	12.369439005851746	0.615510381758213	0.3077551908791065
diffusion_denoiser_onnx_reference_cpu	2	5	58.73507782816887	58.80283936858177	58.858951181173325	58.48385393619537	58.861903846263885	2.9429475590586662	1.4714737795293331
