step,reward,action_abs_mean,target_body_error_mean
56,0.024643205106258392,0.028985904529690742,0.35635215044021606
57,0.041034601628780365,0.02889113314449787,0.3304483890533447
58,0.0199863463640213,0.031588733196258545,0.3556795120239258
59,0.002085949294269085,0.04232676699757576,0.3425075113773346
60,0.022016409784555435,0.0414619967341423,0.332872211933136
61,0.015205847099423409,0.03803975135087967,0.3254874348640442
62,0.02662784233689308,0.04273439198732376,0.3230772316455841
63,0.03299073874950409,0.037049099802970886,0.3334437906742096
64,0.008648218587040901,0.031784169375896454,0.3516542613506317
65,0.021635752171278,0.02645551785826683,0.3494739830493927
66,0.019975870847702026,0.03876965492963791,0.3360067307949066
67,-0.0024295570328831673,0.03134665638208389,0.33356136083602905
68,0.02330450899899006,0.023302119225263596,0.3475811779499054
69,0.026896003633737564,0.02717878296971321,0.3363126814365387
70,0.023142803460359573,0.06324781477451324,0.3554011285305023
71,0.02991967275738716,0.03393809124827385,0.33475032448768616
72,0.021422408521175385,0.026267779991030693,0.33539503812789917
73,0.02620162069797516,0.04237217828631401,0.35636430978775024
74,0.0343654491007328,0.03086247108876705,0.3554407060146332
75,0.03809201717376709,0.026634439826011658,0.3480113446712494
76,0.031601011753082275,0.021293364465236664,0.3397611975669861
77,0.03438612073659897,0.03688982129096985,0.35544198751449585
78,0.030977584421634674,0.029966773465275764,0.35193273425102234
79,0.028560776263475418,0.030125321820378304,0.34860721230506897
80,0.029695071280002594,0.0340242013335228,0.33511707186698914
81,0.03301515430212021,0.030504176393151283,0.3534475266933441
82,0.041597288101911545,0.025680964812636375,0.34156087040901184
83,0.024719035252928734,0.032968420535326004,0.34704598784446716
84,0.013679426163434982,0.029960976913571358,0.35483381152153015
85,0.027347460389137268,0.02179388701915741,0.35488587617874146
86,0.0435977466404438,0.019221607595682144,0.33162370324134827
87,0.00536248367279768,0.03351975604891777,0.3493337333202362
88,0.01974019780755043,0.04411482810974121,0.3281518816947937
89,0.023389719426631927,0.03466649726033211,0.3607144355773926
90,0.04737916588783264,0.02157302387058735,0.3560287654399872
91,0.038091421127319336,0.030075686052441597,0.35085469484329224
92,0.03180544078350067,0.022505227476358414,0.3559398651123047
93,0.007358599919825792,0.04503078758716583,0.34807997941970825
94,0.027839597314596176,0.016732849180698395,0.35501447319984436
95,0.040413204580545425,0.03467118367552757,0.3296585977077484
96,-0.009662645868957043,0.042308077216148376,0.35449841618537903
97,0.033339980989694595,0.023952245712280273,0.35350745916366577
98,-0.004893154837191105,0.04528690502047539,0.3553948700428009
99,0.02549787610769272,0.038341693580150604,0.34336403012275696
100,0.02730317786335945,0.02712978981435299,0.3455747663974762
101,0.030031727626919746,0.020578013733029366,0.3553195297718048
102,0.03853281959891319,0.02482450194656849,0.35421180725097656
103,0.04296515882015228,0.02759575843811035,0.3389975428581238
104,0.01326208095997572,0.020733516663312912,0.3538828194141388
105,0.027430318295955658,0.03098851628601551,0.3577359616756439
106,0.0392388217151165,0.025337884202599525,0.32747751474380493
107,0.01739642582833767,0.04811368137598038,0.3406490385532379
108,0.018025752156972885,0.03690719977021217,0.3509092330932617
109,0.0010824203491210938,0.029877981171011925,0.35395878553390503
110,0.028677459806203842,0.028347676619887352,0.3608161509037018
111,0.04132311791181564,0.02689315937459469,0.35559144616127014
112,0.017213452607393265,0.027984056621789932,0.3311682641506195
113,0.024593500420451164,0.02977147325873375,0.34071800112724304
114,0.028486430644989014,0.03473440557718277,0.3360416889190674
115,0.01893027126789093,0.028849555179476738,0.32656630873680115
116,0.02420949935913086,0.03449499234557152,0.33985593914985657
117,0.023735366761684418,0.03930589556694031,0.34835392236709595
118,0.043382540345191956,0.03550553694367409,0.3382903039455414
119,0.03189210966229439,0.023957524448633194,0.35721370577812195
120,0.03943829610943794,0.03276460990309715,0.35563358664512634
121,0.021825741976499557,0.036893848329782486,0.3339902460575104
122,0.024410687386989594,0.031168561428785324,0.35084885358810425
123,0.03559260070323944,0.02045859955251217,0.3597298562526703
124,0.038131289184093475,0.018781814724206924,0.3315947651863098
125,0.01615775376558304,0.026829801499843597,0.34180155396461487
126,0.005428389646112919,0.02952134981751442,0.353288859128952
127,0.0025254497304558754,0.03447175398468971,0.35956987738609314
128,0.04328601807355881,0.024119483307003975,0.33658719062805176
129,0.043376702815294266,0.02447248250246048,0.3162786364555359
130,0.02668996900320053,0.04002894088625908,0.3347693383693695
131,0.010214962996542454,0.02712346613407135,0.3273587226867676
132,0.036058615893125534,0.03033497743308544,0.34018823504447937
133,0.024198707193136215,0.034344855695962906,0.3394615948200226
134,0.01094453688710928,0.03192388266324997,0.35458582639694214
135,0.03792962059378624,0.02366342954337597,0.3298218250274658
136,0.03136124461889267,0.04102069512009621,0.3547033667564392
137,0.03908359259366989,0.028090111911296844,0.35591745376586914
138,0.0425138957798481,0.03352935239672661,0.32921749353408813
139,0.026453252881765366,0.03596688434481621,0.3501276671886444
140,0.016245825216174126,0.03042953833937645,0.35514214634895325
141,0.03199509531259537,0.021784277632832527,0.3605039119720459
142,0.03359050676226616,0.027542877942323685,0.3578626811504364
143,0.042931877076625824,0.02448895014822483,0.3510071337223053
144,0.04451342672109604,0.02986321970820427,0.3377392888069153
145,0.023029468953609467,0.03813394159078598,0.3309078812599182
146,0.022268161177635193,0.040316637605428696,0.3372498154640198
147,-0.02250126376748085,0.046860221773386,0.3301418125629425
148,0.011344336904585361,0.03136609494686127,0.3541510999202728
149,0.04280494153499603,0.0218704491853714,0.3323223292827606
150,0.020548589527606964,0.03354393690824509,0.3569857180118561
151,0.033958204090595245,0.01891578547656536,0.3511962890625
152,0.03036753088235855,0.02625954896211624,0.34023329615592957
153,0.03385079652070999,0.03609975427389145,0.32902956008911133
154,0.02826424315571785,0.038736741989851,0.33747175335884094
155,-0.03694266080856323,0.030466340482234955,0.34163084626197815
156,0.033477067947387695,0.031574685126543045,0.35286423563957214
157,0.036818571388721466,0.029801828786730766,0.3369588851928711
158,0.029828224331140518,0.020920269191265106,0.3278670907020569
159,0.012479863129556179,0.02910565212368965,0.32417014241218567
160,0.009072914719581604,0.027262704446911812,0.35505548119544983
161,0.03799743205308914,0.026910608634352684,0.3354933261871338
162,0.029041267931461334,0.037580959498882294,0.3306589126586914
163,0.036597784608602524,0.029012277722358704,0.3559909462928772
164,0.02527535706758499,0.030603868886828423,0.34812304377555847
165,0.005743496119976044,0.04512637481093407,0.3649991452693939
166,0.040707558393478394,0.026949366554617882,0.3543899655342102
167,0.044068437069654465,0.024531953036785126,0.3261570334434509
168,0.0075223613530397415,0.04251411184668541,0.3330385982990265
169,0.02018863335251808,0.029349302873015404,0.34991762042045593
170,0.033935993909835815,0.026551129296422005,0.3475015163421631
171,0.017801433801651,0.044997379183769226,0.32687100768089294
172,0.02359653264284134,0.04618467763066292,0.33320116996765137
173,-0.018167082220315933,0.03892368823289871,0.3584084212779999
174,0.03584990277886391,0.03153980150818825,0.3423789441585541
175,0.011510546319186687,0.037521641701459885,0.35032424330711365
176,0.027167825028300285,0.018790975213050842,0.3528021275997162
177,0.010482563637197018,0.02302556112408638,0.3454371392726898
178,0.009063860401511192,0.045536115765571594,0.3339400887489319
179,0.02340082824230194,0.0402718111872673,0.3533145487308502
180,0.031219564378261566,0.033951569348573685,0.33111563324928284
181,0.02155739814043045,0.02833772636950016,0.35195091366767883
182,-0.00291424710303545,0.05314353480935097,0.3447597324848175
183,0.035916730761528015,0.026704415678977966,0.3546826243400574
184,0.03932410106062889,0.02217951975762844,0.3385332226753235
185,0.02261011302471161,0.03802836313843727,0.3491574823856354
186,0.03605083376169205,0.0229363813996315,0.3485378921031952
187,0.009419632144272327,0.03302562236785889,0.3371523320674896
188,0.023976951837539673,0.028493277728557587,0.3569486439228058
189,0.02585001103579998,0.02217298187315464,0.35358017683029175
190,0.04470645636320114,0.028572823852300644,0.32992449402809143
191,0.02621544525027275,0.030314909294247627,0.3489678204059601
192,0.032212525606155396,0.03153614327311516,0.3452713191509247
193,0.023053675889968872,0.035083845257759094,0.33653950691223145
194,0.028728295117616653,0.026742268353700638,0.32775214314460754
195,-0.009809618815779686,0.04536470025777817,0.3504865765571594
196,0.03463877737522125,0.029836896806955338,0.33694127202033997
197,0.00964450091123581,0.025100046768784523,0.3222876191139221
198,0.03261786699295044,0.0356292724609375,0.3439161777496338
199,-0.0004638875834643841,0.04423275962471962,0.3248465955257416
200,0.03903955966234207,0.028687207028269768,0.3558819591999054
201,0.020260822027921677,0.037915632128715515,0.3545110523700714
202,0.02302258089184761,0.025863926857709885,0.3466961681842804
203,0.03006114438176155,0.04260871186852455,0.3537920117378235
204,0.03953096270561218,0.025061028078198433,0.3335990607738495
205,0.022497927770018578,0.029384201392531395,0.35362890362739563
206,0.036959148943424225,0.027133533731102943,0.35892099142074585
207,0.03597082570195198,0.02371996082365513,0.3220923840999603
208,0.04952522739768028,0.02584988810122013,0.34301820397377014
209,0.0050556049682199955,0.03377940505743027,0.3519977033138275
210,0.02228550612926483,0.03710007667541504,0.35737472772598267
211,0.03584234043955803,0.03591206669807434,0.34533795714378357
212,0.027652248740196228,0.030496718361973763,0.344257116317749
213,0.014663109555840492,0.04105584695935249,0.3399069607257843
214,0.03624795004725456,0.03313836455345154,0.3304160535335541
215,0.021970804780721664,0.03766148164868355,0.3349151015281677
216,-0.01306117046624422,0.0368804931640625,0.34528249502182007
217,0.0040140412747859955,0.024228589609265327,0.34398943185806274
218,0.046759456396102905,0.026883482933044434,0.3350565731525421
219,0.03150418400764465,0.02960391528904438,0.35260337591171265
220,0.0413101464509964,0.023268504068255424,0.3548664152622223
221,0.03481059521436691,0.024861620739102364,0.34779173135757446
222,0.025231067091226578,0.04043389484286308,0.33944275975227356
223,0.019023433327674866,0.037458743900060654,0.35434916615486145
224,0.02770242840051651,0.04051636904478073,0.36183229088783264
225,0.04130076989531517,0.031451743096113205,0.35886240005493164
226,0.012311534956097603,0.040912799537181854,0.35790663957595825
227,0.020375804975628853,0.028316698968410492,0.34760022163391113
228,0.02931787073612213,0.03344997763633728,0.35652193427085876
229,0.03996696695685387,0.02546105347573757,0.35750994086265564
230,0.006114033050835133,0.044725123792886734,0.3294346332550049
231,-7.053045555949211e-05,0.03281549736857414,0.32425665855407715
232,0.025206170976161957,0.035718031227588654,0.33474573493003845
233,0.007801327854394913,0.043687622994184494,0.3592643141746521
234,0.031085476279258728,0.022702859714627266,0.3523349165916443
235,0.03339679539203644,0.026022430509328842,0.3293231427669525
236,0.017456404864788055,0.036211032420396805,0.3425588309764862
237,0.02889379858970642,0.02904977649450302,0.33898401260375977
238,0.0388101302087307,0.019263165071606636,0.3547292649745941
239,0.030208131298422813,0.024808460846543312,0.3427261710166931
240,0.012147274799644947,0.026939351111650467,0.3460571765899658
241,0.03678889200091362,0.026835396885871887,0.32811474800109863
242,0.02537880465388298,0.03238644823431969,0.32734057307243347
243,0.024710841476917267,0.028847521170973778,0.32400253415107727
244,0.03548596426844597,0.02718980610370636,0.3538474142551422
245,0.03541429340839386,0.02380438521504402,0.34000200033187866
246,0.02918262779712677,0.023885337635874748,0.3482484519481659
247,0.039751894772052765,0.033592622727155685,0.34234103560447693
248,-0.014110738411545753,0.03070060908794403,0.33026108145713806
249,0.008685886859893799,0.030460305511951447,0.326082706451416
250,0.030454762279987335,0.025737762451171875,0.32216206192970276
251,0.041767146438360214,0.026656080037355423,0.3353993892669678
252,0.02567148208618164,0.02789495699107647,0.35826629400253296
253,0.035936348140239716,0.03107585571706295,0.3521853983402252
254,0.013637308031320572,0.04333443567156792,0.3520123362541199
255,0.030227676033973694,0.01716458983719349,0.3318415582180023
256,0.031844086945056915,0.02589561976492405,0.32323533296585083
257,0.014146624132990837,0.044694751501083374,0.3226553797721863
258,0.03901343792676926,0.02639828249812126,0.3492800295352936
259,0.028375662863254547,0.029597636312246323,0.342930406332016
260,0.01045098528265953,0.03051607310771942,0.3276965916156769
261,0.008811897598206997,0.0369192510843277,0.3482501208782196
262,0.022503193467855453,0.03212067112326622,0.3378845155239105
263,0.028805356472730637,0.02451915107667446,0.32212895154953003
264,0.04182613641023636,0.01961512118577957,0.34696057438850403
265,0.04118138551712036,0.036334022879600525,0.3347201347351074
266,-0.011272851377725601,0.04778020828962326,0.33845582604408264
267,0.004702149890363216,0.0269244946539402,0.3344057500362396
268,0.004906566813588142,0.048965126276016235,0.35464125871658325
269,0.02606124058365822,0.02920735813677311,0.34320494532585144
270,0.0397418811917305,0.023496219888329506,0.34383589029312134
271,0.037553802132606506,0.017761707305908203,0.32644203305244446
272,0.030147995799779892,0.0277610681951046,0.35404929518699646
273,0.04317726567387581,0.03058835119009018,0.33179864287376404
274,0.02287415787577629,0.0285611841827631,0.3454122245311737
275,0.02071402594447136,0.03186928480863571,0.35726410150527954
276,0.039494700729846954,0.02189689129590988,0.3250266909599304
277,0.02456722967326641,0.032281290739774704,0.3534582257270813
278,0.0402042455971241,0.022397320717573166,0.35518258810043335
279,0.027995236217975616,0.020232664421200752,0.35354799032211304
280,0.01536247506737709,0.03150206059217453,0.3468917906284332
281,0.007418385706841946,0.04230562597513199,0.35161566734313965
282,0.015237853862345219,0.03877074271440506,0.3568386733531952
283,0.0407622866332531,0.017620094120502472,0.32607632875442505
284,0.019402997568249702,0.028343314304947853,0.35766106843948364
285,0.03879299759864807,0.022640766575932503,0.3212459087371826
286,0.009711352176964283,0.04816920682787895,0.35466793179512024
287,0.04196847602725029,0.018240319564938545,0.34876272082328796
288,0.025511372834444046,0.03614480420947075,0.3390737473964691
289,0.004192359745502472,0.040606070309877396,0.33034253120422363
290,0.025607377290725708,0.040880266577005386,0.32711362838745117
291,0.006584651302546263,0.02904164232313633,0.34339815378189087
292,0.034047819674015045,0.03941125050187111,0.343019038438797
293,0.017279677093029022,0.03952765464782715,0.3521903455257416
294,0.016062453389167786,0.033211901783943176,0.339702308177948
295,0.02475070208311081,0.023200390860438347,0.3580995202064514
296,0.0114184794947505,0.034329529851675034,0.334821492433548
297,0.02703862264752388,0.029314598068594933,0.3412291407585144
298,0.03797680884599686,0.02408968098461628,0.3568955361843109
