name	command	returncode	duration_sec	passed	log
prepare_tracking_local_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/prepare_tracking_local_smoke.py	0	0.44931306317448616	True	/mnt/infini-data/test/BeyondMimic/logs/tracking_local_smoke_preflight/prepare_tracking_local_smoke.log
runner_bash_syntax	bash -n /mnt/infini-data/test/BeyondMimic/reproduction/scripts/run_tracking_local_smoke.sh	0	0.0052149370312690735	True	/mnt/infini-data/test/BeyondMimic/logs/tracking_local_smoke_preflight/runner_bash_syntax.log
generated_script_compile	python3 -m py_compile /mnt/infini-data/test/BeyondMimic/reproduction/generated/whole_body_tracking_local/csv_to_npz_local.py /mnt/infini-data/test/BeyondMimic/reproduction/generated/whole_body_tracking_local/replay_npz_local.py /mnt/infini-data/test/BeyondMimic/reproduction/generated/whole_body_tracking_local/rsl_rl/train_local.py /mnt/infini-data/test/BeyondMimic/reproduction/generated/whole_body_tracking_local/rsl_rl/cli_args.py	0	0.4769892431795597	True	/mnt/infini-data/test/BeyondMimic/logs/tracking_local_smoke_preflight/generated_script_compile.log
validate_jumps1_subject1_frames_1_180_debug_motion	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/validate_motion_npz_contract.py /mnt/infini-data/test/BeyondMimic/reproduction/data/tracking_motion_npz_fixtures/jumps1_subject1_frames_1_180_debug_motion.npz --summary-json /mnt/infini-data/test/BeyondMimic/res/tracking/local_smoke_preflight/jumps1_subject1_frames_1_180_debug_motion_validator.json	0	0.35526321455836296	True	/mnt/infini-data/test/BeyondMimic/logs/tracking_local_smoke_preflight/validate_jumps1_subject1_frames_1_180_debug_motion.log
validate_run2_subject1_frames_1_180_debug_motion	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/validate_motion_npz_contract.py /mnt/infini-data/test/BeyondMimic/reproduction/data/tracking_motion_npz_fixtures/run2_subject1_frames_1_180_debug_motion.npz --summary-json /mnt/infini-data/test/BeyondMimic/res/tracking/local_smoke_preflight/run2_subject1_frames_1_180_debug_motion_validator.json	0	0.1308966912329197	True	/mnt/infini-data/test/BeyondMimic/logs/tracking_local_smoke_preflight/validate_run2_subject1_frames_1_180_debug_motion.log
validate_walk1_subject1_frames_1_180_debug_motion	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/validate_motion_npz_contract.py /mnt/infini-data/test/BeyondMimic/reproduction/data/tracking_motion_npz_fixtures/walk1_subject1_frames_1_180_debug_motion.npz --summary-json /mnt/infini-data/test/BeyondMimic/res/tracking/local_smoke_preflight/walk1_subject1_frames_1_180_debug_motion_validator.json	0	0.22695907577872276	True	/mnt/infini-data/test/BeyondMimic/logs/tracking_local_smoke_preflight/validate_walk1_subject1_frames_1_180_debug_motion.log
