variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.005552381277084351,1,0.11225095391273499,0.007631089072674513,0.0016040699556469917,0.008938176557421684,0.00893804244697094,0.006787313614040613,0.3620418310165405,0.36199384927749634
teacher,1,0.046601515263319016,0,0.11803538352251053,0.0035936960484832525,0.0022847778163850307,0.008436106145381927,0.008435969240963459,0.006952968426048756,0.43762728571891785,0.4375547766685486
teacher,2,0.042352575808763504,0,0.23307238519191742,0.004546829499304295,0.002689724089577794,0.007109636440873146,0.007109496276825666,0.006476763170212507,0.8673420548439026,0.8672865033149719
teacher,3,0.04112672805786133,0,0.309102326631546,0.01666063442826271,0.003829624503850937,0.007853789255023003,0.007853779010474682,0.0063254996202886105,1.3641191720962524,1.364079236984253
teacher,4,0.04094373434782028,0,0.3828530013561249,0.032808687537908554,0.0020350415725260973,0.008246633224189281,0.008246482349932194,0.006476999260485172,0.9465492367744446,0.9464877843856812
teacher,5,0.037238895893096924,0,0.4415821433067322,0.05273580551147461,0.001429752097465098,0.009762228466570377,0.009762060828506947,0.008926598355174065,0.8827493190765381,0.8826768398284912
teacher,6,0.03439689800143242,0,0.49114325642585754,0.07650329917669296,0.002434475114569068,0.00730849290266633,0.007308444939553738,0.004065716173499823,1.1063320636749268,1.1062703132629395
teacher,7,0.03088831529021263,0,0.5415695905685425,0.10457049310207367,0.0011030794121325016,0.008884601294994354,0.008884537033736706,0.00805187039077282,0.9289652705192566,0.92891526222229
teacher,8,0.027515612542629242,0,0.6041240096092224,0.13642601668834686,0.003941281232982874,0.009077071212232113,0.009076923131942749,0.007058179937303066,1.1720536947250366,1.1720070838928223
teacher,9,0.024892114102840424,0,0.6805338263511658,0.172245591878891,0.001943371375091374,0.009438085369765759,0.009438009932637215,0.008270238526165485,1.1048898696899414,1.1048431396484375
teacher,10,0.01954904943704605,0,0.7326332330703735,0.2116072028875351,0.003594957059249282,0.01248222403228283,0.012482058256864548,0.009150287136435509,0.945243239402771,0.9451920390129089
teacher,11,0.014896716922521591,1,0.7963653206825256,0.0031554060988128185,0.002558280248194933,0.008151901885867119,0.008151846937835217,0.006599497515708208,1.034038782119751,1.0339927673339844
teacher,12,0.05029410496354103,0,0.06810379773378372,0.008468917571008205,0.0005801054649055004,0.004453300964087248,0.0044532110914587975,0.0037545026279985905,0.4452734589576721,0.4452105164527893
teacher,13,0.04514997825026512,0,0.12483594566583633,0.017079178243875504,0.0006199541967362165,0.010415319353342056,0.010415100492537022,0.008888090029358864,0.9623219966888428,0.9622467756271362
teacher,14,0.041584089398384094,0,0.17615509033203125,0.030114581808447838,0.002053149975836277,0.00501360185444355,0.005013555288314819,0.004913101904094219,1.9251004457473755,1.925045371055603
teacher,15,0.03889837488532066,0,0.2354230284690857,0.04739769548177719,0.0012494720285758376,0.008278186433017254,0.008277980610728264,0.00820833072066307,1.8095524311065674,1.8094942569732666
teacher,16,0.03322442248463631,0,0.29581040143966675,0.06844779849052429,0.0010900880442932248,0.005913326051086187,0.00591321662068367,0.005447425879538059,0.9916722178459167,0.9916009306907654
teacher,17,0.030214134603738785,0,0.3442423641681671,0.09346277266740799,0.002086457796394825,0.008870231918990612,0.00887017510831356,0.005683274939656258,0.9414815902709961,0.9414286017417908
teacher,18,0.025509782135486603,0,0.4313560426235199,0.12218821048736572,0.0012092333054170012,0.007614586967974901,0.007614483125507832,0.006783563643693924,1.0501290559768677,1.0500671863555908
teacher,19,0.021441087126731873,0,0.5191690325737,0.15517070889472961,0.0020417708437889814,0.010965932160615921,0.010965821333229542,0.008720803074538708,1.3929057121276855,1.392849326133728
teacher,20,0.01748541370034218,0,0.6109061241149902,0.19175735116004944,0.002266922267153859,0.010126404464244843,0.010126340202987194,0.006895905826240778,1.6187751293182373,1.6187124252319336
teacher,21,0.013911250978708267,0,0.6764951348304749,0.23274217545986176,0.0025436675641685724,0.008916429243981838,0.008916346356272697,0.006094501353800297,1.6357252597808838,1.6356602907180786
teacher,22,0.008853662759065628,1,0.7716179490089417,0.006434896029531956,0.0037863352335989475,0.007748881354928017,0.007748804520815611,0.0029223067685961723,1.146755337715149,1.1467114686965942
teacher,23,0.03436511009931564,0,0.21287855505943298,0.002704748185351491,0.0055579193867743015,0.01082723680883646,0.010827165096998215,0.006412049755454063,0.41030484437942505,0.4102439880371094
teacher,24,0.032811980694532394,0,0.335503488779068,0.005189865827560425,0.004421585705131292,0.008418572135269642,0.008418528363108635,0.007811293937265873,2.534027338027954,2.5339865684509277
teacher,25,0.009486854076385498,0,0.4831956624984741,0.012435994111001492,0.004781955853104591,0.00831649824976921,0.008316479623317719,0.0029856362380087376,0.8114928007125854,0.8114423751831055
teacher,26,0.017549842596054077,0,0.6137555241584778,0.022353066131472588,0.004090449307113886,0.011962097138166428,0.011961947195231915,0.00813593715429306,0.8620065450668335,0.8619515895843506
teacher,27,0.002645641565322876,0,0.7113646268844604,0.037161920219659805,0.004192125517874956,0.012590146623551846,0.012590015307068825,0.009184561669826508,0.889525830745697,0.8894901275634766
teacher,28,0.009165829047560692,0,0.7884622812271118,0.0564359650015831,0.006074040196835995,0.00748070515692234,0.007480627857148647,0.006136402953416109,1.0663609504699707,1.0663161277770996
teacher,29,0.007863741368055344,0,0.8848817944526672,0.08077122271060944,0.0037328952457755804,0.012117961421608925,0.01211791206151247,0.012904827482998371,1.3012746572494507,1.3012434244155884
teacher,30,0.0038650259375572205,0,0.9376052021980286,0.10854467004537582,0.007231316529214382,0.010752731002867222,0.010752726346254349,0.005196124315261841,2.529489755630493,2.529448986053467
teacher,31,0.006441380828619003,0,1.0147439241409302,0.14058233797550201,0.008074519224464893,0.014162545092403889,0.014162513427436352,0.0064112297259271145,2.3215835094451904,2.321549415588379
teacher,32,0.002467939630150795,0,1.0644595623016357,0.17636489868164062,0.004751561209559441,0.010396943427622318,0.01039687916636467,0.0060696909204125404,0.9614449739456177,0.9614101052284241
teacher,33,-0.0007209591567516327,0,1.114467978477478,0.2161874920129776,0.007255003321915865,0.012409526854753494,0.012409450486302376,0.007138673681765795,1.5241122245788574,1.524078130722046
teacher,34,-0.00540504977107048,1,1.1660860776901245,0.005751051940023899,0.004950867500156164,0.013215393759310246,0.013215315528213978,0.009883642196655273,1.2676833868026733,1.2676535844802856
teacher,35,0.044631730765104294,0,0.10695696622133255,0.0022389846853911877,0.0005183193716220558,0.007478806655853987,0.007478652521967888,0.007035618182271719,0.44594064354896545,0.44588202238082886
teacher,36,0.043187227100133896,0,0.18891985714435577,0.0049878573045134544,0.010701414197683334,0.015239319764077663,0.015239177271723747,0.007077501621097326,4.567505359649658,4.567457675933838
teacher,37,0.03744013234972954,0,0.24909241497516632,0.01594548486173153,0.0009697993518784642,0.017092229798436165,0.017091872170567513,0.016088899224996567,0.8291152119636536,0.829063892364502
teacher,38,0.031975071877241135,0,0.32553043961524963,0.031193243339657784,0.001507240580394864,0.00773962726816535,0.007739512249827385,0.007291208021342754,1.6309739351272583,1.6309211254119873
teacher,39,0.028737761080265045,0,0.3804721236228943,0.050533320754766464,0.0015082667814567685,0.006587869953364134,0.006587699521332979,0.008002344518899918,1.8611416816711426,1.8610955476760864
teacher,40,0.025080088526010513,0,0.4682440757751465,0.07341032475233078,0.0013014703290537,0.011369758285582066,0.011369572021067142,0.008955899626016617,1.6029058694839478,1.602850317955017
teacher,41,0.020955584943294525,0,0.5714166164398193,0.10071641951799393,0.002799086272716522,0.0068076010793447495,0.0068074800074100494,0.004900437779724598,1.3708515167236328,1.370818018913269
teacher,42,0.017822306603193283,0,0.6319333910942078,0.1320110559463501,0.0020333670545369387,0.008611351251602173,0.008611219935119152,0.006555669941008091,1.102980136871338,1.102923035621643
teacher,43,0.014649320393800735,0,0.6715307831764221,0.16708555817604065,0.001585859921760857,0.01644797995686531,0.016447750851511955,0.016095837578177452,1.3730580806732178,1.3730193376541138
teacher,44,0.00991595908999443,0,0.7267016768455505,0.2061757594347,0.00345757813192904,0.007631586864590645,0.007631520740687847,0.006259283982217312,0.7321781516075134,0.7321338057518005
teacher,45,0.005691416561603546,0,0.788266122341156,0.24959541857242584,0.0024837066885083914,0.009520546533167362,0.009520452469587326,0.007476458325982094,0.9201223850250244,0.9200707674026489
teacher,46,0.001020926982164383,1,0.8371856808662415,0.00306215463206172,0.00422485638409853,0.00553601561114192,0.0055359345860779285,0.007613560184836388,0.8078306913375854,0.8077830076217651
teacher,47,0.049587953835725784,0,0.11966466158628464,0.0026118713431060314,0.0015310668386518955,0.013249325565993786,0.013249107636511326,0.010299279354512691,0.4085462689399719,0.4084986448287964
teacher,48,0.04695602133870125,0,0.25797855854034424,0.001730654970742762,0.004339908249676228,0.012868007645010948,0.012867881916463375,0.008105253800749779,0.8064140677452087,0.8063724040985107
teacher,49,0.0449819453060627,0,0.37584707140922546,0.009823168627917767,0.0031059784814715385,0.009083611890673637,0.009083511307835579,0.004270372912287712,0.6933262348175049,0.6932646036148071
teacher,50,0.041869062930345535,0,0.48728254437446594,0.021822461858391762,0.0028304290026426315,0.010659881867468357,0.010659733787178993,0.006458368618041277,0.7161643505096436,0.7161182761192322
teacher,51,0.03790447860956192,0,0.5621581077575684,0.03737432882189751,0.002187152160331607,0.013277330435812473,0.013277125544846058,0.007562902290374041,0.7369931936264038,0.7369434237480164
teacher,52,0.03368041291832924,0,0.6312605738639832,0.056859683245420456,0.0025897480081766844,0.010166029445827007,0.010165954008698463,0.0077542695216834545,0.7083476781845093,0.7083003520965576
teacher,53,0.031118981540203094,0,0.6731764674186707,0.08036603033542633,0.001954281935468316,0.008619862608611584,0.008619822561740875,0.006559389177709818,0.7247653603553772,0.7247057557106018
teacher,54,0.027640756219625473,0,0.7229181528091431,0.1077290028333664,0.0014295598957687616,0.012441487051546574,0.012441449798643589,0.009830495342612267,0.6282342672348022,0.6281752586364746
teacher,55,0.023505184799432755,0,0.7710478901863098,0.13919751346111298,0.0019067336106672883,0.017051560804247856,0.017051544040441513,0.010140946134924889,0.7301324009895325,0.730070948600769
teacher,56,0.020679228007793427,0,0.8258017301559448,0.17463184893131256,0.004365789238363504,0.014781421981751919,0.014781453646719456,0.010700705461204052,1.0478270053863525,1.0477795600891113
teacher,57,0.015408352017402649,0,0.8886383771896362,0.21423615515232086,0.0034625879488885403,0.016783971339464188,0.0167840626090765,0.007615858223289251,0.8404923677444458,0.8404467105865479
teacher,58,0.011208858340978622,1,0.9577796459197998,0.0011564025189727545,0.0038397209718823433,0.014960148371756077,0.014960161410272121,0.0075983209535479546,1.0029383897781372,1.0028947591781616
teacher,59,0.04652119800448418,0,0.1640867292881012,0.004245051182806492,0.0024083524476736784,0.012006781995296478,0.012006634846329689,0.008486595936119556,0.4334104359149933,0.43333619832992554
teacher,60,0.04221806675195694,0,0.29250314831733704,0.014566744677722454,0.0021520359441637993,0.006483099889010191,0.006483037956058979,0.004263606388121843,0.6260985136032104,0.6260261535644531
