frame,source_joint_index,time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
0,0,0.0,-3.655795028545924e-06,0.000549625740996531,0.7939417222519185,0.279410295800611,0.025302207920347052
1,2,0.0032110214233398438,-6.3557629362421655e-06,0.000629830053678461,0.7939515234948228,0.279345593481437,0.031161011939322383
2,4,0.0071353912353515625,-9.237252367486909e-06,0.0007157669290968566,0.7939625453618839,0.27927325626208993,0.02854524249540128
3,6,0.011128425598144531,-1.1924238908680396e-05,0.0008072111520203174,0.7939751119591955,0.2791954054806285,0.02997890206066147
4,8,0.015110969543457031,-1.4339653571435325e-05,0.0009071002665804965,0.7939894790935802,0.2791165239699506,0.03345021433032626
5,10,0.019318580627441406,-1.6665490835450386e-05,0.001003373644898341,0.7940035282475523,0.2790271191665068,0.03597785122311224
6,12,0.023116111755371094,-1.9138246692235492e-05,0.0011079666240296538,0.7940181503163931,0.278911923845138,0.038510651456127906
7,14,0.027127504348754883,-2.1077192100984905e-05,0.001216836451763833,0.7940318717104095,0.27880432154453394,0.04140682495073696
8,16,0.03112053871154785,-2.3152337823480064e-05,0.0013290760210256207,0.7940445515644102,0.2787054324269712,0.04019277724276843
9,18,0.03512215614318848,-2.620580974177907e-05,0.001448834975806856,0.7940570246419387,0.2785878106369637,0.04198195723664208
10,20,0.03911471366882324,-3.071827540770936e-05,0.001565262847772406,0.7940685309207919,0.2784707356135939,0.041051160451827634
11,22,0.043125152587890625,-3.6879846078765754e-05,0.0016936119205881346,0.7940800961194573,0.2783678393642386,0.04468385435656869
12,24,0.04712533950805664,-4.3875358939258954e-05,0.0018216194590127894,0.7940910131019773,0.2784097277687798,0.06365714528886922
13,26,0.05112147331237793,-5.391622385399524e-05,0.0019653599764450588,0.7941034123035788,0.27833126654149964,0.05034354346772206
14,28,0.05511927604675293,-6.256448881070515e-05,0.002117188069238796,0.7941124115644488,0.27825272339998325,0.04471283668555833
15,30,0.05915546417236328,-7.104027075813317e-05,0.002270561276137179,0.7941099166582198,0.27814810868384765,0.048677894411255314
16,32,0.06312251091003418,-7.70800487189755e-05,0.002427776904623581,0.7940961138357756,0.27802926811975714,0.05077032759336048
17,34,0.06712126731872559,-8.081362783955683e-05,0.0025826406314817278,0.7940825416698524,0.27793078852118924,0.054368053607096706
18,36,0.0711202621459961,-8.400294953789882e-05,0.0027453546558179887,0.7940770910514305,0.27782506618953856,0.05478275708597282
19,38,0.07510995864868164,-8.834488395293715e-05,0.0029150120842742406,0.7940849147159786,0.2777130932422708,0.0542724074631255
20,40,0.07911205291748047,-9.45907908537194e-05,0.0030967252386796006,0.7941051154969642,0.2775681291221127,0.052726804371120345
21,42,0.08317780494689941,-0.00010206597200667226,0.003290280571597157,0.7941315300761526,0.27745953387508554,0.05399805410154935
22,44,0.08711504936218262,-0.00011055459281047024,0.0034941107752966714,0.7941592429106531,0.2773426632469135,0.05725613580454655
23,46,0.09111762046813965,-0.00012031748924438537,0.003708798044064297,0.794189894312821,0.27720753636997963,0.05505861033251959
24,48,0.09511208534240723,-0.00013178663762075652,0.003936414122191623,0.7942258964902797,0.27706665128513625,0.056078285753630615
25,50,0.09911823272705078,-0.00014551174522134985,0.0041765180037262074,0.7942688350694791,0.2768969366804632,0.06036598131397803
26,52,0.10311508178710938,-0.0001619484140762318,0.004430484100608867,0.7943174212331283,0.2767558828907505,0.06248977676772609
27,54,0.10711789131164551,-0.00018038303027977746,0.004700617828726076,0.794370930275207,0.27660292075095894,0.06377374262404467
28,56,0.11111712455749512,-0.00019978269442430616,0.004972859626440962,0.7944244716057554,0.2764517613475869,0.06334107108655032
29,58,0.11511540412902832,-0.00021956382208632622,0.005258854090912743,0.794480621060227,0.276302412035875,0.06580978588618595
30,60,0.11911654472351074,-0.00024046818130790763,0.005554134452988207,0.7945383562464536,0.27611728091844645,0.06471503581370003
31,62,0.12311768531799316,-0.0002631038861790806,0.005858120070222335,0.7946008053851983,0.2759619084837172,0.0679531923720035
32,64,0.12711596488952637,-0.00028809057057077055,0.006172949770897233,0.794669662540769,0.2757865902445889,0.07509185722627645
33,66,0.13112258911132812,-0.0003143939724946782,0.006482611042194164,0.7947405363913436,0.2756369602184036,0.0777530337178052
34,68,0.13511180877685547,-0.00034097098480699735,0.0068008746848959925,0.7948129135934148,0.27545559817748466,0.08124136764170795
35,70,0.13911104202270508,-0.0003671969621110263,0.007121451889850307,0.7948811609654114,0.27519602722544545,0.08923454765342818
36,72,0.14312481880187988,-0.00039383281194448695,0.007437099534782103,0.7949465448436919,0.27497480181447265,0.0883689454580047
37,74,0.14719533920288086,-0.00042152729685296695,0.0077571221336003,0.7950168508636238,0.27475290257254903,0.09053935761691938
38,76,0.15110993385314941,-0.00044942898195178327,0.008081746446254756,0.7950935317012703,0.27453236257384434,0.09797978610731661
39,78,0.1551198959350586,-0.00047671083857733646,0.008411764870761338,0.7951717604823041,0.27424936973417563,0.1012083934098161
40,80,0.15912532806396484,-0.0004997073062700856,0.008745255242784238,0.7952458618701591,0.2739891292445024,0.1040415810581682
41,82,0.16312265396118164,-0.0005172768160353904,0.00908386170309888,0.7953148770908859,0.27377468986428694,0.0986921340026411
42,84,0.16719365119934082,-0.0005283298653614925,0.00942926079354418,0.7953821074897105,0.27353685939230893,0.09787172451615334
43,86,0.17112112045288086,-0.0005301596596779234,0.009783637972162548,0.7954497700175788,0.27329871308255205,0.10188362302643986
44,88,0.17512917518615723,-0.0005233606309727653,0.010150031238904076,0.7955176362704025,0.2730565618127504,0.10882784091417902
45,90,0.17911481857299805,-0.0005096458034235552,0.010526947735814416,0.7955839841082706,0.2727076884766575,0.11095382854872352
46,92,0.18312382698059082,-0.0004934200969306765,0.010911197327426873,0.7956486121839046,0.27243824341185874,0.11411849231908805
47,94,0.18719863891601562,-0.00047832811833940683,0.011303831873281189,0.7957147170278094,0.27219015668078067,0.11041674325403211
48,96,0.19112086296081543,-0.00046587190911771457,0.011700935999538652,0.7957835685602594,0.2719316261706087,0.11057836025278887
49,98,0.1951282024383545,-0.00045852227031115746,0.012104732171983547,0.7958543275033056,0.27164248696323645,0.11465474768895013
50,100,0.19911718368530273,-0.00045726191249348543,0.012512584833900038,0.7959248912002607,0.27141473757540646,0.1119016763304585
51,102,0.20312166213989258,-0.000462539937069116,0.012916161309598651,0.7959931980203928,0.27118236652940736,0.10900085396534795
