step,reward,action_abs_mean,target_body_error_mean
184,0.034875042736530304,0.5432169437408447,0.156232550740242
185,0.0318458154797554,0.5788079500198364,0.1662590205669403
186,0.03067602589726448,0.5969770550727844,0.17938563227653503
187,0.02727387100458145,0.6250869631767273,0.19569529592990875
188,0.02373252436518669,0.6571008563041687,0.13383157551288605
189,0.03811880201101303,0.16728529334068298,0.13633015751838684
190,0.029561847448349,0.3000548779964447,0.13782520592212677
191,0.024851489812135696,0.4166069030761719,0.1391470730304718
192,0.023211736232042313,0.5396004319190979,0.14176000654697418
193,0.025301389396190643,0.6383550763130188,0.14752282202243805
194,0.024406319484114647,0.7284828424453735,0.16046428680419922
195,0.018971191719174385,0.8079769611358643,0.17935316264629364
196,0.01820530742406845,0.869907796382904,0.2025711089372635
197,0.0008958429098129272,0.9447882175445557,0.22912926971912384
198,-0.007854921743273735,0.9999144673347473,0.25879228115081787
199,-0.012449868023395538,1.0361825227737427,0.1717827171087265
200,0.011810746975243092,0.11441508680582047,0.13867440819740295
201,0.028452321887016296,0.16896948218345642,0.1396375447511673
202,0.04014541953802109,0.3055591583251953,0.13994337618350983
203,0.034377869218587875,0.3943033814430237,0.14122796058654785
204,0.03629697114229202,0.46819788217544556,0.1454652100801468
205,0.02989279478788376,0.5133604407310486,0.15106764435768127
206,0.027201607823371887,0.5549262166023254,0.1591414362192154
207,0.02592175453901291,0.5624403357505798,0.16912594437599182
208,0.02700527384877205,0.5903188586235046,0.18179214000701904
209,0.025791984051465988,0.6217235922813416,0.12171747535467148
210,0.037060126662254333,0.1871269792318344,0.20551426708698273
211,0.029643133282661438,0.07428164035081863,0.15543833374977112
212,0.029997989535331726,0.15182843804359436,0.1534769982099533
213,0.02370518445968628,0.276528924703598,0.15373265743255615
214,0.029285475611686707,0.379269540309906,0.1562982052564621
215,0.03058430552482605,0.469260573387146,0.11504217237234116
216,0.03646737337112427,0.2025604546070099,0.1114325001835823
217,0.03284519165754318,0.3958352506160736,0.10936406999826431
218,0.03815653175115585,0.5322210788726807,0.10764151066541672
219,0.04800066351890564,0.6523076891899109,0.10718868672847748
220,0.04599272087216377,0.7662656903266907,0.10860364884138107
221,0.04275619611144066,0.8610067367553711,0.11182601004838943
222,0.03897394984960556,0.9481019973754883,0.11822963505983353
223,0.0346573069691658,1.0554484128952026,0.12825243175029755
224,0.027672257274389267,1.1531243324279785,0.14240780472755432
225,0.017795085906982422,1.228187084197998,0.1611246019601822
226,0.009071163833141327,1.2727404832839966,0.18543347716331482
227,-0.0016902978532016277,1.3103796243667603,0.2154768854379654
228,0.003508675843477249,1.3332545757293701,0.15569622814655304
229,0.015943486243486404,0.13362927734851837,0.15719130635261536
230,-0.014910445548593998,0.2536422312259674,0.15818990767002106
231,-0.0018275296315550804,0.3617826998233795,0.15755732357501984
232,-0.00597770418971777,0.4339274764060974,0.15726932883262634
233,-0.007931101135909557,0.4777267575263977,0.15855395793914795
234,-0.007562859915196896,0.5131576061248779,0.16413399577140808
235,-0.010045121423900127,0.5359379053115845,0.1355101317167282
236,0.03983820229768753,0.1631065160036087,0.1365361511707306
237,0.04183623567223549,0.29868513345718384,0.13818827271461487
238,0.03662430867552757,0.4071394205093384,0.14079871773719788
239,0.021388273686170578,0.4823596477508545,0.14355739951133728
240,-0.002298782579600811,0.5330796837806702,0.14688587188720703
241,-0.0016003204509615898,0.5809393525123596,0.15209220349788666
242,-0.004074941389262676,0.6338192224502563,0.15930621325969696
243,-0.005352417938411236,0.6981450915336609,0.16852395236492157
244,-0.012657537125051022,0.7435632944107056,0.17967449128627777
245,-0.014563891105353832,0.7850320935249329,0.1487070471048355
246,0.022008154541254044,0.10068696737289429,0.14851126074790955
247,-0.005309107713401318,0.20767010748386383,0.14983049035072327
248,-0.006209379993379116,0.2717038094997406,0.15214106440544128
249,-0.006022884510457516,0.34891563653945923,0.15664151310920715
250,-0.007566298358142376,0.41458067297935486,0.11552659422159195
251,0.031726591289043427,0.24354316294193268,0.11629735678434372
252,0.03641592338681221,0.4169333577156067,0.1177363246679306
253,0.038613561540842056,0.5319764614105225,0.11994540691375732
254,0.03691589832305908,0.6154825091362,0.12668907642364502
255,0.03392786160111427,0.6756870746612549,0.13756024837493896
256,0.027307435870170593,0.7348944544792175,0.15412752330303192
257,0.018766876310110092,0.788532018661499,0.17722783982753754
258,0.015384798869490623,0.8375678062438965,0.20710261166095734
259,0.01168102491647005,0.8797605037689209,0.09457564353942871
260,0.037205785512924194,0.14109142124652863,0.09206070750951767
261,0.04807456582784653,0.2651708126068115,0.09260870516300201
262,0.04950697720050812,0.4056704640388489,0.0948561578989029
263,0.049112819135189056,0.5428678393363953,0.09832886606454849
264,0.048160139471292496,0.6774991750717163,0.10263438522815704
265,0.045110639184713364,0.7984145283699036,0.10980208218097687
266,0.04141511768102646,0.9239901900291443,0.12135761976242065
267,0.036007191985845566,1.0111082792282104,0.13780418038368225
268,0.023534832522273064,1.0888594388961792,0.15948274731636047
269,0.01834407076239586,1.1576138734817505,0.18674062192440033
270,0.016484497115015984,1.2087069749832153,0.21894539892673492
271,0.010798743925988674,1.2493517398834229,0.15032662451267242
272,0.03984710946679115,0.20052079856395721,0.14871500432491302
273,0.03176845610141754,0.42098313570022583,0.1452963650226593
274,0.030708247795701027,0.6022135019302368,0.14100143313407898
275,0.031855110079050064,0.7402942180633545,0.13730694353580475
276,0.027386575937271118,0.8594449162483215,0.13495506346225739
277,0.03014499694108963,0.9685832858085632,0.13423676788806915
278,0.02887665666639805,1.0431249141693115,0.1368585079908371
279,0.02765093930065632,1.0916516780853271,0.14534258842468262
280,0.026042040437459946,1.130109190940857,0.1611996442079544
281,0.024227559566497803,1.1691185235977173,0.18408164381980896
282,0.022785264998674393,1.1928800344467163,0.21358773112297058
283,0.020421447232365608,1.2215100526809692,0.24770209193229675
284,0.013362308964133263,1.250209927558899,0.1710347980260849
285,0.03617286682128906,0.13738615810871124,0.17449951171875
286,0.0189053937792778,0.1425548642873764,0.19556157290935516
287,0.026747196912765503,0.11038373410701752,0.19577792286872864
288,0.016616325825452805,0.20157833397388458,0.1976463794708252
289,-0.011216982267796993,0.3166612982749939,0.200404092669487
290,-0.00973315816372633,0.4034286439418793,0.14906048774719238
291,0.025235716253519058,0.18243582546710968,0.14888784289360046
292,0.020036663860082626,0.3379923403263092,0.15131448209285736
293,0.009483535774052143,0.44160449504852295,0.15376676619052887
294,-0.0042152320966124535,0.5282069444656372,0.1566224992275238
295,-0.011498130857944489,0.5986050367355347,0.16063019633293152
296,-0.012483845464885235,0.6455916166305542,0.16667544841766357
297,-0.011840502731502056,0.6961206793785095,0.17476347088813782
298,-0.012924469076097012,0.7265193462371826,0.18495489656925201
