frame,time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
42,0.84,0.6804769039154053,-0.04565199092030525,0.7779778242111206,0.4495886532140189,1.2354001194110205
43,0.86,0.6991909742355347,-0.051563870161771774,0.7720882296562195,0.45225474450351866,1.3047562912106514
44,0.88,0.717932939529419,-0.05403462052345276,0.7665905952453613,0.45196089521050453,1.4066375189878304
45,0.9,0.7366889119148254,-0.05478479713201523,0.7612890601158142,0.45018707874134695,1.4982468031089882
46,0.92,0.7589110136032104,-0.0498402863740921,0.7551648616790771,0.44322357159750214,1.5648706503019765
47,0.94,0.7809141278266907,-0.043428078293800354,0.7494727969169617,0.44283546096292037,1.5555999578972315
48,0.96,0.8024786710739136,-0.03408057987689972,0.7446452379226685,0.4402391428192114,1.488136344364491
49,0.98,0.821495771408081,-0.01988189108669758,0.7428115606307983,0.4323147203259427,1.4589474297626395
50,1.0,0.8392390012741089,-0.003257520031183958,0.7424749732017517,0.42172617053388267,1.4443202361721417
51,1.02,0.8524923920631409,0.015539903193712234,0.7500433921813965,0.404537268561022,1.5296570545239052
52,1.04,0.8642163276672363,0.032398272305727005,0.7572487592697144,0.38495205590051823,1.663483867967694
53,1.06,0.8728815317153931,0.04537850245833397,0.763728141784668,0.37759294017250167,1.7835009963540682
54,1.08,0.8780423998832703,0.053184881806373596,0.7656043767929077,0.3758841898163845,1.8467404000493217
55,1.1,0.8814510107040405,0.05840430036187172,0.7651789784431458,0.37632337946380523,1.852277970615903
56,1.12,0.8869422078132629,0.05441335216164589,0.763729989528656,0.3743572961860176,1.7498487979976525
57,1.14,0.8955358266830444,0.04852750897407532,0.7636445760726929,0.3781662181918991,1.6137448227803768
58,1.16,0.9103341698646545,0.038851991295814514,0.7662863731384277,0.38117660883942556,1.4556180589414875
59,1.18,0.9275137186050415,0.034704044461250305,0.7699497938156128,0.37729555105083973,1.5581888275156761
60,1.2,0.9458838701248169,0.03331990912556648,0.7741239666938782,0.3728832108578805,1.4630500564415907
61,1.22,0.9638851284980774,0.036982350051403046,0.7772530317306519,0.36904551281497394,1.5015402624126652
62,1.24,0.9819507002830505,0.04165870323777199,0.7801567912101746,0.3643407115455845,1.5063719607183133
63,1.26,1.0001451969146729,0.04836295172572136,0.7826102375984192,0.3600241780473754,1.4951173976818422
64,1.28,1.0158100128173828,0.05571659281849861,0.7848399877548218,0.3629188186826249,1.5364462461579462
65,1.3,1.030210018157959,0.06339500099420547,0.7869579792022705,0.3704779012257169,1.512978455766329
66,1.32,1.0394439697265625,0.06920268386602402,0.7898403406143188,0.37454418799486655,1.4891620358082884
67,1.34,1.046868085861206,0.07598783075809479,0.7929953336715698,0.3769285242988503,1.4772402371504698
68,1.36,1.0506720542907715,0.08472800999879837,0.7966955900192261,0.3792936325009013,1.4597102090443388
69,1.38,1.0513479709625244,0.0951664000749588,0.7995773553848267,0.3772056155420583,1.4737855763463625
70,1.4,1.0504599809646606,0.10645392537117004,0.802049994468689,0.37464481971130287,1.5082023981637482
71,1.42,1.050454020500183,0.11996416747570038,0.8035019636154175,0.3676117378254903,1.6872434298796901
72,1.44,1.0513659715652466,0.1319507509469986,0.8045002222061157,0.36476925497168095,1.6498792041414256
73,1.46,1.0541139841079712,0.1408901810646057,0.8045908212661743,0.3643253365981168,1.5101096592843533
74,1.48,1.0588220357894897,0.1478436142206192,0.8026629686355591,0.364450817413885,1.3611354776818692
75,1.5,1.0645099878311157,0.1538040041923523,0.7997260093688965,0.36463342321201647,1.2105634821386173
76,1.52,1.0706899166107178,0.15722039341926575,0.7959502339363098,0.3609610817170349,1.113656758138075
77,1.54,1.0779019594192505,0.16022899746894836,0.7916060090065002,0.357313331794636,1.0922580836983076
78,1.56,1.0871779918670654,0.16242197155952454,0.7861250042915344,0.3522531845895895,1.0447471852189507
79,1.58,1.097585916519165,0.16482259333133698,0.7797560691833496,0.3499795075762889,1.062665017048732
80,1.6,1.1085599660873413,0.16732698678970337,0.7729430794715881,0.3526224137026945,0.9957789965295072
81,1.62,1.1201820373535156,0.17158937454223633,0.7662703990936279,0.35480461658203394,1.0496412092771639
82,1.64,1.130836009979248,0.17649361491203308,0.7590175867080688,0.3561557185242017,1.14744191082066
83,1.66,1.1395539045333862,0.1826813519001007,0.7506044507026672,0.35679996028092914,1.265470367446863
84,1.68,1.1475598812103271,0.18739676475524902,0.7431572675704956,0.35946533661978,1.3809465259265412
85,1.7,1.155210018157959,0.1913760006427765,0.7361930012702942,0.36207443666002104,1.4656301563734124
86,1.72,1.161168098449707,0.19695118069648743,0.7325857877731323,0.35876236371053705,1.5131782766447628
87,1.74,1.167165994644165,0.20015981793403625,0.7289355993270874,0.35849427341901025,1.5793253715824465
88,1.76,1.1732438802719116,0.19863522052764893,0.7251994609832764,0.36328867190228453,1.6760196183519116
89,1.78,1.1817820072174072,0.19015184044837952,0.722439169883728,0.3722194144181136,1.7016950304266707
90,1.8,1.1915500164031982,0.17818906903266907,0.7201669812202454,0.38016652177762367,1.7270143998883152
91,1.82,1.2063817977905273,0.1608341485261917,0.7181528210639954,0.38348468436442057,1.749469657781823
92,1.84,1.2248597145080566,0.1477186530828476,0.7155331969261169,0.38604181108932045,1.6399940535032735
93,1.86,1.2506299018859863,0.1430824100971222,0.711702823638916,0.38525660232849546,1.7305206716189097
94,1.88,1.2759959697723389,0.13924060761928558,0.7069864273071289,0.3848326540519965,1.856299019157726
95,1.9,1.3011597394943237,0.13579601049423218,0.7018269896507263,0.38951625565773457,1.8344576326038302
96,1.92,1.3164478540420532,0.12647868692874908,0.6945562362670898,0.39790538476844284,1.80968696669001
97,1.94,1.3337218761444092,0.11365745961666107,0.6859940886497498,0.41108402892433366,1.7247077009383718
98,1.96,1.3549678325653076,0.09382858872413635,0.6748490333557129,0.4234553106803575,1.781927679007038
99,1.98,1.3820897340774536,0.07572001218795776,0.6635273098945618,0.42847414126876615,2.019470261714967
100,2.0,1.4121500253677368,0.058471400290727615,0.6521170139312744,0.430046243496753,2.003396680610704
101,2.02,1.4413639307022095,0.042772501707077026,0.6468213796615601,0.42339729002259413,1.9143382707562555
102,2.04,1.4711778163909912,0.027712281793355942,0.645035982131958,0.4171452730460542,1.7109567313535332
103,2.06,1.5021917819976807,0.013929452747106552,0.650270938873291,0.41865816233069475,1.5682709712438798
104,2.08,1.5430054664611816,0.0032696081325411797,0.656598687171936,0.4168866068558318,1.7157484795336193
105,2.1,1.5887196063995361,-0.005828742403537035,0.6634730100631714,0.4121528116119062,1.8664747221668347
106,2.12,1.6329395771026611,0.0017601782456040382,0.6721585392951965,0.40374921313647566,2.0471539175748052
107,2.14,1.6738094091415405,0.009910503402352333,0.682786762714386,0.407152792567323,2.0301553902441056
108,2.16,1.7079797983169556,0.019183771684765816,0.697300910949707,0.4125946847529247,2.0252585346842635
109,2.18,1.7320940494537354,0.03714907914400101,0.7172338962554932,0.4168000877031992,2.0062876367491893
110,2.2,1.7511800527572632,0.05946020036935806,0.7398759722709656,0.4214310234348322,2.085582494478801
111,2.22,1.7601380348205566,0.0719791054725647,0.7644842863082886,0.4189712530451602,2.110850794947353
112,2.24,1.7694178819656372,0.080714151263237,0.7902166843414307,0.41483967513616743,2.066071222311464
113,2.26,1.7793419361114502,0.08188134431838989,0.8181973695755005,0.4170058201998472,1.9767638954237616
114,2.28,1.7886539697647095,0.08196136355400085,0.8449656963348389,0.4191973264618167,1.776424256667238
115,2.3,1.797659993171692,0.08149780333042145,0.8711280226707458,0.4197575054613167,1.407475477277205
116,2.32,1.8017220497131348,0.07900498807430267,0.8978993892669678,0.408716701613418,1.3665036836253672
117,2.34,1.8044180870056152,0.07546290755271912,0.9248936176300049,0.3981276383816168,1.5599489171892917
118,2.36,1.804382085800171,0.0698222666978836,0.952333927154541,0.38186436531872586,2.006095467167425
119,2.38,1.805553913116455,0.062452446669340134,0.9797643423080444,0.36826241212286825,2.399111769146061
120,2.4,1.8073298931121826,0.05421800538897514,1.0071897506713867,0.3567706007863684,2.7585802097997534
121,2.42,1.8181418180465698,0.051348745822906494,1.0279496908187866,0.34474072934545835,2.923767237747409
122,2.44,1.8307640552520752,0.04990873113274574,1.0455899238586426,0.33837379563342906,2.8880721548218924
123,2.46,1.847005844116211,0.05132724717259407,1.0569899082183838,0.3410791763714675,2.767539519720293
124,2.48,1.8591599464416504,0.05326787382364273,1.0670459270477295,0.3452438859847085,2.5049974754500877
125,2.5,1.869269847869873,0.0554695688188076,1.076429843902588,0.36029213667718757,2.3893691872342906
126,2.52,1.8801599740982056,0.04230335354804993,1.080683946609497,0.3677356906620593,2.244027654022171
127,2.54,1.8939619064331055,0.028005296364426613,1.0818120241165161,0.37234451345585545,2.0794100433202654
128,2.56,1.9135879278182983,0.011443573981523514,1.0766880512237549,0.37359036800676376,1.8271610445888906
129,2.58,1.930866003036499,-0.00018263934180140495,1.0680720806121826,0.37651139420681984,1.6560823046441735
130,2.6,1.946969985961914,-0.009340830147266388,1.05771005153656,0.3775942799603117,1.4137546371283203
131,2.62,1.9611120223999023,-0.0186802688986063,1.0436279773712158,0.3764213128336545,1.3275586213145791
132,2.64,1.9748780727386475,-0.02776477485895157,1.0278820991516113,0.3738517986674761,1.2871781243653646
133,2.66,1.9878919124603271,-0.0363394096493721,1.0088081359863281,0.36848909019267767,1.2422181954928513
134,2.68,2.0038177967071533,-0.04540424421429634,0.9885642528533936,0.365284441424341,1.2423483775286326
135,2.7,2.021199941635132,-0.054714299738407135,0.9677349925041199,0.36663070822070387,1.0767535804289168
136,2.72,2.034183979034424,-0.06593547016382217,0.9388030767440796,0.3660413904179787,0.8319546155438855
137,2.74,2.0473198890686035,-0.07867780327796936,0.9091733694076538,0.36452013058266763,0.8116146999186483
138,2.76,2.0607597827911377,-0.09446250647306442,0.878148078918457,0.36178650591393996,1.0920472788335434
139,2.78,2.07480788230896,-0.10834638774394989,0.8507434129714966,0.3523451678197959,1.3756832910765862
140,2.8,2.0891597270965576,-0.12127983570098877,0.8251492977142334,0.34320244758293544,1.4793543080831397
141,2.82,2.110813617706299,-0.13554657995700836,0.7965348362922668,0.34501033173552875,1.602718601774039
142,2.84,2.1334259510040283,-0.14814256131649017,0.771639347076416,0.3454800694538602,1.7314472613085448
143,2.86,2.157953977584839,-0.1573963314294815,0.7541829347610474,0.3440838742294702,1.7156821049364477
144,2.88,2.1866776943206787,-0.1592182219028473,0.7423864603042603,0.3427264374391786,1.5282970379459961
145,2.9,2.2174999713897705,-0.15732400119304657,0.7334200143814087,0.3422062432971494,1.2870659497727095
146,2.92,2.2429819107055664,-0.14447563886642456,0.7311261892318726,0.3352519295916989,1.1367759233790224
147,2.94,2.266709804534912,-0.13035547733306885,0.7314691543579102,0.3312780648341467,1.005470314151447
148,2.96,2.2869300842285156,-0.11369151622056961,0.7370858192443848,0.32459084472040933,0.903457705461388
149,2.98,2.301041841506958,-0.09607462584972382,0.7395948171615601,0.3161825240140074,0.8488261486114613
150,3.0,2.3120999336242676,-0.07798119634389877,0.7405499815940857,0.3074417155926469,0.8143695822017717
151,3.02,2.3209798336029053,-0.06437809765338898,0.7409490346908569,0.3037329851810274,0.7779042543602529
152,3.04,2.329655885696411,-0.05103960633277893,0.7412813901901245,0.30038689198935853,0.7124252591266071
153,3.06,2.337923765182495,-0.03823035582900047,0.7414805889129639,0.2960424894258252,0.7167984835867738
154,3.08,2.346275806427002,-0.027537956833839417,0.743268609046936,0.29092917369742843,0.7868810057045956
155,3.1,2.3546700477600098,-0.017904022708535194,0.7458509802818298,0.28509121727005676,0.8447036500377901
156,3.12,2.357844114303589,-0.012194056995213032,0.7479221820831299,0.2797971949430889,0.9106680040311967
157,3.14,2.3621878623962402,-0.007386026903986931,0.750349760055542,0.27459949861955024,0.9092552191979284
158,3.16,2.3688719272613525,-0.004381868988275528,0.753490149974823,0.2727177861740748,0.8892690473846321
159,3.18,2.3755197525024414,-0.0037337085232138634,0.7567905783653259,0.26958883312884074,0.8656026327838029
160,3.2,2.3821499347686768,-0.004263572860509157,0.7601709961891174,0.2670487125789554,0.8140024807352316
161,3.22,2.3930399417877197,-0.003797663375735283,0.7618047595024109,0.2639092395387205,0.7688239156589682
162,3.24,2.404871940612793,-0.00381888123229146,0.7617301940917969,0.2627860174739155,0.7370567742076799
163,3.26,2.418588161468506,-0.004814399406313896,0.7582387924194336,0.261610151669974,0.6705008912831545
164,3.28,2.433732032775879,-0.0066154878586530685,0.7521882057189941,0.26287923104547223,0.622372053952984
165,3.3,2.449589967727661,-0.00881936028599739,0.7448580265045166,0.2651263486537761,0.47668227644894146
166,3.32,2.4665937423706055,-0.008702956140041351,0.7347716093063354,0.26502668705030247,0.5590236792943023
167,3.34,2.4824399948120117,-0.0069009121507406235,0.7240766882896423,0.26497684382223363,0.6768617985754048
168,3.36,2.495969533920288,-0.0017275991849601269,0.7121655941009521,0.2673765691559248,0.8419642887270913
169,3.38,2.5094757080078125,0.001948044286109507,0.6999871134757996,0.26938381461940447,0.916352425099768
170,3.4,2.522969961166382,0.0048747300170362,0.6876749992370605,0.273406816887316,0.8062349479838178
171,3.42,2.531705856323242,0.007376763969659805,0.6805866956710815,0.2760533514143578,0.5996264143975387
172,3.44,2.538761854171753,0.008705377578735352,0.6765099763870239,0.277163027143427,0.4310374973133078
173,3.46,2.5424580574035645,0.007686932571232319,0.6784570217132568,0.27519874648062576,0.397607792522116
174,3.48,2.542905807495117,0.005044315010309219,0.6864026784896851,0.27163204704893046,0.5039403168886001
175,3.5,2.5417299270629883,0.0015895100077614188,0.6973479986190796,0.2672821723310084,0.6165760533145532
176,3.52,2.5366361141204834,0.0012378133833408356,0.7130617499351501,0.26085227662055144,0.7267749611416767
177,3.54,2.530564308166504,0.0006766516016796231,0.7283498644828796,0.2554530019004797,0.7321306106891354
178,3.56,2.522536277770996,-0.0003034261171706021,0.7427858710289001,0.25130617933283594,0.7148853952771631
179,3.58,2.5128440856933594,-0.0005257833981886506,0.7538735866546631,0.24717768416579428,0.6798598136560157
180,3.6,2.5023202896118164,-0.0003692709724418819,0.7632868885993958,0.24328046789842434,0.5474120418637477
181,3.62,2.4915261268615723,0.002023290144279599,0.7673760056495667,0.24397038530301432,0.5328702252631172
182,3.64,2.4809722900390625,0.004593104124069214,0.7692484259605408,0.24558646423774289,0.5710270761608564
183,3.66,2.470898151397705,0.007517582271248102,0.7666876316070557,0.24905501196867433,0.6114875694038346
184,3.68,2.4618122577667236,0.008585585281252861,0.760185718536377,0.2540597251158786,0.6605931931046833
185,3.7,2.4532198905944824,0.008725338615477085,0.7517130970954895,0.25987599292320424,0.6811339776473249
186,3.72,2.445636034011841,0.008740868419408798,0.740719199180603,0.26757171135877483,0.6819181072983312
187,3.74,2.438483953475952,0.008380290120840073,0.7295538783073425,0.27708204886635185,0.6727704221451984
188,3.76,2.4321959018707275,0.007267540320754051,0.7180460691452026,0.28799634115672107,0.6058615422356023
189,3.78,2.427111864089966,0.006582644768059254,0.7084251642227173,0.2967304307014023,0.5324782753851995
190,3.8,2.4226300716400146,0.006111706141382456,0.6997480392456055,0.30437408018042333,0.37348187237010533
191,3.82,2.4207041263580322,0.006187018007040024,0.6976209878921509,0.30659995536352025,0.2512886209748605
192,3.84,2.4201180934906006,0.006765291560441256,0.6983344554901123,0.30716707257168563,0.27142362829683153
193,3.86,2.4222121238708496,0.008349576964974403,0.7047293782234192,0.30441667454252985,0.37238942659941726
194,3.88,2.4267420768737793,0.010614542290568352,0.7166492938995361,0.2996873440670556,0.45480307047094765
195,3.9,2.432490110397339,0.01321990042924881,0.731332004070282,0.2939684237192931,0.462038025003055
196,3.92,2.436041831970215,0.01402850728482008,0.7389681339263916,0.2888378732163331,0.4197390966823903
197,3.94,2.4385859966278076,0.014318844303488731,0.7442365884780884,0.2843436874320795,0.3582849516533315
198,3.96,2.4391140937805176,0.013572574593126774,0.7447693943977356,0.28112261252606224,0.2959799434957576
199,3.98,2.4395499229431152,0.0127455685287714,0.7451646327972412,0.27863163345268577,0.2601151210095348
200,4.0,2.4399399757385254,0.011878199875354767,0.7454910278320312,0.2765057838586127,0.21908216334975741
201,4.02,2.44022798538208,0.0111208725720644,0.7458558082580566,0.27530227785384087,0.1809607239857573
202,4.04,2.4404819011688232,0.01043506246060133,0.7462685704231262,0.27464658962883826,0.15285296510134277
203,4.06,2.4406681060791016,0.0098922373726964,0.7467774152755737,0.27449056601697774,0.12437460506495474
204,4.08,2.4408180713653564,0.009427079930901527,0.7470817565917969,0.27450396625549883,0.10976371182738964
205,4.1,2.4409499168395996,0.009000740014016628,0.7472839951515198,0.27460209464911245,0.09566756619686453
206,4.12,2.441051959991455,0.008661187253892422,0.7473944425582886,0.2748105229071245,0.08621844483121972
207,4.14,2.441145896911621,0.008342103101313114,0.7474930286407471,0.275039079205679,0.08076883828395913
208,4.16,2.4412240982055664,0.008063984103500843,0.7475680112838745,0.2753078558899719,0.07419516051445028
209,4.18,2.441286087036133,0.007819684222340584,0.74763023853302,0.275597472779517,0.06977684840014012
210,4.2,2.4413399696350098,0.007592303212732077,0.7476860284805298,0.2758975068412336,0.06508595563053828
211,4.22,2.441375970840454,0.0074060093611478806,0.7477285861968994,0.276217063246616,0.06097024527442609
212,4.24,2.4414100646972656,0.007229414768517017,0.7477686405181885,0.2765391222201288,0.05841000258505087
213,4.26,2.4414401054382324,0.007072219159454107,0.7478034496307373,0.2768662029090498,0.0555206495658334
214,4.28,2.4414620399475098,0.006931976415216923,0.7478346228599548,0.2771924525692031,0.05343776328713987
215,4.3,2.4414799213409424,0.006800203118473291,0.7478640079498291,0.27751831106584646,0.05089286273216893
216,4.32,2.44148588180542,0.006688439752906561,0.7478892207145691,0.2778400089752314,0.04850590545362953
217,4.34,2.4414899349212646,0.006582052446901798,0.7479130029678345,0.2781577561339685,0.04687782071916194
218,4.36,2.4414899349212646,0.006486417725682259,0.7479340434074402,0.2784676013418056,0.04479648697928622
219,4.38,2.44148588180542,0.006399724632501602,0.747954249382019,0.2787704530396852,0.04332285587162037
220,4.4,2.4414799213409424,0.006317500025033951,0.7479739785194397,0.279069829386948,0.041620892970341036
221,4.42,2.441473960876465,0.006245813332498074,0.7479907870292664,0.27935756924401584,0.04004522584025459
222,4.44,2.4414658546447754,0.006177158560603857,0.7480074167251587,0.27964189160486747,0.038968669933042134
223,4.46,2.4414541721343994,0.006114571820944548,0.7480235695838928,0.2799193701498082,0.03762252725146968
224,4.48,2.4414381980895996,0.006056646816432476,0.7480381727218628,0.28019550808801735,0.03671331154503699
225,4.5,2.441420078277588,0.006001050118356943,0.7480520009994507,0.28047098451422464,0.03533431244532353
226,4.52,2.441408157348633,0.005952407605946064,0.7480658292770386,0.2807276469318132,0.034181301578365526
227,4.54,2.441394090652466,0.005905308295041323,0.7480791807174683,0.2809839639250703,0.033263742907679285
228,4.56,2.441375970840454,0.005861291661858559,0.7480918169021606,0.28123962252143897,0.03218811200048517
229,4.58,2.4413580894470215,0.005820596590638161,0.7481039762496948,0.2814851784958215,0.03143707069504107
230,4.6,2.4413399696350098,0.005781560204923153,0.7481160163879395,0.28172569322110763,0.030401582801553965
231,4.62,2.4413158893585205,0.005745734553784132,0.7481268048286438,0.2819638945772473,0.02952354422224493
232,4.64,2.441293954849243,0.0057112304493784904,0.7481375932693481,0.28219768562322034,0.02885924427416818
233,4.66,2.4412760734558105,0.0056793708354234695,0.7481484413146973,0.28242263793624167,0.027999190356710862
234,4.68,2.441258192062378,0.005649302154779434,0.7481592297554016,0.28264295512103826,0.027230658000415384
235,4.7,2.441240072250366,0.005620130803436041,0.748170018196106,0.2828609561126133,0.026443893850604392
236,4.72,2.441215991973877,0.00559279415756464,0.7481796145439148,0.28307014902258804,0.02570936189370294
237,4.74,2.4411940574645996,0.005566198378801346,0.748189389705658,0.2832774635472592,0.025123052195152106
238,4.76,2.441175937652588,0.005541082471609116,0.7481995820999146,0.28348102788029417,0.02444894708505358
239,4.78,2.4411540031433105,0.005517118144780397,0.7482089996337891,0.2836869413081801,0.023955853687547116
240,4.8,2.4411299228668213,0.005493730306625366,0.7482179999351501,0.283896095534899,0.023302081454262248
241,4.82,2.4411120414733887,0.005472147837281227,0.748227596282959,0.28409485746644725,0.02271161517048062
242,4.84,2.441093921661377,0.005450996570289135,0.7482369542121887,0.2842920043863003,0.02222900218149679
243,4.86,2.4410760402679443,0.005430703982710838,0.7482460141181946,0.28448591284164837,0.021644347750758432
244,4.88,2.4410581588745117,0.005411024205386639,0.7482541799545288,0.28467943869001266,0.021239827238505
245,4.9,2.4410400390625,0.005391649901866913,0.7482619881629944,0.284872763986892,0.02067962516869964
246,4.92,2.4410159587860107,0.005373836029320955,0.7482703924179077,0.2850548675050959,0.020236189673847424
247,4.94,2.4409940242767334,0.00535631412640214,0.7482790350914001,0.28523503851691456,0.019663988395818864
248,4.96,2.4409759044647217,0.005339376628398895,0.7482880353927612,0.2854113397068055,0.019093704859501327
249,4.98,2.440958023071289,0.0053231180645525455,0.7482966184616089,0.2855836303406877,0.018799198281565874
250,5.0,2.4409399032592773,0.005307200364768505,0.7483050227165222,0.28575390028959974,0.01835077699948231
251,5.02,2.4409220218658447,0.0052916244603693485,0.7483128309249878,0.2859217897218106,0.017962523671830523
252,5.04,2.440906047821045,0.005276448093354702,0.7483208179473877,0.28608739505329267,0.01751130430734363
253,5.06,2.44089412689209,0.005262072663754225,0.748329222202301,0.28624842596914746,0.017056337975222487
254,5.08,2.440877914428711,0.005248100031167269,0.7483372688293457,0.28640635517939667,0.016823853165360874
255,5.1,2.4408600330352783,0.005234329961240292,0.7483450174331665,0.2865627320114009,0.01646433615703778
256,5.12,2.4408419132232666,0.005220710299909115,0.7483522295951843,0.2867163321452922,0.016126527394778257
257,5.14,2.440825939178467,0.005207333713769913,0.7483593821525574,0.28686849546522414,0.015880217864017547
258,5.16,2.4408140182495117,0.005194446071982384,0.7483665943145752,0.2870177890190148,0.015534455727400451
259,5.18,2.440798044204712,0.005181817803531885,0.748373806476593,0.2871641738757748,0.015272217369156665
260,5.2,2.4407799243927,0.005169319920241833,0.7483810186386108,0.2873091048416521,0.014978162302025434
261,5.22,2.4407620429992676,0.005157253704965115,0.7483881711959839,0.28745100928213574,0.014715118470184248
262,5.24,2.4407458305358887,0.00514534767717123,0.7483953833580017,0.28759127233883947,0.014492459514916971
263,5.26,2.4407339096069336,0.005133762024343014,0.7484025955200195,0.28772823207465736,0.014153479775092724
264,5.28,2.4407219886779785,0.005122572183609009,0.7484102249145508,0.28786075741438,0.013848584434338685
265,5.3,2.4407100677490234,0.00511158024892211,0.7484179735183716,0.28799104504287243,0.013501332382318276
266,5.32,2.4406981468200684,0.00510053988546133,0.7484245896339417,0.2881234980445227,0.013318061346894708
267,5.34,2.4406838417053223,0.005089698359370232,0.7484312057495117,0.2882542859056386,0.013115484636790794
268,5.36,2.4406659603118896,0.005079252179712057,0.7484378218650818,0.28838176765190116,0.012856398323743507
269,5.38,2.4406518936157227,0.005069393664598465,0.7484447956085205,0.28850390261103365,0.012763033235638306
270,5.4,2.4406399726867676,0.005059829913079739,0.7484520077705383,0.28862335539326583,0.012534310848548495
271,5.42,2.4406280517578125,0.005049869883805513,0.7484586238861084,0.28874216318644325,0.012286392779185855
272,5.44,2.4406158924102783,0.005040108226239681,0.7484651803970337,0.28885933583409623,0.01209346569496496
273,5.46,2.4406039714813232,0.005030742380768061,0.7484717965126038,0.28897324260645385,0.011874965777427986
