category	iteration	decision	score	local_non_timeout_done_rate	reward_mean	error_anchor_pos_mean	error_body_pos_mean	error_joint_pos_mean	error_joint_vel_mean	action_abs_mean	eval_steps	num_envs	motion_count	total_motion_frames	candidate_teacher_usable	downstream_teacher_ready	checkpoint	metrics_json	source_json	blockers	notes
other_tracking_eval	299	not_ready_for_vae_diffusion_due_to_quality_gate	12.235268105653716	0.08585258152173914		0.24018296684110443	0.2212558212786614	1.5075325571175004	30.04293807932366	0.5090931311847773	299	512			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_training/resource_adjusted_ppo_20260618_224626_seed20260629/rank_0/model_299.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/seed_20260640/resource_adjusted_ppo_eval_20260619_091847_seed20260640/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/seed_20260640/resource_adjusted_ppo_eval_20260619_091847_seed20260640/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
other_tracking_eval	299	not_ready_for_vae_diffusion_due_to_quality_gate	12.237346971334023	0.0857480664715719		0.24016215001858995	0.22126627990035308	1.5127941934161362	30.240982572370548	0.5140764004111689	299	512			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_training/resource_adjusted_ppo_20260618_224626_seed20260629/rank_0/model_299.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260619_025210_seed20260630/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260619_025210_seed20260630/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
other_tracking_eval	299	not_ready_for_vae_diffusion_due_to_quality_gate	12.241704259830275	0.08579379180602006		0.24043434873273142	0.22124746835550735	1.5209383613688492	29.728127916521053	0.5099160981965702	299	512			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_training/resource_adjusted_ppo_20260618_224626_seed20260629/rank_0/model_299.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/seed_20260642/resource_adjusted_ppo_eval_20260619_093946_seed20260642/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/seed_20260642/resource_adjusted_ppo_eval_20260619_093946_seed20260642/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
other_tracking_eval	99	not_ready_for_vae_diffusion_due_to_quality_gate	12.244478973576856	0.08604201505016723		0.2395368081869489	0.22102177402247553	1.5326235804669435	29.481509339450593	0.46677563621048945	299	512			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_resource_adjusted_ppo_training/resource_adjusted_ppo_20260618_182241_seed20260619/rank_0/model_99.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_resource_adjusted_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260618_200515_seed20260620/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_resource_adjusted_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260618_200515_seed20260620/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
other_tracking_eval	299	not_ready_for_vae_diffusion_due_to_quality_gate	12.248266328896168	0.0859505643812709		0.24029383302532312	0.22112115166059704	1.5322400187967613	29.136700837508492	0.5066511516886013	299	512			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_training/resource_adjusted_ppo_20260618_224626_seed20260629/rank_0/model_299.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/seed_20260641/resource_adjusted_ppo_eval_20260619_092918_seed20260641/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/seed_20260641/resource_adjusted_ppo_eval_20260619_092918_seed20260641/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
other_tracking_eval	299	not_ready_for_vae_diffusion_due_to_quality_gate	12.422719207799753	0.08735498536789298		0.264106891326681	0.2203947813764065	1.7990627396465544	30.129221734394598	0.5493892090625587	299	512			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_full_bundle_ppo_training/resource_adjusted_ppo_20260619_151430_seed20260670/rank_0/model_299.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_full_bundle_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260619_191356_seed20260671/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_csv_loop_full_bundle_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260619_191356_seed20260671/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	29500	not_ready_for_vae_diffusion_due_to_quality_gate	12.981275645867738	0.15436872909698995	0.021035593881405714	0.09086183863489525	0.2534336016130288	1.7281810890472056	15.24540448587475	1.024855693197968	299	256	40	11960	False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_29500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29500/resource_adjusted_ppo_eval_20260622_222031_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/paper_contract_best_teacher.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
fk_repaired_robot_order_diagnostic	999	not_ready_for_vae_diffusion_due_to_quality_gate	13.167974856313954	0.11093782660953178		0.16498771169064036	0.3621071465936393	2.5801463800927866	16.995839890827703	0.6037496859114305	299	2048			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_training/resource_adjusted_ppo_20260621_121940_seed20260720/rank_0/model_999.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p4/resource_adjusted_ppo_eval_20260622_000339_seed20260721/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p4/resource_adjusted_ppo_eval_20260622_000339_seed20260721/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	25500	not_ready_for_vae_diffusion_due_to_quality_gate	13.222526643245814	0.15858852424749165		0.09890369150202011	0.3348708672567355	1.898236128398806	14.800212123322247	0.8631334418437154	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_25500/run_dir/rank_0/model_25500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_25500/resource_adjusted_ppo_eval_20260622_221513_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_25500/resource_adjusted_ppo_eval_20260622_221513_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	25500	not_ready_for_vae_diffusion_due_to_quality_gate	13.222526643245814	0.15858852424749165		0.09890369150202011	0.3348708672567355	1.898236128398806	14.800212123322247	0.8631334418437154	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_25500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_25500/resource_adjusted_ppo_eval_20260622_221513_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_25500/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_25500.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
fk_repaired_robot_order_diagnostic	999	not_ready_for_vae_diffusion_due_to_quality_gate	13.227486623439901	0.08907621760033445		0.22773091517463576	0.34046905744434597	3.0686669463297993	19.005429599596106	0.6395647293050154	299	2048			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_training/resource_adjusted_ppo_20260621_121940_seed20260720/rank_0/model_999.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p5/resource_adjusted_ppo_eval_20260622_000437_seed20260721/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p5/resource_adjusted_ppo_eval_20260622_000437_seed20260721/eval_metrics.json	done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	29500	not_ready_for_vae_diffusion_due_to_quality_gate	13.231409458893298	0.15436872909698995		0.10203778151933565	0.3615317974102537	1.8818022419377713	14.248062392142305	1.024855693197968	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_29500/run_dir/rank_0/model_29500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29500/resource_adjusted_ppo_eval_20260622_222031_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29500/resource_adjusted_ppo_eval_20260622_222031_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	29500	not_ready_for_vae_diffusion_due_to_quality_gate	13.231409458893298	0.15436872909698995		0.10203778151933565	0.3615317974102537	1.8818022419377713	14.248062392142305	1.024855693197968	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_29500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29500/resource_adjusted_ppo_eval_20260622_222031_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29500/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_29500.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	28000	not_ready_for_vae_diffusion_due_to_quality_gate	13.233453235787692	0.15786998327759197		0.09955366342063732	0.3437787643244434	1.896095004966825	14.633123345199635	0.9148409062105677	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_28000/run_dir/rank_0/model_28000.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28000/resource_adjusted_ppo_eval_20260622_221832_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28000/resource_adjusted_ppo_eval_20260622_221832_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	28000	not_ready_for_vae_diffusion_due_to_quality_gate	13.233453235787692	0.15786998327759197		0.09955366342063732	0.3437787643244434	1.896095004966825	14.633123345199635	0.9148409062105677	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_28000.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28000/resource_adjusted_ppo_eval_20260622_221832_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28000/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_28000.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	22000	not_ready_for_vae_diffusion_due_to_quality_gate	13.233744365642202	0.1575564381270903		0.10042628951146451	0.3464911595036752	1.9043000234808012	14.658532145828707	0.8586694386392134	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_22000/run_dir/rank_0/model_22000.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_22000/resource_adjusted_ppo_eval_20260622_221031_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_22000/resource_adjusted_ppo_eval_20260622_221031_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	22000	not_ready_for_vae_diffusion_due_to_quality_gate	13.233744365642202	0.1575564381270903		0.10042628951146451	0.3464911595036752	1.9043000234808012	14.658532145828707	0.8586694386392134	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_22000.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_22000/resource_adjusted_ppo_eval_20260622_221031_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_22000/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_22000.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	27000	not_ready_for_vae_diffusion_due_to_quality_gate	13.23609440066294	0.15596258361204013		0.10038289394117518	0.35374239620357056	1.9096278390756818	14.777773519024802	0.9065815675816807	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_27000/run_dir/rank_0/model_27000.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27000/resource_adjusted_ppo_eval_20260622_221713_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27000/resource_adjusted_ppo_eval_20260622_221713_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	27000	not_ready_for_vae_diffusion_due_to_quality_gate	13.23609440066294	0.15596258361204013		0.10038289394117518	0.35374239620357056	1.9096278390756818	14.777773519024802	0.9065815675816807	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_27000.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27000/resource_adjusted_ppo_eval_20260622_221713_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27000/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_27000.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
fk_repaired_robot_order_diagnostic	999	not_ready_for_vae_diffusion_due_to_quality_gate	13.237829090619964	0.13060951870819398		0.13666718196510072	0.39584457679935126	2.2876102238594487	16.119446295160913	0.5749474444417252	299	2048			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_training/resource_adjusted_ppo_20260621_121940_seed20260720/rank_0/model_999.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p35/resource_adjusted_ppo_eval_20260622_000243_seed20260721/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p35/resource_adjusted_ppo_eval_20260622_000243_seed20260721/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold; error_anchor_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	29999	not_ready_for_vae_diffusion_due_to_quality_gate	13.248282738356387	0.15813127090301005		0.09998993350062083	0.3562636187044673	1.8752424838550912	14.385376368876683	0.9496342584141919	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_29999/run_dir/rank_0/model_29999.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29999/resource_adjusted_ppo_eval_20260622_222111_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29999/resource_adjusted_ppo_eval_20260622_222111_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	29999	not_ready_for_vae_diffusion_due_to_quality_gate	13.248282738356387	0.15813127090301005		0.09998993350062083	0.3562636187044673	1.8752424838550912	14.385376368876683	0.9496342584141919	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_29999.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29999/resource_adjusted_ppo_eval_20260622_222111_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_29999/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_29999.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	27500	not_ready_for_vae_diffusion_due_to_quality_gate	13.257782849649523	0.15879755434782608		0.09852339075660227	0.3603935323929707	1.8803072366427418	14.40647617072166	0.9053999850383172	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_27500/run_dir/rank_0/model_27500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27500/resource_adjusted_ppo_eval_20260622_221754_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27500/resource_adjusted_ppo_eval_20260622_221754_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	27500	not_ready_for_vae_diffusion_due_to_quality_gate	13.257782849649523	0.15879755434782608		0.09852339075660227	0.3603935323929707	1.8803072366427418	14.40647617072166	0.9053999850383172	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_27500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27500/resource_adjusted_ppo_eval_20260622_221754_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_27500/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_27500.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	28500	not_ready_for_vae_diffusion_due_to_quality_gate	13.260171416825475	0.15836642976588627		0.10008547786486188	0.36153446651222715	1.8767227229466008	14.368716925681634	0.9575858006010884	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/training_shims/iter_28500/run_dir/rank_0/model_28500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28500/resource_adjusted_ppo_eval_20260622_221912_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28500/resource_adjusted_ppo_eval_20260622_221912_seed20260803/eval_metrics.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	timeseries_csv_missing; continuity cannot be independently checked; not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
official_importer_export_paper_contract_4_7_gpu	28500	not_ready_for_vae_diffusion_due_to_quality_gate	13.260171416825475	0.15836642976588627		0.10008547786486188	0.36153446651222715	1.8767227229466008	14.368716925681634	0.9575858006010884	299	256			False	False	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_training/resource_adjusted_ppo_20260622_084243_seed20260801/rank_0/model_28500.pt	/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28500/resource_adjusted_ppo_eval_20260622_221912_seed20260803/eval_metrics.json	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_paper_contract_ppo_checkpoint_sweep/iter_28500/tracking_g1_official_importer_export_paper_contract_ppo_checkpoint_eval_iter_28500.json	done_rate_above_candidate_threshold; done_rate_above_downstream_threshold; error_body_pos_mean_above_threshold; error_joint_pos_mean_above_threshold	not_official_beyondmimic_checkpoint; not_paper_level_tracking_eval
