model_xml	loaded	joint_order_matches_action_order	raw_anchor_pos_b_error	raw_anchor_ori_b_error	corrected_anchor_pos_b_error	corrected_anchor_ori_b_error	candidate_offset_restores_anchor_terms	q_offset_right_mujoco_to_isaac	p_offset_world	error
/mnt/infini-data/test/BeyondMimic/mujoco_mp4/assets/work_g1/gmr_unitree_g1/g1_mocap_29dof.xml	True	True	0.005084645669435443	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-1.649246013607497e-05,-0.0005042594494395914,3.761730001772268e-05]	none
/mnt/infini-data/test/BeyondMimic/reproduction/third_party/official/whole_body_tracking/source/whole_body_tracking/whole_body_tracking/assets/unitree_description/mjcf/g1.xml	True	True	0.005084645669435443	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-1.649246013607497e-05,-0.0005042594494395914,3.761730001772268e-05]	none
/mnt/infini-data/test/BeyondMimic/mujoco_mp4/assets/work_g1/pbhc_g1/g1_29dof_rev_1_0.xml	True	True	0.04707323627348454	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-0.005275262400602068,-0.003580773711813796,-0.04353852753527787]	none
/mnt/infini-data/test/BeyondMimic/mujoco_mp4/assets/work_g1/pbhc_g1/g1_29dof_rev_1_0_with_toe.xml	True	True	0.005084645669435443	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-1.649246013607497e-05,-0.0005042594494395914,3.761730001772268e-05]	none
/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/src/mjlab/asset_zoo/robots/unitree_g1/xmls/g1.xml	True	True	0.005084645669435443	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-1.649246013607497e-05,-0.0005042594494395914,3.761730001772268e-05]	none
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/g1.xml	True	True	0.005084645669435443	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-1.649246013607497e-05,-0.0005042594494395914,3.761730001772268e-05]	none
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/g1_29dof_old.xml	True	True	0.013299388054453411	0.14584921251276103	7.555605446851743e-10	4.4325126062616516e-08	True	[0.9956580662748654,-0.05612639773281594,-0.01978585107039479,0.07157766856187599]	[-0.001168905058492549,-0.0007669220459630127,-0.00989689532925464]	none
