variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.012092910706996918,1,0.07196611166000366,0.006840284448117018,0.0004123259277548641,0.010506171733140945,0.010505978949368,0.00937920156866312,0.3740238547325134,0.37396419048309326
teacher,1,0.05192674323916435,0,0.07900716364383698,0.006180563010275364,0.0007214530487544835,0.008851973339915276,0.008851829916238785,0.008462183177471161,0.4280150532722473,0.4279482066631317
teacher,2,0.04723411425948143,0,0.1355256885290146,0.001452182070352137,0.001693528494797647,0.01192616019397974,0.011925913393497467,0.009763798676431179,1.8119416236877441,1.8118647336959839
teacher,3,0.04630381241440773,0,0.2235158085823059,0.007347702980041504,0.004178950097411871,0.015578893013298512,0.015578703954815865,0.012732982635498047,4.281821250915527,4.281742095947266
teacher,4,0.04007923603057861,0,0.29783517122268677,0.020474165678024292,0.0037168506532907486,0.013692241162061691,0.01369212381541729,0.006783641409128904,1.8849895000457764,1.8849163055419922
teacher,5,0.03634100407361984,0,0.37885159254074097,0.03673240542411804,0.003092475002631545,0.008837047964334488,0.008836938999593258,0.005976174492388964,2.3988382816314697,2.398773431777954
teacher,6,0.032223913818597794,0,0.4714837968349457,0.05763250216841698,0.0046413354575634,0.01701241359114647,0.017012180760502815,0.00826519075781107,2.077207565307617,2.077134370803833
teacher,7,0.029972538352012634,0,0.5377653241157532,0.08201665431261063,0.0024467178154736757,0.008578550070524216,0.008578436449170113,0.004654396791011095,1.179567813873291,1.1794923543930054
teacher,8,0.024763066321611404,0,0.6012510061264038,0.11091624200344086,0.002221546368673444,0.006584439892321825,0.006584282498806715,0.0041390517726540565,1.0285024642944336,1.0284377336502075
teacher,9,0.021280068904161453,0,0.671815812587738,0.14321139454841614,0.0033322833478450775,0.012529999949038029,0.012529962696135044,0.005848942324519157,1.4609887599945068,1.460919737815857
teacher,10,0.016624636948108673,0,0.7357099056243896,0.17969849705696106,0.00365171255543828,0.007317378651350737,0.007317365612834692,0.004431582521647215,1.2093454599380493,1.2092891931533813
teacher,11,0.011934880167245865,0,0.8167892694473267,0.2202742099761963,0.002804987831041217,0.010944508016109467,0.01094454899430275,0.007688486482948065,1.123169183731079,1.1231077909469604
