label,seed,num_envs,eval_steps,total_env_steps,done_total,done_rate_all_steps,step0_done_count,step0_done_rate,post_step0_done_total,post_step0_done_rate,timeout_total,step0_error_body_pos,step0_error_anchor_pos,step0_error_joint_pos,mean_error_body_pos_all_steps,mean_error_body_pos_post_step0,max_error_body_pos_post_step0,mean_error_anchor_pos_all_steps,mean_error_anchor_pos_post_step0,mean_error_joint_pos_all_steps,mean_error_joint_pos_post_step0,mean_reward_all_steps,mean_action_abs_all_steps,mean_episode_termination_ee_body_pos,mean_episode_termination_anchor_pos,mean_episode_termination_anchor_ori,uses_official_importer_export_usd,uses_resource_adjusted_usd,paper_level_tracking_eval,metrics_json,timeseries_csv
single_seed_reference,20260721,2048,299,612352,109170,0.1782798129180602,2048,1.0,107122,0.17552236262583892,0,43.294166564941406,0.03885740414261818,0.8668185472488403,0.36114187777839774,0.21707132513691116,0.25227510929107666,0.07790673197711191,0.07803776998997934,1.5732512252785291,1.5756218047350046,0.02073384587805606,0.5580962428879179,316.933110367893,63.63879598662207,0.020066889632107024,False,True,False,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260621_124640_seed20260721/eval_metrics.json,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval/resource_adjusted_ppo_eval_20260621_124640_seed20260721/eval_timeseries.csv
multiseed_eval,20260730,2048,299,612352,110582,0.1805856762123746,2048,1.0,108534,0.17783596371644295,0,43.28974151611328,0.03934932500123978,0.8851335048675537,0.3635935148467188,0.2195460383324015,0.2608126997947693,0.07744572013865746,0.07757356039079644,1.5747307843986562,1.5770448692292975,0.020882208878330165,0.553614827452296,322.5016722408027,62.65551839464883,0.016722408026755852,False,True,False,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/seed_20260730/resource_adjusted_ppo_eval_20260621_140820_seed20260730/eval_metrics.json,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/seed_20260730/resource_adjusted_ppo_eval_20260621_140820_seed20260730/eval_timeseries.csv
multiseed_eval,20260731,2048,299,612352,107945,0.17627932953595318,2048,1.0,105897,0.17351516621224833,0,43.29531478881836,0.038485243916511536,0.874011754989624,0.358730249181639,0.2146477507264822,0.27699247002601624,0.07773624132558654,0.07786795608199283,1.582350747441767,1.5847277239265058,0.019892806598424514,0.5569230274213197,313.46153846153845,62.953177257525084,0.016722408026755852,False,True,False,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/seed_20260731/resource_adjusted_ppo_eval_20260621_140915_seed20260731/eval_metrics.json,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/seed_20260731/resource_adjusted_ppo_eval_20260621_140915_seed20260731/eval_timeseries.csv
multiseed_eval,20260732,2048,299,612352,109450,0.1787370662625418,2048,1.0,107402,0.17598115037751677,0,43.291526794433594,0.039332691580057144,0.8755369186401367,0.35689642437325675,0.21282048353412808,0.2578549385070801,0.07767977298900834,0.07780845447024642,1.5745798795916963,1.576925661339856,0.020667357519767355,0.5528810357170361,317.38795986622074,63.675585284280935,0.030100334448160536,False,True,False,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/seed_20260732/resource_adjusted_ppo_eval_20260621_141012_seed20260732/eval_metrics.json,/mnt/infini-data/test/BeyondMimic/res/runs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/seed_20260732/resource_adjusted_ppo_eval_20260621_141012_seed20260732/eval_timeseries.csv
