frame,source_joint_index,time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
0,0,0.0,-4.320441037013472e-05,9.434455848931998e-05,0.7938739455120929,0.6789268690938178,0.007300777617713501
1,2,0.004329681396484375,-5.965319310244519e-05,0.00013139914400187255,0.7938768690088246,0.678927846031127,0.006093993431744005
2,4,0.00809621810913086,-7.681854036237977e-05,0.00017017780692293885,0.7938796775140682,0.6789282349546456,0.004981662904450284
3,6,0.01204681396484375,-9.745339114666106e-05,0.0002150771942894555,0.7938823564265024,0.678927744630371,0.006506862023500083
4,8,0.01600170135498047,-0.00012150549728652206,0.000265861566661691,0.793885520321064,0.6789274104652075,0.007410819202677572
5,10,0.019974231719970703,-0.00014787832334167524,0.00032275609557450794,0.7938884694282878,0.6789290477021934,0.005503542616899158
6,12,0.023974180221557617,-0.00017716987144721257,0.0003851750442896357,0.7938914300113489,0.6789266223053785,0.00862991484684934
7,14,0.02798938751220703,-0.00020892108803662876,0.0004530340830872336,0.7938943519935578,0.6789280765736074,0.00858687835089172
8,16,0.03199267387390137,-0.00024423407018087475,0.0005279421263787248,0.7938974661026891,0.6789285374207197,0.00479471746978655
9,18,0.035980939865112305,-0.00027989049467688575,0.0006048031929729369,0.7939012946801627,0.6789308548011769,0.006690060314903003
10,20,0.04398202896118164,-0.00035930288724641494,0.0007792415554306175,0.7939108392613452,0.6789267866436697,0.0065889684613874375
11,22,0.04799056053161621,-0.0004033947638116529,0.0008738779657929194,0.7939161795899723,0.6789274259845742,0.006722165610849986
12,24,0.05205559730529785,-0.0004506659948612541,0.0009737843766232967,0.7939217434535464,0.6789291859323415,0.006417627301837863
13,26,0.05603170394897461,-0.0005005898214824293,0.0010793061619512917,0.7939273702255831,0.678929482220375,0.003966265948136048
14,28,0.0599825382232666,-0.0005529600364388504,0.0011909069884101606,0.793933257971348,0.6789269477183176,0.005587857072081031
15,30,0.06399917602539062,-0.0006081720421470644,0.0013085932098370052,0.7939400579448402,0.6789304225199759,0.008400390207655085
16,32,0.06798434257507324,-0.0006658582014663636,0.0014315530699522162,0.7939473691625006,0.6789287308678593,0.007666933765747295
17,34,0.07209467887878418,-0.0007257739182346623,0.001559904993905035,0.7939546122420349,0.6789272134653935,0.005477145625326526
18,36,0.07600235939025879,-0.0007880794846182236,0.0016935697937820848,0.7939619807005402,0.6789314755467409,0.009131344886303976
19,38,0.07999134063720703,-0.000852836570456841,0.0018322757475405969,0.7939698265644489,0.6790790824412272,0.04709287774187095
20,40,0.08399200439453125,-0.0009161553103804002,0.0019727484860196463,0.7939781904017291,0.6792642150319117,0.06752823953966386
21,42,0.08799624443054199,-0.0009787401255614142,0.0021195788572240045,0.7939880718050767,0.6793945020923776,0.08891558850280426
22,44,0.09199023246765137,-0.0010452693789315835,0.0022780221041226174,0.794002114316412,0.6794088915761175,0.06695246942951505
23,46,0.0959928035736084,-0.0011141613011241473,0.0024506221097909376,0.7940200549111875,0.6793897049662111,0.06832564547497394
24,48,0.1000528335571289,-0.0011806496809362594,0.00262392713233451,0.7940387565027952,0.6793016020995404,0.06692253786604851
25,50,0.10398507118225098,-0.0012492881641487554,0.0028085602466378532,0.7940619623362587,0.6791393247288491,0.06812179398096713
26,52,0.10797739028930664,-0.0013171438269195708,0.003001361067771504,0.7940888754705935,0.6789545218604778,0.06412843744077816
27,54,0.11199593544006348,-0.0013829516174207724,0.0032011754957599367,0.7941242124783094,0.6787175088077141,0.07487956407993775
28,56,0.11607837677001953,-0.0014489840930623494,0.003411191997405635,0.7941701296833137,0.6784540679353964,0.08119864441887957
29,58,0.11998510360717773,-0.0015104357315609423,0.0036309039847266075,0.7942259550069977,0.6780805489658539,0.09620676151324256
30,60,0.12399148941040039,-0.001567124508936105,0.003859737504158712,0.7942933697660071,0.6777725333733291,0.10038216425716107
31,62,0.12797951698303223,-0.0016229141005034836,0.004100690237000664,0.7943743356720315,0.6774192162917863,0.1087941162775929
32,64,0.1319746971130371,-0.001677827963794645,0.004357333443289266,0.7944703054461419,0.6769232150199341,0.12028872303199023
33,66,0.13604521751403809,-0.0017306446000172955,0.0046209970875352915,0.794576212839935,0.6764906863842545,0.13115802755105663
34,68,0.13997530937194824,-0.001784274445288774,0.004890608933117162,0.7946855511746649,0.6760241875810356,0.13992511859797904
35,70,0.14397478103637695,-0.0018375795802249484,0.005165693268311709,0.794793777500398,0.6755562425302021,0.1455374932085196
36,72,0.1479806900024414,-0.0018879896874188463,0.005450583360827224,0.7949007077287845,0.6750099495502895,0.15314065073897806
37,74,0.15198063850402832,-0.0019352233656239224,0.005749465451220493,0.7950076659730932,0.6743287962122724,0.15198597292303398
38,76,0.1560535430908203,-0.0019784084838846893,0.006052314683811425,0.7951120156760102,0.6737758192747575,0.15946462876484568
39,78,0.15998029708862305,-0.0020165924601971033,0.006363400192958674,0.795216915679078,0.6732297296282547,0.1666255415254674
40,80,0.16398072242736816,-0.002052891322439572,0.006681831706481585,0.7953255099111679,0.6726447851397097,0.17558831835952426
41,82,0.16798019409179688,-0.0020897226681358357,0.007006952866777733,0.7954409793159082,0.6720337623023781,0.18496462483268133
