runtime	warmup_iterations	timed_iterations	mean_ms	median_ms	p95_ms	min_ms	max_ms	paper_20ms_fraction_p95	control_40ms_fraction_p95
vae_decoder_pytorch_cpu	2	5	0.3087833523750305	0.2921484410762787	0.3471106290817261	0.2800449728965759	0.3504939377307892	0.017355531454086304	0.008677765727043152
vae_decoder_onnx_reference_cpu	2	5	0.2986833453178406	0.2948492765426636	0.3209322690963745	0.28218701481819153	0.3254152834415436	0.016046613454818726	0.008023306727409363
diffusion_denoiser_pytorch_cpu	2	5	11.61060780286789	11.643309146165848	11.761460453271866	11.466983705759048	11.778641492128372	0.5880730226635933	0.29403651133179665
diffusion_denoiser_onnx_reference_cpu	2	5	52.01862007379532	50.39678141474724	56.45706132054329	50.337862223386765	57.762511074543	2.8228530660271645	1.4114265330135822
