step,reward,action_abs_mean,target_body_error_mean
88,-0.010857452638447285,0.9760066866874695,0.1786055564880371
89,-0.01126852910965681,0.9911542534828186,0.21054363250732422
90,-0.017256872728466988,1.0724050998687744,0.24652674794197083
91,-0.018560288473963737,1.115050196647644,0.0033948805648833513
92,0.01908092200756073,0.2735585570335388,0.004983301740139723
93,-0.008438419550657272,0.5267310738563538,0.016023466363549232
94,-0.033142946660518646,0.6974316239356995,0.025890452787280083
95,-0.03412532061338425,0.8474080562591553,0.037611138075590134
96,-0.02065413072705269,0.9568771719932556,0.04971002787351608
97,-0.021879028528928757,1.0159903764724731,0.06302068382501602
98,-0.017635613679885864,0.9830124974250793,0.07943142205476761
99,-0.017358265817165375,1.0009011030197144,0.09617122262716293
100,-0.014869436621665955,0.9873561859130859,0.11695199459791183
101,-0.02317025698721409,0.9765576124191284,0.14183805882930756
102,-0.024638541042804718,1.0175538063049316,0.17168450355529785
103,-0.03579077497124672,1.154765009880066,0.20676589012145996
104,-0.03418029844760895,1.3004333972930908,0.007600911892950535
105,0.04828536882996559,0.15698792040348053,0.008616617880761623
106,0.0478266216814518,0.29898813366889954,0.014181451871991158
107,0.045674096792936325,0.39704564213752747,0.02330275997519493
108,0.04138580337166786,0.48982343077659607,0.03639726713299751
109,0.03580043092370033,0.5689525008201599,0.05426472797989845
110,0.030942067503929138,0.6362510919570923,0.07489264011383057
111,0.028253600001335144,0.7036731243133545,0.0998360738158226
112,0.02326454222202301,0.7760444283485413,0.12887263298034668
113,0.018811624497175217,0.8336913585662842,0.16209517419338226
114,0.013755585998296738,0.9090765714645386,0.19896885752677917
115,0.008418470621109009,0.9840119481086731,0.2401866912841797
116,0.004868829622864723,1.0448487997055054,0.011729717254638672
117,0.0459352545440197,0.1664862036705017,0.008188201114535332
118,0.041555579751729965,0.2955605089664459,0.00022774511307943612
119,0.03762051835656166,0.4033813774585724,0.012079200707376003
120,0.03297197446227074,0.5157403349876404,0.029126683250069618
121,0.030219044536352158,0.6056408882141113,0.049934279173612595
122,0.026817142963409424,0.6894105672836304,0.07516743987798691
123,0.02312057465314865,0.7592809796333313,0.10474813729524612
124,0.019733764231204987,0.8294194936752319,0.1386471539735794
125,0.016277018934488297,0.862602174282074,0.17741338908672333
126,0.010744046419858932,0.9102104306221008,0.2205468714237213
127,0.0059683118015527725,0.9733465909957886,0.005296779330819845
128,0.04349562153220177,0.07648910582065582,0.007099717855453491
129,0.02830815315246582,0.17969867587089539,0.003752512624487281
130,0.039034176617860794,0.2716594636440277,0.004697067197412252
131,0.03672444820404053,0.35892945528030396,0.01780044101178646
132,0.030322052538394928,0.42355892062187195,0.0352725125849247
133,0.026513148099184036,0.47871285676956177,0.055461157113313675
134,0.026570849120616913,0.5569365620613098,0.07915139943361282
135,0.020487304776906967,0.6170369982719421,0.1061875969171524
136,0.018234234303236008,0.6904553174972534,0.1369825303554535
137,0.013724707067012787,0.7757081389427185,0.1714451164007187
138,0.009907515719532967,0.8236218094825745,0.20998790860176086
139,0.005921356379985809,0.8727169036865234,0.0011931955814361572
140,0.04390215501189232,0.11406300216913223,0.001893060514703393
141,0.042580749839544296,0.20889581739902496,0.009929082356393337
142,0.03949009254574776,0.2965550720691681,0.021946536377072334
143,0.03299454227089882,0.3730688989162445,0.03737553954124451
144,0.029835592955350876,0.44354957342147827,0.06114353612065315
145,0.0266014002263546,0.5126169323921204,0.08861402422189713
146,0.021962162107229233,0.5980765223503113,0.11946369707584381
147,0.01877545565366745,0.6572649478912354,0.15461499989032745
148,0.014649651944637299,0.6970469355583191,0.1934625655412674
149,0.009118547663092613,0.7479087114334106,0.23548480868339539
150,0.0032858699560165405,0.8031827807426453,0.001163635984994471
151,0.05096830055117607,0.09357789903879166,0.00028893351554870605
152,0.04529782757163048,0.1816975176334381,0.0031070453114807606
153,0.04341324791312218,0.24195042252540588,0.010168449953198433
154,0.03555121645331383,0.31682494282722473,0.0214699599891901
155,0.03257586434483528,0.36414873600006104,0.03651777654886246
156,0.028612207621335983,0.42747002840042114,0.05615444853901863
157,0.02500871941447258,0.5122528672218323,0.07920389622449875
158,0.021197587251663208,0.5810662508010864,0.10634667426347733
159,0.017859872430562973,0.6486175656318665,0.13743606209754944
160,0.01329326257109642,0.7231180667877197,0.1730252057313919
161,0.009557809680700302,0.7919954061508179,0.21164968609809875
162,0.004924260079860687,0.861818790435791,0.002090326277539134
163,0.04909385368227959,0.0969981849193573,0.0021605577785521746
164,0.04676263406872749,0.16599126160144806,0.0022620814852416515
165,0.04457280412316322,0.2138524204492569,0.011008398607373238
166,0.0428268127143383,0.2803717255592346,0.023333098739385605
167,0.038356099277734756,0.3372536897659302,0.03970658779144287
168,0.0364331491291523,0.3626057207584381,0.06074757128953934
169,0.03294845297932625,0.4202871322631836,0.08483590930700302
170,0.030211810022592545,0.47709372639656067,0.11331864446401596
171,0.025963131338357925,0.5512881875038147,0.14521121978759766
172,0.021467220038175583,0.6002110242843628,0.18159839510917664
173,0.0178096741437912,0.68150794506073,0.2218269407749176
174,0.014545582234859467,0.7683602571487427,0.007027809042483568
175,0.04181608557701111,0.08911354839801788,0.0053017521277070045
176,0.04019875079393387,0.17153219878673553,0.0007388719241134822
177,0.03608622029423714,0.24632374942302704,0.01083084475249052
178,0.035474084317684174,0.3330332636833191,0.024789998307824135
179,0.030057091265916824,0.4026539921760559,0.04270594194531441
180,0.027063611894845963,0.48586270213127136,0.06447834521532059
181,0.022603493183851242,0.5498919486999512,0.09014686197042465
182,0.0183715857565403,0.6200553178787231,0.11968071013689041
183,0.015335366129875183,0.6893673539161682,0.15327982604503632
184,0.010917596518993378,0.7381794452667236,0.19061943888664246
185,0.007517058402299881,0.774968683719635,0.2318439483642578
186,0.0012114718556404114,0.8390913009643555,0.0012219335185363889
187,0.04888089373707771,0.09066679328680038,0.0005252190749160945
188,0.045233581215143204,0.18026910722255707,0.004383789841085672
189,0.044404465705156326,0.2648654580116272,0.012261276133358479
190,0.0416124165058136,0.359550416469574,0.023658351972699165
191,0.04081249609589577,0.4435945749282837,0.0395502969622612
192,0.03694756701588631,0.521487832069397,0.05918809026479721
193,0.03329849988222122,0.584008514881134,0.08259905874729156
194,0.029807057231664658,0.6384474635124207,0.11011815071105957
195,0.026861272752285004,0.6672840714454651,0.1409916877746582
196,0.022850625216960907,0.7194435000419617,0.17637202143669128
197,0.01836414262652397,0.767538845539093,0.21562881767749786
198,0.014036577194929123,0.8195617198944092,0.002432124922052026
199,0.044758472591638565,0.10420985519886017,0.006741191726177931
200,0.04024390131235123,0.21519295871257782,0.01598726026713848
201,0.03754828870296478,0.3207545876502991,0.029368221759796143
202,0.03366345912218094,0.4456197917461395,0.046696875244379044
203,0.03106602653861046,0.560976505279541,0.06706066429615021
204,0.026859533041715622,0.654449462890625,0.09165974706411362
205,0.022617973387241364,0.7343318462371826,0.12087124586105347
206,0.018256470561027527,0.7970297336578369,0.15413352847099304
207,0.015099629759788513,0.8852817416191101,0.19153466820716858
208,0.010539697483181953,0.934583842754364,0.2328461855649948
209,0.00525461882352829,0.9889876246452332,0.008465277031064034
210,0.047851044684648514,0.06655322760343552,0.00800552498549223
211,0.0452214740216732,0.13043135404586792,0.01263346429914236
212,0.03993424400687218,0.16798782348632812,0.020782560110092163
213,0.0345950685441494,0.22167399525642395,0.033270906656980515
214,0.03139001876115799,0.2942749559879303,0.04990939423441887
215,0.02894805744290352,0.368625283241272,0.07019684463739395
216,0.024847712367773056,0.4442138969898224,0.09458686411380768
217,0.022085942327976227,0.5165576338768005,0.12249035388231277
218,0.019203439354896545,0.5629576444625854,0.15464794635772705
219,0.014765769243240356,0.604154646396637,0.19056899845600128
220,0.010799555107951164,0.6344064474105835,0.23016448318958282
221,0.006644776090979576,0.7013022303581238,0.0031239050440490246
222,0.04377482458949089,0.13476605713367462,0.001022636890411377
223,0.016834065318107605,0.2643711566925049,0.005637211259454489
224,0.01490091159939766,0.36396369338035583,0.014430101029574871
225,0.015706278383731842,0.4573533236980438,0.027264514937996864
226,0.010431677103042603,0.5755434632301331,0.04445764422416687
227,0.010474808514118195,0.6495789885520935,0.0656471699476242
228,0.007914986461400986,0.7086130380630493,0.0909108966588974
229,0.0056383609771728516,0.7870555520057678,0.11928857862949371
230,0.00351124070584774,0.8729267120361328,0.15198253095149994
231,-0.010238380171358585,0.9093427658081055,0.18848177790641785
232,-0.0027079731225967407,0.9603093862533569,0.2290666401386261
233,-0.0047915298491716385,0.9743908643722534,0.007052298169583082
234,0.03580940142273903,0.1173907071352005,0.007292228285223246
235,0.03768922761082649,0.2817518413066864,0.01376187801361084
236,0.03804701566696167,0.349273681640625,0.024051163345575333
237,0.0361584797501564,0.450906366109848,0.0375739224255085
238,0.03246254101395607,0.5444007515907288,0.054932329803705215
239,0.02872811257839203,0.6159470677375793,0.07631267607212067
240,0.02553291618824005,0.6233821511268616,0.09921635687351227
241,0.020660031586885452,0.6836446523666382,0.12619946897029877
242,0.017537031322717667,0.6977577805519104,0.15737371146678925
243,0.0131925567984581,0.7333047986030579,0.1926318258047104
244,0.009476637467741966,0.7570370435714722,0.23191238939762115
245,0.004716569557785988,0.7963632345199585,0.005968770943582058
246,0.044531408697366714,0.08955658972263336,0.009003362618386745
247,0.03703881800174713,0.18172083795070648,0.015168249607086182
248,0.03484337404370308,0.2536434233188629,0.025387240573763847
249,0.02747383341193199,0.34624961018562317,0.04002406820654869
250,0.02607104927301407,0.39526230096817017,0.05863695591688156
251,0.02408018335700035,0.47841382026672363,0.08118053525686264
252,0.018250036984682083,0.5765728950500488,0.1075899749994278
253,0.013528723269701004,0.6484676003456116,0.13755004107952118
254,0.007874300703406334,0.7610194683074951,0.17186985909938812
255,0.004410291090607643,0.8534907698631287,0.21028414368629456
256,0.00018636509776115417,0.9056841731071472,0.0069412547163665295
257,0.04819634184241295,0.12222931534051895,0.0009599881595931947
258,0.04339419677853584,0.23373503983020782,0.00831758975982666
259,0.03849908709526062,0.3443569242954254,0.021745380014181137
260,0.0398217998445034,0.43543365597724915,0.03930084779858589
261,0.033821675926446915,0.4777616560459137,0.06056070700287819
262,0.031107954680919647,0.5298998951911926,0.08645366132259369
263,0.028728999197483063,0.5834256410598755,0.11575187742710114
264,0.025486566126346588,0.634856104850769,0.1484086513519287
265,0.020985525101423264,0.7041001915931702,0.18586422502994537
266,0.0171114020049572,0.7897014021873474,0.22722463309764862
267,0.012006562203168869,0.8490749597549438,0.0017249243101105094
268,0.0483374185860157,0.10309901088476181,0.0006070903618820012
269,0.04247625172138214,0.1592780202627182,0.006917842663824558
270,0.034211501479148865,0.21496239304542542,0.017445240169763565
271,0.03635694459080696,0.2799111008644104,0.03165555000305176
272,0.034002549946308136,0.3451038897037506,0.05056008696556091
273,0.030685674399137497,0.42956218123435974,0.07281626760959625
274,0.027927927672863007,0.4942818284034729,0.09933129698038101
275,0.0248921699821949,0.5742566585540771,0.12955603003501892
276,0.02169376239180565,0.6665237545967102,0.16400901973247528
277,0.01793942227959633,0.7561789155006409,0.2015502154827118
278,0.014856819063425064,0.8255625367164612,0.2442786544561386
279,0.010173102840781212,0.9125159382820129,0.0004836491134483367
280,0.04543140158057213,0.07914792001247406,0.0027116367127746344
281,0.0397501140832901,0.1379856914281845,0.00850529782474041
282,0.039282843470573425,0.19586074352264404,0.018932325765490532
283,0.03508292883634567,0.2801572382450104,0.03278398886322975
284,0.0309455543756485,0.34987786412239075,0.05130791291594505
285,0.028144411742687225,0.45362573862075806,0.07332702726125717
286,0.022612251341342926,0.5595960021018982,0.09932795912027359
287,0.020855378359556198,0.6460829377174377,0.12971773743629456
288,0.016996387392282486,0.7181334495544434,0.16345787048339844
289,0.0128181092441082,0.7960126399993896,0.20156875252723694
290,0.007053405046463013,0.8718576431274414,0.2434072494506836
291,0.002975134178996086,0.9159573316574097,0.004991356749087572
292,0.046207915991544724,0.08834108710289001,0.0007712244987487793
293,0.041278280317783356,0.16905558109283447,0.0050722574815154076
294,0.03938588127493858,0.22416163980960846,0.015231579542160034
295,0.03627360239624977,0.2829205393791199,0.029541535302996635
296,0.0305948443710804,0.35250863432884216,0.04793009161949158
297,0.028636515140533447,0.4095631241798401,0.0703684389591217
298,0.02584649994969368,0.47125813364982605,0.09664773941040039
