variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,guided_base_mse,guided_teacher_mse
teacher,216,0.02604583278298378,0,0.5885220170021057,0.10225025564432144,0.0010757207637652755,0.00013177579967305064,0.0004544920229818672
teacher,217,0.0217055082321167,0,0.6422569155693054,0.13280068337917328,0.0027964545879513025,0.0003425657923799008,0.0011815018951892853
teacher,218,0.017047353088855743,0,0.7251960635185242,0.16642798483371735,0.00258177169598639,0.000316266727168113,0.0010907991090789437
teacher,219,0.01317022368311882,0,0.7814685106277466,0.2035442292690277,0.0034426595084369183,0.0004217257956042886,0.001454523648135364
teacher,220,0.007408749312162399,0,0.8594849705696106,0.24405789375305176,0.006955108605325222,0.0008520007249899209,0.0029385339003056288
teacher,221,0.0036519262939691544,1,0.8911529779434204,0.009362131357192993,0.007124677300453186,0.0008727733511477709,0.003010175656527281
teacher,222,0.04130974039435387,0,0.0934104472398758,0.016178075224161148,0.0015697161434218287,0.00019229021563660353,0.0006632051081396639
teacher,223,0.033916424959897995,0,0.2050357609987259,0.02435895800590515,0.007510636001825333,0.0009200527565553784,0.0031732439529150724
teacher,224,0.030300486832857132,0,0.3066461384296417,0.03685998544096947,0.015985842794179916,0.001958265667781234,0.0067540183663368225
teacher,225,0.02840522676706314,0,0.3684147894382477,0.05275953188538551,0.00338521646335721,0.00041468910058028996,0.0014302539639174938
teacher,226,0.02317614108324051,0,0.4744074046611786,0.07340463250875473,0.004916617646813393,0.0006022856687195599,0.0020772709976881742
teacher,227,0.020599771291017532,0,0.553501307964325,0.09740757942199707,0.0022593671455979347,0.00027677242178469896,0.0009545828215777874
teacher,228,0.016830511391162872,0,0.6317476630210876,0.12560223042964935,0.003551761619746685,0.000435091060353443,0.0015006191097199917
teacher,229,0.01234007254242897,0,0.6848196983337402,0.15751467645168304,0.004020338878035545,0.0004924915265291929,0.0016985929105430841
teacher,230,0.008237890899181366,0,0.7325295805931091,0.19372129440307617,0.004326469264924526,0.0005299923359416425,0.001827933476306498
teacher,231,0.004476506263017654,0,0.8025122880935669,0.23426029086112976,0.008703229948878288,0.0010661453707143664,0.0036771150771528482
teacher,232,0.000980570912361145,1,0.8516404628753662,0.007921955548226833,0.011097904294729233,0.0013594931224361062,0.004688865039497614
teacher,233,0.040586113929748535,0,0.09348999708890915,0.014329181984066963,0.00044794101268053055,5.487278031068854e-05,0.00018925504991784692
teacher,234,0.04215892776846886,0,0.2086448222398758,0.023332761600613594,0.0144950645044446,0.0017756453016772866,0.006124165374785662
teacher,235,0.037587154656648636,0,0.26491278409957886,0.03609465807676315,0.0019601869862526655,0.00024012289941310883,0.0008281790069304407
teacher,236,0.03592684864997864,0,0.31103917956352234,0.053421903401613235,0.0012026241747662425,0.00014732152340002358,0.0005081085837446153
teacher,237,0.03228430077433586,0,0.34236940741539,0.0746825560927391,0.0006545766373164952,8.018570952117443e-05,0.00027655853773467243
teacher,238,0.02835148200392723,0,0.39745965600013733,0.09974751621484756,0.0014984339941293001,0.00018355822248850018,0.0006330882897600532
teacher,239,0.025456879287958145,0,0.4468320608139038,0.12862521409988403,0.0013567828573286533,0.00016620595124550164,0.0005732406280003488
teacher,240,0.02217932417988777,0,0.5005890727043152,0.1600273698568344,0.0015696370974183083,0.0001922805531648919,0.0006631716969422996
teacher,241,0.018332242965698242,0,0.5719372034072876,0.19482013583183289,0.0063224900513887405,0.0007745051989331841,0.0026712517719715834
teacher,242,0.015134584158658981,0,0.6035677194595337,0.2332013100385666,0.002001936314627528,0.0002452372864354402,0.0008458179072476923
teacher,243,0.011293381452560425,1,0.6446371674537659,0.0045831287279725075,0.002036598278209567,0.0002494834188837558,0.0008604624308645725
teacher,244,0.03903091326355934,0,0.10620807111263275,0.003602440934628248,0.0007187051232904196,8.804140816209838e-05,0.0003036528651136905
teacher,245,0.03493024781346321,0,0.21882830560207367,0.0009977093432098627,0.013395491056144238,0.001640947419218719,0.005659595597535372
teacher,246,0.03697863966226578,0,0.31153279542922974,0.008372089825570583,0.006615108344703913,0.0008103505824692547,0.0027948839124292135
teacher,247,0.03174104169011116,0,0.4182104468345642,0.019603541120886803,0.0017536567756906152,0.00021482301235664636,0.0007409198442474008
teacher,248,0.030068788677453995,0,0.49112287163734436,0.03454618528485298,0.002723907120525837,0.00033367855940014124,0.0011508510215207934
teacher,249,0.025011278688907623,0,0.5760701298713684,0.05399191007018089,0.003438140731304884,0.00042117221164517105,0.001452614669688046
teacher,250,0.020802605897188187,0,0.6656595468521118,0.07715233415365219,0.008221887983381748,0.001007181592285633,0.0034737472888082266
teacher,251,0.01732158288359642,0,0.7533255815505981,0.10454506427049637,0.009789143688976765,0.0011991701321676373,0.004135913215577602
teacher,252,0.012746967375278473,0,0.8126972913742065,0.13705532252788544,0.006616224534809589,0.0008104877779260278,0.0027953539974987507
teacher,253,0.009388186037540436,0,0.9035804867744446,0.17330919206142426,0.008447851985692978,0.0010348616633564234,0.0035692176315933466
teacher,254,0.0044567398726940155,0,0.9671435952186584,0.21313978731632233,0.005999701097607613,0.0007349630468524992,0.0025348744820803404
teacher,255,-0.0006634872406721115,1,1.0560284852981567,0.008284547366201878,0.009325513616204262,0.0011423754040151834,0.003940029069781303
teacher,256,0.03996687009930611,0,0.07891334593296051,0.014390791766345501,0.00034687359584495425,4.249201083439402e-05,0.00014655411359854043
teacher,257,0.03720089793205261,0,0.18177618086338043,0.02406705729663372,0.010249968618154526,0.0012556210858747363,0.0043306113220751286
teacher,258,0.03538450226187706,0,0.23934349417686462,0.03857005015015602,0.005130608566105366,0.0006284995470196009,0.0021676819305866957
teacher,259,0.03310457244515419,0,0.29161301255226135,0.05651034042239189,0.001540961442515254,0.0001887677499325946,0.0006510562379844487
teacher,260,0.030331574380397797,0,0.3388945460319519,0.07851307839155197,0.0032520932145416737,0.0003983814094681293,0.0013740092981606722
teacher,261,0.02788155898451805,0,0.40236249566078186,0.1045500710606575,0.0012933743419125676,0.00015843842993490398,0.0005464504938572645
teacher,262,0.024157289415597916,0,0.4572765827178955,0.13440383970737457,0.0007177945226430893,8.792983135208488e-05,0.0003032681706827134
teacher,263,0.020414985716342926,0,0.5054078698158264,0.16806848347187042,0.0020225765183568,0.0002477656817063689,0.0008545385207980871
teacher,264,0.017900239676237106,0,0.552140474319458,0.20587055385112762,0.0015333160990849137,0.00018783114501275122,0.0006478261784650385
teacher,265,0.012980487197637558,0,0.5945859551429749,0.2475135326385498,0.0009707899880595505,0.00011892188194906339,0.0004101585363969207
teacher,266,0.008803339675068855,1,0.6255995631217957,0.00703821424394846,0.003531031310558319,0.0004325514892116189,0.0014918606029823422
teacher,267,0.04713120684027672,0,0.07663954049348831,0.002022981643676758,0.0005150556098669767,6.309431773843244e-05,0.0002176109846914187
teacher,268,0.04207916185259819,0,0.18497298657894135,0.007590374909341335,0.00330435112118721,0.00040478294249624014,0.0013960885116830468
teacher,269,0.040194954723119736,0,0.2810162603855133,0.02126290090382099,0.0011427332647144794,0.00013998486974742264,0.0004828048113267869
teacher,270,0.03691103309392929,0,0.36679235100746155,0.03842339292168617,0.0013473310973495245,0.00016504804079886526,0.0005692474660463631
teacher,271,0.032822348177433014,0,0.4572603404521942,0.0597391240298748,0.0017639643047004938,0.00021608549286611378,0.00074527517426759
teacher,272,0.02910272404551506,0,0.5161579251289368,0.08472853153944016,0.001950576901435852,0.00023894569312687963,0.0008241186151280999
teacher,273,0.025156855583190918,0,0.5954320430755615,0.11373349279165268,0.0024006103631109,0.00029407491092570126,0.0010142577812075615
teacher,274,0.02110016718506813,0,0.6644567251205444,0.14771060645580292,0.001546095940284431,0.00018939681467600167,0.0006532254628837109
teacher,275,0.017827879637479782,0,0.7345155477523804,0.18457071483135223,0.007199008017778397,0.0008818785427138209,0.0030415807850658894
teacher,276,0.01323818787932396,0,0.7862315773963928,0.2251289188861847,0.004125663079321384,0.0005053934291936457,0.0017430930165573955
teacher,277,0.008918613195419312,1,0.8741946816444397,0.005620462354272604,0.0019796842243522406,0.00024251127615571022,0.0008364166715182364
teacher,278,0.04441477730870247,0,0.09908965229988098,0.004764390643686056,0.0012253582244738936,0.00015010636707302183,0.000517713779117912
teacher,279,0.040018025785684586,0,0.21778488159179688,8.925795555114746e-05,0.010715806856751442,0.001312686363235116,0.004527428187429905
teacher,280,0.032610174268484116,0,0.30102822184562683,0.008849024772644043,0.0009287742432206869,0.00011377481860108674,0.0003924071497749537
teacher,281,0.029286623001098633,0,0.3647449016571045,0.020615918561816216,0.004332191310822964,0.0005306934472173452,0.0018303509568795562
teacher,282,0.025388985872268677,0,0.48017263412475586,0.03675404563546181,0.004065641667693853,0.000498040986713022,0.0017177336849272251
teacher,283,0.023349110037088394,0,0.5845173001289368,0.05646807700395584,0.0028836335986852646,0.00035324509372003376,0.0012183352373540401
teacher,284,0.016350630670785904,0,0.7548467516899109,0.0802767276763916,0.00339278532192111,0.00041561643593013287,0.0014334513107314706
teacher,285,0.013644125312566757,0,0.9083945155143738,0.10818884521722794,0.007077327463775873,0.0008669723174534738,0.0029901713132858276
teacher,286,0.008117912337183952,0,1.0946091413497925,0.1404447704553604,0.012018181383609772,0.0014722275082021952,0.005077681504189968
teacher,287,0.0071082953363657,0,1.2098780870437622,0.1764436513185501,0.009777422994375229,0.001197734265588224,0.004130961373448372
teacher,288,0.0030999816954135895,0,1.3207502365112305,0.2166071981191635,0.004800399765372276,0.0005880489479750395,0.0020281688775867224
teacher,289,-0.0011468883603811264,1,1.4421029090881348,0.009609043598175049,0.0069666411727666855,0.0008534133085049689,0.0029434061143547297
teacher,290,0.044421758502721786,0,0.10699290782213211,0.01650879718363285,0.0015113105764612556,0.00018513556278776377,0.0006385286687873304
teacher,291,0.04219638556241989,0,0.21145093441009521,0.0285500418394804,0.00343130249530077,0.0004203345743007958,0.0014497252414003015
teacher,292,0.03659862279891968,0,0.31908512115478516,0.04322480410337448,0.0019095418974757195,0.00023391890863422304,0.0008067813469097018
teacher,293,0.034893698990345,0,0.38504883646965027,0.06066269427537918,0.0017131890635937452,0.00020986561139579862,0.000723822508007288
teacher,294,0.033458951860666275,0,0.4493982493877411,0.08185668289661407,0.0010557642672210932,0.00012933106336276978,0.0004460605850908905
teacher,295,0.02963864803314209,0,0.5170961618423462,0.10709685832262039,0.001708121271803975,0.0002092447830364108,0.0007216813392005861
teacher,296,0.02659362182021141,0,0.5950348377227783,0.13663026690483093,0.0028491124976426363,0.0003490162780508399,0.001203749910928309
teacher,297,0.022476926445961,0,0.6530795097351074,0.16972829401493073,0.0017392648151144385,0.0002130598295480013,0.0007348395301960409
teacher,298,0.017598729580640793,0,0.7034746408462524,0.20719553530216217,0.007641698699444532,0.0009361084667034447,0.0032286166679114103
vae_base,0,0.0035608485341072083,0,0.07222724705934525,0.014413510449230671,0.0003078562440350652,3.771239425987005e-05,0.00013006925291847438
vae_base,1,0.03690769150853157,0,0.1823081374168396,0.023083558306097984,0.011146273463964462,0.0013654184294864535,0.004709300119429827
vae_base,2,0.033915456384420395,0,0.2363339513540268,0.035615675151348114,0.0030298575293272734,0.0003711575409397483,0.0012801148695871234
vae_base,3,0.029367566108703613,0,0.3260485529899597,0.05209803953766823,0.0075140963308513165,0.0009204769739881158,0.0031747056636959314
vae_base,4,0.02835671603679657,0,0.36164283752441406,0.07257144898176193,0.0035417145118117332,0.00043385999742895365,0.0014963744906708598
vae_base,5,0.026215653866529465,0,0.43498069047927856,0.09774170815944672,0.002439620438963175,0.0002988534397445619,0.001030739862471819
vae_base,6,0.023498117923736572,0,0.5050581693649292,0.1258949488401413,0.0015781341353431344,0.00019332149531692266,0.0006667615962214768
vae_base,7,0.01972697675228119,0,0.5818636417388916,0.15849371254444122,0.0028746731113642454,0.0003521477337926626,0.001214548945426941
vae_base,8,0.017046920955181122,0,0.6337930560112,0.19501115381717682,0.0036039394326508045,0.00044148240704089403,0.0015226647956296802
vae_base,9,0.013191968202590942,0,0.6785040497779846,0.2352290153503418,0.00399608863517642,0.0004895210149697959,0.0016883474308997393
vae_base,10,0.009632911533117294,1,0.7601597309112549,0.005195689853280783,0.0015856336103752255,0.0001942400704137981,0.0006699302466586232
vae_base,11,0.04645009711384773,0,0.07572172582149506,0.011067569255828857,0.0005309314583428204,6.503908662125468e-05,0.00022431854449678212
vae_base,12,0.043355491012334824,0,0.12978538870811462,0.021349379792809486,0.0039957184344530106,0.0004894754965789616,0.0016881912015378475
vae_base,13,0.04116801172494888,0,0.19876430928707123,0.0354275144636631,0.0016249926993623376,0.00019906155648641288,0.0006865594768896699
vae_base,14,0.03720993548631668,0,0.25600484013557434,0.05338176339864731,0.00136075250338763,0.00016669220349285752,0.0005749178235419095
vae_base,15,0.033134039491415024,0,0.33174601197242737,0.07546132802963257,0.0012372636701911688,0.0001515648327767849,0.0005227439687587321
vae_base,16,0.02899225801229477,0,0.39088326692581177,0.10147324949502945,0.001570050953887403,0.00019233122293371707,0.0006633465527556837
vae_base,17,0.024504918605089188,0,0.46226319670677185,0.13139833509922028,0.0014099458931013942,0.0001727182971080765,0.0005957023822702467
vae_base,18,0.019989866763353348,0,0.5211711525917053,0.16522261500358582,0.0010033035650849342,0.00012290471931919456,0.00042389577720314264
vae_base,19,0.014642618596553802,0,0.5329487919807434,0.20288705825805664,0.0013738453853875399,0.0001682960573816672,0.0005804497632198036
vae_base,20,0.009712409228086472,0,0.5979371070861816,0.2444295883178711,0.0015247876290231943,0.00018678639025893062,0.0006442230078391731
vae_base,21,0.004417411983013153,1,0.6561620831489563,0.008989726193249226,0.0020981477573513985,0.0002570232900325209,0.0008864671108312905
vae_base,22,0.04122673720121384,0,0.09390860795974731,0.01419825665652752,0.001767865032888949,0.00021656343596987426,0.0007469229749403894
vae_base,23,0.03841771185398102,0,0.19738736748695374,0.022860173135995865,0.0060811722651124,0.0007449434488080442,0.002569295233115554
vae_base,24,0.034315284341573715,0,0.24080994725227356,0.03486371040344238,0.002706552855670452,0.0003315526992082596,0.0011435187188908458
vae_base,25,0.03039161115884781,0,0.30846479535102844,0.050258051604032516,0.0025629692245274782,0.00031396362464874983,0.0010828545782715082
vae_base,26,0.02631063014268875,0,0.3837931454181671,0.07025062292814255,0.0015035859541967511,0.00018418925174046308,0.0006352650816552341
vae_base,27,0.020816370844841003,0,0.45503246784210205,0.09388665109872818,0.001346541102975607,0.000164951357874088,0.0005689134704880416
vae_base,28,0.017264116555452347,0,0.5206693410873413,0.12107572704553604,0.002502990420907736,0.00030661627533845603,0.0010575135238468647
vae_base,29,0.01309134066104889,0,0.5994873046875,0.1522759050130844,0.0016659862594678998,0.00020408326236065477,0.0007038793410174549
vae_base,30,0.008745526894927025,0,0.6855021715164185,0.18708385527133942,0.001618685433641076,0.00019828887889161706,0.0006838946719653904
vae_base,31,0.004516789689660072,0,0.770186185836792,0.22610215842723846,0.001950958394445479,0.00023899227380752563,0.0008242801995947957
vae_base,32,-0.0002396944910287857,1,0.849702000617981,0.0005613352404907346,0.001969736535102129,0.00024129277153406292,0.0008322134963236749
vae_base,33,0.03533957153558731,0,0.11584053188562393,0.0022856423165649176,0.0011842399835586548,0.00014506938168779016,0.0005003414116799831
vae_base,34,0.038744039833545685,0,0.3016771376132965,0.007939891889691353,0.02486010640859604,0.00304536335170269,0.010503395460546017
vae_base,35,0.03976130858063698,0,0.41344037652015686,0.016398344188928604,0.0019102654187008739,0.00023400760255753994,0.0008070869953371584
vae_base,36,0.034430697560310364,0,0.5221055150032043,0.028171926736831665,0.0014477588701993227,0.0001773504918674007,0.000611678056884557
vae_base,37,0.0318203940987587,0,0.6371710896492004,0.04345704987645149,0.0028914455324411392,0.0003542019403539598,0.0012216359609737992
vae_base,38,0.025914516299962997,0,0.7373679280281067,0.06326311081647873,0.0027818926610052586,0.0003407821641303599,0.0011753491126000881
vae_base,39,0.022617019712924957,0,0.829939067363739,0.08681123703718185,0.0028639116790145636,0.0003508291847538203,0.0012100028106942773
vae_base,40,0.01842537894845009,0,0.8993217349052429,0.11422310769557953,0.0037147942930459976,0.00045506213791668415,0.0015695010079070926
vae_base,41,0.012930203229188919,0,0.9906525611877441,0.14570114016532898,0.0035386814270168543,0.00043348839972168207,0.0014950931072235107
vae_base,42,0.008392354473471642,0,1.0834062099456787,0.1807515174150467,0.004316546954214573,0.0005287765525281429,0.0018237419426441193
vae_base,43,0.0026206914335489273,0,1.1794078350067139,0.22028228640556335,0.004793261643499136,0.000587174785323441,0.00202515278942883
vae_base,44,-0.0029119346290826797,1,1.2741223573684692,8.717179298400879e-05,0.008586535230278969,0.0010518505005165935,0.0036278117913752794
vae_base,45,0.043763745576143265,0,0.07908710837364197,0.001940505811944604,0.0006109586684033275,7.484243542421609e-05,0.0002581300213932991
vae_base,46,0.042256638407707214,0,0.15354977548122406,0.0003215117030777037,0.004939677193760872,0.0006051104865036905,0.0020870135631412268
vae_base,47,0.04058943688869476,0,0.22192290425300598,0.007055882830172777,0.0018597702728584409,0.0002278218453284353,0.0007857528980821371
vae_base,48,0.035527415573596954,0,0.2555795907974243,0.017604662105441093,0.0019437597366049886,0.0002381105732638389,0.0008212385582737625
vae_base,49,0.03193192183971405,0,0.3380589187145233,0.03215961530804634,0.002382975770160556,0.00029191438807174563,0.0010068073170259595
vae_base,50,0.02795625478029251,0,0.4082908630371094,0.05045325681567192,0.0019541827496141195,0.00023938734375406057,0.0008256423752754927
vae_base,51,0.024564512073993683,0,0.47716647386550903,0.07347560673952103,0.0017794412560760975,0.0002179814619012177,0.0007518141064792871
vae_base,52,0.020501036196947098,0,0.5424838066101074,0.09992926567792892,0.0022787118796259165,0.00027914223028346896,0.0009627558174543083
vae_base,53,0.016361158341169357,0,0.5978915691375732,0.13025499880313873,0.0024692523293197155,0.00030248347320593894,0.0010432589333504438
vae_base,54,0.012078780680894852,0,0.6719352602958679,0.16410961747169495,0.00285902782343328,0.0003502309264149517,0.0012079391162842512
vae_base,55,0.008013814687728882,0,0.690324068069458,0.2022174745798111,0.008805264718830585,0.0010786443017423153,0.0037202248349785805
vae_base,56,0.0030623525381088257,0,0.7321836352348328,0.24443817138671875,0.0027642964851111174,0.00033862641430459917,0.0011679149465635419
vae_base,57,-0.0004159994423389435,1,0.8095048069953918,0.0009889091597869992,0.003339399816468358,0.00040907663060352206,0.0014108961913734674
vae_base,58,0.04825804755091667,0,0.09224260598421097,0.0020488372538238764,0.0006397690158337355,7.837169687263668e-05,0.0002703024074435234
vae_base,59,0.04666439816355705,0,0.15163247287273407,0.007027375046163797,0.0008993950905278325,0.00011017589713446796,0.00037999445339664817
vae_base,60,0.04237312451004982,0,0.23737891018390656,0.016201874241232872,0.0011388564016669989,0.00013950990978628397,0.00048116681864485145
vae_base,61,0.04101930931210518,0,0.2921890914440155,0.02912917733192444,0.0029915724880993366,0.000366467545973137,0.0012639393098652363
vae_base,62,0.03686973825097084,0,0.36118999123573303,0.0456065833568573,0.0008281356422230601,0.00010144655971089378,0.00034988741390407085
vae_base,63,0.03485899418592453,0,0.423351526260376,0.06599705666303635,0.0019223976414650679,0.00023549377510789782,0.0008122128783725202
vae_base,64,0.030104219913482666,0,0.5028365254402161,0.09055238962173462,0.0015128225786611438,0.00018532080866862088,0.0006391674396581948
vae_base,65,0.023948218673467636,0,0.5967198014259338,0.11890613287687302,0.0010618135565891862,0.0001300720905419439,0.0004486163379624486
vae_base,66,0.020472265779972076,0,0.6854901313781738,0.1512802094221115,0.0020898503717035055,0.0002560067514423281,0.0008829616126604378
vae_base,67,0.01588091254234314,0,0.746407687664032,0.18733742833137512,0.0023344093933701515,0.00028596498304978013,0.0009862884180620313
vae_base,68,0.012000951915979385,0,0.8104158043861389,0.22760061919689178,0.0024884010199457407,0.0003048290382139385,0.0010513494489714503
vae_base,69,0.00577775202691555,1,0.8875027298927307,0.009141798131167889,0.002041982254013419,0.00025014221318997443,0.0008627385250292718
vae_base,70,0.04688034579157829,0,0.07684128731489182,0.006609243806451559,0.0003254082694184035,3.986250521847978e-05,0.00013748501078225672
vae_base,71,0.043126706033945084,0,0.15562205016613007,0.0003120175388175994,0.003969632554799318,0.0004862799250986427,0.0016771695809438825
vae_base,72,0.04136893153190613,0,0.2109249383211136,0.009682782925665379,0.0031617204658687115,0.00038731074891984463,0.0013358269352465868
vae_base,73,0.03378975763916969,0,0.2681337893009186,0.0236508846282959,0.0015538770239800215,0.000190349921467714,0.0006565130315721035
vae_base,74,0.0340929850935936,0,0.3109479546546936,0.04164137691259384,0.0018016855465248227,0.00022070648265071213,0.0007612121989950538
vae_base,75,0.030897285789251328,0,0.3596717417240143,0.06419283896684647,0.0032265221234411,0.00039524908061139286,0.0013632053742185235
vae_base,76,0.02848772332072258,0,0.40593409538269043,0.09005846083164215,0.0010527510894462466,0.00012896193948108703,0.00044478746713139117
vae_base,77,0.024993587285280228,0,0.4625568985939026,0.11977327615022659,0.0024726828560233116,0.00030290367431007326,0.001044708420522511
vae_base,78,0.022514235228300095,0,0.49792906641960144,0.1539890468120575,0.001875819405540824,0.00022978796914685518,0.0007925335667096078
vae_base,79,0.019477546215057373,0,0.5382821559906006,0.1916390210390091,0.002657898934558034,0.00032559267128817737,0.0011229623341932893
vae_base,80,0.01620177924633026,0,0.5791385769844055,0.23341096937656403,0.0009445710456930101,0.00011570993228815496,0.00039908132748678327
vae_base,81,0.011482540518045425,1,0.6283351182937622,0.0064134723506867886,0.004337943624705076,0.0005313981091603637,0.0018327815923839808
vae_base,82,0.041530583053827286,0,0.09069333970546722,0.00635666074231267,0.0008175759576261044,0.00010015302541432902,0.00034542588400654495
vae_base,83,0.0423155203461647,0,0.1874292641878128,0.0025319072883576155,0.005700126755982637,0.0006982655031606555,0.0024083033204078674
vae_base,84,0.04164053872227669,0,0.23939472436904907,0.004753023386001587,0.001653718063607812,0.00020258050062693655,0.000698695657774806
vae_base,85,0.03988447040319443,0,0.3022957444190979,0.01604531891644001,0.0011183394817635417,0.00013699656119570136,0.00047249847557395697
vae_base,86,0.033983297646045685,0,0.36991873383522034,0.031238317489624023,0.0008671780815348029,0.00010622923582559451,0.0003663828829303384
vae_base,87,0.029285240918397903,0,0.4370582699775696,0.051014214754104614,0.0009002711158245802,0.00011028326844098046,0.0003803644794970751
vae_base,88,0.025501802563667297,0,0.5008420348167419,0.07470623403787613,0.010617963969707489,0.0013007004745304585,0.004486090037971735
vae_base,89,0.02150498330593109,0,0.5657573342323303,0.10201186686754227,0.0011728164972737432,0.00014366992400027812,0.0004955150652676821
vae_base,90,0.01682727038860321,0,0.6413267850875854,0.1336672604084015,0.0017576294485479593,0.00021530978847295046,0.0007425982039421797
vae_base,91,0.012592680752277374,0,0.6976889371871948,0.16928048431873322,0.0022827123757451773,0.0002796325134113431,0.0009644456440582871
vae_base,92,0.007714623585343361,0,0.764928936958313,0.20929934084415436,0.003088331315666437,0.0003783206338994205,0.0013048199471086264
vae_base,93,0.0025426167994737625,1,0.823392927646637,0.0030853066127747297,0.0038978022057563066,0.0004774811095558107,0.0016468210378661752
vae_base,94,0.05064136162400246,0,0.08218225836753845,0.0058926683850586414,0.0018232716247439384,0.0002233507693745196,0.0007703323499299586
vae_base,95,0.03620320186018944,0,0.16320505738258362,0.012813014909625053,0.004270835313946009,0.0005231772665865719,0.0018044280586764216
vae_base,96,0.03648165985941887,0,0.3018939793109894,0.023673908784985542,0.01208189781755209,0.0014800326898694038,0.0051046013832092285
vae_base,97,0.03509437292814255,0,0.3744191527366638,0.0036642593331635,0.004520632792264223,0.0005537774995900691,0.001909967395476997
vae_base,98,0.04222516342997551,0,0.4222538471221924,0.005075705703347921,0.006576297804713249,0.0008055961807258427,0.0027784863486886024
vae_base,99,0.04317812994122505,0,0.4573228061199188,0.0018631474813446403,0.006829784717410803,0.0008366488036699593,0.0028855835553258657
vae_base,100,0.04178305342793465,0,0.5013105869293213,0.00539049506187439,0.0025918905157595873,0.0003175065212417394,0.0010950738796964288
vae_base,101,0.034798480570316315,0,0.5600875020027161,0.0166320838034153,0.003652748418971896,0.00044746152707375586,0.0015432864893227816
vae_base,102,0.03221680596470833,0,0.6026976704597473,0.03181876614689827,0.003436996601521969,0.00042103210580535233,0.0014521313132718205
vae_base,103,0.029200267046689987,0,0.6538327932357788,0.050881922245025635,0.0023824700620025396,0.00029185262974351645,0.001006593694910407
vae_base,104,0.025383595377206802,0,0.691003143787384,0.0739186629652977,0.002270124154165387,0.0002780902723316103,0.0009591272100806236
vae_base,105,0.021666355431079865,0,0.7338307499885559,0.10085557401180267,0.0031418551225215197,0.0003848772612400353,0.001327433856204152
vae_base,106,0.017604663968086243,0,0.76874840259552,0.13169385492801666,0.00249597430229187,0.00030575692653656006,0.00105454889126122
vae_base,107,0.013255715370178223,0,0.821665346622467,0.16644035279750824,0.003991091623902321,0.0004889084375463426,0.001686236821115017
vae_base,108,0.0075566694140434265,0,0.9021891951560974,0.2051943987607956,0.0037650999147444963,0.00046122499043121934,0.001590754371136427
vae_base,109,0.0032202061265707016,0,0.9528823494911194,0.2474958896636963,0.006902802735567093,0.0008455931674689054,0.0029164347797632217
vae_base,110,-0.0012043435126543045,1,1.007109522819519,0.002925008535385132,0.005047272890806198,0.0006182912038639188,0.0021324725821614265
vae_base,111,0.040722984820604324,0,0.09203542768955231,0.0026997881941497326,0.0017298896564170718,0.00021191143605392426,0.0007308784406632185
vae_base,112,0.036099571734666824,0,0.217936709523201,0.0014828358544036746,0.012920668348670006,0.0015827817842364311,0.005458982661366463
vae_base,113,0.029232844710350037,0,0.32595789432525635,0.009703938849270344,0.005866474937647581,0.0007186430739238858,0.0024785855785012245
vae_base,114,0.031293950974941254,0,0.4176250100135803,0.021402359008789062,0.008527223020792007,0.0010445850202813745,0.003602751297876239
vae_base,115,0.027288317680358887,0,0.5114327669143677,0.03729306533932686,0.0021889822091907263,0.00026815023738890886,0.0009248449932783842
vae_base,116,0.023533858358860016,0,0.6202671527862549,0.057052962481975555,0.003208182053640485,0.00039300217758864164,0.0013554568868130445
vae_base,117,0.020688768476247787,0,0.6751838326454163,0.0807524248957634,0.008664695546030998,0.0010614249622449279,0.003660833928734064
vae_base,118,0.014011338353157043,0,0.7743818163871765,0.10827958583831787,0.0031574731692671776,0.0003867905179504305,0.0013340322766453028
vae_base,119,0.01396913081407547,0,0.8650913834571838,0.13979506492614746,0.003344007069244981,0.00040964107029139996,0.0014128424227237701
vae_base,120,0.011468552052974701,0,0.9624416828155518,0.175332173705101,0.0094152195379138,0.0011533643119037151,0.003977930638939142
vae_base,121,-0.0010561197996139526,0,1.0410138368606567,0.21466735005378723,0.00985634233802557,0.0012074015103280544,0.00416430551558733
vae_base,122,0.0027175527065992355,1,1.119293212890625,0.008695214986801147,0.014488952234387398,0.0017748951213434339,0.0061215851455926895
vae_base,123,0.05126510187983513,0,0.07431060820817947,0.009377594105899334,0.0004903984372504056,6.007379852235317e-05,0.0002071933849947527
vae_base,124,0.04859219118952751,0,0.1587742120027542,0.006302590947598219,0.002499445341527462,0.0003061819588765502,0.0010560157243162394
vae_base,125,0.04850474372506142,0,0.23978838324546814,0.0003775358200073242,0.0014086973387748003,0.00017256550199817866,0.0005951744969934225
vae_base,126,0.04348205402493477,0,0.3093777298927307,0.011160774156451225,0.00203339965082705,0.00024909147759899497,0.00085911137284711
vae_base,127,0.04038478061556816,0,0.3772166669368744,0.025865992531180382,0.001401867950335145,0.00017172885418403894,0.0005922892596572638
vae_base,128,0.03651364520192146,0,0.4414167106151581,0.04416680708527565,0.0011818078346550465,0.00014477151853498071,0.000499313697218895
vae_base,129,0.03309556469321251,0,0.5248770117759705,0.0671178475022316,0.0008900276152417064,0.00010902839130721986,0.0003760366525966674
vae_base,130,0.029618684202432632,0,0.6015080809593201,0.09360150247812271,0.0009639168856665492,0.00011807979899458587,0.00040725490543991327
