source_path	exists	category	size	sha256	recommended	notes
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_knee_link.STL	True	mesh	852284	63c4008449c9bbe701a6e2b557b7a252e90cf3a5abcf54cee46862b9a69f8ec8	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_rubber_hand.STL	True	mesh	2192684	99533b778bca6246144fa511bb9d4e555e075c641f2a0251e04372869cd99d67	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_shoulder_pitch_link.STL	True	mesh	176784	24cdb387e0128dfe602770a81c56cdce3a0181d34d039a11d1aaf8819b7b8c02	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_shoulder_roll_link.STL	True	mesh	401884	962b97c48f9ce9e8399f45dd9522e0865d19aa9fd299406b2d475a8fc4a53e81	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_shoulder_yaw_link.STL	True	mesh	249984	a0b76489271da0c72461a344c9ffb0f0c6e64f019ea5014c1624886c442a2fe5	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_wrist_pitch_link.STL	True	mesh	79584	d22f8f3b3127f15a63e5be1ee273cd5075786c3142f1c3d9f76cbf43d2a26477	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_wrist_roll_link.STL	True	mesh	356084	a7ee9212ff5b94d6cb7f52bb1bbf3f352194d5b598acff74f4c77d340c5b344f	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_wrist_roll_rubber_hand.STL	True	mesh	3481584	0729aff1ac4356f9314de13a46906267642e58bc47f0d8a7f17f6590a6242ccf	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/right_wrist_yaw_link.STL	True	mesh	341484	bc9dece2d12509707e0057ba2e48df8f3d56db0c79410212963a25e8a50f61a6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_constraint_L_link.STL	True	mesh	203584	82be7f93e85b3d303a1d1e1847e2c916939bd61c424ed1ebd28691ec33909dd1	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_constraint_L_rod_link.STL	True	mesh	74884	c10de1effa7ea797ac268006aa2a739036c7e1f326b2012d711ee2c20c5a6e96	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_constraint_R_link.STL	True	mesh	203584	54ded433a3a0c76027365856fdbd55215643de88846f7d436598a4071e682725	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_constraint_R_rod_link.STL	True	mesh	74884	cb83fd38a9f06c99e3f301c70f12d94ae770a8f0cf9501f83580a27f908990b4	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_link.STL	True	mesh	2232984	e96d023f0368a4e3450b86ca5d4f10227d8141156a373e7da8cb3c93266523e0	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_link_23dof_rev_1_0.STL	True	mesh	7825434	3cd0d56fde14b73c1623304684805029971c4f84b596f9914e823ca70a107fd2	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/torso_link_rev_1_0.STL	True	mesh	2570584	11ddb46f2098efbbd8816b1d65893632d8e78be936376c7cdcd6771899ccc723	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_constraint_L.STL	True	mesh	114684	8ebafdcb4de6871113f0ca2c356618d6e46b1d50f6c0bf9e37f47b9d8e100d99	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_constraint_R.STL	True	mesh	114684	791902a291ffbd35ab97383b7b44ea5d975de7c80eef838797c970790b382ca9	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_roll_link.STL	True	mesh	24184	34f0aa73f41131230be4d25876c944fdf6c24d62553f199ff8b980c15e8913df	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_roll_link_rev_1_0.STL	True	mesh	85884	b67c347a05abc3e8ddae600d98a082bee273bb39f8e651647708b0a7140a8a97	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_support_link.STL	True	mesh	150484	1fae9e1bb609848a1667d32eed8d6083ae443538a306843056a2a660f1b2926a	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_yaw_link.STL	True	mesh	336284	2883f20e03f09b669b5b4ce10677ee6b5191c0934b584d7cbaef2d0662856ffb	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/meshes/waist_yaw_link_rev_1_0.STL	True	mesh	619984	ec6db442b11f25eed898b5add07940c85d804f300de24dcbd264ccd8be7d554c	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/phc_g1_23dof.yaml	True	metadata	4470	839cfe4b7ef92a2ff7daea4cf51a99407507e128dcfab0c49c0cf6f4b596cd87	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/smpl_humanoid.xml	True	mjcf_xml	21621	1e4360f78c13b4bb03a434aab71b26a4acb18c7f71a5cf5e066836635594f37a	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/head_link.STL	True	mesh	932784	005fb67fbd3eff94aa8bf4a6e83238174e9f91b6721f7111594322f223724411	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_ankle_pitch_link.STL	True	mesh	71184	d49e3abc6f5b12e532062cd575b87b5ef40cd2a3fc18f54a1ca5bba4f773d51d	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_ankle_roll_link.STL	True	mesh	653384	c4092af943141d4d9f74232f3cfa345afc6565f46a077793b8ae0e68b39dc33f	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_elbow_link.STL	True	mesh	88784	fa752198accd104d5c4c3a01382e45165b944fbbc5acce085059223324e5bed3	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_hip_pitch_link.STL	True	mesh	181684	4725168105ee768ee31638ef22b53f6be2d7641bfd7cfefe803488d884776fa4	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_hip_roll_link.STL	True	mesh	192184	91f25922ee8a7c3152790051bebad17b4d9cd243569c38fe340285ff93a97acf	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_hip_yaw_link.STL	True	mesh	296284	a16d88aa6ddac8083aa7ad55ed317bea44b1fa003d314fba88965b7ed0f3b55b	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_knee_link.STL	True	mesh	854884	8d92b9e3d3a636761150bb8025e32514c4602b91c7028d523ee42b3e632de477	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_rubber_hand.STL	True	mesh	2287484	cff2221a690fa69303f61fce68f2d155c1517b52efb6ca9262dd56e0bc6e70fe	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_shoulder_pitch_link.STL	True	mesh	176784	f0d1cfd02fcf0d42f95e678eeca33da3afbcc366ffba5c052847773ec4f31d52	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_shoulder_roll_link.STL	True	mesh	400284	fb9df21687773522598dc384f1a2945c7519f11cbc8bd372a49170316d6eee88	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_shoulder_yaw_link.STL	True	mesh	249184	1aa97e9748e924336567992181f78c7cd0652fd52a4afcca3df6b2ef6f9e712e	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_wrist_pitch_link.STL	True	mesh	85984	b251d8e05047f695d0f536cd78c11973cfa4e78d08cfe82759336cc3471de3a9	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_wrist_roll_link.STL	True	mesh	356184	edc387c9a0ba8c2237e9b296d32531426fabeb6f53e58df45c76106bca74148c	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_wrist_roll_rubber_hand.STL	True	mesh	3484884	e81030abd023bd9e4a308ef376d814a2c12d684d8a7670c335bbd5cd7809c909	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/left_wrist_yaw_link.STL	True	mesh	318684	83f8fb3a726bf9613d65dd14f0f447cb918c3c95b3938042a0c9c09749267d3b	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/logo_link.STL	True	mesh	243384	8571a0a19bc4916fa55f91449f51d5fdefd751000054865a842449429d5f155b	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/pelvis.STL	True	mesh	1060884	5ba6bbc888e630550140d3c26763f10206da8c8bd30ed886b8ede41c61f57a31	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/pelvis_contour_link.STL	True	mesh	1805184	5cc5c2c7a312329e3feeb2b03d3fc09fc29705bd01864f6767e51be959662420	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_ankle_pitch_link.STL	True	mesh	71184	15be426539ec1be70246d4d82a168806db64a41301af8b35c197a33348c787a9	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_ankle_roll_link.STL	True	mesh	653784	4b66222ea56653e627711b56d0a8949b4920da5df091da0ceb343f54e884e3a5	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_elbow_link.STL	True	mesh	88784	1be925d7aa268bb8fddf5362b9173066890c7d32092c05638608126e59d1e2ab	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_hip_pitch_link.STL	True	mesh	181284	e4f3c99d7f4a7d34eadbef9461fc66e3486cb5442db1ec50c86317d459f1a9c6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_hip_roll_link.STL	True	mesh	192684	4c254ef66a356f492947f360dd931965477b631e3fcc841f91ccc46d945d54f6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_hip_yaw_link.STL	True	mesh	296284	e479c2936ca2057e9eb2f7dff6c189b7419d7b8484dea0b298cbb36a2a6aa668	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_knee_link.STL	True	mesh	852284	63c4008449c9bbe701a6e2b557b7a252e90cf3a5abcf54cee46862b9a69f8ec8	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_rubber_hand.STL	True	mesh	2192684	99533b778bca6246144fa511bb9d4e555e075c641f2a0251e04372869cd99d67	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_shoulder_pitch_link.STL	True	mesh	176784	24cdb387e0128dfe602770a81c56cdce3a0181d34d039a11d1aaf8819b7b8c02	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_shoulder_roll_link.STL	True	mesh	401884	962b97c48f9ce9e8399f45dd9522e0865d19aa9fd299406b2d475a8fc4a53e81	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_shoulder_yaw_link.STL	True	mesh	249984	a0b76489271da0c72461a344c9ffb0f0c6e64f019ea5014c1624886c442a2fe5	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_wrist_pitch_link.STL	True	mesh	79584	d22f8f3b3127f15a63e5be1ee273cd5075786c3142f1c3d9f76cbf43d2a26477	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_wrist_roll_link.STL	True	mesh	356084	a7ee9212ff5b94d6cb7f52bb1bbf3f352194d5b598acff74f4c77d340c5b344f	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_wrist_roll_rubber_hand.STL	True	mesh	3481584	0729aff1ac4356f9314de13a46906267642e58bc47f0d8a7f17f6590a6242ccf	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/right_wrist_yaw_link.STL	True	mesh	341484	bc9dece2d12509707e0057ba2e48df8f3d56db0c79410212963a25e8a50f61a6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/torso_link_23dof_rev_1_0.STL	True	mesh	7825434	3cd0d56fde14b73c1623304684805029971c4f84b596f9914e823ca70a107fd2	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/torso_link_rev_1_0.STL	True	mesh	2570584	11ddb46f2098efbbd8816b1d65893632d8e78be936376c7cdcd6771899ccc723	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/waist_roll_link_rev_1_0.STL	True	mesh	85884	b67c347a05abc3e8ddae600d98a082bee273bb39f8e651647708b0a7140a8a97	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/assets/waist_yaw_link_rev_1_0.STL	True	mesh	619984	ec6db442b11f25eed898b5add07940c85d804f300de24dcbd264ccd8be7d554c	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/g1.xml	True	mjcf_xml	21732	44848330ddbecefa6305644d912a6f0f768d2a4a6fb0a409c9e3477b3afaf364	True	preferred_xml_candidate
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/g1_23dof.xml	True	mjcf_xml	18008	9bf3d7d3f3f2a66868ee742314fecafd9572e4d1980e9095bec81d45dacfc9fb	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/scene_g1.xml	True	mjcf_xml	33294	1f85390f8f5a8319ae8200834b68ecf395032f2c3d7b20a91c1d9f577a024e17	True	preferred_xml_candidate
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/scene_g1_23dof.xml	True	mjcf_xml	29870	de6c0036a9ff4ccdf0d5a9a11359450f323ae37d1c2c73fc985cfafb6ff8829f	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/g1_29dof_anneal_23dof.urdf	True	urdf	37162	548972bfbcb33c4b6f999ee2a1e9df5ec24321ae95a2aa09fc666bde4add6369	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/g1_29dof_anneal_23dof.xml	True	mjcf_xml	26029	a6826c5a4762479676cc8f1efed0d9d7adef4738c860d69097a76bbfbc32b34e	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/g1_29dof_anneal_23dof_fitmotionONLY.xml	True	mjcf_xml	20755	64c07e9043b995000d503417c88eea161808171d0f8f152e18a06bf104fc4e75	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/g1_29dof_old.xml	True	mjcf_xml	36364	e6df26ca73cc9c18b876707a271a150ab6108d2639a762e86d9015518b7cdfbe	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/head_link.STL	True	mesh	932784	005fb67fbd3eff94aa8bf4a6e83238174e9f91b6721f7111594322f223724411	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_ankle_pitch_link.STL	True	mesh	71184	d49e3abc6f5b12e532062cd575b87b5ef40cd2a3fc18f54a1ca5bba4f773d51d	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_ankle_roll_link.STL	True	mesh	653384	c4092af943141d4d9f74232f3cfa345afc6565f46a077793b8ae0e68b39dc33f	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_elbow_link.STL	True	mesh	88784	fa752198accd104d5c4c3a01382e45165b944fbbc5acce085059223324e5bed3	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_elbow_link_merge.STL	True	mesh	3136784	73c8adc6346b900eb6a2ae7159e25dfda1be60cd98affe13536e01ab33a6c1de	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_index_0_link.STL	True	mesh	475984	6b35f2f77211d5a366f0b9a4e47c4ee35e536731266f1a34e9efa12db579b892	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_index_1_link.STL	True	mesh	1521784	9e315ebc8a7a0cb98e033985b586b20d81cf8aa761181ae61ce56fcb14077a06	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_middle_0_link.STL	True	mesh	475984	6b35f2f77211d5a366f0b9a4e47c4ee35e536731266f1a34e9efa12db579b892	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_middle_1_link.STL	True	mesh	1521784	9e315ebc8a7a0cb98e033985b586b20d81cf8aa761181ae61ce56fcb14077a06	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_palm_link.STL	True	mesh	2140184	23a486b75bd78a9bf03cec25d84d87f97f3dae038cf21a743b6d469b337e4004	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_thumb_0_link.STL	True	mesh	8884	a90c721661c0622685488a3c74d1e122c7da89242d3a1daef75edb83422d05e0	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_thumb_1_link.STL	True	mesh	475984	445c54a45bc13ce36001556f66bc0f49c83cb40321205ae4d676bb2874325684	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hand_thumb_2_link.STL	True	mesh	1521784	3d8dbe5085acfc213d21aa8b0782e89cd79084e9678f3a85fc7b04a86b029db5	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hip_pitch_link.STL	True	mesh	181684	4725168105ee768ee31638ef22b53f6be2d7641bfd7cfefe803488d884776fa4	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hip_roll_link.STL	True	mesh	192184	91f25922ee8a7c3152790051bebad17b4d9cd243569c38fe340285ff93a97acf	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_hip_yaw_link.STL	True	mesh	296284	a16d88aa6ddac8083aa7ad55ed317bea44b1fa003d314fba88965b7ed0f3b55b	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_knee_link.STL	True	mesh	854884	8d92b9e3d3a636761150bb8025e32514c4602b91c7028d523ee42b3e632de477	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_rubber_hand.STL	True	mesh	2287484	cff2221a690fa69303f61fce68f2d155c1517b52efb6ca9262dd56e0bc6e70fe	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_shoulder_pitch_link.STL	True	mesh	176784	f0d1cfd02fcf0d42f95e678eeca33da3afbcc366ffba5c052847773ec4f31d52	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_shoulder_roll_link.STL	True	mesh	400284	fb9df21687773522598dc384f1a2945c7519f11cbc8bd372a49170316d6eee88	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_shoulder_yaw_link.STL	True	mesh	249184	1aa97e9748e924336567992181f78c7cd0652fd52a4afcca3df6b2ef6f9e712e	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_wrist_pitch_link.STL	True	mesh	85984	b251d8e05047f695d0f536cd78c11973cfa4e78d08cfe82759336cc3471de3a9	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_wrist_roll_link.STL	True	mesh	356184	edc387c9a0ba8c2237e9b296d32531426fabeb6f53e58df45c76106bca74148c	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_wrist_roll_rubber_hand.STL	True	mesh	3484884	e81030abd023bd9e4a308ef376d814a2c12d684d8a7670c335bbd5cd7809c909	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/left_wrist_yaw_link.STL	True	mesh	318684	83f8fb3a726bf9613d65dd14f0f447cb918c3c95b3938042a0c9c09749267d3b	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/logo_link.STL	True	mesh	243384	8571a0a19bc4916fa55f91449f51d5fdefd751000054865a842449429d5f155b	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/pelvis.STL	True	mesh	1060884	5ba6bbc888e630550140d3c26763f10206da8c8bd30ed886b8ede41c61f57a31	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/pelvis_contour_link.STL	True	mesh	1805184	5cc5c2c7a312329e3feeb2b03d3fc09fc29705bd01864f6767e51be959662420	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_ankle_pitch_link.STL	True	mesh	71184	15be426539ec1be70246d4d82a168806db64a41301af8b35c197a33348c787a9	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_ankle_roll_link.STL	True	mesh	653784	4b66222ea56653e627711b56d0a8949b4920da5df091da0ceb343f54e884e3a5	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_elbow_link.STL	True	mesh	88784	1be925d7aa268bb8fddf5362b9173066890c7d32092c05638608126e59d1e2ab	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_elbow_link_merge.STL	True	mesh	3058284	e6def7100e5bbb276c7498c5b7a8c8812f560ca35d6bd09c376ebab93595be7f	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_index_0_link.STL	True	mesh	475984	12ab4300c95e437e834f9aef772b3b431c671bf34338930b52ad11aef73bbd0d	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_index_1_link.STL	True	mesh	1521784	c9c34efce4563cacdcfd29fc838a982976d40f5442c71219811dcbbf3923a33d	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_middle_0_link.STL	True	mesh	475984	12ab4300c95e437e834f9aef772b3b431c671bf34338930b52ad11aef73bbd0d	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_middle_1_link.STL	True	mesh	1521784	c9c34efce4563cacdcfd29fc838a982976d40f5442c71219811dcbbf3923a33d	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_palm_link.STL	True	mesh	2140184	86c0b231cc44477d64a6493e5a427ba16617a00738112dd187c652675b086fb9	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_thumb_0_link.STL	True	mesh	8884	544298d0ea1088f5b276a10cc6a6a9e533efdd91594955fdc956c46211d07f83	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_thumb_1_link.STL	True	mesh	475984	0a9a820da8dd10f298778b714f1364216e8a5976f4fd3a05689ea26327d44bf6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hand_thumb_2_link.STL	True	mesh	1521784	3f1bfb37668e8f61801c8d25f171fa1949e08666be86c67acad7e0079937cc45	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hip_pitch_link.STL	True	mesh	181284	e4f3c99d7f4a7d34eadbef9461fc66e3486cb5442db1ec50c86317d459f1a9c6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hip_roll_link.STL	True	mesh	192684	4c254ef66a356f492947f360dd931965477b631e3fcc841f91ccc46d945d54f6	False	
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/meshes/right_hip_yaw_link.STL	True	mesh	296284	e479c2936ca2057e9eb2f7dff6c189b7419d7b8484dea0b298cbb36a2a6aa668	False	
