frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.010947455461053097,-0.04967366226751329,0.7457355254466121,-0.06819120128310473,0.04349042091483737,-1.3177608602568385,0.24425575343205755,0.03982759629514932,0.16543300325879454,0.15845501294255412,0.24425575343205755,0.7903743982315063,0.06585075232006106,0.09857731086248737,2,False
1,0.03333333333333333,0.24000000000000013,0.011541834186194037,-0.05602649044556654,0.7414327118414875,-0.07629869944401224,0.03799004082621202,-1.315334717892521,0.3261918493394508,0.10961159813206235,0.5725771754609184,0.7057055617472121,0.3261918493394508,0.7904356122016907,0.0736765536768723,0.10354288034125933,1,False
2,0.06666666666666667,0.2600000000000001,0.012084394307450156,-0.06187595115864933,0.7365272956389969,-0.0828886927626238,0.032384665205212396,-1.3156462597539622,0.3954272475386135,0.1660251771832657,0.9033437595005206,1.0633280641037661,0.3954272475386135,0.7904580235481262,0.08178153048935505,0.10703566291981793,2,False
3,0.1,0.28000000000000014,0.012939027607867614,-0.06870018398296118,0.733011287814598,-0.09286078872468405,0.035136001440152734,-1.3158661432485221,0.429148442228575,0.18471710327438662,0.969617347795452,1.1585139638450526,0.429148442228575,0.790461003780365,0.08964486334142564,0.11775006032543595,1,False
4,0.13333333333333333,0.30000000000000016,0.013680289066440657,-0.07493905104701343,0.7306110159960947,-0.09185909477682622,0.036339883188198134,-1.3161313601234619,0.43970691980284465,0.1861981268004912,0.8902133106056613,1.125882041123296,0.43970691980284465,0.7904387712478638,0.0967908697132287,0.11907114565226777,1,False
5,0.16666666666666666,0.3200000000000002,0.014930608928357895,-0.07980568923823833,0.7291668990563124,-0.08878999508914585,0.04214609683110129,-1.316268340732699,0.45269262113418274,0.18872006869043279,1.0565033638524397,1.0807841635759277,0.45269262113418274,0.7904137969017029,0.10230032821194271,0.11865308974965479,1,False
6,0.2,0.3400000000000002,0.016432322989214723,-0.08304418409694282,0.7282321599822156,-0.07964287246066858,0.049680034403160496,-1.3196341577953303,0.4690120247937691,0.1932442190607174,1.3415036492269972,1.1748931957649011,0.4690120247937691,0.7903832197189331,0.10619625995520023,0.11541028597765203,0,False
7,0.23333333333333334,0.3600000000000002,0.018701407701085387,-0.08447095066650025,0.7273581826419062,-0.07232541502238851,0.049173698971727076,-1.3230499740298158,0.46701191313521856,0.1872112423935551,1.2513846387815843,1.1474650734750131,0.46701191313521856,0.7903445959091187,0.10842743709955208,0.10601825725929301,1,False
8,0.26666666666666666,0.3800000000000002,0.021549950372225735,-0.08517971678278909,0.7258675029854061,-0.06015424746699,0.05058900056778487,-1.3359780064510018,0.46182505811723096,0.1851456687932305,1.1441839803044573,1.3570611277278293,0.46182505811723096,0.7903019785881042,0.11036409792087244,0.0957616410527856,0,False
9,0.3,0.40000000000000024,0.024982619681284082,-0.0850834765826985,0.7233588321440575,-0.05028180047078098,0.04684458208677457,-1.3472407523473988,0.44909589822532453,0.20568624416765136,1.0303761657080215,1.5154336484747508,0.44909589822532453,0.7902359962463379,0.11206476032154838,0.08044447187428258,1,False
10,0.3333333333333333,0.42000000000000026,0.028436248982772614,-0.08695407141484779,0.7210091545096159,-0.0405972402176262,0.050980053523668765,-1.3622135665910144,0.4818010924668451,0.2185561007974662,0.9096357138331237,1.5513818558782873,0.4818010924668451,0.7901601791381836,0.11520338542216102,0.07444730792220035,1,False
11,0.36666666666666664,0.4400000000000003,0.03170387519131526,-0.0893256080344426,0.7182399548517061,-0.031747374222194674,0.05041472337318992,-1.3794679283255844,0.5029767983567076,0.22454680853794223,0.8158153632384233,1.4784733321605936,0.5029767983567076,0.790064811706543,0.11897834038231045,0.06452041769573984,1,False
12,0.4,0.4600000000000003,0.03470756048356143,-0.09226355274819122,0.7148641237346729,-0.02114062424250656,0.049023545649051176,-1.396259438532477,0.516550605002863,0.22171292151051503,0.7863503134357208,1.4763079714022396,0.516550605002863,0.7899466156959534,0.12362139082241766,0.05761900920286547,1,False
