frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.018915749178925346,-0.0501894495552017,0.734089844092002,-0.0637337856828892,0.03934407064954339,-1.3148504786051554,0.2246808497683699,0.04226552877715093,0.15742657321488074,0.18708196825212334,0.2246808497683699,0.7903743982315063,0.07572474048096818,0.09380423645263163,3,False
1,0.03333333333333333,0.24000000000000013,0.020369580700941227,-0.05696210683157513,0.7293171605789551,-0.06972185312085416,0.031899177166452373,-1.310236329286373,0.3182542524120767,0.11836220628279767,0.539359935092449,0.8027619243317022,0.3182542524120767,0.7904356122016907,0.08416163730581257,0.0977798839075564,4,False
2,0.06666666666666667,0.2600000000000001,0.02178530348078255,-0.0644638779948921,0.7256309878727953,-0.07985946551305975,0.025987128005249827,-1.3071661742084264,0.39137244284536815,0.17427130465747204,0.8878332057149909,1.1331865576323759,0.39137244284536815,0.7904580235481262,0.09241352200780985,0.10511011716884314,4,False
3,0.1,0.28000000000000014,0.023116788707187034,-0.07231481411510898,0.722558518225123,-0.08274807604336504,0.02544260127824287,-1.3081024491936175,0.4328675521815738,0.2013184991989917,1.0144836248845963,1.3656672229674487,0.4328675521815738,0.790461003780365,0.10066830843282251,0.11013343815377799,1,False
4,0.13333333333333333,0.30000000000000016,0.02443231423986776,-0.07785726519426985,0.7185181130094654,-0.0776121635051946,0.025016322283172673,-1.3095337562533997,0.4421206833557948,0.1971247236225304,0.9191234086830378,1.2699204566880578,0.4421206833557948,0.7904387712478638,0.10809573238129173,0.10580039330710257,1,False
5,0.16666666666666666,0.3200000000000002,0.025932217041217825,-0.08110185626599808,0.7137170526757989,-0.0681509608944349,0.03218559618816058,-1.3126935221617266,0.4542391849087885,0.1922830736610447,0.9927563390788288,1.2050404616034047,0.4542391849087885,0.7904137969017029,0.11436807532524133,0.10110855340071813,0,False
6,0.2,0.3400000000000002,0.027472260553256644,-0.0815600767978494,0.708059433967518,-0.05603173219223363,0.03920647135461529,-1.3130964112623633,0.470767399509122,0.18912728174903565,1.302436206701638,1.2720153068149642,0.470767399509122,0.7903832197189331,0.11921499619941155,0.09284805876405375,1,False
7,0.23333333333333334,0.3600000000000002,0.029028369549389837,-0.07952633869484765,0.7011134952229036,-0.040469529233288185,0.04434837113484244,-1.3193035819584769,0.47242477319882686,0.179158454260661,1.2697748638409943,1.3234780356015052,0.47242477319882686,0.7903445959091187,0.1231493339185188,0.08269304219631776,2,False
8,0.26666666666666666,0.3800000000000002,0.030985927755376605,-0.07562622754341736,0.6926761652518512,-0.02781978039785204,0.04844185341399771,-1.3288213364486567,0.4662905379995904,0.175806181458202,1.161523841321908,1.3662017287613109,0.4662905379995904,0.7903019785881042,0.12698893078177084,0.07235239134460317,1,False
9,0.3,0.40000000000000024,0.033259367774163245,-0.07147104288260166,0.6830290781978865,-0.016492309206776027,0.054422709940418534,-1.3413261200831892,0.44816411959032143,0.19449822169681852,1.043626365629462,1.4824219907372036,0.44816411959032143,0.7902359962463379,0.13197783728213688,0.06606961803678144,0,False
