step,reward,action_abs_mean,teacher_action_abs_mean,teacher_vae_action_mse,teacher_vae_action_abs_error_mean,target_body_error_mean
245,0.044681210070848465,0.20214413106441498,0.1968550682067871,0.004281517583876848,0.05775560438632965,0.012510486878454685
246,0.04005366563796997,0.2415383756160736,0.2413596510887146,0.0030032575596123934,0.04462415724992752,0.022846434265375137
247,0.038668401539325714,0.3161454498767853,0.30126360058784485,0.0027393409982323647,0.04231823608279228,0.036981161683797836
248,0.03612559288740158,0.38029658794403076,0.37029239535331726,0.0009679451468400657,0.025930732488632202,0.05555204674601555
249,0.031156934797763824,0.40988394618034363,0.4164343774318695,0.004015831742435694,0.0548083633184433,0.07758225500583649
250,0.027998145669698715,0.4654666483402252,0.4753725528717041,0.002632818417623639,0.04095160588622093,0.10350855439901352
251,0.023663971573114395,0.5483613610267639,0.5402575135231018,0.0018633088329806924,0.03555753454566002,0.13373690843582153
252,0.018844429403543472,0.6161486506462097,0.609052300453186,0.002064644591882825,0.03873928636312485,0.16746552288532257
253,0.01590251922607422,0.6600715517997742,0.6443407535552979,0.001793406903743744,0.03466843068599701,0.20561575889587402
254,0.010856997221708298,0.7145782709121704,0.6944657564163208,0.001196377445012331,0.02715468779206276,0.24721506237983704
255,0.006198367103934288,0.7282904982566833,0.7298982739448547,0.0025322167202830315,0.04075530916452408,7.703474693698809e-05
256,0.04694738611578941,0.08228228241205215,0.10106581449508667,0.0017400094075128436,0.031724780797958374,0.0008516056113876402
257,0.04034234955906868,0.19796660542488098,0.19477103650569916,0.007064636331051588,0.06505831331014633,0.00563775235787034
258,0.03443647921085358,0.2979001998901367,0.31811633706092834,0.010287485085427761,0.07983356714248657,0.014426984824240208
259,0.031138665974140167,0.4013420045375824,0.4038778841495514,0.0028649496380239725,0.043905552476644516,0.026876522228121758
260,0.02406301349401474,0.5048744678497314,0.4954545795917511,0.003400199580937624,0.05121228098869324,0.04343228414654732
261,0.02168341726064682,0.6317134499549866,0.6062479615211487,0.01284855604171753,0.09280568361282349,0.06395754218101501
262,0.01938435062766075,0.7195712924003601,0.7211728096008301,0.009574663825333118,0.08187323063611984,0.08839196711778641
263,0.015246819704771042,0.7954055666923523,0.7709524035453796,0.005552317015826702,0.06161172315478325,0.11692483723163605
264,0.010521147400140762,0.8732276558876038,0.8692256808280945,0.004335975740104914,0.04803714528679848,0.14915026724338531
265,0.006287837401032448,0.9487593173980713,0.9547814726829529,0.005431369878351688,0.05672279745340347,0.18540212512016296
266,0.0019497517496347427,1.0194488763809204,0.9871504902839661,0.011304649524390697,0.08431005477905273,0.2258632481098175
267,-0.0027098320424556732,1.0813260078430176,1.0440365076065063,0.009104731492698193,0.08297287672758102,0.004528450313955545
268,0.038402009755373,0.12055157124996185,0.12219137698411942,0.0014039347879588604,0.029509684070944786,0.012938814237713814
269,0.03185803070664406,0.24598947167396545,0.2369479537010193,0.007190109230577946,0.06704015284776688,0.026523007079958916
270,0.03040352836251259,0.3068274259567261,0.313589870929718,0.00247471802867949,0.03810996189713478,0.042124271392822266
271,0.026637528091669083,0.38386473059654236,0.4008257985115051,0.0061965626664459705,0.058483317494392395,0.059035588055849075
272,0.009967580437660217,0.4694317877292633,0.46529677510261536,0.0009648806299082935,0.026730632409453392,0.07962621748447418
273,0.01596923917531967,0.5493212342262268,0.5453237891197205,0.001360391266644001,0.028401339426636696,0.10544119775295258
274,0.012795593589544296,0.6163553595542908,0.6124202609062195,0.0015988582745194435,0.03192221373319626,0.13487608730793
275,0.005755770951509476,0.6534178853034973,0.6830530762672424,0.0054854112677276134,0.055364109575748444,0.16787035763263702
276,0.005870278924703598,0.7260213494300842,0.7121880650520325,0.0022259282413870096,0.03773905336856842,0.006155061069875956
277,0.04124664515256882,0.7170034050941467,0.6306002140045166,0.017464641481637955,0.11201167851686478,0.0035817113239318132
278,0.03713047131896019,0.7009701132774353,0.6668885946273804,0.02070067636668682,0.11896490305662155,0.003811891656368971
279,0.029958046972751617,0.7081444263458252,0.6799324750900269,0.018340937793254852,0.10760818421840668,0.013862988911569118
280,0.03073442354798317,0.6968963742256165,0.744658350944519,0.020465612411499023,0.11344924569129944,0.02701335772871971
281,0.024377964437007904,0.6915596723556519,0.6933366060256958,0.004418656229972839,0.05369710922241211,0.04414135962724686
282,0.023748740553855896,0.6988891959190369,0.7179363965988159,0.009468356147408485,0.07969736307859421,0.06509281694889069
283,0.019627735018730164,0.7258327007293701,0.7663231492042542,0.009476994164288044,0.08086761832237244,0.09059696644544601
284,0.015009183436632156,0.7962877750396729,0.8063250780105591,0.005046031903475523,0.057800304144620895,0.11963824182748795
285,0.011088425293564796,0.8640520572662354,0.8728644251823425,0.009419062174856663,0.0793529525399208,0.15265481173992157
286,0.005831977352499962,0.9320241808891296,0.9407255053520203,0.0057956622913479805,0.06427273154258728,0.18985065817832947
287,-0.00022044964134693146,1.0135236978530884,1.0065793991088867,0.005690497346222401,0.06055431067943573,0.2309238612651825
288,-0.005688599310815334,1.090265154838562,1.086895227432251,0.006876422557979822,0.06660033762454987,0.00019325529865454882
289,0.04308846965432167,0.09375215321779251,0.10913536697626114,0.0014838059432804585,0.03202309086918831,0.0014181307051330805
290,0.04318328574299812,0.18321804702281952,0.18137523531913757,0.002904768567532301,0.04415867477655411,0.007207517046481371
291,0.03803754970431328,0.2355463206768036,0.2365269809961319,0.0015497921267524362,0.03465437516570091,0.01727951504290104
292,0.0359620675444603,0.3072426915168762,0.3139227032661438,0.0017812405712902546,0.03506297990679741,0.03154931589961052
293,0.031789060682058334,0.3792014420032501,0.3857238292694092,0.001617259462364018,0.033805880695581436,0.04996200278401375
294,0.02769330143928528,0.43953078985214233,0.4387323558330536,0.0014007376739755273,0.03134649619460106,0.07243166118860245
295,0.02490868791937828,0.5139247179031372,0.5105361938476562,0.003267773659899831,0.047855574637651443,0.10171619802713394
296,0.020758651196956635,0.5761868953704834,0.5646410584449768,0.002454685280099511,0.04074211046099663,0.13391104340553284
297,0.018787898123264313,0.6063823103904724,0.6063198447227478,0.004541994072496891,0.05745818838477135,0.16772226989269257
298,0.014390531927347183,0.6493845582008362,0.6396899819374084,0.002671632682904601,0.04350865259766579,0.2059406191110611
