model_xml	loaded	joint_order_matches_action_order	raw_anchor_pos_b_error	raw_anchor_ori_b_error	corrected_anchor_pos_b_error	corrected_anchor_ori_b_error	candidate_offset_restores_anchor_terms	q_offset_right_mujoco_to_isaac	p_offset_world	error
/mnt/infini-data/test/BeyondMimic/mujoco_mp4/assets/work_g1/gmr_unitree_g1/g1_mocap_29dof.xml	True	True	0.005219148958698112	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[-7.13339349610459e-05,0.0005856326823376577,-1.69969718941676e-05]	none
/mnt/infini-data/test/BeyondMimic/reproduction/third_party/official/whole_body_tracking/source/whole_body_tracking/whole_body_tracking/assets/unitree_description/mjcf/g1.xml	True	True	0.005219148958698112	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[-7.13339349610459e-05,0.0005856326823376577,-1.69969718941676e-05]	none
/mnt/infini-data/test/BeyondMimic/mujoco_mp4/assets/work_g1/pbhc_g1/g1_29dof_rev_1_0.xml	True	True	0.03780775293424056	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[0.004478471588266239,-0.00013255584896710096,-0.043775235909656596]	none
/mnt/infini-data/test/BeyondMimic/mujoco_mp4/assets/work_g1/pbhc_g1/g1_29dof_rev_1_0_with_toe.xml	True	True	0.005219148958698112	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[-7.13339349610459e-05,0.0005856326823376577,-1.69969718941676e-05]	none
/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/src/mjlab/asset_zoo/robots/unitree_g1/xmls/g1.xml	True	True	0.005219148958698112	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[-7.13339349610459e-05,0.0005856326823376577,-1.69969718941676e-05]	none
/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/robots/unitree_g1/xmls/g1.xml	True	True	0.005219148958698112	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[-7.13339349610459e-05,0.0005856326823376577,-1.69969718941676e-05]	none
/mnt/infini-data/test/BeyondMimic/download/reference_code/ASAP/humanoidverse/data/robots/g1/g1_29dof_old.xml	True	True	0.005382554192789002	0.3175156624836241	1.4629287503620247e-09	1.1436359326211232e-07	True	[0.981741168614011,0.10665968775146022,-0.1357829358628406,-0.07981843888240901]	[0.0016230922164707645,-0.003087730815990338,-0.009492369703265169]	none
