frame,source_joint_index,time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
0,0,0.0,-2.3315068782448356,-0.5623820791910633,0.7557844965851558,0.16774305297013628,0.005619714329629366
1,2,0.003996447892859578,-2.33150619393754,-0.5623727566297967,0.7557800850429076,0.16773938696684942,0.007526125255088997
2,4,0.007989951991476119,-2.331501710641202,-0.5623913190021838,0.7557776315637558,0.16773975143211106,0.00655481352968591
3,6,0.01208019198384136,-2.3314805773869436,-0.5623791226046853,0.7557811746536166,0.16773632446259806,0.008585144211698708
4,8,0.016002431977540255,-2.331452753580588,-0.5623872050913827,0.7557615135520133,0.16773876508473065,0.0061277835396547995
5,10,0.020004287944175303,-2.3314351649781724,-0.5624005814819398,0.7557518878326562,0.16773789063906938,0.009722822891740963
6,12,0.02401535992976278,-2.331436185386121,-0.5624032692462383,0.7557572259049062,0.16773682526550618,0.006967717239078787
7,14,0.02799609594512731,-2.3314263480658908,-0.5624007831017835,0.7557712208247319,0.16774160838570518,0.006238067514616354
8,16,0.03208313591312617,-2.331446199184403,-0.5624139293589454,0.7557768107864486,0.16773863533182584,0.0065076252052175074
9,18,0.035982207977212965,-2.331457925347283,-0.5624115748435131,0.755775358486811,0.16773725211257035,0.007746809113400402
10,20,0.03999164793640375,-2.3314436327388117,-0.5624011041927843,0.7557711072805797,0.16773750197296913,0.007567625988579901
11,22,0.04399017593823373,-2.331443342541838,-0.5623963840546246,0.755777124567099,0.1677455814943673,0.007407513695993814
12,24,0.047990175895392895,-2.33144318858913,-0.5624021051118278,0.7557839787303118,0.167737337785215,0.006080682477753224
13,26,0.052074687904678285,-2.3314473724832303,-0.5623931880315052,0.7557796798586173,0.16773530944342854,0.007319674453826557
14,28,0.05600086390040815,-2.331457080344398,-0.5623967446794829,0.755806080728972,0.16773664641920638,0.006295535079171431
15,30,0.05998499190900475,-2.331462503698996,-0.5623902249239525,0.7557896802903967,0.16773921701553327,0.0074834047519633995
16,32,0.06399049598257989,-2.3314771428492898,-0.5623750971467529,0.7557838491594728,0.16773502162059545,0.00627985843537568
17,34,0.06799145590048283,-2.33149022051088,-0.5623870010032032,0.7557743721536908,0.16773946991728234,0.007536320180375257
18,36,0.07199142395984381,-2.3314730162124984,-0.5623904430949368,0.755783839651904,0.16774292311737524,0.00525326404222769
19,38,0.07599100796505809,-2.331468637724592,-0.5623974994770311,0.7557798805272439,0.16773804016200553,0.007252477613229561
20,40,0.07998783991206437,-2.33145784167246,-0.5624040610571814,0.7557678683167265,0.16773777473908608,0.006942841485303281
21,42,0.08399996790103614,-2.3314508814342303,-0.5624053448718007,0.7557757393709298,0.16773587707450197,0.007858769040843793
22,44,0.08799487992655486,-2.3314593541338438,-0.5624111705356978,0.7557967017594758,0.1677384825743502,0.004260674889745383
23,46,0.09199017600622028,-2.331453510165442,-0.5624222128514983,0.7557816841100798,0.1677419643398527,0.007435514069772486
24,48,0.09598796791397035,-2.3314396456139086,-0.5624251879760228,0.755785431284751,0.16774030682853633,0.008170026870332015
25,50,0.09998652793001384,-2.3314482200418323,-0.5624247919428349,0.755782809419344,0.16774117279845965,0.007288677534571152
26,52,0.10398678400088102,-2.3314403644266335,-0.5624243544394082,0.75580042853701,0.1677361532282044,0.006620368175610001
27,54,0.1079847359796986,-2.3314403428313337,-0.5624241109860243,0.755802051575901,0.16773742985618623,0.008052466385034394
28,56,0.11198598390910774,-2.331433783724086,-0.5624181183516005,0.7557915018182623,0.16773921401532976,0.00681700806157535
29,58,0.11605321592651308,-2.331438642911393,-0.5624165787131346,0.7557968537032416,0.1677398950068264,0.006487842251803598
30,60,0.11999980791006237,-2.331432014137886,-0.5624251023913243,0.7557939213878715,0.16774362300077036,0.0066565101532715144
31,62,0.1239945279667154,-2.3314176669385485,-0.5624317531311281,0.7557964641185103,0.1677385317533004,0.008063420729615307
32,64,0.12799507193267345,-2.3314274349212747,-0.5624332542560377,0.7557836291181121,0.16774259182746956,0.006352898576457439
33,66,0.1319981119595468,-2.331419973060359,-0.5624347974830396,0.755791123439001,0.16773849504659602,0.0077261714072063056
34,68,0.13607635197695345,-2.331417104066345,-0.5624246211146128,0.755776531553718,0.16773672444757942,0.0052784898535123675
35,70,0.13998627196997404,-2.3314351553070827,-0.562416752674986,0.7557784068099017,0.1677389526960504,0.006437723265944755
36,72,0.14400143991224468,-2.3314339646289444,-0.5624322864723282,0.7557839328399539,0.16773989356668859,0.006172263553990292
37,74,0.14798911998514086,-2.331405262107527,-0.5624392766109497,0.7557674588681011,0.16774003961297146,0.00843475312235412
38,76,0.1519904639571905,-2.331422924963346,-0.5624420258441972,0.755768989873351,0.1677429485267755,0.007459996670400744
39,78,0.15607071993872523,-2.331413194705695,-0.562443761272215,0.7557580096404468,0.16774082443865562,0.006024326547048986
40,80,0.15999062394257635,-2.331430962149892,-0.5624445021403192,0.7557644835878518,0.16774109077081886,0.007815577984980211
41,82,0.1640177919762209,-2.3314244020008834,-0.5624529732087923,0.7557539000546286,0.16774054630288196,0.006122100387764131
42,84,0.16799452796112746,-2.3314398934891525,-0.5624458115535603,0.755763644809281,0.16773955315524103,0.004810305735786799
43,86,0.17198259197175503,-2.331452724981308,-0.5624369575198926,0.7557664703258231,0.16773550695406497,0.007942771205903384
44,88,0.17611174390185624,-2.3314453381160978,-0.5624470051661833,0.7557638819346147,0.16774213225063908,0.007037535084989564
45,90,0.1800015039043501,-2.331472555339445,-0.5624391604749525,0.7557767221681312,0.16773616402472194,0.0065735049770566925
46,92,0.18400284799281508,-2.3314810215844526,-0.5624410745631432,0.7557643789466258,0.16774200621323965,0.006575369947250723
47,94,0.1879945918917656,-2.3314685656245655,-0.5624378616459993,0.7557744039537803,0.1677417349294109,0.00803121555684905
48,96,0.19199465599376708,-2.3314784150343444,-0.5624362495258375,0.755776781187862,0.1677390109373313,0.005101025048322205
49,98,0.19599647994618863,-2.331484629382572,-0.562434951113698,0.7557886612612527,0.16773893362501283,0.006604451753321036
50,100,0.2000219519250095,-2.331485308834653,-0.5624446561893427,0.7557919603603287,0.16774035767593887,0.006777363351610457
51,102,0.20399916800670326,-2.3314737409908854,-0.5624378980556333,0.7557859214242569,0.16773828664886895,0.00796348734855138
52,104,0.2079879039665684,-2.3314672493619697,-0.5624441975106743,0.7557787366506449,0.1677380660448448,0.006751020017465384
53,106,0.21200214396230876,-2.3314501662173113,-0.5624517009120097,0.7557821841819238,0.16773872455212704,0.00774086556991498
54,108,0.21600134391337633,-2.331428255308988,-0.5624665578137891,0.7557681146860452,0.16773824200058227,0.008247374125293673
55,110,0.22014166391454637,-2.3314078932757365,-0.5624584044661395,0.7557808155311091,0.16773696502184912,0.005861605270801083
56,112,0.22400636796373874,-2.331396576120239,-0.562456965573444,0.7557810637996286,0.16773866487271555,0.006054428446202956
57,114,0.2279951359378174,-2.3314018097920055,-0.562472428535773,0.7557972930891711,0.16773752586370141,0.005371032652027648
58,116,0.2319922239985317,-2.3314047844378316,-0.5624761649034675,0.7557807321354972,0.16774085676849515,0.0087131670603914
59,118,0.23606367991305888,-2.3313975367265765,-0.5624701947166131,0.755757984298997,0.16773852860406524,0.005738936509166299
60,120,0.23999769589863718,-2.331390057119421,-0.5624746004037874,0.7557590122694617,0.1677402492395827,0.006622761120650403
61,122,0.2439943039789796,-2.331411978733773,-0.5624684929515849,0.755767984773454,0.1677405361727418,0.006751080669848056
62,124,0.2479891839902848,-2.331410329981189,-0.5624702881434896,0.7557929790203716,0.16774156971599763,0.007217817427991922
63,126,0.25199001596774906,-2.331397089254997,-0.5624705264369408,0.7557913249396873,0.16774387511420705,0.005647807313803712
64,128,0.25598540797363967,-2.3313961307292033,-0.5624717665492877,0.7557961448410744,0.1677361811342617,0.004436731673696817
65,130,0.2599909119307995,-2.331397198707791,-0.5624674614680588,0.7557999344369578,0.1677406974149876,0.00729150222694694
66,132,0.26407711999490857,-2.3313964392838966,-0.5624726902364268,0.7558185177134775,0.16774329474368455,0.007648401452852654
67,134,0.2679948479635641,-2.3313985892823403,-0.562487974380265,0.7558079860697542,0.1677391461005378,0.007976555524409974
68,136,0.2719892798922956,-2.3313829150472634,-0.5624906006946184,0.7558127515435088,0.1677439951047839,0.0062934305646006675
69,138,0.27599251200444996,-2.33139655288681,-0.5624788170306186,0.755803885194323,0.1677367503961532,0.005511564238735571
70,140,0.27998729597311467,-2.331410523197583,-0.5624775812276823,0.7557906821130743,0.16774115376806706,0.007267886483720678
71,142,0.2839906879235059,-2.331395288843048,-0.5624836948619859,0.7557854759715232,0.1677374902180324,0.007223825845546264
72,144,0.28799212793819606,-2.3314074025043716,-0.5624809625414736,0.7557886394848579,0.1677396525769366,0.0070662962890968755
73,146,0.29198719991836697,-2.3314085541246183,-0.5624734953067517,0.7557946761264512,0.16774453430643288,0.0067853035730438245
74,148,0.2959928959608078,-2.3314088209332167,-0.562476102248426,0.7557908914493083,0.1677403915846612,0.00761979819071712
75,150,0.2999904319876805,-2.3313917817041845,-0.5624796161475131,0.7557881844408462,0.1677424507529238,0.0072556631398740514
76,152,0.3039958719164133,-2.3313913717655876,-0.5624784537525861,0.7557845581268724,0.1677387584500609,0.00673234020560531
77,154,0.3080697599798441,-2.3313742126314247,-0.5624873209852135,0.7557826524118109,0.16773913687663072,0.005467161549075109
78,156,0.3119895039126277,-2.331373095729841,-0.5624950223259904,0.7557801348103643,0.16774324782730626,0.007281209145479932
79,158,0.315995103912428,-2.3313754021367,-0.5624738299291827,0.7557891513190014,0.167740693341204,0.006558393481476554
80,160,0.3199937279568985,-2.3313654245774416,-0.5624844011612607,0.7557840362941923,0.16774200555890525,0.005256707603433009
81,162,0.3239954879973084,-2.3313743540396175,-0.5624923134087423,0.7557919172210167,0.16774214844416088,0.007241365190691732
82,164,0.32806572795379907,-2.3313535953145337,-0.5624981560198138,0.7557560587288911,0.16774308990640968,0.006531986582558602
83,166,0.33199196797795594,-2.3313448075285534,-0.5624952164320359,0.7557649101219274,0.16774025226387212,0.006718969190528853
84,168,0.3380510719725862,-2.3313292357947475,-0.5624956472131464,0.7557625632260572,0.16774198375160582,0.007910961688171013
85,170,0.34199142397847027,-2.3313344382081156,-0.5624971525063585,0.7557659522882482,0.16801879743032824,0.15536751382149241
86,172,0.34601452795322984,-2.3320955397651204,-0.5612220287805733,0.7559548487075285,0.17319430269557853,1.7783685796091269
87,174,0.35007337597198784,-2.3342136120685235,-0.5557353932268045,0.755903469389466,0.17717689700055353,1.900123479808199
88,176,0.3539874879643321,-2.3344275058862998,-0.5559420764919453,0.7559999644986631,0.17974861965370204,2.170158563117529
89,178,0.35799020796548575,-2.335147148946952,-0.5561892106969727,0.7557103771497676,0.185764807254349,2.2671128258847726
90,180,0.36198838392738253,-2.3353181329473114,-0.559329580160409,0.7554301395317802,0.19122821167874118,2.316143531994573
91,182,0.3659901119535789,-2.336752339605667,-0.559461151833394,0.7551804588034048,0.19651567027502662,2.3176637597638985
92,184,0.3700859840027988,-2.3407982782392174,-0.5582590222413634,0.7550120815572264,0.20088253832966138,2.2348617798295516
93,186,0.3739908479619771,-2.3424885298184446,-0.558098777963396,0.7550276591649019,0.2060701579722608,2.2923236765481274
94,188,0.3779936640057713,-2.344047233632659,-0.5612495321197355,0.7549594619977925,0.2114642467590627,2.1830477799321044
95,190,0.3819856320042163,-2.3466253775577237,-0.5623456703710255,0.7547141061475553,0.2161461732486777,2.0966205681545724
96,192,0.3859836799092591,-2.3487323079978673,-0.5639037078013189,0.7543531874896062,0.2210338799852942,2.0582801819104573
97,194,0.38998572796117514,-2.3506052661272174,-0.5651144761726874,0.7538534403680082,0.22500769394361575,1.8744307378756588
98,196,0.393990112002939,-2.3531701554159605,-0.5676988377622992,0.7531406237100965,0.2301818872159668,1.7878383937580833
99,198,0.397985823918134,-2.3557553965292475,-0.5698351816993782,0.7522918818256845,0.2350658417422453,1.6857410407271878
100,200,0.40198409592267126,-2.358026203838936,-0.5707311933514856,0.7514377062262177,0.23909849790727783,1.5855498884258599
101,202,0.4059882239671424,-2.359115751479799,-0.5715312092364041,0.7506271754537268,0.24235211797700873,1.3856277523626541
102,204,0.4099820799892768,-2.3594570600319362,-0.5712749309295232,0.7499080189023506,0.2459233427612946,1.4056664470197826
103,206,0.4140066559193656,-2.3607555878653947,-0.5720702526291729,0.7491719149946497,0.24963898792991351,1.3592433477912484
104,208,0.41798303998075426,-2.3618438818717187,-0.5725360620931969,0.7485431858181171,0.25346104640128286,1.2438302951511637
105,210,0.42197903990745544,-2.362632955859405,-0.5737186775878492,0.7478789734181966,0.25632488011414634,1.165348783745591
106,212,0.42598569591064006,-2.3636444247755595,-0.574016329774455,0.7471765428370681,0.25840172150718244,1.272102572152327
107,214,0.4299923839280382,-2.36481511802269,-0.5733443518733191,0.7465236158938212,0.2607009190712766,1.428830419378034
108,216,0.4340601599542424,-2.3660909996429487,-0.5726735878351709,0.7463245651024526,0.2634381838142872,1.3902894654150666
109,218,0.4379932479932904,-2.3676936314622656,-0.5733314891901454,0.7461434011721247,0.2654245308086533,1.3350770154903675
110,220,0.4419887679396197,-2.3676914051287166,-0.5747297897694026,0.7459400386733257,0.26709580431082125,1.2656390808265785
111,222,0.4459849919658154,-2.3679012357956224,-0.574305795262016,0.7454879155931735,0.2683974580532181,1.4839098800037955
112,224,0.4499954238999635,-2.368555238834739,-0.5738577564651232,0.7452062255596096,0.270401064499185,1.5769410096108913
113,226,0.4539836159674451,-2.3688849791761495,-0.5739936512223968,0.7453347955676126,0.2728733395643789,1.5637843475259583
114,228,0.45798380789346993,-2.3681185965788463,-0.5749040282259082,0.745383257989214,0.2746401164552261,1.4731724686149894
115,230,0.46198761591222137,-2.3680156357056,-0.5747332489318765,0.7454512264261725,0.2762458143948481,1.3872289598501961
116,232,0.46599027200136334,-2.367984339234425,-0.5747559172254688,0.745463951194416,0.27797253866647853,1.391708969556052
117,234,0.4699934719828889,-2.3677602545875214,-0.5747641123103153,0.7458134505187834,0.27951536501019164,1.334207102527906
118,236,0.47399219195358455,-2.3680738151184566,-0.5753018019424289,0.7466803718533815,0.2811632652221055,1.2583548009138683
119,238,0.47799161600414664,-2.367820777229974,-0.5753555579248941,0.7476887503847701,0.283200579213685,1.1880227498356895
120,240,0.48198364791460335,-2.368253736511314,-0.5749784699558886,0.7487484823883606,0.2848021777282501,1.178419517288948
121,242,0.4860015999292955,-2.368343500223261,-0.5748714934034759,0.7496730979304228,0.28657844206639405,1.1268701655228204
122,244,0.48998707195278257,-2.3680470742558044,-0.575043788446787,0.7505177725285062,0.28821271490947953,1.0617630513874685
123,246,0.4939959360053763,-2.367837394283672,-0.5754809370254652,0.7513081216436087,0.2900370192425004,1.0031832314963485
124,248,0.49800604791380465,-2.368502736690443,-0.5750141893619971,0.7520904425347604,0.29170942679047585,0.9659584864717106
125,250,0.5019914238946512,-2.368899348663832,-0.5748535131461443,0.7529035914207703,0.2930725550214792,0.8953985758125782
126,252,0.5059915198944509,-2.36920116457042,-0.5747877162717113,0.7535642258586455,0.2943056333039341,0.8677412453268109
127,254,0.5099876479944214,-2.369014590586207,-0.5751046150424419,0.7545235352989473,0.2954663168317799,0.8569531230063274
128,256,0.5139891519211233,-2.3693054201705706,-0.5752056882067506,0.756041256671605,0.2972541329418791,0.789418583928511
129,258,0.5180661119520664,-2.3696069508473343,-0.575493746733396,0.7574672401089932,0.2987471730930024,0.7131464160087615
130,260,0.5219814399024472,-2.369687006164848,-0.5757739017293733,0.7589962364084549,0.2998680919408798,0.6619495004736657
131,262,0.5259937279624864,-2.368576547850597,-0.5758598858798769,0.7598872041625803,0.30098995540676443,0.6607499413898793
132,264,0.5299880959792063,-2.3677204261030163,-0.576123466996334,0.7609276183442797,0.30226781617464693,0.6679160083033915
133,266,0.5339961278950796,-2.3677182658617664,-0.5764732138364164,0.7622785663160749,0.30319822650274325,0.6393727430238806
134,268,0.5380998399341479,-2.367143869306077,-0.5768939112416238,0.7633929224985729,0.304066869879848,0.6047712588233167
135,270,0.542001215973869,-2.3664990998679696,-0.5770303524569446,0.7642890016530035,0.3046495786643234,0.5840955705478273
136,272,0.5459975039120764,-2.365795680667915,-0.5773855118606576,0.7645396995060769,0.30512914951119957,0.5729120463967837
137,274,0.5500002559274435,-2.3654922656989745,-0.5774230089392293,0.7649857947796964,0.30535978313278533,0.5578013120925632
138,276,0.5539879360003397,-2.364781586840906,-0.5774337412451155,0.7656751233369319,0.30557510601998916,0.536039381962398
139,278,0.557983584003523,-2.3639719825331382,-0.577641413216699,0.7661910620056129,0.3056053177203686,0.5307000764356605
140,280,0.5619972799904644,-2.3631423451044737,-0.5780144167830101,0.7666834232945838,0.305829018418645,0.5028667005806647
141,282,0.5659839999862015,-2.3624329768181695,-0.5782155491112828,0.7668536228347208,0.30586538992115647,0.5138412906691946
142,284,0.5699781439034268,-2.360936169587789,-0.5779358022062194,0.7671649516348854,0.30594627909233857,0.5258448529217777
143,286,0.5739818239817396,-2.3595854693019604,-0.5774181033240146,0.7674360652290567,0.30594942413655846,0.49978781531661237
144,288,0.5779872318962589,-2.3584387272476777,-0.5772067140082479,0.7674949434156684,0.30595315511113613,0.5304574782735315
145,290,0.5821179839549586,-2.357278946273254,-0.576848710733537,0.7675704245848595,0.3058002050323733,0.5027401174964576
146,292,0.5859924159012735,-2.35651580731614,-0.5770467530235412,0.7673820908970235,0.3054107854720847,0.4878965003279455
147,294,0.5899992639897391,-2.3551320937864126,-0.5769002948516151,0.7668318047983251,0.3047011399577404,0.48126196899804574
148,296,0.5939907839056104,-2.353822944868369,-0.5773363347143704,0.766690177615046,0.3040558736899803,0.44025668013712455
149,298,0.597999423975125,-2.3529896922429208,-0.5776160694623148,0.7663454522703487,0.30357980978643073,0.4161270506607754
150,300,0.6021137919742614,-2.352391362590854,-0.5780090719912694,0.766187956182031,0.3031223654618551,0.4214686138780209
151,302,0.6059926399029791,-2.3515917076354866,-0.5779622869885139,0.766244893300989,0.3027091369932068,0.4157172664678816
152,304,0.6100012799724936,-2.3507563222072587,-0.5782964681001931,0.76644009136958,0.30226407938733185,0.42632886229066885
153,306,0.6139784959377721,-2.3501242469540813,-0.5787076069731162,0.7666474349163183,0.3018355866059147,0.39858440716012283
154,308,0.6179995519341901,-2.349392697397697,-0.5789668053673225,0.7666850414898266,0.3014377954191175,0.3729206508282444
155,310,0.6219868159387261,-2.348676949789777,-0.5792797440908656,0.7665791982519297,0.30103326948552295,0.3450979295483758
156,312,0.625984639977105,-2.3476098535200483,-0.5793580236858882,0.7666405073796945,0.3005856542109415,0.35997762139244327
157,314,0.629986559972167,-2.346787017350693,-0.5796751543932317,0.7667358644363905,0.30026790255616453,0.37000520233514494
158,316,0.6339774719672278,-2.3462224703229952,-0.5798718519895333,0.7668645835359428,0.2999316681947174,0.36671296996064484
159,318,0.6379872319521382,-2.3454973201516625,-0.5801292223124227,0.7670571674395283,0.29964161054070654,0.34750384246480875
160,320,0.6419763839803636,-2.3444841206669453,-0.5804595547349716,0.767191249396611,0.2990954911400532,0.344391573477408
161,322,0.6460553279612213,-2.343532839952673,-0.58070254327748,0.7673941121777395,0.29855743076266916,0.35511660543752127
162,324,0.6499834558926523,-2.3428417948775646,-0.5806661008553415,0.7674848729047417,0.2980326854720198,0.35077313229377416
163,326,0.6539853119757026,-2.3421287397182966,-0.5806896645471561,0.767409213093813,0.2976234810234144,0.33899216591139675
