time,roll,pitch,yaw,acc_x,acc_y,acc_z,ang_x,ang_y,ang_z
0.0,,,,,,,,,
7.700000423938036e-05,0.057257086,0.20994722,-0.50637413,0.5617918998607427,0.5450369746710255,14.764856636029375,0.22924839603070915,0.9833478133921446,-0.4196499119377922
0.0001700000138953328,,,,,,,,,
0.0002120001008734107,,,,,,,,,
0.0014940000837668777,,,,,,,,,
0.001762000028975308,,,,,,,,,
0.0017790000420063734,,,,,,,,,
0.001825000043027103,,,,,,,,,
0.001828000065870583,,,,,,,,,
0.001943000010214746,,,,,,,,,
0.0020290000829845667,,,,,,,,,
0.002169000101275742,,,,,,,,,
0.002429000101983547,,,,,,,,,
0.0024980000453069806,0.057443321,0.211728458,-0.507185065,0.7270130544419292,0.6488366670932031,14.434533182679044,0.20312713187200435,0.9764534172721347,-0.41577348207698017
0.00271900009829551,,,,,,,,,
0.003025999991223216,,,,,,,,,
0.0036989999935030937,,,,,,,,,
0.003708000062033534,,,,,,,,,
0.0037620000075548887,,,,,,,,,
0.0037670000456273556,,,,,,,,,
0.0037850000662729144,,,,,,,,,
0.0038790000835433602,,,,,,,,,
0.003968000062741339,,,,,,,,,
0.004178000031970441,,,,,,,,,
0.004367000074125826,,,,,,,,,
0.0044450000859797,,,,,,,,,
0.004541000002063811,0.057523699,0.213447666,-0.507926298,0.8895891871620824,0.7482956683891415,14.109807159419796,0.17725239233640344,0.9694435734195618,-0.41212064028434336
0.005679000052623451,,,,,,,,,
0.005686999997124076,,,,,,,,,
0.005695000058040023,,,,,,,,,
0.005754000041633844,,,,,,,,,
0.005755000049248338,,,,,,,,,
0.005834000068716705,,,,,,,,,
0.0059220000403001904,,,,,,,,,
0.006170000066049397,,,,,,,,,
0.00617100007366389,,,,,,,,,
0.006434000097215176,,,,,,,,,
0.0065119999926537275,0.057534436,0.214302803,-0.508263783,1.04710768531303,0.8427128397744729,13.79590495310942,0.15191139678241694,0.962277117699077,-0.40892687408514217
0.00766900007147342,,,,,,,,,
0.007673000101931393,,,,,,,,,
0.007673999993130565,,,,,,,,,
0.007725000032223761,,,,,,,,,
0.007734000100754201,,,,,,,,,
0.007857999997213483,,,,,,,,,
0.00796499999705702,,,,,,,,,
0.008165000006556511,,,,,,,,,
0.00826300005428493,,,,,,,,,
0.008447000058367848,,,,,,,,,
0.00855800008866936,0.057520955,0.216016291,-0.508942324,1.1971920488214918,0.9316874359942797,13.497502969330073,0.1273730010344462,0.9549081298280835,-0.4063941036484927
0.009699000045657158,,,,,,,,,
0.00970900000538677,,,,,,,,,
0.009710000013001263,,,,,,,,,
0.009774000034667552,,,,,,,,,
0.009780000080354512,,,,,,,,,
0.00988100003451109,,,,,,,,,
0.009966000099666417,,,,,,,,,
0.010163000086322427,,,,,,,,,
0.010203000041656196,,,,,,,,,
0.010430000023916364,,,,,,,,,
0.010490000015124679,0.057548994,0.21775287,-0.509616858,1.3375712412808463,1.0151850830877331,13.218511100876169,0.10387948797693318,0.9472874168434012,-0.40467901016382046
0.011615000083111227,,,,,,,,,
0.011625000042840838,,,,,,,,,
0.011627000058069825,,,,,,,,,
0.011663000099360943,,,,,,,,,
0.011670000036247075,,,,,,,,,
0.011770999990403652,,,,,,,,,
0.011860000086016953,,,,,,,,,
0.011937000090256333,,,,,,,,,
0.012043000082485378,0.057616765,0.219476679,-0.510298248,1.466139776630773,1.093561931272184,12.961916039114538,0.08163999280142333,0.9393650623491996,-0.40388345342874504
0.012131000054068863,,,,,,,,,
0.01216100004967302,,,,,,,,,
0.013676000060513616,,,,,,,,,
0.013680000090971589,,,,,,,,,
0.01368400000501424,,,,,,,,,
0.013742999988608062,,,,,,,,,
0.013745000003837049,,,,,,,,,
0.013844000059179962,,,,,,,,,
0.01394199999049306,,,,,,,,,
0.014166000066325068,,,,,,,,,
0.014171999995596707,,,,,,,,,
0.014436000026762486,,,,,,,,,
0.014509000000543892,0.057600105,0.221208162,-0.510891807,1.5810065394680128,1.1675434113140575,12.72969267767748,0.06082568511351182,0.9310938883067746,-0.40404748610769897
0.015636000083759427,,,,,,,,,
0.015642000013031065,,,,,,,,,
0.015644000028260052,,,,,,,,,
0.015688000014051795,,,,,,,,,
0.015691000036895275,,,,,,,,,
0.015765000018291175,,,,,,,,,
0.01582800003234297,,,,,,,,,
0.015935000032186508,,,,,,,,,
0.015999000053852797,0.057519319,0.223962552,-0.511699676,1.6805323339144678,1.2381628766472523,12.522786761922502,0.04156658245419835,0.9224334882999091,-0.40514532775644624
0.016035000095143914,,,,,,,,,
0.01616600004490465,,,,,,,,,
0.01772900007199496,,,,,,,,,
0.0177350000012666,,,,,,,,,
0.0177350000012666,,,,,,,,,
0.017816000035963953,,,,,,,,,
0.017819000058807433,,,,,,,,,
0.017931000096723437,,,,,,,,,
0.018032000050880015,,,,,,,,,
0.018428000039421022,,,,,,,,,
0.01843300007749349,,,,,,,,,
0.01865800004452467,,,,,,,,,
0.01892900001257658,,,,,,,,,
0.018992000026628375,0.057609933,0.225785927,-0.512335991,1.7633578221962125,1.3066723981696282,12.341167370156066,0.023949689579090754,0.9133543633621438,-0.4070844816005839
0.019656000076793134,,,,,,,,,
0.01966099999845028,,,,,,,,,
0.019665000028908253,,,,,,,,,
0.01971600006800145,,,,,,,,,
0.01971600006800145,,,,,,,,,
0.019794000079855323,,,,,,,,,
0.019863000023178756,,,,,,,,,
0.0200820000609383,,,,,,,,,
0.02012900006957352,,,,,,,,,
0.020164999994449317,,,,,,,,,
0.020232000038959086,0.057739309,0.227518562,-0.513232108,1.8284245255538816,1.3744398385799397,12.183943613068497,0.008018061363938097,0.9038416453905044,-0.4097079465532025
0.021659000078216195,,,,,,,,,
0.021662999992258847,,,,,,,,,
0.021712000016123056,,,,,,,,,
0.021718000061810017,,,,,,,,,
0.021730000036768615,,,,,,,,,
0.022440000087954104,,,,,,,,,
0.022518000099807978,,,,,,,,,
0.022671000100672245,,,,,,,,,
0.02277100004721433,,,,,,,,,
0.022933000000193715,,,,,,,,,
0.023006000090390444,0.057649736,0.229210495,-0.51412569,1.8749916384920522,1.4428439793453367,12.049535342473149,-0.006229600796792739,0.89389794387819,-0.4127992159504412
0.023487000027671456,,,,,,,,,
0.023708000080659986,,,,,,,,,
0.02372200007084757,,,,,,,,,
0.023756000096909702,,,,,,,,,
0.023775000008754432,,,,,,,,,
0.023837000015191734,,,,,,,,,
0.023902000044472516,,,,,,,,,
0.023991000023670495,,,,,,,,,
0.02406700002029538,0.057507502,0.230049707,-0.514510593,1.9026501389154158,1.5131764065238418,11.935881217488813,-0.018839055830540824,0.883544978612148,-0.4160895457549296
0.024161000037565827,,,,,,,,,
0.024212000076659024,,,,,,,,,
0.024573000031523407,,,,,,,,,
0.025625000009313226,,,,,,,,,
0.02563200006261468,,,,,,,,,
0.025667999987490475,,,,,,,,,
0.025670000002719462,,,,,,,,,
0.025704000028781593,,,,,,,,,
0.025741000077687204,,,,,,,,,
0.02580100006889552,,,,,,,,,
0.025936000049114227,,,,,,,,,
0.02600100007839501,0.057148042,0.23175508,-0.515208745,1.911333339280872,1.5865567676040326,11.84066001152495,-0.02990029889193463,0.8728238085174508,-0.41926690452156146
0.02606599999126047,,,,,,,,,
0.026157999993301928,,,,,,,,,
0.027631000033579767,,,,,,,,,
0.027636000071652234,,,,,,,,,
0.027645000023767352,,,,,,,,,
0.02771200006827712,,,,,,,,,
0.02772100002039224,,,,,,,,,
0.027790000080130994,,,,,,,,,
0.02786000003106892,,,,,,,,,
0.027928000083193183,,,,,,,,,
0.02799199998844415,0.056831916,0.233477766,-0.51594632,1.9013211624038835,1.6638661820807932,11.761497465734923,-0.039546702555083725,0.8617935941618433,-0.42198607884808
0.028058000025339425,,,,,,,,,
0.02816099999472499,,,,,,,,,
0.02965600008610636,,,,,,,,,
0.029664000030606985,,,,,,,,,
0.029667000053450465,,,,,,,,,
0.029713000054471195,,,,,,,,,
0.029713000054471195,,,,,,,,,
0.029795999987982213,,,,,,,,,
0.029873999999836087,,,,,,,,,
0.029949999996460974,,,,,,,,,
0.03002900001592934,0.056552371,0.235070489,-0.516882753,1.873235297249658,1.7457013126869043,11.696135791082618,-0.04795308585559901,0.8505289471044557,-0.42387950336556235
0.030092000029981136,,,,,,,,,
0.030165000003762543,,,,,,,,,
0.031611000071279705,,,,,,,,,
0.03161599999293685,,,,,,,,,
0.03162200003862381,,,,,,,,,
0.03167200007010251,,,,,,,,,
0.03167799999937415,,,,,,,,,
0.03175500000361353,,,,,,,,,
0.0318340000230819,,,,,,,,,
0.03193300007842481,,,,,,,,,
0.03200000000651926,0.056219248,0.236511118,-0.517822022,1.8280233667950778,1.8323491648711776,11.642554340282187,-0.05533231030963222,0.8391160512307715,-0.4245684347959296
0.032033000024966896,,,,,,,,,
0.03216599998995662,,,,,,,,,
0.03361500008031726,,,,,,,,,
0.033626000047661364,,,,,,,,,
0.03363000007811934,,,,,,,,,
0.03367300005629659,,,,,,,,,
0.03368100000079721,,,,,,,,,
0.033734000055119395,,,,,,,,,
0.03381799999624491,,,,,,,,,
0.03393300005700439,,,,,,,,,
0.03401000006124377,0.055524639,0.238767967,-0.518866212,1.7669308658937706,1.9237807660863624,11.599041201188982,-0.061930134159992004,0.8276478818178826,-0.4236741140116565
0.03404200007207692,,,,,,,,,
0.03416600008495152,,,,,,,,,
0.03566100005991757,,,,,,,,,
0.035663000075146556,,,,,,,,,
0.03566500009037554,,,,,,,,,
0.0357190000358969,,,,,,,,,
0.03572500008158386,,,,,,,,,
0.03580700000748038,,,,,,,,,
0.03588700003456324,,,,,,,,,
0.03595400007907301,,,,,,,,,
0.0360300000756979,0.055072195,0.240316927,-0.519467003,1.691459547663108,2.019660923414439,11.564221183012654,-0.06801820313043881,0.8162189480916683,-0.42082861793543513
0.03613000002223998,,,,,,,,,
0.036164000048302114,,,,,,,,,
0.03763400006573647,,,,,,,,,
0.03764500003308058,,,,,,,,,
0.03764600004069507,,,,,,,,,
0.0376920000417158,,,,,,,,,
0.037699000095017254,,,,,,,,,
0.037791999988257885,,,,,,,,,
0.0378670000936836,,,,,,,,,
0.038075000047683716,,,,,,,,,
0.03822400001809001,,,,,,,,,
0.038438000017777085,,,,,,,,,
0.038526999996975064,0.054711358,0.241745588,-0.520274787,1.6033111934429114,2.119371072646142,11.537046155274032,-0.07388521535926446,0.8049200113764712,-0.4156851836863352
0.03866000007838011,,,,,,,,,
0.03965700010303408,,,,,,,,,
0.03966000000946224,,,,,,,,,
0.03967200010083616,,,,,,,,,
0.039708000025711954,,,,,,,,,
0.03976900002453476,,,,,,,,,
0.039791000075638294,,,,,,,,,
0.03986100002657622,,,,,,,,,
0.039932999992743134,,,,,,,,,
0.04000700009055436,0.054559609,0.242425275,-0.520730973,1.5043176187541882,2.222042183337004,11.516753028398057,-0.07982651288468526,0.7938332084610038,-0.4079278095418423
0.040133000002242625,,,,,,,,,
