frame,motion_time_step,video_time_s,root_x,root_y,root_z,joint_abs_mean,contact_count_after_forward
61,418238,2.033333333333333,0.017062991857528687,-0.013239860534667969,0.05019500106573105,0.5955533341681264,13
62,418239,2.066666666666667,0.017125576734542847,-0.013228893280029297,0.05020679906010628,0.5947888327425281,13
63,418240,2.1,0.01719459891319275,-0.013210773468017578,0.050220001488924026,0.5940270055535024,13
64,418241,2.1333333333333333,0.01726299524307251,-0.013172388076782227,0.050243400037288666,0.5933025548684185,13
65,418242,2.1666666666666665,0.01732879877090454,-0.013124227523803711,0.05027259886264801,0.5925763049564357,13
66,418243,2.2,0.017389386892318726,-0.013056516647338867,0.050313398241996765,0.5918464529938225,13
67,418244,2.2333333333333334,0.01744478940963745,-0.012969017028808594,0.05035980045795441,0.5911137310643519,13
68,418245,2.2666666666666666,0.017497599124908447,-0.012871742248535156,0.05040900036692619,0.5903795502822975,13
69,418246,2.3,0.017538994550704956,-0.012748241424560547,0.050453998148441315,0.5896594246030497,13
70,418247,2.3333333333333335,0.01757657527923584,-0.012614965438842773,0.05049600079655647,0.5889415573168161,13
71,418248,2.3666666666666667,0.01760658621788025,-0.012462615966796875,0.05053199827671051,0.5882281987478251,13
72,418249,2.4,0.01762378215789795,-0.01228785514831543,0.050567999482154846,0.5875063839946585,13
73,418250,2.433333333333333,0.017634570598602295,-0.012101888656616211,0.05060400068759918,0.5867803422252422,13
74,418251,2.466666666666667,0.017623186111450195,-0.011882305145263672,0.05068020150065422,0.586058751519384,13
75,418252,2.5,0.01760578155517578,-0.01165008544921875,0.05080980062484741,0.5853564532088309,13
76,418253,2.533333333333333,0.017576396465301514,-0.011392593383789062,0.05104620009660721,0.5846927800729614,13
77,418254,2.566666666666667,0.01695898175239563,-0.008558034896850586,0.05123100057244301,0.5847502245471395,13
78,418255,2.6,0.01604759693145752,-0.004434823989868164,0.05138999968767166,0.5851682449755227,13
79,418256,2.6333333333333333,0.016162186861038208,-0.0049285888671875,0.05048760026693344,0.5833801798008639,13
80,418257,2.6666666666666665,0.016269981861114502,-0.005400896072387695,0.04979480057954788,0.5819517702410191,13
81,418258,2.7,0.016364187002182007,-0.005829811096191406,0.049521200358867645,0.5812426711721667,13
82,418259,2.7333333333333334,0.016456395387649536,-0.006234407424926758,0.049372799694538116,0.5805716776160588,13
83,418260,2.7666666666666666,0.016547590494155884,-0.00662684440612793,0.04928699880838394,0.5799197237617497,13
84,418261,2.8,0.016647785902023315,-0.006992340087890625,0.04925220087170601,0.5792749742495602,13
85,418262,2.8333333333333335,0.016751974821090698,-0.0073490142822265625,0.04922400042414665,0.5786363457907634,13
86,418263,2.8666666666666667,0.01686418056488037,-0.007688760757446289,0.049208998680114746,0.5780099720597781,13
87,418264,2.9,0.01698237657546997,-0.008013010025024414,0.049204401671886444,0.5773876562136514,13
88,418265,2.933333333333333,0.017103582620620728,-0.00832986831665039,0.049205001443624496,0.5767673818908375,13
89,418266,2.966666666666667,0.017216384410858154,-0.00863337516784668,0.04921159893274307,0.5761403558005033,13
90,418267,3.0,0.017324596643447876,-0.008934259414672852,0.04921939969062805,0.5755101003973134,13
91,418268,3.033333333333333,0.0174235999584198,-0.009229421615600586,0.04922959953546524,0.5748733506248943,13
92,418269,3.066666666666667,0.017514199018478394,-0.009520292282104492,0.04923899844288826,0.5742343574248511,13
93,418270,3.1,0.017600595951080322,-0.009808778762817383,0.049247998744249344,0.5735942310942658,13
94,418271,3.1333333333333333,0.017673790454864502,-0.010090827941894531,0.04926300048828125,0.5729607712027842,13
95,418272,3.1666666666666665,0.017743974924087524,-0.010370731353759766,0.049278199672698975,0.5723289834528134,13
96,418273,3.2,0.017808198928833008,-0.01064610481262207,0.04929380118846893,0.5717005948375525,13
97,418274,3.2333333333333334,0.017872393131256104,-0.010915756225585938,0.049316998571157455,0.5710745311245836,13
98,418275,3.2666666666666666,0.0179365873336792,-0.011182785034179688,0.04934399947524071,0.5704496167198723,13
99,418276,3.3,0.01800498366355896,-0.01143956184387207,0.04937940090894699,0.5701859603828654,13
100,418277,3.3333333333333335,0.018076598644256592,-0.011693239212036133,0.04941299930214882,0.5700026452220206,13
101,418278,3.3666666666666667,0.01815459132194519,-0.011940479278564453,0.04944299906492233,0.5698068028251673,13
102,418279,3.4,0.018234997987747192,-0.012184381484985352,0.0494690015912056,0.5696007395163178,13
103,418280,3.433333333333333,0.018316596746444702,-0.01242685317993164,0.04949299991130829,0.5693895892914513,13
104,418281,3.466666666666667,0.01840957999229431,-0.01266336441040039,0.049531400203704834,0.5691708086443872,13
105,418282,3.5,0.018504172563552856,-0.012897729873657227,0.049572400748729706,0.568949966273945,13
106,418283,3.533333333333333,0.018601983785629272,-0.013128042221069336,0.04961860179901123,0.5687249632038432,13
107,418284,3.566666666666667,0.018700987100601196,-0.013353586196899414,0.049670398235321045,0.5685036744408566,15
108,418285,3.6,0.018800586462020874,-0.013576745986938477,0.0497249998152256,0.5682842425745109,15
109,418286,3.6333333333333333,0.01890978217124939,-0.013792276382446289,0.04979339987039566,0.5680673092218309,15
110,418287,3.6666666666666665,0.019020378589630127,-0.014006614685058594,0.0498615987598896,0.5678537202966881,15
111,418288,3.7,0.019133776426315308,-0.014219045639038086,0.04992939904332161,0.5676468230205877,15
112,418289,3.7333333333333334,0.019252389669418335,-0.014428138732910156,0.049997199326753616,0.5674381119456013,15
113,418290,3.7666666666666666,0.019373595714569092,-0.014635801315307617,0.05006499961018562,0.5672284773518813,15
114,418291,3.8,0.01950499415397644,-0.01483917236328125,0.05013459920883179,0.5670004378972126,15
115,418292,3.8333333333333335,0.019637376070022583,-0.015041112899780273,0.05020400136709213,0.5667672015341192,15
116,418293,3.8666666666666667,0.01977178454399109,-0.015239715576171875,0.050273001194000244,0.5665235565011871,16
117,418294,3.9,0.019900977611541748,-0.01543426513671875,0.05034159868955612,0.5662795995715363,16
118,418295,3.933333333333333,0.020027577877044678,-0.015626907348632812,0.05040999874472618,0.5660354840761885,16
119,418296,3.966666666666667,0.020142197608947754,-0.015815258026123047,0.050477199256420135,0.5658335466849104,14
120,418297,4.0,0.02025318145751953,-0.01600193977355957,0.050544001162052155,0.5658082244837463,14
121,418298,4.033333333333333,0.020356982946395874,-0.016185760498046875,0.050609998404979706,0.5657913202564393,14
122,418299,4.066666666666666,0.020455598831176758,-0.016364574432373047,0.05067479982972145,0.5657844219501291,14
123,418300,4.1,0.020551592111587524,-0.0165407657623291,0.05073900148272514,0.5657825116068125,14
124,418301,4.133333333333334,0.020641595125198364,-0.0167083740234375,0.05080080032348633,0.5657896772910166,14
125,418302,4.166666666666667,0.020730197429656982,-0.016872167587280273,0.050861600786447525,0.5657990015200178,14
126,418303,4.2,0.020815998315811157,-0.017029523849487305,0.05092040076851845,0.5658126615333082,14
127,418304,4.233333333333333,0.02089858055114746,-0.017180681228637695,0.05097559839487076,0.5658283257688363,14
128,418305,4.266666666666667,0.020979583263397217,-0.017328739166259766,0.05102900043129921,0.565844996131812,14
129,418306,4.3,0.021052181720733643,-0.017470359802246094,0.051072798669338226,0.5658739668017069,14
130,418307,4.333333333333333,0.021122395992279053,-0.01761031150817871,0.0511137992143631,0.565926003963827,14
131,418308,4.366666666666666,0.021187782287597656,-0.017746448516845703,0.05114920064806938,0.5660190315031977,14
132,418309,4.4,0.021247178316116333,-0.017879009246826172,0.05117740109562874,0.5660692831533479,14
133,418310,4.433333333333334,0.02130359411239624,-0.01800990104675293,0.05120199918746948,0.5660981706921654,14
134,418311,4.466666666666667,0.021347373723983765,-0.018136978149414062,0.05121460184454918,0.5661029964484724,14
135,418312,4.5,0.02138739824295044,-0.018262147903442383,0.05122679844498634,0.566104804073332,14
136,418313,4.533333333333333,0.021419793367385864,-0.018382549285888672,0.051238201558589935,0.5661006069075766,14
137,418314,4.566666666666666,0.021446198225021362,-0.018500566482543945,0.0512503981590271,0.5660970648429517,14
138,418315,4.6,0.021469593048095703,-0.018616914749145508,0.051263000816106796,0.5660938558586198,14
139,418316,4.633333333333334,0.021488189697265625,-0.018726587295532227,0.05127739906311035,0.566097974307546,14
140,418317,4.666666666666667,0.02150559425354004,-0.018834352493286133,0.051291998475790024,0.5661030188925436,14
141,418318,4.7,0.02152058482170105,-0.018938302993774414,0.05130700021982193,0.5661099138910529,14
142,418319,4.733333333333333,0.021533191204071045,-0.01903843879699707,0.05132560059428215,0.5661140123045008,14
143,418320,4.766666666666667,0.021544575691223145,-0.019136905670166016,0.05134600028395653,0.5661167201248865,14
144,418321,4.8,0.021554797887802124,-0.01922917366027832,0.05137300118803978,0.5661228263413469,14
145,418322,4.833333333333333,0.021564990282058716,-0.019319772720336914,0.05140199884772301,0.5661275849019274,14
146,418323,4.866666666666666,0.021575182676315308,-0.019406795501708984,0.05143500119447708,0.5661296834125472,14
147,418324,4.9,0.021586984395980835,-0.01949143409729004,0.05146719887852669,0.5661248222378821,14
148,418325,4.933333333333334,0.02159959077835083,-0.019574880599975586,0.05149900168180466,0.5661164841821401,14
149,418326,4.966666666666667,0.021610379219055176,-0.01965641975402832,0.05152779817581177,0.5662479985039681,14
150,418327,5.0,0.021620184183120728,-0.01973748207092285,0.05155539885163307,0.5664021978315351,14
151,418328,5.033333333333333,0.021627992391586304,-0.019817352294921875,0.05158060044050217,0.5665507021978304,14
152,418329,5.066666666666666,0.021635383367538452,-0.019896268844604492,0.05160579830408096,0.5667530229226847,14
153,418330,5.1,0.021642595529556274,-0.019974946975708008,0.05163099989295006,0.5669822345552002,14
154,418331,5.133333333333334,0.02165338397026062,-0.020052194595336914,0.05165620148181915,0.5672579131105209,14
155,418332,5.166666666666667,0.021664977073669434,-0.020128488540649414,0.051683198660612106,0.5675419588926537,14
156,418333,5.2,0.021678179502487183,-0.020202159881591797,0.05171379819512367,0.5678427692920226,14
157,418334,5.233333333333333,0.021694183349609375,-0.020273208618164062,0.05174560099840164,0.5681572763554367,14
158,418335,5.266666666666667,0.02171158790588379,-0.02034282684326172,0.051777999848127365,0.5684786552868398,14
159,418336,5.3,0.021731972694396973,-0.020406484603881836,0.051812801510095596,0.5687847123401046,14
160,418337,5.333333333333333,0.021753370761871338,-0.020467758178710938,0.0518484003841877,0.5690461669823733,14
161,418338,5.366666666666666,0.021776795387268066,-0.02052474021911621,0.05188560113310814,0.5692183879236209,14
162,418339,5.4,0.021802574396133423,-0.020575761795043945,0.05192279815673828,0.5692628824698001,14
163,418340,5.433333333333334,0.021829575300216675,-0.02062392234802246,0.05195999890565872,0.5692435137060439,14
164,418341,5.466666666666667,0.021854788064956665,-0.020662784576416016,0.051993001252412796,0.5695376216177026,14
165,418342,5.5,0.021878570318222046,-0.020699024200439453,0.0520251989364624,0.5698936596223764,14
166,418343,5.533333333333333,0.02189958095550537,-0.020729541778564453,0.05205579847097397,0.5703735786233226,14
167,418344,5.566666666666666,0.02191939949989319,-0.020754575729370117,0.052087198942899704,0.5704696803225269,14
168,418345,5.6,0.021938592195510864,-0.020776748657226562,0.05211900174617767,0.5703738645875248,14
169,418346,5.633333333333334,0.021942198276519775,-0.020793676376342773,0.05215439945459366,0.5693419228612991,14
170,418347,5.666666666666667,0.021936386823654175,-0.02081012725830078,0.05219139903783798,0.5679896474085299,14
171,418348,5.7,0.021911799907684326,-0.020825624465942383,0.052231598645448685,0.5659966946013497,14
172,418349,5.733333333333333,0.021867185831069946,-0.020842552185058594,0.05227179825305939,0.5636090565761872,14
173,418350,5.766666666666667,0.02181258797645569,-0.020859956741333008,0.05231200158596039,0.5610240645724718,15
174,418351,5.8,0.021765172481536865,-0.020877838134765625,0.05233540013432503,0.557666942233858,15
175,418352,5.833333333333333,0.021723389625549316,-0.020896196365356445,0.052354201674461365,0.5539192604984895,15
176,418353,5.866666666666666,0.021692782640457153,-0.020915508270263672,0.0523638017475605,0.5493507084059368,15
177,418354,5.9,0.021675795316696167,-0.020933151245117188,0.052365001291036606,0.5444747062725144,15
178,418355,5.933333333333334,0.021665573120117188,-0.020949840545654297,0.052361998707056046,0.5394449606838893,15
179,418356,5.966666666666667,0.021675795316696167,-0.020965576171875,0.05234939977526665,0.534283146488978,15
180,418357,6.0,0.021692991256713867,-0.0209808349609375,0.05233379825949669,0.5293309723131423,15
181,418358,6.033333333333333,0.021724194288253784,-0.0209958553314209,0.05231219902634621,0.5244426500445617,15
182,418359,6.066666666666666,0.02176058292388916,-0.021013736724853516,0.052292600274086,0.5191327247503695,15
183,418360,6.1,0.021799594163894653,-0.02103281021118164,0.05227399989962578,0.5137499327638892,14
184,418361,6.133333333333334,0.021834999322891235,-0.0210568904876709,0.05226320028305054,0.5077254747819349,14
185,418362,6.166666666666667,0.021872997283935547,-0.02108168601989746,0.05225519835948944,0.5015495140627347,16
186,418363,6.2,0.021916180849075317,-0.021108150482177734,0.05225279927253723,0.49507055135748895,16
187,418364,6.233333333333333,0.021974176168441772,-0.021136760711669922,0.05225919932126999,0.4885807980357766,16
188,418365,6.266666666666667,0.022039592266082764,-0.02116680145263672,0.05226999893784523,0.48505103252506976,16
189,418366,6.3,0.02211037278175354,-0.021196842193603516,0.052287399768829346,0.4837551136854394,16
190,418367,6.333333333333333,0.022182196378707886,-0.021226167678833008,0.052310001105070114,0.4854448557197084,16
191,418368,6.366666666666666,0.02225598692893982,-0.021254539489746094,0.05234299972653389,0.48926775734610695,16
192,418369,6.4,0.022337377071380615,-0.021282672882080078,0.052375201135873795,0.4932463578799547,16
193,418370,6.433333333333334,0.022422581911087036,-0.021310806274414062,0.052407000213861465,0.49732834266916176,16
194,418371,6.466666666666667,0.02251499891281128,-0.02134394645690918,0.052414800971746445,0.5005860739499973,14
195,418372,6.5,0.022602379322052002,-0.021378517150878906,0.05242199823260307,0.503400344939517,14
196,418373,6.533333333333333,0.022679775953292847,-0.021416187286376953,0.052427999675273895,0.505327691821831,12
197,418374,6.566666666666666,0.022738784551620483,-0.02146124839782715,0.05243600159883499,0.5068619319374256,12
198,418375,6.6,0.022788584232330322,-0.021509885787963867,0.05244499817490578,0.5091342802544863,11
199,418376,6.633333333333334,0.0228101909160614,-0.021575927734375,0.052447400987148285,0.5100932170091004,11
200,418377,6.666666666666667,0.022821396589279175,-0.021648168563842773,0.052445799112319946,0.5121925020036449,11
201,418378,6.7,0.02281177043914795,-0.021733522415161133,0.05243619903922081,0.5181756489187608,9
202,418379,6.733333333333333,0.022771388292312622,-0.021832704544067383,0.05242219939827919,0.523269055491506,9
203,418380,6.766666666666667,0.022715598344802856,-0.021938800811767578,0.05240600183606148,0.5278971068769822,8
204,418381,6.8,0.022626787424087524,-0.022064924240112305,0.05237780138850212,0.5305299268521625,8
205,418382,6.833333333333333,0.022534579038619995,-0.02219390869140625,0.05234919860959053,0.5325538523270396,8
206,418383,6.866666666666666,0.02243557572364807,-0.022328853607177734,0.05231979861855507,0.5333600128470952,8
207,418384,6.9,0.022341370582580566,-0.022463083267211914,0.05229640007019043,0.5330244489897299,8
208,418385,6.933333333333334,0.022249579429626465,-0.02259683609008789,0.05227600038051605,0.5321180311368843,8
209,418386,6.966666666666667,0.022191375494003296,-0.02271437644958496,0.05227059870958328,0.5293884660791734,8
210,418387,7.0,0.02214917540550232,-0.022823810577392578,0.05226759985089302,0.5260674458254,7
211,418388,7.033333333333333,0.022138983011245728,-0.022916793823242188,0.05226939916610718,0.52226144688782,7
212,418389,7.066666666666666,0.022159188985824585,-0.022992372512817383,0.05227319896221161,0.5182351568264181,7
213,418390,7.1,0.022194594144821167,-0.02305889129638672,0.052278000861406326,0.5138671405870339,7
214,418391,7.133333333333334,0.02224498987197876,-0.023100852966308594,0.052282799035310745,0.508932098200352,7
215,418392,7.166666666666667,0.022295594215393066,-0.02313542366027832,0.05228640139102936,0.5041878462030456,7
216,418393,7.2,0.022346585988998413,-0.02315521240234375,0.05228760093450546,0.49982518664207953,7
217,418394,7.233333333333333,0.022395193576812744,-0.0231630802154541,0.052282799035310745,0.4965400969095785,7
218,418395,7.266666666666667,0.02244257926940918,-0.023164749145507812,0.052274998277425766,0.49404247657492245,7
219,418396,7.3,0.022478580474853516,-0.023157596588134766,0.05226840078830719,0.49215494762656503,7
220,418397,7.333333333333333,0.022511184215545654,-0.023149490356445312,0.05226320028305054,0.49021219608277594,7
221,418398,7.366666666666666,0.0225369930267334,-0.023139238357543945,0.05226080119609833,0.48815901376756615,7
222,418399,7.4,0.022558778524398804,-0.02312755584716797,0.052260398864746094,0.486146443491352,7
223,418400,7.433333333333334,0.02257859706878662,-0.023114919662475586,0.052260998636484146,0.4841541672478719,7
224,418401,7.466666666666667,0.022589385509490967,-0.02310466766357422,0.05225979909300804,0.48250212534812503,7
225,418402,7.5,0.02259957790374756,-0.023095369338989258,0.05225580185651779,0.4809242502850448,8
226,418403,7.533333333333333,0.022608578205108643,-0.023087501525878906,0.052246201783418655,0.47949471738157345,8
227,418404,7.566666666666666,0.022609591484069824,-0.023082971572875977,0.052237000316381454,0.4782065936717494,8
228,418405,7.6,0.022606581449508667,-0.023079872131347656,0.05222800001502037,0.47698917377997063,8
229,418406,7.633333333333334,0.022598177194595337,-0.023079872131347656,0.052223801612854004,0.47665608802746084,8
230,418407,7.666666666666667,0.022588998079299927,-0.023079633712768555,0.05222040042281151,0.4765855346501259,8
231,418408,7.7,0.022578179836273193,-0.02307915687561035,0.05221860110759735,0.47704004742012457,8
232,418409,7.733333333333333,0.022565782070159912,-0.023079633712768555,0.052217599004507065,0.47773177424799007,8
233,418410,7.766666666666667,0.022552579641342163,-0.023080825805664062,0.05221699923276901,0.4785421066917479,8
234,418411,7.8,0.022538185119628906,-0.0230863094329834,0.05221400037407875,0.47949099213944685,8
235,418412,7.833333333333333,0.022523194551467896,-0.023093223571777344,0.052210401743650436,0.48047338477496443,8
236,418413,7.866666666666666,0.02250698208808899,-0.02310347557067871,0.05220559984445572,0.4815227911558709,8
237,418414,7.9,0.022497594356536865,-0.023116111755371094,0.052202001214027405,0.48274268783380053,8
238,418415,7.933333333333334,0.02249157428741455,-0.023129940032958984,0.052198998630046844,0.4840478289587391,8
239,418416,7.966666666666667,0.022492170333862305,-0.0231478214263916,0.05219779908657074,0.48562321527901203,8
240,418417,8.0,0.022496581077575684,-0.02316737174987793,0.05219680070877075,0.48718235211583366,8
241,418418,8.033333333333333,0.022508591413497925,-0.023189544677734375,0.0521962009370327,0.48870895954515337,8
242,418419,8.066666666666666,0.022526592016220093,-0.023214340209960938,0.05219680070877075,0.48992961497800747,8
243,418420,8.1,0.02254757285118103,-0.02324080467224121,0.05219800025224686,0.49099731137012614,8
244,418421,8.133333333333333,0.022572189569473267,-0.023272037506103516,0.052202798426151276,0.49179351150764733,8
245,418422,8.166666666666666,0.02259579300880432,-0.023304224014282227,0.05220939964056015,0.4925603064596011,8
246,418423,8.2,0.0226173996925354,-0.02333855628967285,0.05221959948539734,0.4932682814140772,8
247,418424,8.233333333333333,0.02264457941055298,-0.02337336540222168,0.05223499983549118,0.493843674322526,8
248,418425,8.266666666666667,0.022674590349197388,-0.023408889770507812,0.05225300043821335,0.49435276003426004,8
249,418426,8.3,0.022702783346176147,-0.023447751998901367,0.052278198301792145,0.4941760333222819,8
250,418427,8.333333333333334,0.022730380296707153,-0.023487329483032227,0.05230579897761345,0.49376096561197835,8
251,418428,8.366666666666667,0.02275678515434265,-0.02352738380432129,0.05233820155262947,0.4928692437644149,8
252,418429,8.4,0.022783994674682617,-0.023568391799926758,0.052372999489307404,0.4917583169961541,8
253,418430,8.433333333333334,0.022811591625213623,-0.02360987663269043,0.05240900069475174,0.49053779523819685,8
254,418431,8.466666666666667,0.022835582494735718,-0.023653030395507812,0.05244259908795357,0.48962999708500915,8
255,418432,8.5,0.02285739779472351,-0.023697376251220703,0.05247560143470764,0.48892675476662556,8
256,418433,8.533333333333333,0.022874772548675537,-0.02374434471130371,0.05250740051269531,0.4886326289832078,8
257,418434,8.566666666666666,0.022887378931045532,-0.023791790008544922,0.05253760144114494,0.48854187389450343,8
258,418435,8.6,0.022897571325302124,-0.023839950561523438,0.052567001432180405,0.48855279826013176,8
259,418436,8.633333333333333,0.02290239930152893,-0.023887157440185547,0.052596401423215866,0.4885425137933986,8
260,418437,8.666666666666666,0.022906988859176636,-0.023934125900268555,0.05262500047683716,0.488506761604342,8
261,418438,8.7,0.0229111909866333,-0.023979663848876953,0.05265200138092041,0.48842009731793196,8
262,418439,8.733333333333333,0.022914975881576538,-0.024024486541748047,0.0526794008910656,0.48840345270482116,8
263,418440,8.766666666666667,0.02291858196258545,-0.024068832397460938,0.0527070015668869,0.4884218262540626,8
264,418441,8.8,0.02291378378868103,-0.02411198616027832,0.052737001329660416,0.48857692004470477,8
265,418442,8.833333333333334,0.02290859818458557,-0.024153947830200195,0.05276719853281975,0.4887738441406139,8
266,418443,8.866666666666667,0.022902578115463257,-0.024193763732910156,0.05279780179262161,0.48905445876178044,8
267,418444,8.9,0.022899776697158813,-0.024230003356933594,0.05282960087060928,0.48920826751995705,8
268,418445,8.933333333333334,0.022898584604263306,-0.024264812469482422,0.05286199972033501,0.48929865539459316,8
269,418446,8.966666666666667,0.022906392812728882,-0.024291276931762695,0.05289740115404129,0.4887872873002599,8
270,418447,9.0,0.022916972637176514,-0.024314403533935547,0.052931200712919235,0.4882101022220891,8
271,418448,9.033333333333333,0.02293318510055542,-0.024331331253051758,0.0529618002474308,0.4875012737024447,8
