name	command	returncode	duration_sec	passed	output	output_exists	output_status	log
paper_table_value_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/paper_table_value_audit.py	0	0.15918544307351112	True	/mnt/infini-data/test/BeyondMimic/res/paper_table_values/paper_table_value_audit.json	True	ok	/mnt/infini-data/test/BeyondMimic/logs/level_a_released_data_suite/paper_table_value_audit.log
skill_success_table_data_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/skill_success_table_data_audit.py	0	2.248158033937216	True	/mnt/infini-data/test/BeyondMimic/res/paper_skill_success_table_audit/skill_success_table_data_audit.json	True	ok	/mnt/infini-data/test/BeyondMimic/logs/level_a_released_data_suite/skill_success_table_data_audit.log
released_panel_mapping_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/released_panel_mapping_audit.py	0	2.8383702859282494	True	/mnt/infini-data/test/BeyondMimic/res/released_panel_mapping_audit/released_panel_mapping_audit.json	True	ok	/mnt/infini-data/test/BeyondMimic/logs/level_a_released_data_suite/released_panel_mapping_audit.log
released_data_metrics_summary	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/released_data_metrics_summary.py	0	15.926092378795147	True	/mnt/infini-data/test/BeyondMimic/res/tables/released_data_metrics_summary/released_data_metrics_summary.json	True	ok	/mnt/infini-data/test/BeyondMimic/logs/level_a_released_data_suite/released_data_metrics_summary.log
released_data_statistical_audit	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/released_data_statistical_audit.py	0	8.953344713896513	True	/mnt/infini-data/test/BeyondMimic/res/tables/released_data_statistical_audit/released_data_statistical_audit.json	True	ok	/mnt/infini-data/test/BeyondMimic/logs/level_a_released_data_suite/released_data_statistical_audit.log
paper_vs_reproduction_comparison	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/paper_vs_reproduction_comparison.py	0	0.06517399102449417	True	/mnt/infini-data/test/BeyondMimic/res/comparison/paper_vs_reproduction.json	True	ok	/mnt/infini-data/test/BeyondMimic/logs/level_a_released_data_suite/paper_vs_reproduction_comparison.log
