variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,-0.0033013317734003067,1,0.1800685077905655,0.000787224096711725,0.004269889090210199,0.010718720965087414,0.010718672536313534,0.004225226119160652,0.32607948780059814,0.3260686993598938
teacher,1,0.0415651910007,0,0.09791887551546097,0.0015717489877715707,0.0015859444392845035,0.007033742498606443,0.0070336246863007545,0.007103733252733946,0.35792651772499084,0.357915997505188
teacher,2,0.034436505287885666,0,0.21110621094703674,0.006207240279763937,0.006815728731453419,0.014612509869039059,0.014612480998039246,0.005891292355954647,3.619611978530884,3.6195831298828125
teacher,3,0.03685866296291351,0,0.32874035835266113,0.014963035471737385,0.00921846553683281,0.019267583265900612,0.01926761493086815,0.008103491738438606,3.790886878967285,3.7908570766448975
teacher,4,0.03335287421941757,0,0.4098212420940399,0.027612444013357162,0.005766571033746004,0.014143719337880611,0.014143538661301136,0.005692732520401478,1.9249602556228638,1.9249403476715088
teacher,5,0.02875644713640213,0,0.4990648925304413,0.04420050233602524,0.006060976535081863,0.016384251415729523,0.016384199261665344,0.005620985291898251,1.490231990814209,1.4902150630950928
teacher,6,0.024473577737808228,0,0.5989753603935242,0.06487775593996048,0.0042552463710308075,0.012722853571176529,0.012722842395305634,0.008108637295663357,0.8590053915977478,0.8589917421340942
teacher,7,0.02037186548113823,0,0.668751060962677,0.0895376056432724,0.0041447472758591175,0.009778746403753757,0.009778719395399094,0.007423080038279295,1.4466127157211304,1.4465951919555664
teacher,8,0.016633935272693634,0,0.6840415596961975,0.11806690692901611,0.007121358532458544,0.021288646385073662,0.021288622170686722,0.010536642745137215,2.233677625656128,2.2336559295654297
teacher,9,0.012061048299074173,0,0.7499563097953796,0.15058769285678864,0.008139867335557938,0.012344908900558949,0.01234493125230074,0.005943636409938335,0.9888985753059387,0.9888848662376404
teacher,10,0.007461106404662132,0,0.7741239070892334,0.18702256679534912,0.006113992538303137,0.012981255538761616,0.012981198728084564,0.010059383697807789,1.169527292251587,1.1695122718811035
teacher,11,-0.006993469782173634,0,0.8093771934509277,0.22736188769340515,0.005727147217839956,0.015647592023015022,0.01564757712185383,0.009505120106041431,0.771266758441925,0.7712531089782715
teacher,12,-0.002695102244615555,1,0.8666629195213318,0.005448013544082642,0.0035168761387467384,0.009012074209749699,0.009012076072394848,0.009080776013433933,0.7458904981613159,0.7458767890930176
teacher,13,0.044720884412527084,0,0.07687424123287201,0.0029104393906891346,0.0010836273431777954,0.00894707627594471,0.00894687045365572,0.008725360967218876,0.3734506368637085,0.3734392523765564
teacher,14,0.042229823768138885,0,0.15613234043121338,0.0024571844842284918,0.009215294383466244,0.020792823284864426,0.020792879164218903,0.007891097106039524,5.86285924911499,5.862817287445068
teacher,15,0.04106591269373894,0,0.21113082766532898,0.012207125313580036,0.002010330092161894,0.007554756011813879,0.00755466241389513,0.004401040263473988,1.8261892795562744,1.8261687755584717
teacher,16,0.0335313081741333,0,0.30356594920158386,0.02616242505609989,0.001205262029543519,0.009277819655835629,0.00927762035280466,0.00845399685204029,1.0555516481399536,1.0555353164672852
teacher,17,0.032209612429142,0,0.40506309270858765,0.04413429647684097,0.0046601565554738045,0.005935337860137224,0.005935334600508213,0.005441296845674515,2.939030885696411,2.93900465965271
