variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.012768972665071487,1,0.08466076850891113,0.0058308071456849575,0.0005006861174479127,0.010462578386068344,0.010462352074682713,0.009989224374294281,0.41593629121780396,0.41586726903915405
teacher,1,0.021104197949171066,0,0.26333585381507874,0.004535858053714037,0.009223980829119682,0.017849745228886604,0.017849663272500038,0.005416089668869972,0.5111567378044128,0.5110877752304077
teacher,2,0.024065855890512466,0,0.43227487802505493,0.002559082815423608,0.011650321073830128,0.016933847218751907,0.016934003680944443,0.005300099495798349,3.961360216140747,3.961297035217285
teacher,3,0.026689428836107254,0,0.5764387845993042,0.013928309082984924,0.011050217784941196,0.010278107598423958,0.010278149507939816,0.004734443966299295,4.381877422332764,4.38181734085083
teacher,4,0.025002066045999527,0,0.6798239946365356,0.028867172077298164,0.019329823553562164,0.02074274979531765,0.02074277400970459,0.00462249293923378,3.3368358612060547,3.3367791175842285
teacher,5,0.02034144103527069,0,0.7598439455032349,0.04819231480360031,0.0054291230626404285,0.010399246588349342,0.010399202816188335,0.006975893396884203,1.475594162940979,1.4755326509475708
teacher,6,0.023576557636260986,0,0.8384690284729004,0.4005116820335388,0.006337745580822229,0.008603704161942005,0.008603621274232864,0.00447833351790905,1.0455808639526367,1.0455082654953003
teacher,7,-0.022370819002389908,1,0.7995787262916565,0.008789850398898125,0.026639346033334732,0.02581680193543434,0.02581685036420822,0.004263886716216803,0.8390516638755798,0.8389989733695984
teacher,8,0.047319743782281876,0,0.08132614195346832,0.013680411502718925,0.0006512085674330592,0.0063056438229978085,0.0063055576756596565,0.006147867534309626,0.4669351577758789,0.4668726325035095
teacher,9,0.03953125700354576,0,0.1479303240776062,0.020941684022545815,0.0030079951975494623,0.00828853901475668,0.008288451470434666,0.005184073466807604,2.7821922302246094,2.782134771347046
teacher,10,0.03954044356942177,0,0.2336919605731964,0.03216775879263878,0.004464985802769661,0.017779922112822533,0.017779799178242683,0.009778310544788837,4.21871280670166,4.2186408042907715
teacher,11,0.03572654351592064,0,0.33942633867263794,0.04776569828391075,0.0031915565486997366,0.011182640679180622,0.011182495392858982,0.007245142012834549,3.361447811126709,3.361375331878662
teacher,12,0.03367895632982254,0,0.43927088379859924,0.0674731433391571,0.0036037613172084093,0.009977967478334904,0.009978014044463634,0.004481389652937651,2.506455898284912,2.5063912868499756
teacher,13,0.03002869337797165,0,0.5439330339431763,0.09099346399307251,0.0038971309550106525,0.010692824609577656,0.010692722164094448,0.00641349982470274,3.1768651008605957,3.1768009662628174
teacher,14,0.02677186205983162,0,0.6086642146110535,0.11881192773580551,0.002056137891486287,0.008843719959259033,0.008843502029776573,0.007433856371790171,1.6463534832000732,1.6462892293930054
teacher,15,0.02335561439394951,0,0.6754244565963745,0.15023382008075714,0.002053765580058098,0.01122355181723833,0.01122351735830307,0.01056252233684063,1.8203495740890503,1.8202921152114868
teacher,16,0.018933773040771484,0,0.7210993766784668,0.1857457458972931,0.0031254023779183626,0.010024679824709892,0.010024625808000565,0.007223193999379873,1.3354792594909668,1.3354227542877197
teacher,17,0.014860011637210846,0,0.7702504992485046,0.22472243010997772,0.0030007795430719852,0.012226411141455173,0.012226244434714317,0.010562118142843246,1.0374962091445923,1.0374419689178467
teacher,18,0.009454261511564255,1,0.7951844334602356,0.006913316901773214,0.004065454471856356,0.006728036794811487,0.00672796368598938,0.004505764227360487,1.4351505041122437,1.435093641281128
teacher,19,0.0478074736893177,0,0.10410717874765396,0.010437266901135445,0.0012665120884776115,0.009957087226212025,0.00995694287121296,0.0073437876999378204,0.34285590052604675,0.34279289841651917
