frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_x,root_target_y,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
45,1.5,1.119999999999998,0.02996663783554399,-0.006125863491771134,0.7797187350952867,-0.0005057500955740001,0.09649242630576396,0.03832245842410433,0.35341091514692724,0.07396199867220023,0.4026408044138603,0.12956334507730646,0.35341091514692724,0.0,0.0,0.7964144955764635,0.034814829785027646,0.04262980477255948,8,False
46,1.5333333333333334,1.1399999999999977,0.030092074457656104,-0.006197096185425994,0.7797024642964214,-0.00048215304794002367,0.09732591834654579,0.03826677586302698,0.3543560796955304,0.07462390271891674,0.40229503543438927,0.13136458520789965,0.3543560796955304,0.0,0.0,0.7964140176773071,0.034942448127335456,0.04358795315973818,8,False
47,1.5666666666666667,1.1599999999999973,0.030219671002003932,-0.006266436038117322,0.7796867776284818,-0.0004607215055807408,0.09815650148550137,0.03819061330043484,0.3552538718321643,0.07523372413337491,0.40172473124646646,0.13280123418129292,0.3552538718321643,0.0,0.0,0.7964139368326999,0.03507173468498644,0.044538914363426836,8,False
48,1.6,1.1799999999999968,0.03034913417956876,-0.006333285337585164,0.7796716018985584,-0.00044147537280774977,0.09898462689548196,0.03809509304705065,0.35611946215341267,0.07582772818184201,0.4009295613241086,0.13385603752057906,0.35611946215341267,0.0,0.0,0.7964136599166887,0.035202042423927084,0.04548408266485901,8,False
49,1.6333333333333333,1.1999999999999964,0.030480270226860517,-0.006397073697274886,0.7796568887930251,-0.00042430143508664713,0.09981094402245827,0.037978678260969415,0.35691364088627364,0.07631954016443615,0.39977754029149515,0.1346213644436879,0.35691364088627364,0.0,0.0,0.7964129791758905,0.035333008708658964,0.04642037772387062,8,False
50,1.6666666666666667,1.219999999999996,0.030612947965264852,-0.006457298832737625,0.7796424793261163,-0.00040886074031459173,0.10063529440018462,0.037843758257535394,0.3576766093891386,0.07674421834462378,0.39842177446233595,0.1358603709725598,0.3576766093891386,0.0,0.0,0.7964117362398347,0.03546438676570523,0.04735626317626756,8,False
51,1.7,1.2399999999999956,0.030747018241442436,-0.006513528156047878,0.7796280503043491,-0.00039426051577624675,0.10145656813046627,0.03769462820614399,0.35840932543525894,0.07707336981048467,0.39684798247169106,0.1367248978390855,0.35840932543525894,0.0,0.0,0.7964093231145948,0.03559581362094841,0.04829885426636217,8,False
52,1.7333333333333334,1.2599999999999951,0.030882596709748036,-0.006565447845172637,0.779613385619675,-0.0003798980711831374,0.10227435987995036,0.03753382191815296,0.3591258647136685,0.07736709971884083,0.3992453132477495,0.13761107991416627,0.3591258647136685,0.0,0.0,0.796406329872879,0.035727653929405426,0.049243137540301914,8,False
53,1.7666666666666666,1.2799999999999947,0.031019829090052884,-0.006612967357705622,0.7795982314834474,-0.00036527718323693404,0.10308899851838492,0.03736592897854067,0.3598312526162681,0.07762014057430433,0.4076244564670345,0.13810219108427277,0.3598312526162681,0.0,0.0,0.7964023156527156,0.035859915008084366,0.050185072120033224,8,False
54,1.8,1.2999999999999943,0.031158517801092443,-0.0066562588071156035,0.7795820790436829,-0.0003494580938691477,0.10390086932021524,0.037200043512511556,0.3605189855725389,0.07776825451124432,0.41593380632959664,0.1378548483267904,0.3605189855725389,0.0,0.0,0.7963959465844594,0.03599211492616302,0.05112277800372057,8,False
55,1.8333333333333333,1.3199999999999938,0.03129873807217664,-0.006695660245777783,0.7795648458989848,-0.00033185473871009355,0.10471130255438232,0.03703958421871051,0.3611986248625721,0.0779271819823342,0.424194554799903,0.13732350250896727,0.3611986248625721,0.0,0.0,0.7963892775017328,0.03612534051583602,0.0520457095547201,8,False
56,1.8666666666666667,1.3399999999999934,0.03144057438477356,-0.0067316656050771416,0.7795465498411356,-0.0003121485297564352,0.10552194262601433,0.03688778974255596,0.36187030869997366,0.07809708530806313,0.43241060221268013,0.13655497239864373,0.36187030869997366,0.0,0.0,0.7963823037582941,0.03625975159110006,0.05295612740537812,8,False
57,1.9,1.359999999999993,0.03158388496553285,-0.0067648950806924535,0.7795271010296875,-0.0002895824543104456,0.10633549771889604,0.03675199795254797,0.36252600510394606,0.07824219623910787,0.4405737942579949,0.1353063176091385,0.36252600510394606,0.0,0.0,0.7963747083477029,0.036395277686582884,0.05384329989219302,8,False
58,1.9333333333333333,1.3799999999999926,0.03172853031261435,-0.0067959973554628655,0.7795067166977309,-0.00026260490298198535,0.10715503253485954,0.03664301788616752,0.3631661970988883,0.07838023148826115,0.448688791494357,0.1335842458472854,0.3631661970988883,0.0,0.0,0.7963683212254785,0.03653268064309165,0.05469765614510065,8,False
59,1.9666666666666666,1.3999999999999921,0.03187429364800742,-0.006825513056257096,0.7794855798568252,-0.00023062342128856437,0.10798191672380482,0.03656312297343122,0.3637986019643969,0.07853971192051215,0.4567666699726537,0.13175881573277745,0.3637986019643969,0.0,0.0,0.7963625456814245,0.036671513016685066,0.05554228192068055,8,False
60,2.0,1.4199999999999917,0.03202092662366266,-0.006853937355441633,0.7794638191951694,-0.00019340995989506842,0.10881719551292571,0.036514798843433456,0.3644230800099535,0.07871664267548849,0.46480967880362495,0.12984435193238716,0.3644230800099535,0.0,0.0,0.7963574029555034,0.03681160413990314,0.05637830079273681,8,False
61,2.033333333333333,1.4399999999999913,0.032168367792533084,-0.006881505513692761,0.7794420655284281,-0.000149404172791909,0.10966387119859956,0.036507752980818015,0.3650357420598089,0.07886830817574066,0.472813771336937,0.12735022535675833,0.3650357420598089,0.0,0.0,0.7963551252350244,0.03695370804198391,0.057180363668106866,8,False
62,2.066666666666667,1.4599999999999909,0.03231640983400771,-0.006908232230737333,0.7794206459434407,-9.831656204506657e-05,0.11052311967154216,0.03654100544362847,0.3656433991717057,0.07903587549055036,0.4807870717932151,0.12488963004369615,0.3656433991717057,0.0,0.0,0.7963542368735927,0.03709681079547036,0.05797863326144953,8,False
63,2.1,1.4799999999999904,0.03246473950249442,-0.006934108345451362,0.779399705047681,-4.098056689416509e-05,0.11139446390403612,0.03660959949696307,0.36624875044592214,0.07922708909986503,0.4887360553767429,0.12255498926891903,0.36624875044592214,0.0,0.0,0.7963545137896039,0.03724046830889815,0.058782625436688156,8,False
64,2.1333333333333333,1.49999999999999,0.032613140649785,-0.006959012329163874,0.7793795814495762,2.2025709886887368e-05,0.11227791652331338,0.036710490708712615,0.36684982866682814,0.07942084591575262,0.4966611014776169,0.12001786268355964,0.36684982866682814,0.0,0.0,0.7963568929309038,0.03738474741202473,0.05958262322100244,8,False
65,2.1666666666666665,1.5199999999999896,0.032761383987782056,-0.006982783220136618,0.7793604452736954,8.99460733777679e-05,0.11317323419157758,0.036838959322016515,0.3674457922256569,0.07963305880598195,0.5045619148595073,0.11745052393386454,0.3674457922256569,0.0,0.0,0.7963604234109212,0.0375288880839677,0.060385272933409985,8,False
66,2.2,1.5399999999999892,0.03290921181111613,-0.007005159743253961,0.7793424051332297,0.00016165681872191227,0.11408023432584784,0.03698763500889434,0.3680289337785882,0.07984618773541835,0.512440580935766,0.11466243110684976,0.3680289337785882,0.0,0.0,0.7963651705425406,0.037672605137991366,0.061185273498045194,8,False
67,2.2333333333333334,1.5599999999999887,0.03305637320669568,-0.007026020498404714,0.7793254694125297,0.0002362021019306893,0.11499791314224811,0.03715242148930269,0.36860634888857124,0.08007412959033137,0.5202905905346098,0.11207193371897567,0.36860634888857124,0.0,0.0,0.7963705031006267,0.037815338042253975,0.061990172111795784,8,False
68,2.2666666666666666,1.5799999999999883,0.03320266938306001,-0.007045344849729584,0.779309610713933,0.000312784824374899,0.11592486462872655,0.037329661153473546,0.369174273421124,0.080306555977078,0.5281114288603256,0.10957439689747678,0.369174273421124,0.0,0.0,0.7963762376250031,0.03795681967721599,0.06280093205644162,8,False
69,2.3,1.5999999999999879,0.03334796445333058,-0.007062913882922826,0.7792948468589165,0.0003901943186615451,0.11685967494128684,0.037513765730154316,0.3697134736975717,0.0805149528640579,0.5359110186568372,0.10658091900350597,0.3697134736975717,0.0,0.0,0.7963826066932593,0.03809699116599915,0.06361399786801265,8,False
70,2.3333333333333335,1.6199999999999875,0.033492221738472036,-0.007078740202161626,0.7792811081985757,0.00046757861048713894,0.11779970511712248,0.037703756048820404,0.3702442162881837,0.08073485686500728,0.5436734607051904,0.10413956626280774,0.3702442162881837,0.0,0.0,0.7963888937221604,0.03823548042290372,0.06444213867167477,8,False
71,2.3666666666666667,1.639999999999987,0.03363550567634501,-0.007093025332035398,0.7792683006595625,0.000544461035093024,0.11874247385637912,0.03789862791902621,0.37076666496354205,0.08096068569372428,0.5513947086608081,0.10191846322856712,0.37076666496354205,0.0,0.0,0.7963950930034663,0.038372397849328055,0.06528255492983898,8,False
72,2.4,1.6599999999999866,0.03377794040507646,-0.007105937250531999,0.7792564007405235,0.0006199664914675221,0.11968407015038435,0.0380970380428493,0.3712691580532675,0.08116520108016198,0.5590794332973432,0.09949886087808271,0.3712691580532675,0.0,0.0,0.7964010664774208,0.038507824721274855,0.06614377979999161,8,False
73,2.433333333333333,1.6799999999999862,0.033990127746239364,-0.007111608980415352,0.7792362461543328,0.0006834896521221351,0.12143891677301863,0.03832354486133323,0.37175860652332005,0.08138920069278739,0.5652461251544787,0.09908384475322315,0.37175860652332005,0.0,0.0,0.7964061550414376,0.038662286027473854,0.06733214095655779,8,False
74,2.466666666666667,1.6999999999999857,0.03454642405538901,-0.007089451032437162,0.7791890373346977,0.000737752006156163,0.12464342752458697,0.038601060516826574,0.37224020729442664,0.08169181131052454,0.5661591932382294,0.09745236151639351,0.37224020729442664,0.0,0.0,0.796410701189912,0.03909682670279675,0.07047002337488298,8,False
75,2.5,1.7199999999999853,0.035276428516549815,-0.007052832628018996,0.7791173572118181,0.0008244288808497443,0.12684754577511012,0.038873401056376475,0.37271382523991414,0.08192342198761526,0.5653676273657962,0.09353846353703255,0.37271382523991414,0.0,0.0,0.7964146571329282,0.03974518246488702,0.07292890236638327,8,False
76,2.533333333333333,1.739999999999985,0.0360034466343146,-0.007016272224886326,0.7790379325186015,0.000930184209118005,0.12812364843385976,0.039127387903353905,0.3731754634791991,0.0820133718855932,0.5645788423622947,0.0863240070740365,0.3731754634791991,0.0,0.0,0.7964151960969768,0.040425609832028545,0.07438701530763726,8,False
77,2.566666666666667,1.7599999999999845,0.03665819144495293,-0.0069874326993679525,0.7789655286834688,0.0010379569445642543,0.12895992659124839,0.0393676857549096,0.37363050866904396,0.08199964926607543,0.564117092970395,0.08038721983943785,0.37363050866904396,0.0,0.0,0.7964137597445125,0.041051183174965304,0.07531970622318476,8,False
78,2.6,1.779999999999984,0.037226268881644,-0.006968522584845468,0.7789029520881522,0.0011394232015259024,0.12962556235283942,0.0395990308166114,0.3740826556485533,0.0819158989181332,0.5638991216090619,0.0744019674575614,0.3740826556485533,0.0,0.0,0.7964109905844011,0.04159895491516982,0.07604557841106042,8,False
79,2.6333333333333333,1.7999999999999836,0.03771117595957082,-0.00695901462248951,0.7788483313970539,0.001231736403259254,0.13020787807854067,0.039821508242184965,0.3745303102875887,0.08177103523528442,0.5638028007256317,0.06918638295031981,0.3745303102875887,0.0,0.0,0.7964061353944724,0.04206944590464813,0.07668908602215646,8,False
80,2.6666666666666665,1.8199999999999832,0.03812002034110183,-0.006957471584519215,0.7788000713505215,0.0013147492610008115,0.13071953959707905,0.040034569383010296,0.37497444724551515,0.08159343057603731,0.5637539404362913,0.06545890833867256,0.37497444724551515,0.0,0.0,0.7964000077980399,0.04246916774147666,0.0772687713506504,8,False
81,2.7,1.8399999999999828,0.038459165633407975,-0.006962341876865334,0.7787575166529002,0.0013888730876633543,0.13115528142041213,0.04023630138832525,0.3754120051078902,0.0813959617445963,0.5637091982063509,0.06265025762942943,0.3754120051078902,0.0,0.0,0.7963929662194709,0.042803991604924305,0.07777752279249234,8,False
82,2.7333333333333334,1.8599999999999823,0.038733489037215844,-0.006972314862956202,0.7787203933041661,0.0014548976737345219,0.1315116172595739,0.04042665189102742,0.3758471141905554,0.08120092106195498,0.5636618933639443,0.06027550273759848,0.3758471141905554,0.0,0.0,0.7963855967489808,0.043078500414635026,0.07820839099180502,8,False
83,2.7666666666666666,1.879999999999982,0.03894686069536469,-0.006986350006950163,0.7786886384403834,0.0015133427825570194,0.131790043752958,0.0406059051841122,0.3762779088162882,0.08101278650444674,0.5636089096085989,0.05818011928631594,0.3762779088162882,0.0,0.0,0.7963784550770885,0.04329624450549782,0.07855908052142331,8,False
84,2.8,1.8999999999999815,0.039103026985100035,-0.007003780875315913,0.778662687712418,0.001563416714665113,0.1319967341067168,0.04077514277470106,0.3766892949184583,0.08081662558212561,0.5635458602378927,0.055966387816009835,0.3766892949184583,0.0,0.0,0.7963740639803404,0.0434612155651933,0.07882231553111327,8,False
85,2.8333333333333335,1.919999999999981,0.03920539351199393,-0.007024271104430659,0.778642498861881,0.001605262850666781,0.1321381366380441,0.040934528728356186,0.37709507206894755,0.08063583440246364,0.5634838568466494,0.05418547246461674,0.37709507206894755,0.0,0.0,0.7963705123931103,0.0435755955005157,0.07901321164185715,8,False
