action_abs_mean,dones,frame,guidance_cost_after,guidance_cost_before,ik_error_max_m,ik_error_mean_m,pelvis_error_m,rewards,root_x,root_y,root_z,target_body_error_mean,time_s,torso_error_m,trace_reference_error_max_m,trace_reference_error_mean_m
0.023463043801171205,1.0,15,0.13955437048506358,0.1396407429585212,0.441695666866168,0.12784823200854278,0.0,0.003426975213854138,0.4205506331803805,-0.4329412687063745,0.7592235998746281,0.3340843676326004,0.5,0.004491087485683252,0.7754877926854317,0.33132917513477184
0.025487706222818263,1.0,16,0.12345070927870569,0.12353569378698857,0.4249564046123899,0.12739571662266796,0.0,0.008030018906102804,0.15938246114084115,-0.18148345865292687,0.7817469494114474,0.34149982967727166,0.5333333333333333,0.004370457003367995,0.7774878300880486,0.3362417008437963
0.024461630852125535,1.0,17,0.10659333411396744,0.10667099607880237,0.4126990175606184,0.13918888711098035,0.0,0.016796924912252507,0.0035693091433702693,-0.0198779940638351,0.7914223065620541,0.34795314670936567,0.5666666666666667,0.006742394823000552,0.7916711195861894,0.345998415413432
0.019490658378182917,1.0,18,0.09351891772054087,0.09358244707895017,0.3750617385493966,0.13858019793238835,0.0,0.029226150488136593,0.009791205811391025,-0.02383084402716239,0.7842544938514386,0.35239230816507655,0.6,0.005263452527902028,0.7866741455068189,0.35191107676367706
0.027736405732072804,1.0,19,0.07901213815921135,0.079070851057436,0.41961749765465745,0.11939384048193409,0.0,0.01897899064760166,0.015150712186964288,0.014023073780908335,0.7903369054496951,0.35301291358497466,0.6333333333333333,0.001906548970521681,0.7747802062676722,0.3518087692474901
0.02981131525092109,1.0,20,0.07629986293199068,0.0763579267502362,0.46771715591692326,0.1347856841850883,0.0,0.019172373877004417,0.04256021004078913,0.0606529154962049,0.7897092445125028,0.3473539742701303,0.6666666666666666,0.0023237384086299243,0.7652873622048605,0.31898959900232077
0.021459487559302902,1.0,21,0.09054689006444336,0.0906090730083546,0.7215570196346004,0.27290332307107407,0.0,0.037046157645024225,0.1014491195203465,0.11455879800170976,0.7778834671379463,0.3332365982251072,0.7,0.006248923095388764,0.7611830134568776,0.3246207539842339
0.024629217873271426,1.0,22,0.09677049364969299,0.09683866848658877,0.4746214460340045,0.17723591416979373,0.0,0.01496977718725371,0.05172083825121881,0.07868459606688383,0.7717830530784708,0.3287387766392035,0.7333333333333333,0.003330721419060759,0.7558452261850718,0.2893354639247466
0.026701734760124857,1.0,23,0.10905151510557248,0.10913384574691545,0.4058879148424366,0.11789301097989159,0.0,0.003391395978430473,0.0007782693255385456,0.029734438525840495,0.7718858002023335,0.3338617602143362,0.7666666666666667,0.0017505429384159037,0.7692505658949403,0.3236723057234911
0.02532655872271826,1.0,24,0.1316956988554489,0.13180417333520064,0.4834702627872533,0.14037947313104573,0.0,0.013836000353214051,-0.03504749793219134,-0.02487968263902872,0.7804262460207355,0.3519558084170377,0.8,0.0020658454486759286,0.7899534322195615,0.3488062876514485
0.025306328894665883,1.0,25,0.1083954471787791,0.10847862997405518,0.4441666101979453,0.1500194598883276,0.0,0.0247967260804666,-0.009060494800851238,-0.032216264499156405,0.7777530504494308,0.3523008273146997,0.8333333333333334,0.005050541784942944,0.7977382985293562,0.3491240673009909
0.023542496269954607,1.0,26,0.08972963654251566,0.08979200337803975,0.3848894857632208,0.1316497576064118,0.0,0.03174591575539723,0.0006709852585681207,-0.022479896290530623,0.780570204911094,0.34521998528117326,0.8666666666666667,0.004750816743606284,0.7843005187430424,0.33537117090593177
0.018744676658066443,1.0,27,0.08723401011098467,0.08729252979192542,0.3946590626091595,0.1282293105044911,0.0,0.032212726921175,-0.027298153691275924,0.005374150678415922,0.7942708619187829,0.3297201258302531,0.9,0.0023034081011420915,0.7736810169907508,0.3256164982912552
0.01808097736208901,1.0,28,0.10168463937556553,0.10175540220233004,0.4587767816181893,0.1346126501289901,0.0,0.03954561620552447,0.016142374638857843,-0.033339831505161496,0.7856218525455365,0.33283974811069683,0.9333333333333333,0.004222329129738712,0.7642941943506432,0.3294880545199064
0.019502191652931697,1.0,29,0.11194227214379937,0.11202406489968565,0.47298349153261376,0.13570295709069766,0.0,0.038242310011771946,0.0322897253197129,-0.04738599833988824,0.7815327092109119,0.339992149502769,0.9666666666666667,0.0038038610545932583,0.7603785397371499,0.3322852704803574
0.023478847739591614,1.0,30,0.11121325118504548,0.1113003053451434,0.44686699935486374,0.16046696426233714,0.0,0.02080035451094404,-0.014073474370025943,-0.0044652812788575635,0.7902990789349732,0.3496284113163937,1.0,0.000699047883856503,0.7811326480633476,0.34636541041721686
0.030544456496901122,1.0,31,0.09389930731204148,0.0939736119523346,0.4296859900352565,0.13374844413323508,0.0,0.020195068148501995,-0.03273703526282362,0.01840480351882812,0.7965922281311987,0.3525637017857524,1.0333333333333334,0.004662700230531703,0.7581169150979932,0.34763743367099126
0.03404246639037185,1.0,32,0.08210489416042786,0.08217003813764301,0.4353779610925052,0.1301973614593027,0.0,0.025056843394890657,-0.035880438274058846,0.02479872112587626,0.8012830251309282,0.35396554057210483,1.0666666666666667,0.005883139529254735,0.7650073629795798,0.3524094523922801
0.030317273530237932,1.0,33,0.0847530024155211,0.08482037655561166,0.49731262077900845,0.12040527349309216,0.0,0.03501800680844182,-0.018985548896719228,0.007330951551577002,0.8037980159035238,0.35448459985527003,1.1,0.0037964236545314682,0.7692516597644695,0.35372745482921397
0.026805650110964255,1.0,34,0.08425893978047742,0.0843251090173201,0.4802088139940121,0.14125288890315119,0.0,0.04046375894367296,0.5181066143909313,-0.12567094216363828,0.7926093941276482,0.33909550123331544,1.1333333333333333,0.002525758283693784,0.7723197072733505,0.33601514750340716
0.0256670226813823,1.0,35,0.08333539695609651,0.08339864503434612,0.46802688489374883,0.1528632520419509,0.0,0.03455274605206758,0.7195118974628774,-0.16991201654607543,0.7859816638823341,0.33285938213291044,1.1666666666666667,0.0014736441441611991,0.7713611791153987,0.32925407423296754
0.028950918971961212,1.0,36,0.08262925618276298,0.08268746043366686,0.43997599137139515,0.14448913179717324,0.0,0.008621920339912555,0.11479135730899226,-0.008220587041901373,0.7924828210758472,0.34916890444097115,1.2,0.0011299755581039822,0.7784733125306621,0.34735182548934773
0.02849905951185057,1.0,37,0.08289860632013371,0.08295589443171741,0.5261739357047368,0.13559452531371569,0.0,0.021272816543855162,-0.2968045271692459,-0.003926098213960363,0.7799526068043868,0.34467517778708834,1.2333333333333334,0.0025079660333423444,0.783736378371124,0.33804009558640075
0.02947691975696579,1.0,38,0.08529409057645329,0.08535538172403262,0.558591650528801,0.14147851671471876,0.0,0.02883078438128228,-0.41767919884127735,-0.02538010047412658,0.7714746687353852,0.3423492034984325,1.2666666666666666,0.003995683769074109,0.7875903571864248,0.3365443639544102
0.03477043633604368,1.0,39,0.0915868388020116,0.09166042798744278,0.4194036089371138,0.11298164574646063,0.0,0.01126124539136689,-0.028709279559967826,-0.037845490786572594,0.7784871711231818,0.3524094237251112,1.3,0.0008794422806300725,0.7822711655816809,0.34920394036084107
0.026366150002503433,1.0,40,0.08784254783046802,0.08791069035938959,0.43072063592634163,0.1541935132868967,0.0,0.022646984933794634,0.8264360527003941,0.07495533440983927,0.762484131385064,0.3292990749025663,1.3333333333333333,0.0035809783844024013,0.7774537688318303,0.31623429652536245
0.027743069201973412,1.0,41,0.0970125427689479,0.09708261240962364,0.47307798087252956,0.19124224727722597,0.0,0.03081411662571677,1.249396559191173,0.14641887871320353,0.7527094967912195,0.31430677621561065,1.3666666666666667,0.003741883101922861,0.779564746277998,0.30793325323903925
0.05620804357701246,1.0,42,0.13831195985288533,0.13840772828838055,0.4520917193860264,0.1404881361880444,0.0,0.019024775958804682,0.5382794666794771,0.07296965861141323,0.7666398754098632,0.33164428987588,1.4,0.006573270868408759,0.7582901582474806,0.3277921722826971
0.04618466179195658,1.0,43,0.12477845759991824,0.12487228088628485,0.45795328119673134,0.13853222917511232,0.0,0.01970033216516264,0.17547002832979935,0.03970680304518796,0.7721992308950105,0.34395163375179055,1.4333333333333333,0.003545121482051641,0.7770090704732339,0.3335198152171574
0.033792938107836214,1.0,44,0.10130550848415543,0.1013882006528914,0.5358785179762885,0.1500918482704264,0.0,0.021260234811457338,-0.013875472098008195,0.017711168076772525,0.7778737760068047,0.35261185623224167,1.4666666666666666,0.004502535385570585,0.7793408403699914,0.34698981626202213
0.03627349239647521,1.0,45,0.08408614895192444,0.08415136574238603,0.523603752639841,0.1276530019370361,0.0,0.018270476482692432,0.008018705033529194,0.00019195718112045498,0.7882167077011414,0.3556236738882511,1.5,0.001443342515796503,0.7853340953254261,0.3519926785325685
0.036486675344689655,1.0,46,0.08011603413485738,0.08017264568726044,0.49799687005756316,0.12594183845158605,0.0,0.008761154728338024,0.29099330246938027,0.0637712418864002,0.7867800299999178,0.3461504571952905,1.5333333333333334,0.005733085005888759,0.7657296806678255,0.33884775811787504
0.034961821026021495,1.0,47,0.08647223445846136,0.0865281793747288,0.5523944371945269,0.15827633574390845,0.0,0.00409458921537765,0.35735458460841824,0.28802705690563357,0.7821281085035583,0.3359719587195424,1.5666666666666667,0.007806912470382814,0.7571758077444074,0.33357574676355567
0.030608036237994938,1.0,48,0.10977190313134788,0.10984101144800197,0.6487548473560204,0.17993828238384815,0.0,0.015159270968827429,-0.2612626703252743,0.8523846320426253,0.776880550092472,0.33171651125750723,1.6,0.005510352316244639,0.7402881985475528,0.32999125437673715
0.02767737562413471,1.0,49,0.10697951264065467,0.1070541854624228,0.5261995378544484,0.15959895026942245,0.0,0.014268354419411433,-0.19709649996496045,0.4932623811248694,0.7807528153559679,0.3436249740803427,1.6333333333333333,0.004647467099291912,0.7472676406797478,0.3301057131417857
0.028252063671703586,1.0,50,0.09608513000680505,0.09615993257487539,0.43130702127374493,0.1620778509431619,0.0,0.01147465616099553,0.07566798582075669,0.09043696240619442,0.7831421517051408,0.35189670895149555,1.6666666666666667,0.002566556846464485,0.7861714320260149,0.34464945502777933
0.03689862395282044,1.0,51,0.08268922895923228,0.08275546691067238,0.3838007807763116,0.1479612693851718,0.0,0.012222307138891685,0.4050425692795371,0.22866684357679198,0.7752289997708294,0.3392962788154925,1.7,0.0032814310147449895,0.7788541188127736,0.3331289107300481
0.03108011825810829,1.0,52,0.07367553540354052,0.07373302554367381,0.3910236002967316,0.13420019877006714,0.0,0.013516455030023121,0.2376422020285197,0.11658556598398384,0.7621985182730286,0.3343609124090199,1.7333333333333334,0.0041907492196101934,0.7726380067309435,0.3289739100524419
0.022559226940661863,1.0,53,0.06627114770938133,0.06632056932705548,0.43470220425281325,0.13765220260458266,0.0,0.01386251147081432,0.00719084463524062,-0.00863592451093983,0.7606747648232765,0.33678123939010773,1.7666666666666666,0.0032065481665537196,0.77279284172159,0.33349688371230346
0.018402375177146317,1.0,54,0.059736374890087415,0.05977976122219735,0.5279833822271808,0.14394971089613315,0.0,0.011132409497431755,0.009105705871829616,0.034869126129256744,0.7952435355143984,0.3533104352138622,1.8,0.0036909972180916403,0.7808076617935604,0.3504953297409304
0.01932036474695582,1.0,55,0.07043852844588736,0.0704933478349699,0.403991024913322,0.1454261261995942,0.0,0.02622826215302884,0.0023456831526982294,0.009103661324239953,0.7938463314869888,0.35579394358303607,1.8333333333333333,0.002285875984756631,0.7828126234843025,0.34675462935002205
0.022758871901838413,1.0,56,0.08573353473088782,0.08579951982721182,0.4155762347616097,0.16534013607835638,0.0,0.04144685403474987,0.0005131604913247685,-0.022170500715734127,0.7827644146364888,0.35422168788240854,1.8666666666666667,0.0011406514333712043,0.7894858122147672,0.3485948579685716
0.028884540874104414,1.0,57,0.09835683021752491,0.09841663909781476,0.5182440406909167,0.16890533451576908,0.0,0.04014463671265308,0.021549079405405062,-0.004206900352110302,0.7769556265896838,0.35389516434584534,1.9,0.003709492667681079,0.7979054077696497,0.3484839890476854
0.029998044589148606,1.0,58,0.09250630279028085,0.09256871396422667,0.506781836966807,0.15042447384800275,0.0,0.024863156599961543,0.05067791740818613,-0.00516885974317913,0.7788311104997494,0.3530665527871563,1.9333333333333333,0.001619341766372843,0.7837897287974326,0.3489269881540667
0.028441316960483208,1.0,59,0.0833550301984052,0.08342128522478393,0.47559901102537344,0.1323444179114635,0.0,0.014720467945979733,0.10320149212743725,0.06761162258468809,0.7793625874614928,0.3486612745143789,1.9666666666666666,0.003655831007361679,0.7783172341558174,0.34083822257484986
0.023833341817713825,1.0,60,0.08387084560829706,0.08393530562553214,0.6396222585711359,0.19872512109987558,0.0,0.03630817508146583,0.22166437162853742,0.39687480792436175,0.7671863530951248,0.33337028885471803,2.0,0.008058373376089693,0.7874445240549708,0.3239719106902373
0.024331215142639553,1.0,61,0.08641470142356006,0.08648071617286296,0.6022249206741265,0.16820326651673148,0.0,0.0333521511065535,0.13554495742299752,0.2344438709766663,0.7807358418381826,0.343283479556209,2.033333333333333,0.006548315562318952,0.7657301245781127,0.32036422946942206
0.028110121515784847,1.0,62,0.08835777167421673,0.08842511732288884,0.5449818311999209,0.1701961478929749,0.0,0.02472805216045581,0.009572100692858021,-0.03291381881437481,0.7988924802278888,0.3580693234181351,2.066666666666667,0.004945485541172056,0.7868811931372082,0.3555311642808225
0.03674115595679511,1.0,63,0.08566353217862495,0.08572719880029192,0.46021085779731613,0.15496858942483388,0.0,0.02761533425784856,0.005038455865016066,-0.039926036868767154,0.8003844245770461,0.3577657443510663,2.1,0.00732386242971413,0.7726372371843,0.35476440365678386
0.03269114488018114,1.0,64,0.08511686140882943,0.08518197672868891,0.4991862048456306,0.14268143395390406,0.0,0.03345665658403082,-0.0068909995203925226,-0.028579026991646602,0.8019538387689399,0.35981222588925693,2.1333333333333333,0.002576657712396568,0.7713318666404028,0.35593338571946453
0.024880328744583523,1.0,65,0.08500558868017388,0.0850730186415409,0.5700088619421497,0.14687874953177144,0.0,0.03955539528338574,-0.020105696380768937,-0.018527609094944122,0.8010266599782592,0.362196366080728,2.1666666666666665,0.0040303135033004185,0.7890180154796403,0.3609677135534034
0.021608375693217163,1.0,66,0.08337400448747095,0.08343947131211615,0.5845908826374159,0.16702281465598356,0.0,0.042289107672886746,-0.02728579105821774,-0.040190067482419364,0.79067336371322,0.3623991279400271,2.2,0.005395471711880714,0.7971763523818534,0.36072314563369273
0.02721324241108238,1.0,67,0.08837346573316698,0.0884390323524485,0.5624052867744657,0.17073265087861983,0.0,0.024749007138251705,-0.03603791609356681,-0.007569725320307856,0.7858867483308958,0.36034686886653605,2.2333333333333334,0.0060537634916089916,0.7985860826238191,0.3555501143356467
0.03522658025335628,1.0,68,0.09272677152685174,0.09279275121362279,0.5018237642544822,0.1693048412128386,0.0,0.005021333296208707,-0.040153030953255966,0.019365948481788138,0.7793566048278044,0.3549031361041462,2.2666666666666666,0.007319960790827174,0.7845249745077298,0.3485576591820913
0.03792788357969646,1.0,69,0.08320641389867516,0.0832705738516587,0.38273062262616053,0.17790711746225601,0.0,0.010846890214590003,-0.02281580657131961,-0.06887104649320702,0.7563142653031977,0.3395489542548004,2.3,0.011463060058611606,0.7700289558445463,0.32964931260078434
0.03248180897869083,1.0,70,0.09313850348736509,0.09321472203081071,0.38161578408810204,0.1286357812159266,0.0,0.017454195448211973,-0.011318424218780179,-0.07420644412991186,0.7695041420996057,0.34159314559403403,2.3333333333333335,0.007714973600038002,0.7738357730151743,0.32206603605626255
0.026343561269193558,1.0,71,0.10600341839885924,0.10609125314417289,0.4563790079450321,0.14434824421634268,0.0,0.022022477222527717,-0.0005310854204579776,-0.04316569870350288,0.7918711377676982,0.34977165661038695,2.3666666666666667,0.0028598584732613687,0.7864871238865934,0.3491565242998311
0.0332233170441503,1.0,72,0.09344313119461387,0.09351324331521461,0.5072215934351999,0.1373873969938171,0.0,0.01603946140977683,0.01864214465519892,-0.014987366396378009,0.7832920423860275,0.3507227839897895,2.4,0.00020133382764091359,0.7874736488099529,0.3497644787513773
0.03475362297255371,1.0,73,0.09263422673688436,0.09269890441395394,0.4382565219396651,0.11237138813132073,0.0,0.010650570442140874,0.03513879325647404,-0.02911716061364254,0.7789509415892025,0.34532787360433476,2.433333333333333,0.002836131659499332,0.7812106405419412,0.338553397842238
0.03236604865665293,1.0,74,0.09512431083251215,0.0951889302324346,0.36661582805257303,0.11252222726515455,0.0,0.00946166994411058,0.05331969528328336,-0.08422319464933098,0.7738265019482653,0.33644304011340664,2.466666666666667,0.003852035220326983,0.771852574683416,0.3298804584545528
0.023316412396679212,1.0,75,0.086543820980928,0.08660613604404348,0.4763163248638429,0.1651792179766852,0.0,0.027246409143530714,0.08581832593891828,-0.240402633203961,0.7551536992822829,0.32526263528252497,2.5,0.0072854517322782225,0.773391981067405,0.3129265391902151
0.027097957640189303,1.0,76,0.09168440073662179,0.09175012176047447,0.42926399704675605,0.1534091490580898,0.0,0.016559459607144007,0.29944036647113037,-0.6458918653378738,0.6874485100828996,0.32780383231910665,2.533333333333333,0.00949330790159456,0.7402059941569686,0.3005629883075459
0.03501638209650543,1.0,77,0.10776429210181718,0.10784151751904777,0.49280631620184967,0.17788643260395004,0.0,-0.004478854573184509,0.4999690105296493,-0.9816180745177128,0.628313297418283,0.33797392919493663,2.566666666666667,0.009170977056107348,0.7553234770878122,0.33006846990094324
0.03041943661735823,1.0,78,0.14525650468196522,0.1453730818423502,0.38121161177501944,0.12731623044803167,0.0,-0.0040044600500793665,0.1420500717542757,-0.2723455158475061,0.7471948046992243,0.35187590414272385,2.6,0.0055629600462317194,0.7799198088464601,0.3371657459209988
0.028599004873089112,1.0,79,0.12504028942112433,0.12514350100322957,0.43480070786809466,0.14191264117318808,0.0,0.009217940542622788,0.019782036866469985,-0.018881405419556015,0.7858822436003483,0.3537518656864464,2.6333333333333333,0.004566470532761031,0.7842555708720389,0.3509126860731798
0.03031082506102819,1.0,80,0.08532763085014844,0.08539501702068651,0.47306721481502484,0.14289698518654095,0.0,0.026065236641994293,0.018896405869277565,-0.005797282699288025,0.781922307205625,0.35023594048612633,2.6666666666666665,0.003917779000720073,0.7891451719922731,0.34935935958858416
0.044142923220361514,1.0,81,0.1134570312327425,0.11352299326379472,0.42696556117939205,0.14849643544037297,0.0,0.023881899769561066,-0.011319655555825162,0.030835396180837853,0.7799979782847891,0.35297669692666067,2.7,0.002900507265919838,0.7885988533979613,0.3510663574881491
0.04226499271552114,1.0,82,0.10951675102944347,0.10958070880453394,0.44345203164896774,0.15638390131462065,0.0,0.02435025717971852,-0.0140940818919038,0.013711655914849488,0.7864230387991415,0.3550073025221283,2.7333333333333334,0.0025128314330163143,0.7904465671937654,0.3522200647206178
0.032314059127512104,1.0,83,0.08971577565826656,0.08977796309907611,0.4777317383012348,0.15933426006376253,0.0,0.027274920847806233,-0.027929412727898097,-0.006653882936472445,0.7943664570162715,0.35479466102702045,2.7666666666666666,0.004461460277634599,0.7901405682302666,0.35216563639669024
0.028053873187482797,1.0,84,0.08564331528537793,0.08570747575276683,0.46433685193864843,0.12036345933360479,0.0,0.036502099830350174,-0.21880988892839673,0.154376752027423,0.7808752276318642,0.34236530564675627,2.8,0.0012420606514853777,0.7577776042680261,0.33575267426606475
0.026485861554940985,1.0,85,0.09242179012444604,0.0924939298151861,0.4497519445602282,0.15996060553700947,0.0,0.029329399036903226,-0.00498826181171913,-0.05046654540738277,0.7720983380198745,0.33360752045179,2.8333333333333335,0.0002920059911429988,0.755443654452211,0.31019210953931314
0.02694123302210941,1.0,86,0.10366122265302793,0.10374304220777315,0.7015872194732165,0.23592321357195495,0.0,0.013606786827467642,0.36460948001203625,-0.3884537561665955,0.7684122054507843,0.32954655883041406,2.8666666666666667,0.0009114016684363717,0.7462980924194158,0.31826434501255124
0.030419518171347068,1.0,87,0.09932400090391758,0.09940110299661589,0.48513458723591973,0.15780890985588517,0.0,0.007842744822989325,0.07358522858379385,-0.07144118186692061,0.7816483556295025,0.34416600338334763,2.9,0.00487225521005961,0.7524550131670672,0.3109315414986371
0.034050298087249076,1.0,88,0.09175754980679879,0.09182935760653102,0.5486169656818917,0.15113942124461383,0.0,0.009850485847727738,-0.03651389553479205,0.019937717818337877,0.7938023589236167,0.35254429443376367,2.933333333333333,0.005683621738709725,0.7861597889567364,0.344547762381511
0.03730736884448204,1.0,89,0.08374753537979851,0.08381367814965665,0.5087008878362977,0.1361331899984128,0.0,0.01698600541476688,-0.03403583930635252,-0.021055576024381725,0.8033605399800834,0.35451354959228776,2.966666666666667,0.004152661305006329,0.7827234577787817,0.353272913773604
0.036508592248029326,1.0,90,0.08964414536156474,0.08970459651840823,0.40559164030217965,0.12655955456198312,0.0,0.025623050416697386,-0.05513763796114979,0.03646793230571575,0.7965016468596087,0.3355434775883477,3.0,0.00431277275650498,0.7769129224718407,0.33098842879143403
0.029361266941495913,1.0,91,0.09741923229598785,0.0974840432206347,0.37509678294483395,0.12061069282070355,0.0,0.026751747914903156,-0.032121242785241505,0.06358434483077052,0.7863758393544662,0.3261672610163954,3.033333333333333,0.003840935979556965,0.7730195379375302,0.3218341995514911
0.019541638449066766,1.0,92,0.10363248768853704,0.10370628359854075,0.3763448656723267,0.14849269140879656,0.0,0.023196043732901725,0.013231571340613847,0.0681961302485789,0.7755982976713797,0.32470590214686834,3.066666666666667,0.004194444060039766,0.7837888053346665,0.32417715056159857
0.025857724265956623,1.0,93,0.08145878918651497,0.08151998047308309,0.4282096188687744,0.16882334163070406,0.0,0.02342837379378306,-0.01575175395654392,0.052679025358572405,0.7803849887210701,0.3377690391577696,3.1,0.005401193832764013,0.7796667400420717,0.33604561487739754
0.027288594231308173,1.0,94,0.08160527619659766,0.08166754292220472,0.5083629595204123,0.186843384600923,0.0,0.025191942582483542,-0.08171100615791317,-0.5119530991765188,0.7866494498964407,0.33943577751284987,3.1333333333333333,0.007453267855591141,0.7734274329496578,0.3051888424529725
0.026330854154641953,1.0,95,0.09563023646783196,0.09570124876459356,0.785609861343885,0.27181136855226123,0.0,0.026979689135782494,-0.10440185281110383,-1.2535424574977398,0.7924027535856966,0.3333436805580666,3.1666666666666665,0.010643423116478892,0.7707090395815068,0.32541986670617035
0.03843929849249737,1.0,96,0.08540897474588964,0.08546387646471747,0.5976549890769789,0.22088533625664522,0.0,0.01600923114570328,0.7053091778255975,0.5679412809405768,0.7794526972059154,0.3315886462186121,3.2,0.009828858346633718,0.7409900664167304,0.2975725316859915
0.036334440477175815,1.0,97,0.09984556880918535,0.0999130149826175,0.6667231490606851,0.2532971939219452,0.0,0.01873944436753778,0.48826285990946583,1.13976926739869,0.773696966585444,0.33321437538333887,3.2333333333333334,0.007763155014527596,0.7783450577384339,0.3315899896689659
0.024387187202085627,1.0,98,0.1294712289537248,0.1295699339633796,0.7320183562272338,0.2642893783403559,0.0,0.030549898063286934,-0.4538201499887979,0.7576224723279102,0.7690442350500148,0.3371979087790296,3.2666666666666666,0.005896118288469954,0.78576359569714,0.3361105198751758
0.025059329117658676,1.0,99,0.10951052947936442,0.10959847926894373,0.6588753333583657,0.24749448032441487,0.0,0.024217142891512125,-0.6903093113400103,0.18373645954912388,0.7010452140678539,0.3384250423026775,3.3,0.007141653586857517,0.7660328376588968,0.33273536509668766
0.02763623386654661,1.0,100,0.10884867950377851,0.10893771591656451,0.5621468286193175,0.19592828131118448,0.0,0.015945345966066615,-0.5082382811254165,-0.06361267908179685,0.7165919702939835,0.3437370636017126,3.3333333333333335,0.006072396431250254,0.7741604680070884,0.3343132467733478
