backend,claim_level,component,max_ms,mean_ms,median_ms,min_ms,p95_ms,repeats,stdev_ms,warmup
pytorch_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_encoder,0.12137368321418762,0.1040798844769597,0.10835612192749977,0.08884817361831665,0.11891494505107403,120,0.010962007232804868,20
pytorch_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_decoder,0.09713228791952133,0.08561400851855676,0.08589541539549828,0.07898826152086258,0.09029414504766464,120,0.002903503663124315,20
pytorch_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,state_latent_denoiser,0.9690616279840469,0.7758502149954438,0.7447046227753162,0.6580222398042679,0.9356128517538309,120,0.09753507030129278,20
onnxruntime_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_encoder,0.08974038064479828,0.07652745892604192,0.07597822695970535,0.07027946412563324,0.08187880739569664,120,0.00318038993734351,20
onnxruntime_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_decoder,0.0791577622294426,0.0637658949320515,0.06295507773756981,0.05964003503322601,0.07057245820760727,120,0.003274873515083595,20
onnxruntime_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,state_latent_denoiser,0.888126902282238,0.7267234614118934,0.686469953507185,0.6324350833892822,0.8723956532776356,120,0.08530338478955216,20
onnxruntime_cpu,local_cpu_onnxruntime_sequential_pipeline_microbenchmark,onnxruntime_pipeline_sequential,1.0985536500811577,0.8950350224040449,0.8559999987483025,0.7926831021904945,1.0509554296731949,80,0.09193708229950008,10
onnxruntime_cpu_threadpool,local_cpu_onnxruntime_async_threadpool_throughput_probe,onnxruntime_pipeline_async_thread_pool,,0.31828120118007064,,,,80,,0
