log_path,size_bytes,modified_time
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/seed_group_2_process.log,6763,2026-06-20T12:35:27.938798
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23370,2026-06-20T12:19:11.648787
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23370,2026-06-20T13:31:46.375279
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23371,2026-06-20T13:09:57.552497
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23411,2026-06-20T13:24:31.345037
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/seed_group_3_process.log,6763,2026-06-20T13:33:31.624790
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23370,2026-06-20T13:17:20.158193
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23370,2026-06-20T14:00:22.531907
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23370,2026-06-20T13:38:56.941458
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23410,2026-06-20T13:53:22.017872
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/seed_group_4_process.log,6763,2026-06-20T14:02:00.877318
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23370,2026-06-20T13:46:11.346375
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23294,2026-06-20T06:02:09.632153
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23294,2026-06-20T05:40:28.197468
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23334,2026-06-20T05:54:52.401879
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23294,2026-06-20T05:47:42.915715
logs/tracking_g1_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval_wrapper.log,6239,2026-06-20T06:03:50.505601
logs/tracking_g1_official_csv_loop_full_bundle_teacher_rollout_dataset/tracking_g1_resource_adjusted_teacher_rollout_dataset.log,37441,2026-06-20T03:47:39.061820
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance1_subject1_task_eval.log,14283,2026-06-19T21:49:05.075603
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance1_subject2_task_eval.log,14283,2026-06-19T21:50:58.985238
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance1_subject3_task_eval.log,14283,2026-06-19T21:52:50.120092
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance2_subject1_task_eval.log,14283,2026-06-19T21:54:39.256399
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance2_subject2_task_eval.log,14283,2026-06-19T21:56:27.533953
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance2_subject3_task_eval.log,14283,2026-06-19T21:58:21.731592
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance2_subject4_task_eval.log,14283,2026-06-19T22:00:18.639246
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/dance2_subject5_task_eval.log,14283,2026-06-19T22:02:12.426902
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fallAndGetUp1_subject1_task_eval.log,14297,2026-06-19T22:03:52.532339
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fallAndGetUp1_subject4_task_eval.log,14297,2026-06-19T22:05:37.461489
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fallAndGetUp1_subject5_task_eval.log,14297,2026-06-19T22:07:20.755327
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fallAndGetUp2_subject2_task_eval.log,14297,2026-06-19T22:08:54.682876
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fallAndGetUp2_subject3_task_eval.log,14297,2026-06-19T22:10:29.754039
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fallAndGetUp3_subject1_task_eval.log,14297,2026-06-19T22:12:13.499528
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fight1_subject2_task_eval.log,14283,2026-06-19T22:13:55.080986
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fight1_subject3_task_eval.log,14283,2026-06-19T22:15:28.773648
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fight1_subject5_task_eval.log,14283,2026-06-19T22:17:09.955782
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fightAndSports1_subject1_task_eval.log,14301,2026-06-19T22:18:58.597341
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/fightAndSports1_subject4_task_eval.log,14301,2026-06-19T22:20:51.010954
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/jumps1_subject1_task_eval.log,14283,2026-06-19T22:22:38.088491
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/jumps1_subject2_task_eval.log,14283,2026-06-19T22:24:16.321901
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/jumps1_subject5_task_eval.log,14283,2026-06-19T22:25:50.215248
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/run1_subject2_task_eval.log,14279,2026-06-19T22:27:38.184798
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/run1_subject5_task_eval.log,14279,2026-06-19T22:29:27.943551
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/run2_subject1_task_eval.log,14279,2026-06-19T22:31:16.376313
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/run2_subject4_task_eval.log,14279,2026-06-19T22:32:53.449322
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/sprint1_subject2_task_eval.log,14285,2026-06-19T22:34:34.254768
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/sprint1_subject4_task_eval.log,14285,2026-06-19T22:36:20.462453
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk1_subject1_task_eval.log,14281,2026-06-19T22:38:07.411205
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk1_subject2_task_eval.log,14281,2026-06-19T22:39:46.811254
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk1_subject5_task_eval.log,14281,2026-06-19T22:41:25.608671
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk2_subject1_task_eval.log,14281,2026-06-19T22:43:11.313343
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk2_subject3_task_eval.log,14281,2026-06-19T22:45:05.911833
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk2_subject4_task_eval.log,14281,2026-06-19T22:46:54.194911
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk3_subject1_task_eval.log,14281,2026-06-19T22:48:41.674929
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk3_subject2_task_eval.log,14281,2026-06-19T22:50:24.944411
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk3_subject3_task_eval.log,14281,2026-06-19T22:52:06.617109
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk3_subject4_task_eval.log,14281,2026-06-19T22:53:50.207357
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk3_subject5_task_eval.log,14281,2026-06-19T22:55:21.358479
logs/tracking_g1_official_csv_loop_full_dataset_task_eval/walk4_subject1_task_eval.log,14281,2026-06-19T22:57:07.046181
logs/tracking_g1_official_csv_loop_guided_action_rollout_probe/tracking_g1_official_csv_loop_guided_action_rollout_probe.log,18694,2026-06-19T13:57:02.790438
logs/tracking_g1_official_csv_loop_policy_rollout_video_capture/tracking_g1_official_csv_loop_policy_rollout_video_capture.log,19363,2026-06-19T13:35:27.206576
logs/tracking_g1_official_csv_loop_ppo_checkpoint_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,18380,2026-06-19T11:02:49.195155
logs/tracking_g1_official_csv_loop_ppo_checkpoint_multiseed_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,18874,2026-06-19T17:50:21.510055
logs/tracking_g1_official_csv_loop_ppo_training_run/tracking_g1_resource_adjusted_ppo_training_run.log,607808,2026-06-19T10:49:00.653952
logs/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23177,2026-06-19T15:53:51.597747
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23322,2026-06-19T18:48:40.440266
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23322,2026-06-19T18:27:29.326025
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23362,2026-06-19T18:41:38.230207
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/seed_group_1_process.log,6134,2026-06-19T18:50:17.389657
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23322,2026-06-19T18:34:30.288066
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23322,2026-06-19T19:17:15.724881
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23322,2026-06-19T18:55:53.694483
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23362,2026-06-19T19:10:03.578680
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/seed_group_2_process.log,6134,2026-06-19T19:18:52.895116
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23322,2026-06-19T19:02:58.232576
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/single_task_gate/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,2175,2026-06-19T18:11:11.218544
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_multiseed_eval/single_task_gate_after_guard/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23386,2026-06-19T18:20:07.958314
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_rollout_eval/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23246,2026-06-19T16:38:06.835851
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_rollout_eval/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23246,2026-06-19T16:16:56.701624
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_rollout_eval/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23286,2026-06-19T16:31:01.273744
logs/tracking_g1_official_csv_loop_task_conditioned_latent_guidance_rollout_eval/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,23246,2026-06-19T16:23:53.535606
logs/tracking_g1_official_csv_loop_teacher_rollout_dataset/tracking_g1_resource_adjusted_teacher_rollout_dataset.log,37417,2026-06-19T11:28:36.733363
logs/tracking_g1_official_csv_loop_vae_closed_loop_rollout_eval/tracking_g1_official_csv_loop_vae_closed_loop_rollout_eval.log,681267,2026-06-19T14:38:52.081177
logs/tracking_g1_official_csv_loop_vae_closed_loop_rollout_video_capture/tracking_g1_official_csv_loop_vae_closed_loop_rollout_video_capture.log,20481,2026-06-19T14:57:21.340255
logs/tracking_g1_official_importer_export_fk_repaired_full_bundle_ppo_checkpoint_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17253,2026-06-21T18:05:47.087082
logs/tracking_g1_official_importer_export_fk_repaired_full_bundle_ppo_training_run/tracking_g1_resource_adjusted_ppo_training_run.log,1940112,2026-06-21T18:04:15.593770
logs/tracking_g1_official_importer_export_fk_repaired_full_bundle_task_eval/fk_repaired_full_bundle_task_eval.log,2136,2026-06-21T10:52:50.242305
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_endpoint_threshold_candidate_ppo_checkpoint_eval/endpoint_threshold_candidate_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17328,2026-06-22T11:43:00.433375
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_endpoint_threshold_candidate_ppo_training_run/tracking_g1_resource_adjusted_ppo_training_run.log,1937203,2026-06-22T11:41:48.284340
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17265,2026-06-21T20:47:58.626734
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_ee_termination_ablation/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17289,2026-06-22T05:59:34.843370
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_group_ablation/all_relaxed/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17301,2026-06-22T06:25:00.546336
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_group_ablation/ankles_only/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17301,2026-06-22T06:23:08.025527
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_group_ablation/wrists_only/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17301,2026-06-22T06:24:05.414780
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p3/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17317,2026-06-22T08:02:50.660537
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p35/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17319,2026-06-22T08:03:47.380624
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p4/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17317,2026-06-22T08:04:45.353362
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_endpoint_threshold_sweep/all_endpoint_threshold_0p5/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17317,2026-06-22T08:05:42.314273
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_target_refresh_no_advance/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17400,2026-06-22T02:07:08.845546
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17370,2026-06-22T00:56:47.876814
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup_seed_matched/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17383,2026-06-22T01:32:44.352305
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17289,2026-06-21T22:11:17.566470
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_policy_rollout_video_capture/tracking_g1_official_csv_loop_policy_rollout_video_capture.log,18461,2026-06-21T21:17:29.440146
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_training_run/tracking_g1_resource_adjusted_ppo_training_run.log,1935915,2026-06-21T20:46:21.661342
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance1_subject1_task_eval.log,13146,2026-06-21T19:13:47.904935
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance1_subject2_task_eval.log,13146,2026-06-21T19:14:28.410225
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance1_subject3_task_eval.log,13146,2026-06-21T19:15:07.826791
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance2_subject1_task_eval.log,13146,2026-06-21T19:15:47.935366
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance2_subject2_task_eval.log,13146,2026-06-21T19:16:28.574086
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance2_subject3_task_eval.log,13146,2026-06-21T19:17:08.760526
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance2_subject4_task_eval.log,13146,2026-06-21T19:17:53.545169
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/dance2_subject5_task_eval.log,13146,2026-06-21T19:18:28.678950
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fallAndGetUp1_subject1_task_eval.log,13160,2026-06-21T19:19:09.586260
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fallAndGetUp1_subject4_task_eval.log,13160,2026-06-21T19:19:49.182828
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fallAndGetUp1_subject5_task_eval.log,13160,2026-06-21T19:20:29.031400
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fallAndGetUp2_subject2_task_eval.log,13161,2026-06-21T19:21:09.295978
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fallAndGetUp2_subject3_task_eval.log,13160,2026-06-21T19:21:49.828395
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fallAndGetUp3_subject1_task_eval.log,13160,2026-06-21T19:22:29.685132
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fight1_subject2_task_eval.log,13146,2026-06-21T19:23:10.324973
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fight1_subject3_task_eval.log,13146,2026-06-21T19:23:49.558278
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fight1_subject5_task_eval.log,13146,2026-06-21T19:24:29.985545
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fightAndSports1_subject1_task_eval.log,13164,2026-06-21T19:25:10.501836
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/fightAndSports1_subject4_task_eval.log,13164,2026-06-21T19:25:50.492013
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/jumps1_subject1_task_eval.log,13146,2026-06-21T19:26:34.528645
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/jumps1_subject2_task_eval.log,13146,2026-06-21T19:27:10.137156
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/jumps1_subject5_task_eval.log,13146,2026-06-21T19:27:56.805826
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/run1_subject2_task_eval.log,13142,2026-06-21T19:28:41.266464
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/run1_subject5_task_eval.log,13142,2026-06-21T19:29:20.559028
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/run2_subject1_task_eval.log,13142,2026-06-21T19:30:03.079638
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/run2_subject4_task_eval.log,13142,2026-06-21T19:30:40.588176
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/sprint1_subject2_task_eval.log,13148,2026-06-21T19:31:19.944741
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/sprint1_subject4_task_eval.log,13149,2026-06-21T19:32:00.380781
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk1_subject1_task_eval.log,13144,2026-06-21T19:32:39.629063
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk1_subject2_task_eval.log,13144,2026-06-21T19:33:20.797359
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk1_subject5_task_eval.log,13144,2026-06-21T19:34:01.339057
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk2_subject1_task_eval.log,13144,2026-06-21T19:34:41.995641
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk2_subject3_task_eval.log,13144,2026-06-21T19:35:21.166224
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk2_subject4_task_eval.log,13144,2026-06-21T19:36:02.744799
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk3_subject1_task_eval.log,13144,2026-06-21T19:36:51.025492
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk3_subject2_task_eval.log,13144,2026-06-21T19:37:31.719162
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk3_subject3_task_eval.log,13144,2026-06-21T19:38:11.498647
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk3_subject4_task_eval.log,13144,2026-06-21T19:38:52.327742
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk3_subject5_task_eval.log,13144,2026-06-21T19:39:31.675797
logs/tracking_g1_official_importer_export_fk_repaired_robot_order_split_task_eval/walk4_subject1_task_eval.log,13144,2026-06-21T19:40:11.616371
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance1_subject1_task_eval.log,13134,2026-06-21T15:47:27.167976
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance1_subject2_task_eval.log,13135,2026-06-21T15:48:15.984326
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance1_subject3_task_eval.log,13134,2026-06-21T15:48:57.297269
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance2_subject1_task_eval.log,13134,2026-06-21T15:49:38.332916
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance2_subject2_task_eval.log,13134,2026-06-21T15:50:27.498563
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance2_subject3_task_eval.log,13134,2026-06-21T15:51:06.763127
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance2_subject4_task_eval.log,13134,2026-06-21T15:51:48.809850
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/dance2_subject5_task_eval.log,13134,2026-06-21T15:52:30.356326
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fallAndGetUp1_subject1_task_eval.log,13148,2026-06-21T15:53:17.710486
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fallAndGetUp1_subject4_task_eval.log,13148,2026-06-21T15:54:07.037714
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fallAndGetUp1_subject5_task_eval.log,13148,2026-06-21T15:54:47.530295
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fallAndGetUp2_subject2_task_eval.log,13148,2026-06-21T15:55:28.846888
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fallAndGetUp2_subject3_task_eval.log,13149,2026-06-21T15:56:16.419766
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fallAndGetUp3_subject1_task_eval.log,13148,2026-06-21T15:56:58.476067
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fight1_subject2_task_eval.log,13134,2026-06-21T15:57:38.704355
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fight1_subject3_task_eval.log,13134,2026-06-21T15:58:26.905443
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fight1_subject5_task_eval.log,13134,2026-06-21T15:59:06.860987
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fightAndSports1_subject1_task_eval.log,13152,2026-06-21T15:59:47.429278
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/fightAndSports1_subject4_task_eval.log,13152,2026-06-21T16:00:39.875351
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/jumps1_subject1_task_eval.log,13134,2026-06-21T16:01:26.325986
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/jumps1_subject2_task_eval.log,13134,2026-06-21T16:02:10.544652
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/jumps1_subject5_task_eval.log,13134,2026-06-21T16:03:10.693516
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/run1_subject2_task_eval.log,13130,2026-06-21T16:03:59.318213
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/run1_subject5_task_eval.log,13130,2026-06-21T16:04:48.403434
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/run2_subject1_task_eval.log,13130,2026-06-21T16:05:31.387742
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/run2_subject4_task_eval.log,13130,2026-06-21T16:06:17.724074
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/sprint1_subject2_task_eval.log,13136,2026-06-21T16:06:57.396769
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/sprint1_subject4_task_eval.log,13136,2026-06-21T16:07:36.897336
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk1_subject1_task_eval.log,13132,2026-06-21T16:08:18.301930
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk1_subject2_task_eval.log,13132,2026-06-21T16:08:58.114501
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk1_subject5_task_eval.log,13132,2026-06-21T16:09:36.911058
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk2_subject1_task_eval.log,13132,2026-06-21T16:10:18.931661
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk2_subject3_task_eval.log,13132,2026-06-21T16:11:01.388270
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk2_subject4_task_eval.log,13132,2026-06-21T16:11:47.212928
