frame,source_joint_index,time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
0,0,0.0,-0.001891837833339028,-0.0003596386545198225,0.7937928854162178,0.18783455062757953,0.04025793586584643
1,2,0.003971576690673828,-0.001891837833339028,-0.0003596386545198225,0.7937928854162178,0.18788260693866599,0.03754672547802329
2,4,0.008001089096069336,-0.002039379240011421,-0.0003648665732396264,0.7937396567042423,0.18793939530010464,0.034793359865755616
3,6,0.012062788009643555,-0.002196865792843745,-0.0003633343040887401,0.7936900069913504,0.1879936997012982,0.03381203640059664
4,8,0.015987634658813477,-0.0023665195820204914,-0.00035450336752042684,0.7936463324176891,0.18806172584651182,0.030470522160738193
5,10,0.019989013671875,-0.0025481937734901723,-0.00033834061929308786,0.7936133912730648,0.1881052202847184,0.026365330751888967
6,12,0.023999929428100586,-0.0027403845747856104,-0.0003149733514829805,0.7935905403558223,0.18813309014889268,0.022351947902091617
7,14,0.027991056442260742,-0.002943589156227518,-0.0002830289888595441,0.7935754290876605,0.18816462612022436,0.02460048185934409
8,16,0.03206682205200195,-0.003155605245472818,-0.0002425196997735831,0.7935681828794356,0.18819833363271882,0.024450181188575667
9,18,0.03598332405090332,-0.003374774001026728,-0.0001942482440672406,0.7935662314532249,0.1882171052962678,0.020783586146817783
10,20,0.03998255729675293,-0.0035997242811851124,-0.00013931134436188952,0.7935668991968162,0.18823839901346345,0.025351656841692227
11,22,0.0440058708190918,-0.0038309803078962713,-7.705114675044722e-05,0.7935653470673248,0.1882615509700905,0.02604799991441441
12,24,0.047995567321777344,-0.00406419019683787,-8.799242854715362e-06,0.7935589078617994,0.1882795754961613,0.022324273673865688
13,26,0.05227255821228027,-0.004301363042618867,6.549567995536482e-05,0.7935481126442634,0.18829156738627653,0.02071018521433118
14,28,0.056032419204711914,-0.004538445691102522,0.00014471376485020225,0.7935310402936873,0.1883107975756565,0.01952988550805583
15,30,0.06000041961669922,-0.0047788936956933694,0.00022998066623679839,0.7935052731539476,0.18832417950887184,0.02000536993226229
16,32,0.06400632858276367,-0.005015684176520763,0.00031836357148315437,0.7934704572004831,0.18832843104258967,0.023001414667493825
17,34,0.06799459457397461,-0.005255831203994728,0.00041076647449644834,0.7934261624096683,0.18834918251302263,0.02312346517734615
18,36,0.07199621200561523,-0.00549864115800247,0.000505950545601897,0.7933741141396241,0.18836032742324435,0.017915212653641557
19,38,0.07599425315856934,-0.00574751290033502,0.0006048226693688181,0.7933162028105147,0.18838528069042287,0.021349352784454823
20,40,0.07999992370605469,-0.005987278837761537,0.0007001603938831901,0.7932602949262219,0.18838447064250619,0.02077320277096768
21,42,0.08398795127868652,-0.0062340547405734855,0.0007986017442663852,0.7932038316487909,0.18839908174890424,0.019946843510265825
22,44,0.0879964828491211,-0.006483010648023803,0.0008985638584252451,0.7931497726563449,0.18841074149807763,0.02101215496604082
23,46,0.09199261665344238,-0.006735681413578748,0.001000832378022985,0.7931017979263941,0.18841415715999982,0.02175664864400209
24,48,0.09606194496154785,-0.00699317842761591,0.0011065404914334612,0.7930636859474942,0.18840739784154092,0.02483071394039896
25,50,0.09998679161071777,-0.007254827607445039,0.0012160901185496494,0.7930362418563328,0.1884034039208802,0.02094680098575893
26,52,0.10398745536804199,-0.0075207238884053475,0.0013299234314244808,0.7930233314816459,0.18841980772889783,0.02085536005425042
27,54,0.10798478126525879,-0.007792061730333703,0.001447962932321209,0.7930263135948799,0.1884136845945814,0.02360995063670622
28,56,0.11198258399963379,-0.008068177671927768,0.0015715962569885762,0.793045867799447,0.18841060315929192,0.02613325584840415
29,58,0.1159813404083252,-0.008350464885069466,0.0017017255829521326,0.7930827955652365,0.1884004543906736,0.02986393136309524
30,60,0.11998844146728516,-0.008642618994383634,0.0018402077617254609,0.793136585708628,0.18839878995866707,0.030495289299669194
31,62,0.12400603294372559,-0.008931969422100613,0.0019802443450710554,0.7932040231949494,0.18838832416503434,0.03105577146875319
32,64,0.12798690795898438,-0.009230651134711186,0.0021277285717275895,0.7932872759499241,0.1883597463306144,0.03510678009981097
33,66,0.13198232650756836,-0.009533986823440659,0.0022811124215840178,0.7933818640061765,0.18835415359002394,0.03522785221916977
34,68,0.13598060607910156,-0.009841414634529477,0.0024387362621522313,0.7934853755726156,0.18834564623127867,0.03336245323338642
35,70,0.1400623321533203,-0.010153658751464081,0.0026014563556088196,0.7935907995355127,0.18833521723291627,0.03396309339361073
36,72,0.1439816951751709,-0.01047111610955796,0.0027719783385199287,0.7936933170516407,0.18831023477782607,0.037518043331962465
37,74,0.14798593521118164,-0.010790759787596998,0.0029469525107734106,0.7937876573428188,0.18828773438169796,0.03917068708454375
38,76,0.15198516845703125,-0.011116244989646135,0.0031273303920970213,0.7938677672032299,0.1882838947755678,0.043410240030237315
