backend,claim_level,component,max_ms,mean_ms,median_ms,min_ms,p95_ms,repeats,stdev_ms,warmup
pytorch_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_encoder,0.20398199558258057,0.1469890664642056,0.14454079791903496,0.13366900384426117,0.159710505977273,120,0.00895632726097396,20
pytorch_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_decoder,0.5099279806017876,0.12300685824205478,0.11313799768686295,0.10293815284967422,0.14297030866146088,120,0.039630409828852145,20
pytorch_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,state_latent_denoiser,1.0370509698987007,0.942519431312879,0.9398134425282478,0.8943462744355202,0.9778013918548822,120,0.01963318046720928,20
onnxruntime_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_encoder,0.10455399751663208,0.09271747743089993,0.09216181933879852,0.08722953498363495,0.10040407069027424,120,0.0032049398137130817,20
onnxruntime_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,vae_decoder,0.09367149323225021,0.08386192688097556,0.08372263982892036,0.07310789078474045,0.08951430208981037,120,0.003470962027033558,20
onnxruntime_cpu,local_cpu_onnxruntime_or_pytorch_microbenchmark,state_latent_denoiser,1.0416144505143166,0.7721016649156809,0.7437416352331638,0.6775781512260437,0.8774887304753064,120,0.07412983387635723,20
onnxruntime_cpu,local_cpu_onnxruntime_sequential_pipeline_microbenchmark,onnxruntime_pipeline_sequential,1.7391545698046684,1.150653266813606,1.1021723039448261,1.036049798130989,1.35254287160933,80,0.1183506539594014,10
onnxruntime_cpu_threadpool,local_cpu_onnxruntime_async_threadpool_throughput_probe,onnxruntime_pipeline_async_thread_pool,,0.4256239742971957,,,,80,,0
