path	relative_path	exists	file_size	sha256	artifact_kind	motion_name	experiment_type	source	frames_rendered	backend	ffprobe_width	ffprobe_height	ffprobe_frames	ffprobe_duration	ffprobe_avg_frame_rate	claim_level	do_not_commit_large_video	notes
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_agile_C1985_merge2/official_agile_C1985_merge2_metrics.csv	official_mp4/res/official_agile_C1985_merge2/official_agile_C1985_merge2_metrics.csv	True	56628	8612de6df2b25614b5626e390d14a22066b81682a18337dfda9b5df0d1f828ab	metrics_csv	official_agile_C1985_merge2	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_agile_motion/C1985_merge2.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_agile_C1985_merge2/official_agile_C1985_merge2_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_agile_C1985_merge2/official_agile_C1985_merge2_mujoco_mcap_joint_replay.mp4	True	1047715	78da5fcbb469c6ed68cd08204ea6238134748cb9895eab9b73979eda71965910	mp4	official_agile_C1985_merge2	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_agile_motion/C1985_merge2.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_agile_C1985_merge2/official_agile_C1985_merge2_summary.json	official_mp4/res/official_agile_C1985_merge2/official_agile_C1985_merge2_summary.json	True	1840	6296b9a189f20588ec63b00e29d58324b7f164ac745b054d238ceac8fc7d5fec	summary_json	official_agile_C1985_merge2	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_agile_motion/C1985_merge2.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_keyframe.png	official_mp4/videos/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_keyframe.png	True	165751	504167b2a511c2e4d5c60bca1afdd510cb287935038a7b684fc6333187114f89	keyframe_png	official_run_rosbag2_2025_10_23_18_05_39	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/run_rosbag2_2025_10_23-18_05_39/rosbag2_2025_10_23-18_05_39_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_metrics.csv	official_mp4/res/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_metrics.csv	True	56851	eb90d04ca3ba40c52929643d9aa4d5232cb8d319eafb326f310d4d86d3955282	metrics_csv	official_run_rosbag2_2025_10_23_18_05_39	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/run_rosbag2_2025_10_23-18_05_39/rosbag2_2025_10_23-18_05_39_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_mujoco_mcap_joint_replay.mp4	True	1907660	8da01390fd4968c70ab119c5d6dc7ab9067deb6b0b9bb42ee33f54154d732e2b	mp4	official_run_rosbag2_2025_10_23_18_05_39	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/run_rosbag2_2025_10_23-18_05_39/rosbag2_2025_10_23-18_05_39_0.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_summary.json	official_mp4/res/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_summary.json	True	2010	d8a4dd7e20a2a14473732774985befb7ec5dcd2d10664c2b89eb85df80db0cc7	summary_json	official_run_rosbag2_2025_10_23_18_05_39	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/run_rosbag2_2025_10_23-18_05_39/rosbag2_2025_10_23-18_05_39_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_keyframe.png	official_mp4/videos/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_keyframe.png	True	164866	1c2a412c23c7b181a4c0eb84e194b928d92517b867e86d6d15a7a6cc92141fe2	keyframe_png	official_walk_rosbag2_2025_10_23_18_21_05	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/walk_rosbag2_2025_10_23-18_21_05/rosbag2_2025_10_23-18_21_05_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_metrics.csv	official_mp4/res/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_metrics.csv	True	56800	01801418622acdd590edd063208b40b9dc87f0156da9e4648b09c669fe365552	metrics_csv	official_walk_rosbag2_2025_10_23_18_21_05	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/walk_rosbag2_2025_10_23-18_21_05/rosbag2_2025_10_23-18_21_05_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_mujoco_mcap_joint_replay.mp4	True	1999940	5bde21e2beb3ff50c206b4bec50eeba683cf70110452ba6bb68774d432065047	mp4	official_walk_rosbag2_2025_10_23_18_21_05	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/walk_rosbag2_2025_10_23-18_21_05/rosbag2_2025_10_23-18_21_05_0.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_summary.json	official_mp4/res/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_summary.json	True	2020	e164a62921883e945d25b4fc30c867793270ee2f27998154385c52dfeafc725c	summary_json	official_walk_rosbag2_2025_10_23_18_21_05	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_walk_and_run/walk_rosbag2_2025_10_23-18_21_05/rosbag2_2025_10_23-18_21_05_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_zenodo_tkd_skill/official_zenodo_tkd_skill_keyframe.png	official_mp4/videos/official_zenodo_tkd_skill/official_zenodo_tkd_skill_keyframe.png	True	164375	34630f730f34cbab8505b5487d792698e7881c34c0a0b782059cc8611eaa20af	keyframe_png	official_zenodo_tkd_skill	official_released_data_mujoco_g1_csv_reference_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/ablation/tkd_skill.csv	332	osmesa						official released 36-column G1 reference data rendered in MuJoCo; kinematic replay, not policy closed-loop, not real robot	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_zenodo_tkd_skill/official_zenodo_tkd_skill_metrics.csv	official_mp4/res/official_zenodo_tkd_skill/official_zenodo_tkd_skill_metrics.csv	True	35197	01a0cd757cb8d06c5e87c3f86748d04fddb1eb4fb2206a7489058ce4d376081c	metrics_csv	official_zenodo_tkd_skill	official_released_data_mujoco_g1_csv_reference_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/ablation/tkd_skill.csv	332	osmesa						official released 36-column G1 reference data rendered in MuJoCo; kinematic replay, not policy closed-loop, not real robot	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_zenodo_tkd_skill/official_zenodo_tkd_skill_mujoco_reference_replay.mp4	official_mp4/videos/official_zenodo_tkd_skill/official_zenodo_tkd_skill_mujoco_reference_replay.mp4	True	1666598	bc27c9f365689185f18eb7fbe087d5f68e95595994970777547d28a0f100a6f3	mp4	official_zenodo_tkd_skill	official_released_data_mujoco_g1_csv_reference_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/ablation/tkd_skill.csv	332	osmesa	1280	720	332	11.066667	30/1	official released 36-column G1 reference data rendered in MuJoCo; kinematic replay, not policy closed-loop, not real robot	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_zenodo_tkd_skill/official_zenodo_tkd_skill_summary.json	official_mp4/res/official_zenodo_tkd_skill/official_zenodo_tkd_skill_summary.json	True	2177	bfd0f8c44f54685fea5e338b490c24e7c8a3239e42a755af3a0a82bf7c9f09fe	summary_json	official_zenodo_tkd_skill	official_released_data_mujoco_g1_csv_reference_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/ablation/tkd_skill.csv	332	osmesa						official released 36-column G1 reference data rendered in MuJoCo; kinematic replay, not policy closed-loop, not real robot	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
