source_path	relative_path	exists	file_size	sha256	category	official_mp4_use	required_or_optional	direct_video_candidate	large_file	line_count	sample_numeric	sample_columns	sample_finite	claim_level	notes
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/w_out/motion_3_failure_heatmap.png	Dataset_beyondmimic/adaptive_sample/w_out/motion_3_failure_heatmap.png	True	117772	0b02485bd32ad6d40f19b372a271808d6d1ebe537ca804c1f02b8f5c742b9074	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/w_out/motion_4_failure_heatmap.png	Dataset_beyondmimic/adaptive_sample/w_out/motion_4_failure_heatmap.png	True	115380	9a02c7aa281b5cd85197142ea64962f22f9afe8a8cf166f07864011a3af839f5	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo/motion_1_ckpt_failure_1bkfj89h_dance1.npy	Dataset_beyondmimic/adaptive_sample/wo/motion_1_ckpt_failure_1bkfj89h_dance1.npy	True	50744	9e8a44d812e9611e4ae46b6d8166f353791b1b84b150335df84029a97b25f00c	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo/motion_2_ckpt_failure_mqsdah3x.npy	Dataset_beyondmimic/adaptive_sample/wo/motion_2_ckpt_failure_mqsdah3x.npy	True	78520	596fe888c29755e4d9ef2ccefdf32a39a22a88505968c720c69524cdd4046432	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo/motion_3_ckpt_failure_89qlxhzd.npy	Dataset_beyondmimic/adaptive_sample/wo/motion_3_ckpt_failure_89qlxhzd.npy	True	19000	6806525961fc6480e37340f92f1b889985400677664412e398d18bc40f6901a9	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo/motion_4_ckpt_failure_tk234wae.npy	Dataset_beyondmimic/adaptive_sample/wo/motion_4_ckpt_failure_tk234wae.npy	True	7040	a5a99a704dbd1eba33259be329ebf4526d77c53e0855fdd9a9ba5c7d91bf0e60	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/all_mions_iter_number_matrix.csv	Dataset_beyondmimic/adaptive_sample/wo_out/all_mions_iter_number_matrix.csv	True	4800	82e46030eefd8cd5aa192712ea05e6c665d91169c139180aec26bdb7c15fdafa	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False	4	True	200	True	official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_iter_number_matrix.png	Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_iter_number_matrix.png	True	74201	54edda89f4d39cc91b47fdafce2c8207ae42adc56c77863028301e6917288315	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_iter_number_matrix_1.png	Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_iter_number_matrix_1.png	True	74360	2a92cba589bd2e28182327c5d4c00e2bae758a1661d40843fe887a46d135dab9	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_iter_number_matrix_normalized.csv	Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_iter_number_matrix_normalized.csv	True	7200	1ae0106ccc390399e21fb34db0b28cf8c69794bd2b7b04916bde407f73baf5e4	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False	4	True	200	True	official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_success_count_matrix.csv	Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_success_count_matrix.csv	True	5274	6a1cef3a66e177eab499be96307f1071347c49a57233d8c3efea1c9ccfcb0f71	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False	4	True	200	True	official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_success_count_matrix.png	Dataset_beyondmimic/adaptive_sample/wo_out/all_motions_success_count_matrix.png	True	65290	6efe8f8c0efcb8edb2b0e63336bacf3aff475ea9bf71755dc372716934bb685b	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/motion_1_failure_heatmap.png	Dataset_beyondmimic/adaptive_sample/wo_out/motion_1_failure_heatmap.png	True	124580	f294471aa8aa3ed6837927bd923c286d9505445d5436e58430edf609e035c084	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/motion_2_failure_heatmap.png	Dataset_beyondmimic/adaptive_sample/wo_out/motion_2_failure_heatmap.png	True	120849	112bb9a2123153fab728230467f3abd012fcad6882ae77339d77c7e2620819da	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/motion_3_failure_heatmap.png	Dataset_beyondmimic/adaptive_sample/wo_out/motion_3_failure_heatmap.png	True	118842	ed067510203ef0ec21c44335ddca2a93773167ddf2807689c04f00ec8970861c	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/adaptive_sample/wo_out/motion_4_failure_heatmap.png	Dataset_beyondmimic/adaptive_sample/wo_out/motion_4_failure_heatmap.png	True	76293	458c39ee3d43d18016cd993e084edf3f105c40861eac59c2a6f450443e69c179	adaptive_sampling_metric	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Adaptive sampling/failure heatmap metric data; not a robot motion trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/base_imu/export_imu_csv.py	Dataset_beyondmimic/base_imu/export_imu_csv.py	True	1629	12903e6c4b9a2f5f501cf604bfeb63207e0607ba7e08723856e6333a8f58c088	real_robot_imu_csv	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Real robot IMU data for paper-curve reproduction; not a G1 qpos trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/base_imu/imu_data_plots2.png	Dataset_beyondmimic/base_imu/imu_data_plots2.png	True	1337702	3277cc2733d37388c943de4fa87b9945fc968b1e61c257d9ec5a8488a8cb5242	real_robot_imu_csv	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Real robot IMU data for paper-curve reproduction; not a G1 qpos trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/base_imu/plot_imu_csv.py	Dataset_beyondmimic/base_imu/plot_imu_csv.py	True	7368	1c90ab608e1c38b9ac7567d073b0d1ccbc3df2e33d65353e485eb07f06c8ae90	real_robot_imu_csv	plot_or_metric_overlay_only	optional	False	False					official_released_data_inventory	Real robot IMU data for paper-curve reproduction; not a G1 qpos trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/base_imu/rosbag_data_raw.csv	Dataset_beyondmimic/base_imu/rosbag_data_raw.csv	True	164012209	6263d0a7e4f01260188565ac654a2c6ec29fccbd6f6010ca1624f80788b0e45d	real_robot_imu_csv	plot_or_metric_overlay_only	optional	False	True					official_released_data_inventory	Real robot IMU data for paper-curve reproduction; not a G1 qpos trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/base_imu/rosbag_data_raw_base_imu.csv	Dataset_beyondmimic/base_imu/rosbag_data_raw_base_imu.csv	True	2064686	cfd89a992b3ec45d28600605c1f9c71ba825d71371ff16fa5328b53ae2fae3c9	real_robot_imu_csv	plot_or_metric_overlay_only	optional	False	False	50233	True	14	False	official_released_data_inventory	Real robot IMU data for paper-curve reproduction; not a G1 qpos trajectory.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/arma_global_err.png	Dataset_beyondmimic/plot_res/arma_global_err.png	True	95296	b6d988acd12f03c401488be52d2a5fb45d7dc15316ec249589eed8a236a85aad	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/arma_local_err.png	Dataset_beyondmimic/plot_res/arma_local_err.png	True	135781	20d6c45a20d9d39e228ff72c01634e43c1573d2a8f934784846794f492fba63c	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/delay_global_err.png	Dataset_beyondmimic/plot_res/delay_global_err.png	True	84392	ea0ec439f162a07a38ef111814aa9e1e26b196fc5ad14684b13475fcf08736d4	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/delay_local_err.png	Dataset_beyondmimic/plot_res/delay_local_err.png	True	131490	ae56d160787c5201948c9ab451ecea807263cf6c7214f7d4e7663e810bb2253a	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/hist_global_err.png	Dataset_beyondmimic/plot_res/hist_global_err.png	True	90608	6da4cf00ee88f3b06faca02f5329dd391d74d6872fc3e2dc338b7d1429f9126f	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/hist_local_err.png	Dataset_beyondmimic/plot_res/hist_local_err.png	True	130401	ed0cd36ce7bfd860334e6975f79504f699679a30e178958f7d2015c734ccfab8	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/imu_data_plots.png	Dataset_beyondmimic/plot_res/imu_data_plots.png	True	1360127	74153ec2eeed90eba615ca401e7ee4a9dc09355cbdd754281e4eb00d444f1c46	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/imu_data_plots2.png	Dataset_beyondmimic/plot_res/imu_data_plots2.png	True	1347018	29b4c89fcd7fcce0ec93aa99529336af7cae1f1a24250a2b65c6bdbec6bbb523	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/rot_global_err.png	Dataset_beyondmimic/plot_res/rot_global_err.png	True	80363	49ecf994c7691ea1e3a09c1b00a9fb4ffca742fb18285ab7091f3c342ab69874	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/rot_local_err.png	Dataset_beyondmimic/plot_res/rot_local_err.png	True	105194	c2ca3ec696bbeeae55ade801e66ede13aafd6a0e9eb3f6127ce1129ad89a79f0	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/wn_global_err.png	Dataset_beyondmimic/plot_res/wn_global_err.png	True	92777	5bdc68b03e37e38f96da764da9d95e2c6fddf08aadd28f46a73c54147d4c9728	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/plot_res/wn_local_err.png	Dataset_beyondmimic/plot_res/wn_local_err.png	True	169488	9959f997f0704b0df1c250da190854c6ac973760280796f3b8e811bfc51deea2	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/errors_plot.png	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/errors_plot.png	True	1304909	3feee96a4f0b414186a1d0fa428bcedfd5442bdb723776b2d716473458fff839	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/errors_plot_states.png	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/errors_plot_states.png	True	1225452	333d6180681fcc7796266b05ec791b2b598e42852dcab1bf194e51d81bca4ad8	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global/delay10_take1.csv	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global/delay10_take1.csv	True	777301	b7867ea17168d80546aaa0f884608953ebbaadcd04eebe1588e2b14103735383	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1025	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global/delay10_take2.csv	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global/delay10_take2.csv	True	1131949	15af4ee10ffba99049b1d5e0f23162ee6c013699b5f776ce48a3590e3c789a27	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1482	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global/delay10_take3.csv	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global/delay10_take3.csv	True	743213	a1b6103cbe48b7d36407a44b1fe757f159f65ec05fac1f79107ae378f18a0ffe	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	938	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview.png	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview.png	True	450839	821b09e82e5875bc6e3ba40b1effccd9f35b13f2f9b75ce37dc4dce79abdc2b3	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview_errors.json	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview_errors.json	True	1462	def1d23bb37d4ae174a11e7768c60c5ad1b792ae2821ce253284be56370fb023	support_or_plot_script	documentation_or_plotting	optional	False	False					official_released_data_inventory	Support metadata or plotting script.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview_errors_merged.png	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview_errors_merged.png	True	274740	772656cf9a431e566f8b8362b19b1db21d5275d9a077a07ee5794557e1244205	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview_traj.png	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/global_pose_overview_traj.png	True	247744	33cb4036f785462a073e9f9e62ab9f977f0918bf0fb0263c3e87b862f8153eb6	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/metadata.yaml	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/metadata.yaml	True	19558	aa3fbf3b406cddd6511da04a65cff4001c42d4d25fcb97502bb1592ed22edc62	support_or_plot_script	documentation_or_plotting	optional	False	False					official_released_data_inventory	Support metadata or plotting script.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/read_mocap.log	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/read_mocap.log	True	1366	84062fd14bcebe5ae051f31c6f4b83126592180415602a98f658c46f9febca0c	other	not_applicable	optional	False	False					official_released_data_inventory	Not currently used for MuJoCo MP4 generation.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/res.json	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/res.json	True	1472	10cf7ff1b41e96f30f4f62d10890e26d760994973fc8f241710fc9278cde69d1	support_or_plot_script	documentation_or_plotting	optional	False	False					official_released_data_inventory	Support metadata or plotting script.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/rosbag2_2025_10_22-03_36_03_0.mcap	Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/rosbag2_2025_10_22-03_36_03_0.mcap	True	1149660382	skipped_large_file	ros2_mcap	mujoco_joint_odom_replay_if_joint_odom_available	optional	False	True					official_released_data_inventory	ROS2 MCAP can be rendered as MuJoCo state replay when /joint_states and /odom are present.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/errors_plot.png	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/errors_plot.png	True	1595159	e9d3f525781722baa80d1c8b6e10f1ff98d2ca6711155e9c3a167da9be560b42	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/errors_plot_states.png	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/errors_plot_states.png	True	1173525	5dae0e1e8a1933f3abf12ab185a692ac6da6c4e70b5cb52a1d39a4baf96ae996	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global/delay2_take1.csv	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global/delay2_take1.csv	True	1097483	5fd44505caa1f3f9982c4d663c7a4624b9ce22255032953e1da71a2c21c7ae4e	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1282	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global/delay2_take2.csv	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global/delay2_take2.csv	True	859344	0a2c392acd814e3f15988ecaba3bd9f3d74413663feb574ba5e91208b3f8572e	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1108	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global/delay2_take3.csv	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global/delay2_take3.csv	True	862120	cc521f570a6d2c2ef296497f705324a15b81864c09ceb44fd61e8e871e363f6b	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1067	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview.png	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview.png	True	591366	912176f5901287640d3badda8bc4d6157857348226f56f2de6608264548d55e0	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview_errors.json	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview_errors.json	True	1465	3e9f442ad838a5bbc58b7ae07a974d3ab7783b06126cb52957529979483cc8a0	support_or_plot_script	documentation_or_plotting	optional	False	False					official_released_data_inventory	Support metadata or plotting script.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview_errors_merged.png	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview_errors_merged.png	True	417944	d90b1ca3b118389cb8bee13d27c6aef85f747684b3898d0db49b796700aa9b9e	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview_traj.png	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/global_pose_overview_traj.png	True	314662	19ed1ecbc4d5b6cfd4b61e39bb0ac8c1d8a6f59ec367f2a8766d8f2d46b85ce7	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/metadata.yaml	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/metadata.yaml	True	18615	c15ac88eace77deb1de2d54775e02334abc25d5bb4bc1891b84d535f6a825300	support_or_plot_script	documentation_or_plotting	optional	False	False					official_released_data_inventory	Support metadata or plotting script.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/read_mocap.log	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/read_mocap.log	True	1361	3dbd6f4a4fc17f0b704c5ba393f79689d00574f06be20a74f12aabcd8d5b7862	other	not_applicable	optional	False	False					official_released_data_inventory	Not currently used for MuJoCo MP4 generation.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/res.json	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/res.json	True	1476	45a0670692929854f5091cfb34b2aee6097fd300496e91e08c61f1b42b0ecc9a	support_or_plot_script	documentation_or_plotting	optional	False	False					official_released_data_inventory	Support metadata or plotting script.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/rosbag2_2025_10_22-03_50_34_0.mcap	Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/rosbag2_2025_10_22-03_50_34_0.mcap	True	516465325	skipped_large_file	ros2_mcap	mujoco_joint_odom_replay_if_joint_odom_available	optional	False	True					official_released_data_inventory	ROS2 MCAP can be rendered as MuJoCo state replay when /joint_states and /odom are present.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/errors_plot.png	Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/errors_plot.png	True	1263703	01176dc49b20d7a54fe635ffc43b3c8a2e94e40b25dd87f4f43e0d7ea5649681	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/errors_plot_states.png	Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/errors_plot_states.png	True	1266098	57d646f199330c583e14e6cf80a97a3f09d1b9732e2bf13dd7a735929519c6dd	existing_plot_or_viewer	report_asset_only	optional	False	False					official_released_data_inventory	Existing released-data visual/report asset.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/global/delay5_take1.csv	Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/global/delay5_take1.csv	True	117813	de9df83d229be3dc803716b5761238778e6f337a137b2a6f15fee329237354cc	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1335	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/global/delay5_take2.csv	Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/global/delay5_take2.csv	True	118852	96673f959d53b6a0e20a0ceefc50af4cf3f9a37c7cbe43a33fb0b25c44b70a35	mocap_global_csv	mocap_marker_visualization_pending	optional	False	False	1357	False			official_released_data_inventory	Motive/global mocap rigid-body and marker CSV; useful for trajectory analysis, not direct G1 joint qpos.
