variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,denoised_teacher_mse,guided_teacher_mse,guided_base_mse,guidance_cost_before,guidance_cost_after
teacher,0,0.006765391677618027,1,0.10240629315376282,0.001589421764947474,0.001232644310221076,0.005099909845739603,0.005099841393530369,0.0037150178104639053,0.30887138843536377,0.30886757373809814
teacher,1,0.041912686079740524,0,0.127068430185318,0.005382555071264505,0.003836324904114008,0.01238278578966856,0.012382609769701958,0.007060084026306868,0.3310110867023468,0.3310069739818573
teacher,2,0.035176832228899,0,0.2464390993118286,0.013353726826608181,0.007989023812115192,0.012331373058259487,0.012331373058259487,0.003620171220973134,3.485628128051758,3.485604763031006
teacher,3,0.028965480625629425,0,0.350249707698822,0.024999091401696205,0.010844833217561245,0.012228747829794884,0.012228735722601414,0.006473603192716837,4.874651908874512,4.8746209144592285
teacher,4,0.02568124607205391,0,0.4911803603172302,0.040506768971681595,0.0056677511893212795,0.010206103324890137,0.010206082835793495,0.006459800526499748,2.8971807956695557,2.897160768508911
teacher,5,0.020167313516139984,0,0.595683217048645,0.060316357761621475,0.004987700376659632,0.012209092266857624,0.012208967469632626,0.008906637318432331,2.3538174629211426,2.3538010120391846
teacher,6,0.017533548176288605,0,0.6746978759765625,0.08382800966501236,0.006560802459716797,0.015385163016617298,0.015385161153972149,0.008478564210236073,3.427313804626465,3.42729115486145
teacher,7,0.013353455811738968,0,0.7617899179458618,0.11108464747667313,0.0051973615773022175,0.010853182524442673,0.01085321418941021,0.0051658679731190205,2.339261531829834,2.339244842529297
teacher,8,0.010239163413643837,0,0.8911874890327454,0.14247167110443115,0.017957041040062904,0.030830200761556625,0.030830228701233864,0.006704495754092932,4.830047130584717,4.830015659332275
teacher,9,0.006493423134088516,0,0.9945211410522461,0.17777054011821747,0.002903433982282877,0.010351262986660004,0.010351300239562988,0.005810242146253586,1.9937058687210083,1.9936918020248413
teacher,10,0.0014075152575969696,0,1.104382038116455,0.21708521246910095,0.004092091228812933,0.013443841598927975,0.01344387512654066,0.007376715540885925,1.6661584377288818,1.6661465167999268
